NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM
10247103	0	阔亦田统帅项链	产地：蒙古	CJSH_equip_taozhuang_10_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247104	0	阔亦田统帅项链	产地：蒙古	CJSH_equip_taozhuang_10_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247105	0	阔亦田统帅项链	产地：蒙古	CJSH_equip_taozhuang_10_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247106	0	阔亦田统帅项链	产地：蒙古	CJSH_equip_taozhuang_10_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247107	0	阔亦田统帅项链	产地：蒙古	CJSH_equip_taozhuang_10_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247108	0	阔亦田统帅项链	产地：蒙古	CJSH_equip_taozhuang_10_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247109	0	阔亦田统帅项链	产地：蒙古	CJSH_equip_taozhuang_10_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247110	0	阔亦田统帅项链	产地：蒙古	CJSH_equip_taozhuang_10_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247111	0	阔亦田统帅项链	产地：蒙古	CJSH_equip_taozhuang_10_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247200	0	十三翼统帅项链	产地：蒙古	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247201	0	十三翼统帅项链	产地：蒙古	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247202	0	十三翼统帅项链	产地：蒙古	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247203	0	十三翼统帅项链	产地：蒙古	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247204	0	十三翼统帅项链	产地：蒙古	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247205	0	十三翼统帅项链	产地：蒙古	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247206	0	十三翼统帅项链	产地：蒙古	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247207	0	十三翼统帅项链	产地：蒙古	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247208	0	十三翼统帅项链	产地：蒙古	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247209	0	十三翼统帅项链	产地：蒙古	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247210	0	十三翼统帅项链	产地：蒙古	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247211	0	十三翼统帅项链	产地：蒙古	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247300	0	高加索统帅项链	产地：蒙古	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247301	0	高加索统帅项链	产地：蒙古	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247302	0	高加索统帅项链	产地：蒙古	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247303	0	高加索统帅项链	产地：蒙古	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247304	0	高加索统帅项链	产地：蒙古	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247305	0	高加索统帅项链	产地：蒙古	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247306	0	高加索统帅项链	产地：蒙古	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247307	0	高加索统帅项链	产地：蒙古	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247308	0	高加索统帅项链	产地：蒙古	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247309	0	高加索统帅项链	产地：蒙古	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247310	0	高加索统帅项链	产地：蒙古	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10247311	0	高加索统帅项链	产地：蒙古	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248000	0	百度护法项链	产地：蒙古	CJSH_equip_xianglian_2_1	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248010	0	百度护法项链	产地：蒙古	CJSH_equip_xianglian_2_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248020	0	百度护法项链	产地：蒙古	CJSH_equip_xianglian_2_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248030	0	百度护法项链	产地：蒙古	CJSH_equip_xianglian_2_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248040	0	百度护法项链	产地：蒙古	CJSH_equip_xianglian_2_2	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248050	0	百度护法项链	产地：蒙古	CJSH_equip_xianglian_2_2	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248100	0	男爵骑士项链	产地：蒙古	CJSH_equip_xianglian_2_11	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248110	0	男爵骑士项链	产地：蒙古	CJSH_equip_xianglian_2_13	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248120	0	男爵骑士项链	产地：蒙古	CJSH_equip_xianglian_2_13	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248130	0	男爵骑士项链	产地：蒙古	CJSH_equip_xianglian_2_13	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248140	0	男爵骑士项链	产地：蒙古	CJSH_equip_xianglian_2_12	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248150	0	男爵骑士项链	产地：蒙古	CJSH_equip_xianglian_2_12	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248200	0	千寻护法项链	产地：蒙古	CJSH_equip_xianglian_2_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248210	0	千寻护法项链	产地：蒙古	CJSH_equip_xianglian_2_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248220	0	千寻护法项链	产地：蒙古	CJSH_equip_xianglian_2_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248230	0	千寻护法项链	产地：蒙古	CJSH_equip_xianglian_2_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248240	0	千寻护法项链	产地：蒙古	CJSH_equip_xianglian_2_4	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248250	0	千寻护法项链	产地：蒙古	CJSH_equip_xianglian_2_4	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248300	0	子爵骑士项链	产地：蒙古	CJSH_equip_xianglian_2_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248310	0	子爵骑士项链	产地：蒙古	CJSH_equip_xianglian_2_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248320	0	子爵骑士项链	产地：蒙古	CJSH_equip_xianglian_2_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248330	0	子爵骑士项链	产地：蒙古	CJSH_equip_xianglian_2_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248340	0	子爵骑士项链	产地：蒙古	CJSH_equip_xianglian_2_4	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248350	0	子爵骑士项链	产地：蒙古	CJSH_equip_xianglian_2_4	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248400	0	四象江湖项链	产地：蒙古	HAN2_Equip_common_3_16	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248410	0	四象江湖项链	产地：蒙古	HAN2_Equip_common_3_16	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248420	0	四象江湖项链	产地：蒙古	HAN2_Equip_common_3_16	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248430	0	四象江湖项链	产地：蒙古	HAN2_Equip_common_3_16	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248440	0	四象江湖项链	产地：蒙古	HAN2_Equip_common_3_16	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248450	0	四象江湖项链	产地：蒙古	HAN2_Equip_common_3_16	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248500	0	六合江湖项链	产地：蒙古	HAN2_Equip_common_5_16	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248510	0	六合江湖项链	产地：蒙古	HAN2_Equip_common_5_16	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248520	0	六合江湖项链	产地：蒙古	HAN2_Equip_common_5_16	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248530	0	六合江湖项链	产地：蒙古	HAN2_Equip_common_5_16	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248540	0	六合江湖项链	产地：蒙古	HAN2_Equip_common_5_16	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248550	0	六合江湖项链	产地：蒙古	HAN2_Equip_common_5_16	项链	掉落项链.lmodel	cj_yingguang_huang	0	26d12b																																		24
10248600	0	神龙掌门项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248610	0	神龙掌门项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248620	0	神龙掌门项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248630	0	神龙掌门项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248640	0	神龙掌门项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248650	0	神龙掌门项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248700	0	神赐金牌项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248710	0	神赐金牌项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248720	0	神赐金牌项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248730	0	神赐金牌项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248740	0	神赐金牌项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248750	0	神赐金牌项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248760	0	天赐金牌项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248761	0	天赐金牌项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248762	0	天赐金牌项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248763	0	天赐金牌项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248764	0	天赐金牌项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248765	0	天赐金牌项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10248801	0	世传君主项链	产地：蒙古	HAN2_Equip_shichuan_wushi_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248802	0	国传君主项链	产地：金国	HAN2_Equip_guochuan_wushi_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248803	0	神传君主项链	产地：西域	HAN2_Equip_shenchuan_wushi_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248804	0	神龙掌门项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248805	0	神赐金牌项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248811	0	世传君主项链	产地：蒙古	HAN2_Equip_shichuan_jianxia_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248812	0	国传君主项链	产地：金国	HAN2_Equip_guochuan_jianxia_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248813	0	神传君主项链	产地：西域	HAN2_Equip_shenchuan_jianxia_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248814	0	神龙掌门项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248815	0	神赐金牌项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248821	0	世传君主项链	产地：蒙古	HAN2_Equip_shichuan_qishe_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248822	0	国传君主项链	产地：金国	HAN2_Equip_guochuan_qishe_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248823	0	神传君主项链	产地：西域	HAN2_Equip_shenchuan_qishe_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248824	0	神龙掌门项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248825	0	神赐金牌项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248831	0	世传君主项链	产地：蒙古	HAN2_Equip_shichuan_huoqiang_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248832	0	国传君主项链	产地：金国	HAN2_Equip_guochuan_huoqiang_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248833	0	神传君主项链	产地：西域	HAN2_Equip_shenchuan_huoqiang_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248834	0	神龙掌门项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248835	0	神赐金牌项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248841	0	世传君主项链	产地：蒙古	HAN2_Equip_shichuan_xianzhi_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248842	0	国传君主项链	产地：金国	HAN2_Equip_guochuan_xianzhi_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248843	0	神传君主项链	产地：西域	HAN2_Equip_shenchuan_xianzhi_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248844	0	神龙掌门项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248845	0	神赐金牌项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248851	0	世传君主项链	产地：蒙古	HAN2_Equip_shichuan_saman_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248852	0	国传君主项链	产地：金国	HAN2_Equip_guochuan_saman_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248853	0	神传君主项链	产地：西域	HAN2_Equip_shenchuan_saman_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248854	0	神龙掌门项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248855	0	神赐金牌项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248856	0	黄金项链	产地：波斯地区	CJSH_equip_xianglian_1_2	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																	-1	24
10248900	0	天传君主项链	产地：莱茵河畔	HAN2_Equip_tianchuan_wushi_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248901	0	天传君主项链	产地：莱茵河畔	HAN2_Equip_tianchuan_jianxia_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																	-1	24
10248902	0	天传君主项链	产地：莱茵河畔	HAN2_Equip_tianchuan_qishe_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248903	0	天传君主项链	产地：莱茵河畔	HAN2_Equip_tianchuan_huoqiang_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248904	0	天传君主项链	产地：莱茵河畔	HAN2_Equip_tianchuan_xianzhi_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248905	0	天传君主项链	产地：莱茵河畔	HAN2_Equip_tianchuan_saman_10	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248910	0	天赐金牌项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248911	0	天赐金牌项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248912	0	天赐金牌项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248913	0	天赐金牌项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248914	0	天赐金牌项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10248915	0	天赐金牌项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249000	0	神传远征项链	产地：西域	CJSH_equip_xianglian_1_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249001	0	神传远征项链	产地：西域	CJSH_equip_xianglian_1_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249002	0	神传远征项链	产地：西域	CJSH_equip_xianglian_1_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249003	0	神传远征项链	产地：西域	CJSH_equip_xianglian_1_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249004	0	神传远征项链	产地：西域	CJSH_equip_xianglian_1_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249005	0	神传远征项链	产地：西域	CJSH_equip_xianglian_1_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249006	0	神赐可汗项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249007	0	神赐可汗项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249008	0	神赐可汗项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249009	0	神赐可汗项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249010	0	神赐可汗项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249011	0	神赐可汗项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249012	0	神龙刺陵项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249013	0	神龙刺陵项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249014	0	神龙刺陵项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249015	0	神龙刺陵项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249016	0	神龙刺陵项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249017	0	神龙刺陵项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249018	0	天传远征项链	产地：莱茵河畔	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249019	0	天传远征项链	产地：莱茵河畔	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249020	0	天传远征项链	产地：莱茵河畔	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249021	0	天传远征项链	产地：莱茵河畔	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249022	0	天传远征项链	产地：莱茵河畔	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249023	0	天传远征项链	产地：莱茵河畔	CJSH_equip_taozhuang_1_3	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249024	0	天赐可汗项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249025	0	天赐可汗项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249026	0	天赐可汗项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249027	0	天赐可汗项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249028	0	天赐可汗项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249029	0	天赐可汗项链	产地：西域	HAN2_Equip_tianci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249030	0	冥传君主项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249031	0	冥传君主项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249032	0	冥传君主项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249033	0	冥传君主项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249034	0	冥传君主项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249035	0	冥传君主项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	ffcc00																																		24
10249100	0	神传远征项链	产地：西域	CJSH_equip_xianglian_1_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249101	0	神传远征项链	产地：西域	CJSH_equip_xianglian_1_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249102	0	神传远征项链	产地：西域	CJSH_equip_xianglian_1_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249103	0	神传远征项链	产地：西域	CJSH_equip_xianglian_1_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249104	0	神传远征项链	产地：西域	CJSH_equip_xianglian_1_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249105	0	神传远征项链	产地：西域	CJSH_equip_xianglian_1_5	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249106	0	神赐可汗项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249107	0	神赐可汗项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249108	0	神赐可汗项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249109	0	神赐可汗项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249110	0	神赐可汗项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249111	0	神赐可汗项链	产地：西域	HAN2_Equip_shenci_1_8	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249112	0	神龙刺陵项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249113	0	神龙刺陵项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249114	0	神龙刺陵项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
10249115	0	神龙刺陵项链	产地：西域	CJSH_equip_taozhuang_3_7	项链	掉落项链.lmodel	cj_yingguang_huang	0	950cff																																		24
