NUM	NUM	NUM	NUM	NUM	NUM	NUM			
4339	1	11000905	1	1000	14020961	1	精致的传说级绿玉髓		
4340	1	11000905	1	1000	14020962	1	精致的传说级绿玉髓		
4341	1	11000905	1	1000	14020963	1	精致的传说级绿玉髓		
4342	1	11000905	1	1000	14020964	1	精致的传说级绿玉髓		
4343	1	11000905	1	1000	14020965	1	精致的传说级绿玉髓		
4344	1	11000905	1	1000	14020966	1	精致的传说级绿玉髓		
4345	1	11000905	1	1000	14020967	1	精致的传说级绿玉髓		
4346	1	11000905	1	1000	14020968	1	精致的传说级绿玉髓		
4347	1	11000905	1	1000	14020969	1	精致的传说级绿玉髓		
4348	1	11000905	1	1000	14020970	1	精致的传说级绿玉髓		
4349	1	11000905	1	1000	14020971	1	精致的传说级绿玉髓		
4350	1	11000905	1	1000	14020972	1	精致的传说级绿玉髓		
4351	1	11000905	1	1000	14020973	1	精致的传说级绿玉髓		
4352	1	11000905	1	1000	14020974	1	精致的传说级绿玉髓		
4353	1	11000905	1	1000	14020975	1	精致的传说级绿玉髓		
4354	1	11000905	1	1000	14020976	1	精致的传说级绿玉髓		
4355	1	11000905	1	1000	14020977	1	精致的传说级绿玉髓		
4356	1	11000905	1	1000	14020978	1	精致的传说级绿玉髓		
4357	1	11000905	1	1000	14020979	1	精致的传说级绿玉髓		
4358	1	11000905	1	1000	14020980	1	精致的传说级绿玉髓		
4359	1	11000905	1	1000	14020981	1	精致的传说级绿玉髓		
4360	1	11000905	1	1000	14020982	1	精致的传说级绿玉髓		
4361	1	11000905	1	1000	14020983	1	精致的传说级绿玉髓		
4362	1	11000905	1	1000	14020984	1	精致的传说级绿玉髓		
4363	1	11000905	1	1000	14020985	1	精致的传说级绿玉髓		
4364	1	11000905	1	1000	14020986	1	精致的传说级绿玉髓		
4365	1	11000905	1	1000	14020987	1	精致的传说级绿玉髓		
4366	1	11000905	1	1000	14020988	1	精致的传说级绿玉髓		
4367	1	11000905	1	1000	14020989	1	精致的传说级绿玉髓		
4368	1	11000905	1	1000	14020990	1	精致的传说级绿玉髓		
4369	1	11000905	1	1000	14020991	1	精致的传说级绿玉髓		
4370	1	11000905	1	1000	14020992	1	精致的传说级绿玉髓		
4371	1	11000905	1	1000	14020993	1	精致的传说级绿玉髓		
4372	1	11000905	1	1000	14020994	1	精致的传说级绿玉髓		
4373	1	11000905	1	1000	14020995	1	精致的传说级绿玉髓		
4374	1	11000905	1	1000	14020996	1	精致的传说级绿玉髓		
4375	1	11000905	1	1000	14020997	1	精致的传说级绿玉髓		
4376	1	11000905	1	1000	14020998	1	精致的传说级绿玉髓		
4377	1	11000905	1	1000	14020999	1	精致的传说级绿玉髓		
4378	1	11000905	1	1000	14021000	1	精致的传说级绿玉髓		
4379	1	11000905	1	1000	14021001	1	精致的传说级绿玉髓		
4380	1	11000905	1	1000	14021002	1	精致的传说级绿玉髓		
4381	1	11000905	1	1000	14021003	1	精致的传说级绿玉髓		
4382	1	11000905	1	1000	14021004	1	精致的传说级绿玉髓		
4383	1	11000905	1	1000	14021005	1	精致的传说级绿玉髓		
4384	1	11000905	1	1000	14021006	1	精致的传说级绿玉髓		
4385	1	11000905	1	1000	14021007	1	精致的传说级绿玉髓		
4386	1	11000905	1	1000	14021008	1	精致的传说级绿玉髓		
4387	1	11000905	1	1000	14021009	1	精致的传说级绿玉髓		
4388	1	11000905	1	1000	14021010	1	精致的传说级绿玉髓		
4389	1	11000905	1	1000	14021011	1	精致的传说级绿玉髓		
4390	1	11000905	1	1000	14021012	1	精致的传说级绿玉髓		
4391	1	11000906	1	1000	14021013	1	精致的神话级绿玉髓		
4392	1	11000906	1	1000	14021014	1	精致的神话级绿玉髓		
4393	1	11000906	1	1000	14021015	1	精致的神话级绿玉髓		
4394	1	11000906	1	1000	14021016	1	精致的神话级绿玉髓		
4395	1	11000906	1	1000	14021017	1	精致的神话级绿玉髓		
4396	1	11000906	1	1000	14021018	1	精致的神话级绿玉髓		
4397	1	11000906	1	1000	14021019	1	精致的神话级绿玉髓		
4398	1	11000906	1	1000	14021020	1	精致的神话级绿玉髓		
4399	1	11000906	1	1000	14021021	1	精致的神话级绿玉髓		
4400	1	11000906	1	1000	14021022	1	精致的神话级绿玉髓		
4401	1	11000906	1	1000	14021023	1	精致的神话级绿玉髓		
4402	1	11000906	1	1000	14021024	1	精致的神话级绿玉髓		
4403	1	11000906	1	1000	14021025	1	精致的神话级绿玉髓		
4404	1	11000906	1	1000	14021026	1	精致的神话级绿玉髓		
4405	1	11000906	1	1000	14021027	1	精致的神话级绿玉髓		
4406	1	11000906	1	1000	14021028	1	精致的神话级绿玉髓		
4407	1	11000906	1	1000	14021029	1	精致的神话级绿玉髓		
4408	1	11000906	1	1000	14021030	1	精致的神话级绿玉髓		
4409	1	11000906	1	1000	14021031	1	精致的神话级绿玉髓		
4410	1	11000906	1	1000	14021032	1	精致的神话级绿玉髓		
4411	1	11000906	1	1000	14021033	1	精致的神话级绿玉髓		
4412	1	11000906	1	1000	14021034	1	精致的神话级绿玉髓		
4413	1	11000906	1	1000	14021035	1	精致的神话级绿玉髓		
4414	1	11000906	1	1000	14021036	1	精致的神话级绿玉髓		
4415	1	11000906	1	1000	14021037	1	精致的神话级绿玉髓		
4416	1	11000906	1	1000	14021038	1	精致的神话级绿玉髓		
4417	1	11000906	1	1000	14021039	1	精致的神话级绿玉髓		
4418	1	11000906	1	1000	14021040	1	精致的神话级绿玉髓		
4419	1	11000906	1	1000	14021041	1	精致的神话级绿玉髓		
4420	1	11000906	1	1000	14021042	1	精致的神话级绿玉髓		
4421	1	11000906	1	1000	14021043	1	精致的神话级绿玉髓		
4422	1	11000906	1	1000	14021044	1	精致的神话级绿玉髓		
4423	1	11000906	1	1000	14021045	1	精致的神话级绿玉髓		
4424	1	11000906	1	1000	14021046	1	精致的神话级绿玉髓		
4425	1	11000906	1	1000	14021047	1	精致的神话级绿玉髓		
4426	1	11000906	1	1000	14021048	1	精致的神话级绿玉髓		
4427	1	11000906	1	1000	14021049	1	精致的神话级绿玉髓		
4428	1	11000906	1	1000	14021050	1	精致的神话级绿玉髓		
4429	1	11000906	1	1000	14021051	1	精致的神话级绿玉髓		
4430	1	11000906	1	1000	14021052	1	精致的神话级绿玉髓		
4431	1	11000906	1	1000	14021053	1	精致的神话级绿玉髓		
4432	1	11000906	1	1000	14021054	1	精致的神话级绿玉髓		
4433	1	11000906	1	1000	14021055	1	精致的神话级绿玉髓		
4434	1	11000906	1	1000	14021056	1	精致的神话级绿玉髓		
4435	1	11000906	1	1000	14021057	1	精致的神话级绿玉髓		
4436	1	11000906	1	1000	14021058	1	精致的神话级绿玉髓		
4437	1	11000906	1	1000	14021059	1	精致的神话级绿玉髓		
4438	1	11000906	1	1000	14021060	1	精致的神话级绿玉髓		
4439	1	11000906	1	1000	14021061	1	精致的神话级绿玉髓		
4440	1	11000906	1	1000	14021062	1	精致的神话级绿玉髓		
4441	1	11000906	1	1000	14021063	1	精致的神话级绿玉髓		
4442	1	11000906	1	1000	14021064	1	精致的神话级绿玉髓		
4443	1	11000906	1	1000	14021065	1	精致的神话级绿玉髓		
4444	1	11000906	1	1000	14021066	1	精致的神话级绿玉髓		
4445	1	11000906	1	1000	14021067	1	精致的神话级绿玉髓		
4446	1	11000906	1	1000	14021068	1	精致的神话级绿玉髓		
4447	1	11000906	1	1000	14021069	1	精致的神话级绿玉髓		
4448	1	11000906	1	1000	14021070	1	精致的神话级绿玉髓		
4449	1	11000906	1	1000	14021071	1	精致的神话级绿玉髓		
4450	1	11000906	1	1000	14021072	1	精致的神话级绿玉髓		
4451	1	11000906	1	1000	14021073	1	精致的神话级绿玉髓		
4452	1	11000906	1	1000	14021074	1	精致的神话级绿玉髓		
4453	1	11000906	1	1000	14021075	1	精致的神话级绿玉髓		
4454	1	11000906	1	1000	14021076	1	精致的神话级绿玉髓		
4455	1	11000906	1	1000	14021077	1	精致的神话级绿玉髓		
4456	1	11000906	1	1000	14021078	1	精致的神话级绿玉髓		
4457	1	11000906	1	1000	14021079	1	精致的神话级绿玉髓		
4458	1	11000906	1	1000	14021080	1	精致的神话级绿玉髓		
4459	1	11000906	1	1000	14021081	1	精致的神话级绿玉髓		
4460	1	11000906	1	1000	14021082	1	精致的神话级绿玉髓		
4461	1	11000906	1	1000	14021083	1	精致的神话级绿玉髓		
4462	1	11000906	1	1000	14021084	1	精致的神话级绿玉髓		
4463	1	11000906	1	1000	14021085	1	精致的神话级绿玉髓		
4464	1	11000906	1	1000	14021086	1	精致的神话级绿玉髓		
4465	1	11000906	1	1000	14021087	1	精致的神话级绿玉髓		
4466	1	11000906	1	1000	14021088	1	精致的神话级绿玉髓		
4467	1	11000906	1	1000	14021089	1	精致的神话级绿玉髓		
4468	1	11000906	1	1000	14021090	1	精致的神话级绿玉髓		
4469	1	11000906	1	1000	14021091	1	精致的神话级绿玉髓		
4470	1	11000906	1	1000	14021092	1	精致的神话级绿玉髓		
4471	1	11000906	1	1000	14021093	1	精致的神话级绿玉髓		
4472	1	11000906	1	1000	14021094	1	精致的神话级绿玉髓		
4473	1	11000906	1	1000	14021095	1	精致的神话级绿玉髓		
4474	1	11000906	1	1000	14021096	1	精致的神话级绿玉髓		
4475	1	11000906	1	1000	14021097	1	精致的神话级绿玉髓		
4476	1	11000906	1	1000	14021098	1	精致的神话级绿玉髓		
4477	1	11000906	1	1000	14021099	1	精致的神话级绿玉髓		
4478	1	11000906	1	1000	14021100	1	精致的神话级绿玉髓		
4479	1	11000905	1	1000	14031453	1	精致的传说级黄刚玉		
4480	1	11000905	1	1000	14031454	1	精致的传说级黄刚玉		
4481	1	11000905	1	1000	14031455	1	精致的传说级黄刚玉		
4482	1	11000905	1	1000	14031456	1	精致的传说级黄刚玉		
4483	1	11000905	1	1000	14031457	1	精致的传说级黄刚玉		
4484	1	11000905	1	1000	14031458	1	精致的传说级黄刚玉		
4485	1	11000905	1	1000	14031459	1	精致的传说级黄刚玉		
4486	1	11000905	1	1000	14031460	1	精致的传说级黄刚玉		
4487	1	11000905	1	1000	14031461	1	精致的传说级黄刚玉		
4488	1	11000905	1	1000	14031462	1	精致的传说级黄刚玉		
4489	1	11000905	1	1000	14031463	1	精致的传说级黄刚玉		
4490	1	11000905	1	1000	14031464	1	精致的传说级黄刚玉		
4491	1	11000905	1	1000	14031465	1	精致的传说级黄刚玉		
4492	1	11000905	1	1000	14031466	1	精致的传说级黄刚玉		
4493	1	11000905	1	1000	14031467	1	精致的传说级黄刚玉		
4494	1	11000905	1	1000	14031468	1	精致的传说级黄刚玉		
4495	1	11000905	1	1000	14031469	1	精致的传说级黄刚玉		
4496	1	11000905	1	1000	14031470	1	精致的传说级黄刚玉		
4497	1	11000905	1	1000	14031471	1	精致的传说级黄刚玉		
4498	1	11000905	1	1000	14031472	1	精致的传说级黄刚玉		
4499	1	11000905	1	1000	14031473	1	精致的传说级黄刚玉		
4500	1	11000905	1	1000	14031474	1	精致的传说级黄刚玉		
4501	1	11000905	1	1000	14031475	1	精致的传说级黄刚玉		
4502	1	11000905	1	1000	14031476	1	精致的传说级黄刚玉		
4503	1	11000905	1	1000	14031477	1	精致的传说级黄刚玉		
4504	1	11000905	1	1000	14031478	1	精致的传说级黄刚玉		
4505	1	11000905	1	1000	14031479	1	精致的传说级黄刚玉		
4506	1	11000905	1	1000	14031480	1	精致的传说级黄刚玉		
4507	1	11000905	1	1000	14031481	1	精致的传说级黄刚玉		
4508	1	11000905	1	1000	14031482	1	精致的传说级黄刚玉		
4509	1	11000905	1	1000	14031483	1	精致的传说级黄刚玉		
4510	1	11000905	1	1000	14031484	1	精致的传说级黄刚玉		
4511	1	11000905	1	1000	14031485	1	精致的传说级黄刚玉		
4512	1	11000905	1	1000	14031486	1	精致的传说级黄刚玉		
4513	1	11000905	1	1000	14031487	1	精致的传说级黄刚玉		
4514	1	11000905	1	1000	14031488	1	精致的传说级黄刚玉		
4515	1	11000905	1	1000	14031489	1	精致的传说级黄刚玉		
4516	1	11000905	1	1000	14031490	1	精致的传说级黄刚玉		
4517	1	11000905	1	1000	14031491	1	精致的传说级黄刚玉		
4518	1	11000905	1	1000	14031492	1	精致的传说级黄刚玉		
4519	1	11000905	1	1000	14031493	1	精致的传说级黄刚玉		
4520	1	11000905	1	1000	14031494	1	精致的传说级黄刚玉		
4521	1	11000905	1	1000	14031495	1	精致的传说级黄刚玉		
4522	1	11000905	1	1000	14031496	1	精致的传说级黄刚玉		
4523	1	11000905	1	1000	14031497	1	精致的传说级黄刚玉		
4524	1	11000905	1	1000	14031498	1	精致的传说级黄刚玉		
4525	1	11000905	1	1000	14031499	1	精致的传说级黄刚玉		
4526	1	11000905	1	1000	14031500	1	精致的传说级黄刚玉		
4527	1	11000905	1	1000	14031501	1	精致的传说级黄刚玉		
4528	1	11000905	1	1000	14031502	1	精致的传说级黄刚玉		
4529	1	11000905	1	1000	14031503	1	精致的传说级黄刚玉		
4530	1	11000905	1	1000	14031504	1	精致的传说级黄刚玉		
4531	1	11000905	1	1000	14031505	1	精致的传说级黄刚玉		
4532	1	11000905	1	1000	14031506	1	精致的传说级黄刚玉		
4533	1	11000905	1	1000	14031507	1	精致的传说级黄刚玉		
4534	1	11000905	1	1000	14031508	1	精致的传说级黄刚玉		
4535	1	11000905	1	1000	14031509	1	精致的传说级黄刚玉		
4536	1	11000905	1	1000	14031510	1	精致的传说级黄刚玉		
4537	1	11000905	1	1000	14031511	1	精致的传说级黄刚玉		
4538	1	11000905	1	1000	14031512	1	精致的传说级黄刚玉		
4539	1	11000905	1	1000	14031513	1	精致的传说级黄刚玉		
4540	1	11000905	1	1000	14031514	1	精致的传说级黄刚玉		
4541	1	11000905	1	1000	14031515	1	精致的传说级黄刚玉		
4542	1	11000905	1	1000	14031516	1	精致的传说级黄刚玉		
4543	1	11000905	1	1000	14031517	1	精致的传说级黄刚玉		
4544	1	11000905	1	1000	14031518	1	精致的传说级黄刚玉		
4545	1	11000905	1	1000	14031519	1	精致的传说级黄刚玉		
4546	1	11000905	1	1000	14031520	1	精致的传说级黄刚玉		
4547	1	11000905	1	1000	14031521	1	精致的传说级黄刚玉		
4548	1	11000905	1	1000	14031522	1	精致的传说级黄刚玉		
4549	1	11000905	1	1000	14031523	1	精致的传说级黄刚玉		
4550	1	11000905	1	1000	14031524	1	精致的传说级黄刚玉		
4551	1	11000905	1	1000	14031525	1	精致的传说级黄刚玉		
4552	1	11000905	1	1000	14031526	1	精致的传说级黄刚玉		
4553	1	11000905	1	1000	14031527	1	精致的传说级黄刚玉		
4554	1	11000905	1	1000	14031528	1	精致的传说级黄刚玉		
4555	1	11000905	1	1000	14031529	1	精致的传说级黄刚玉		
4556	1	11000905	1	1000	14031530	1	精致的传说级黄刚玉		
4557	1	11000905	1	1000	14031531	1	精致的传说级黄刚玉		
4558	1	11000905	1	1000	14031532	1	精致的传说级黄刚玉		
4559	1	11000905	1	1000	14031533	1	精致的传说级黄刚玉		
4560	1	11000905	1	1000	14031534	1	精致的传说级黄刚玉		
4561	1	11000905	1	1000	14031535	1	精致的传说级黄刚玉		
4562	1	11000905	1	1000	14031536	1	精致的传说级黄刚玉		
4563	1	11000905	1	1000	14031537	1	精致的传说级黄刚玉		
4564	1	11000905	1	1000	14031538	1	精致的传说级黄刚玉		
4565	1	11000905	1	1000	14031539	1	精致的传说级黄刚玉		
4566	1	11000905	1	1000	14031540	1	精致的传说级黄刚玉		
4567	1	11000934	1	1000	14031541	1	精致的神话级黄刚玉		
4568	1	11000934	1	1000	14031542	1	精致的神话级黄刚玉		
4569	1	11000934	1	1000	14031543	1	精致的神话级黄刚玉		
4570	1	11000934	1	1000	14031544	1	精致的神话级黄刚玉		
4571	1	11000934	1	1000	14031545	1	精致的神话级黄刚玉		
4572	1	11000934	1	1000	14031546	1	精致的神话级黄刚玉		
4573	1	11000934	1	1000	14031547	1	精致的神话级黄刚玉		
4574	1	11000934	1	1000	14031548	1	精致的神话级黄刚玉		
4575	1	11000934	1	1000	14031549	1	精致的神话级黄刚玉		
4576	1	11000934	1	1000	14031550	1	精致的神话级黄刚玉		
4577	1	11000934	1	1000	14031551	1	精致的神话级黄刚玉		
4578	1	11000934	1	1000	14031552	1	精致的神话级黄刚玉		
4579	1	11000934	1	1000	14031553	1	精致的神话级黄刚玉		
4580	1	11000934	1	1000	14031554	1	精致的神话级黄刚玉		
4581	1	11000934	1	1000	14031555	1	精致的神话级黄刚玉		
4582	1	11000934	1	1000	14031556	1	精致的神话级黄刚玉		
4583	1	11000934	1	1000	14031557	1	精致的神话级黄刚玉		
4584	1	11000934	1	1000	14031558	1	精致的神话级黄刚玉		
4585	1	11000934	1	1000	14031559	1	精致的神话级黄刚玉		
4586	1	11000934	1	1000	14031560	1	精致的神话级黄刚玉		
4587	1	11000934	1	1000	14031561	1	精致的神话级黄刚玉		
4588	1	11000934	1	1000	14031562	1	精致的神话级黄刚玉		
4589	1	11000934	1	1000	14031563	1	精致的神话级黄刚玉		
4590	1	11000934	1	1000	14031564	1	精致的神话级黄刚玉		
4591	1	11000934	1	1000	14031565	1	精致的神话级黄刚玉		
4592	1	11000934	1	1000	14031566	1	精致的神话级黄刚玉		
4593	1	11000934	1	1000	14031567	1	精致的神话级黄刚玉		
4594	1	11000934	1	1000	14031568	1	精致的神话级黄刚玉		
4595	1	11000934	1	1000	14031569	1	精致的神话级黄刚玉		
4596	1	11000934	1	1000	14031570	1	精致的神话级黄刚玉		
4597	1	11000934	1	1000	14031571	1	精致的神话级黄刚玉		
4598	1	11000934	1	1000	14031572	1	精致的神话级黄刚玉		
4599	1	11000934	1	1000	14031573	1	精致的神话级黄刚玉		
4600	1	11000934	1	1000	14031574	1	精致的神话级黄刚玉		
4601	1	11000934	1	1000	14031575	1	精致的神话级黄刚玉		
4602	1	11000934	1	1000	14031576	1	精致的神话级黄刚玉		
4603	1	11000934	1	1000	14031577	1	精致的神话级黄刚玉		
4604	1	11000934	1	1000	14031578	1	精致的神话级黄刚玉		
4605	1	11000934	1	1000	14031579	1	精致的神话级黄刚玉		
4606	1	11000934	1	1000	14031580	1	精致的神话级黄刚玉		
4607	1	11000934	1	1000	14031581	1	精致的神话级黄刚玉		
4608	1	11000934	1	1000	14031582	1	精致的神话级黄刚玉		
4609	1	11000934	1	1000	14031583	1	精致的神话级黄刚玉		
4610	1	11000934	1	1000	14031584	1	精致的神话级黄刚玉		
4611	1	11000934	1	1000	14031585	1	精致的神话级黄刚玉		
4612	1	11000934	1	1000	14031586	1	精致的神话级黄刚玉		
4613	1	11000934	1	1000	14031587	1	精致的神话级黄刚玉		
4614	1	11000934	1	1000	14031588	1	精致的神话级黄刚玉		
4615	1	11000934	1	1000	14031589	1	精致的神话级黄刚玉		
4616	1	11000934	1	1000	14031590	1	精致的神话级黄刚玉		
4617	1	11000934	1	1000	14031591	1	精致的神话级黄刚玉		
4618	1	11000934	1	1000	14031592	1	精致的神话级黄刚玉		
4619	1	11000934	1	1000	14031593	1	精致的神话级黄刚玉		
4620	1	11000934	1	1000	14031594	1	精致的神话级黄刚玉		
4621	1	11000934	1	1000	14031595	1	精致的神话级黄刚玉		
4622	1	11000934	1	1000	14031596	1	精致的神话级黄刚玉		
4623	1	11000934	1	1000	14031597	1	精致的神话级黄刚玉		
4624	1	11000934	1	1000	14031598	1	精致的神话级黄刚玉		
4625	1	11000934	1	1000	14031599	1	精致的神话级黄刚玉		
4626	1	11000934	1	1000	14031600	1	精致的神话级黄刚玉		
4627	1	11000934	1	1000	14031601	1	精致的神话级黄刚玉		
4628	1	11000934	1	1000	14031602	1	精致的神话级黄刚玉		
4629	1	11000934	1	1000	14031603	1	精致的神话级黄刚玉		
4630	1	11000934	1	1000	14031604	1	精致的神话级黄刚玉		
4631	1	11000934	1	1000	14031605	1	精致的神话级黄刚玉		
4632	1	11000934	1	1000	14031606	1	精致的神话级黄刚玉		
4633	1	11000934	1	1000	14031607	1	精致的神话级黄刚玉		
4634	1	11000934	1	1000	14031608	1	精致的神话级黄刚玉		
4635	1	11000934	1	1000	14031609	1	精致的神话级黄刚玉		
4636	1	11000934	1	1000	14031610	1	精致的神话级黄刚玉		
4637	1	11000934	1	1000	14031611	1	精致的神话级黄刚玉		
4638	1	11000934	1	1000	14031612	1	精致的神话级黄刚玉		
4639	1	11000934	1	1000	14031613	1	精致的神话级黄刚玉		
4640	1	11000934	1	1000	14031614	1	精致的神话级黄刚玉		
4641	1	11000934	1	1000	14031615	1	精致的神话级黄刚玉		
4642	1	11000934	1	1000	14031616	1	精致的神话级黄刚玉		
4643	1	11000934	1	1000	14031617	1	精致的神话级黄刚玉		
4644	1	11000934	1	1000	14031618	1	精致的神话级黄刚玉		
4645	1	11000934	1	1000	14031619	1	精致的神话级黄刚玉		
4646	1	11000934	1	1000	14031620	1	精致的神话级黄刚玉		
4647	1	11000934	1	1000	14031621	1	精致的神话级黄刚玉		
4648	1	11000934	1	1000	14031622	1	精致的神话级黄刚玉		
4649	1	11000934	1	1000	14031623	1	精致的神话级黄刚玉		
4650	1	11000934	1	1000	14031624	1	精致的神话级黄刚玉		
4651	1	11000934	1	1000	14031625	1	精致的神话级黄刚玉		
4652	1	11000934	1	1000	14031626	1	精致的神话级黄刚玉		
4653	1	11000934	1	1000	14031627	1	精致的神话级黄刚玉		
4654	1	11000934	1	1000	14031628	1	精致的神话级黄刚玉		
4655	1	11000905	1	1000	14031717	1	精致的传说级黄琉璃		
4656	1	11000905	1	1000	14031718	1	精致的传说级黄琉璃		
4657	1	11000905	1	1000	14031719	1	精致的传说级黄琉璃		
4658	1	11000905	1	1000	14031720	1	精致的传说级黄琉璃		
4659	1	11000905	1	1000	14031721	1	精致的传说级黄琉璃		
4660	1	11000905	1	1000	14031722	1	精致的传说级黄琉璃		
4661	1	11000905	1	1000	14031723	1	精致的传说级黄琉璃		
4662	1	11000905	1	1000	14031724	1	精致的传说级黄琉璃		
4663	1	11000905	1	1000	14031725	1	精致的传说级黄琉璃		
4664	1	11000905	1	1000	14031726	1	精致的传说级黄琉璃		
4665	1	11000905	1	1000	14031727	1	精致的传说级黄琉璃		
4666	1	11000905	1	1000	14031728	1	精致的传说级黄琉璃		
4667	1	11000905	1	1000	14031729	1	精致的传说级黄琉璃		
4668	1	11000905	1	1000	14031730	1	精致的传说级黄琉璃		
4669	1	11000905	1	1000	14031731	1	精致的传说级黄琉璃		
4670	1	11000905	1	1000	14031732	1	精致的传说级黄琉璃		
4671	1	11000905	1	1000	14031733	1	精致的传说级黄琉璃		
4672	1	11000905	1	1000	14031734	1	精致的传说级黄琉璃		
4673	1	11000905	1	1000	14031735	1	精致的传说级黄琉璃		
4674	1	11000905	1	1000	14031736	1	精致的传说级黄琉璃		
4675	1	11000905	1	1000	14031737	1	精致的传说级黄琉璃		
4676	1	11000905	1	1000	14031738	1	精致的传说级黄琉璃		
4677	1	11000905	1	1000	14031739	1	精致的传说级黄琉璃		
4678	1	11000905	1	1000	14031740	1	精致的传说级黄琉璃		
4679	1	11000905	1	1000	14031741	1	精致的传说级黄琉璃		
4680	1	11000905	1	1000	14031742	1	精致的传说级黄琉璃		
4681	1	11000905	1	1000	14031743	1	精致的传说级黄琉璃		
4682	1	11000905	1	1000	14031744	1	精致的传说级黄琉璃		
4683	1	11000905	1	1000	14031745	1	精致的传说级黄琉璃		
4684	1	11000905	1	1000	14031746	1	精致的传说级黄琉璃		
4685	1	11000905	1	1000	14031747	1	精致的传说级黄琉璃		
4686	1	11000905	1	1000	14031748	1	精致的传说级黄琉璃		
4687	1	11000905	1	1000	14031749	1	精致的传说级黄琉璃		
4688	1	11000905	1	1000	14031750	1	精致的传说级黄琉璃		
4689	1	11000905	1	1000	14031751	1	精致的传说级黄琉璃		
4690	1	11000905	1	1000	14031752	1	精致的传说级黄琉璃		
4691	1	11000905	1	1000	14031753	1	精致的传说级黄琉璃		
4692	1	11000905	1	1000	14031754	1	精致的传说级黄琉璃		
4693	1	11000905	1	1000	14031755	1	精致的传说级黄琉璃		
4694	1	11000905	1	1000	14031756	1	精致的传说级黄琉璃		
4695	1	11000905	1	1000	14031757	1	精致的传说级黄琉璃		
4696	1	11000905	1	1000	14031758	1	精致的传说级黄琉璃		
4697	1	11000905	1	1000	14031759	1	精致的传说级黄琉璃		
4698	1	11000905	1	1000	14031760	1	精致的传说级黄琉璃		
4699	1	11000905	1	1000	14031761	1	精致的传说级黄琉璃		
4700	1	11000905	1	1000	14031762	1	精致的传说级黄琉璃		
4701	1	11000905	1	1000	14031763	1	精致的传说级黄琉璃		
4702	1	11000905	1	1000	14031764	1	精致的传说级黄琉璃		
4703	1	11000905	1	1000	14031765	1	精致的传说级黄琉璃		
4704	1	11000905	1	1000	14031766	1	精致的传说级黄琉璃		
4705	1	11000905	1	1000	14031767	1	精致的传说级黄琉璃		
4706	1	11000905	1	1000	14031768	1	精致的传说级黄琉璃		
4707	1	11000905	1	1000	14031769	1	精致的传说级黄琉璃		
4708	1	11000905	1	1000	14031770	1	精致的传说级黄琉璃		
4709	1	11000905	1	1000	14031771	1	精致的传说级黄琉璃		
4710	1	11000905	1	1000	14031772	1	精致的传说级黄琉璃		
4711	1	11000905	1	1000	14031773	1	精致的传说级黄琉璃		
4712	1	11000905	1	1000	14031774	1	精致的传说级黄琉璃		
4713	1	11000905	1	1000	14031775	1	精致的传说级黄琉璃		
4714	1	11000905	1	1000	14031776	1	精致的传说级黄琉璃		
4715	1	11000905	1	1000	14031777	1	精致的传说级黄琉璃		
4716	1	11000905	1	1000	14031778	1	精致的传说级黄琉璃		
4717	1	11000905	1	1000	14031779	1	精致的传说级黄琉璃		
4718	1	11000905	1	1000	14031780	1	精致的传说级黄琉璃		
4719	1	11000905	1	1000	14031781	1	精致的传说级黄琉璃		
4720	1	11000905	1	1000	14031782	1	精致的传说级黄琉璃		
4721	1	11000905	1	1000	14031783	1	精致的传说级黄琉璃		
4722	1	11000905	1	1000	14031784	1	精致的传说级黄琉璃		
4723	1	11000905	1	1000	14031785	1	精致的传说级黄琉璃		
4724	1	11000905	1	1000	14031786	1	精致的传说级黄琉璃		
4725	1	11000905	1	1000	14031787	1	精致的传说级黄琉璃		
4726	1	11000905	1	1000	14031788	1	精致的传说级黄琉璃		
4727	1	11000905	1	1000	14031789	1	精致的传说级黄琉璃		
4728	1	11000905	1	1000	14031790	1	精致的传说级黄琉璃		
4729	1	11000905	1	1000	14031791	1	精致的传说级黄琉璃		
4730	1	11000905	1	1000	14031792	1	精致的传说级黄琉璃		
4731	1	11000905	1	1000	14031793	1	精致的传说级黄琉璃		
4732	1	11000905	1	1000	14031794	1	精致的传说级黄琉璃		
4733	1	11000905	1	1000	14031795	1	精致的传说级黄琉璃		
4734	1	11000905	1	1000	14031796	1	精致的传说级黄琉璃		
4735	1	11000905	1	1000	14031797	1	精致的传说级黄琉璃		
4736	1	11000905	1	1000	14031798	1	精致的传说级黄琉璃		
4737	1	11000905	1	1000	14031799	1	精致的传说级黄琉璃		
4738	1	11000905	1	1000	14031800	1	精致的传说级黄琉璃		
4739	1	11000905	1	1000	14031801	1	精致的传说级黄琉璃		
4740	1	11000905	1	1000	14031802	1	精致的传说级黄琉璃		
4741	1	11000905	1	1000	14031803	1	精致的传说级黄琉璃		
4742	1	11000905	1	1000	14031804	1	精致的传说级黄琉璃		
4743	1	11000934	1	1000	14031805	1	精致的神话级黄琉璃		
4744	1	11000934	1	1000	14031806	1	精致的神话级黄琉璃		
4745	1	11000934	1	1000	14031807	1	精致的神话级黄琉璃		
4746	1	11000934	1	1000	14031808	1	精致的神话级黄琉璃		
4747	1	11000934	1	1000	14031809	1	精致的神话级黄琉璃		
4748	1	11000934	1	1000	14031810	1	精致的神话级黄琉璃		
