NUM	TEXT	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	TEXT	TEXT	TEXT	NUM	
140401	0	崔老夫人	崔老夫人	39.446991	320.140289	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140402	0	崔莺莺	崔莺莺	61.797382	303.300018	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140403	0	红娘	红娘	61.79705	301.855988	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140404	0	张生	张生	62.824921	333.940155	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140405	0	王实甫	王实甫	78.093674	319.961578	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140700	0	大相国寺河边的水蛇	大相国寺河边的水蛇	129	100	0	-1	风景	s			
140701	0	赵王府亭子旁的蛤蟆	赵王府亭子旁的蛤蟆	362	163	0	-1	风景	h			
140702	0	大元皇宫里的蜘蛛	大元皇宫里的蜘蛛	232	117	0	-1	风景	z			
140703	0	酒家村附近的斑翅麻雀	酒家村附近的斑翅麻雀	358	391	0	-1	风景	b			
140704	0	天坛南部的白翅蝴蝶	天坛南部的白翅蝴蝶	248	415	0	-1	风景	q			
140705	0	光明顶附近的剪刀手螳螂	光明顶附近的剪刀手螳螂	74	177	0	-1	风景	j			
140706	0	沈家老宅后院的粘液毛毛虫	沈家老宅后院的粘液毛毛虫	436	316	0	-1	风景	 			
141008	0	丐帮放药材	丐帮放药材	67	43	0	-1	风景	s			
141007	0	空地	空地	67	48	0	-1	风景	k			
141009	0	龙泉	龙泉	373	459	0	-1	风景	l			
141010	0	观外树下	观外树下	134	401	0	-1	风景	g			
141011	0	汉军营门前	汉军营门前	166	475	0	-1	风景	h			
141012	0	河边	河边	403	434	0	-1	风景	h			
141013	0	石头	石头	472	117	0	-1	风景	s			
141015	0	饭桶	饭桶	307.5	230	0	-1	风景	f			
141016	0	湖边	湖边	406	282	0	-1	风景	h			
141017	0	湖边第二个地方	湖边第二个地方	364	270	0	-1	风景	h			
141018	0	湖边第三个地方	湖边第三个地方	378	295	0	-1	风景	h			
141019	0	湖边第四个地方	湖边第四个地方	358	321	0	-1	风景	h			
141177	0	360安全卫士	360安全卫士	247	250	1	2	功能	p	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
141181	0	大都码头	大都传送人	400	453	1	4	传送	c	set:CJSH_npctop_1 image:CJSH_npctop_1_suluding	0	
141187	0	祈愿树		255	167	1	2		c			
550001	0	钥匙老人	精英剧场传送人	144	323	1	2	功能	p	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
5500010	0	精英剧场	精英剧场	144	329	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_jingyingjuchang	1	
60250	0			220	218	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_zhuangbeiqianghua	1	
60252	0			230	248	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_putongshangdian	1	
60253	0			126	206	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_duihuanshangdian	1	
60254	0			283	238	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_shenghuojineng	1	
60255	0			250	150	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_chuansong	1	
60256	0			326	203	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_qichengdaoju	1	
60257	0			281	207	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_qianzhuang	1	
60258	0			333	271	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_hunyin	1	
#60259	0			234	100	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_guojiguanli	1	
60260	0			216	198	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_yinbibaitan	1	
#60261	0			288	198	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_yinbibaitan	1	
60262	0			288	198	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_jinbibaitan	1	
60263	0			184	240	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_wuting	1	
60264	0			171	181	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_zhanchang	1	
60265	0			245	264	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_dailian	1	
60266	0			236	165	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_lingshuang	1	
60267	0			167	208	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_tianfu	1	
141022	0	东瀛刺客	40级 东瀛刺客	370	439	0	3	怪物	d	set:CJSH_npctop_1 image:CJSH_npctop_1_monster	0	
141023	0	高丽细作	40级 高丽细作	139	402	0	3	怪物	g	set:CJSH_npctop_1 image:CJSH_npctop_1_monster	0	
141024	0	爪哇奸细	40级 爪哇奸细	80	392	0	3	怪物	z	set:CJSH_npctop_1 image:CJSH_npctop_1_monster	0	
141025	0	安南密探	40级 安南密探	376	387	0	3	怪物	a	set:CJSH_npctop_1 image:CJSH_npctop_1_monster	0	
141176	0	智塔禅师	[浮屠塔传送人]智塔禅师	50	255	1	2	功能	a	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
141135	0	妮妮	将星大师	43	256	1	2	功能	a	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
140200	0	范崇虎	[汉军统领]范崇虎	43.924103	425.737762	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140201	0	张天宝	[汉军营校尉]张天宝	43.079884	423.525635	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140202	0	张翠山	[张天宝之子]张翠山	51.241623	418.025146	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140620	0	九爷爷	[酒家村酿酒高手]九爷爷	299.896606	396.852173	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140621	0	酒港	酒港	328.594238	418.53479	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140622	0	酒老太太	酒老太太	317.591431	320.418488	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140623	0	酒樵	酒樵	294.356659	429.80603	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140624	0	酒桁	酒桁	321.37915	315.012482	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140625	0	小酒泓	小酒泓	303.07489	352.309479	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140626	0	村头乞丐	村头乞丐	322.661011	415.437256	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140627	0	酒小葆	酒小葆	301.089081	320.511017	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140628	0	祭拜土地庙的玉儿	祭拜土地庙的玉儿	341.024384	337.637604	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140630	0	酒疆	酒疆	292.35025	333.697327	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140631	0	酒湘	酒湘	300.467529	399.87265	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140634	0	小玉	崔夫人的贴身丫鬟	41.998611	317.821838	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140635	0	码头管事	码头管事	429.157074	453.280457	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140636	0	码头工人	码头工人	411.373718	443.750946	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140637	0	码头工人	码头工人	410.504364	456.447144	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140638	0	清山真人	清山真人	376.742737	418.464325	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140639	0	赵老爷	[城郊的乡绅]赵老爷	206.090363	320.817749	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140640	0	崔老爷	崔老爷	38.916447	320.79892	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140641	0	瓜园老大爷	瓜园老大爷	80.690407	382.957397	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140642	0	邹良	邹良	52.178593	396.842957	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140643	0	齐酒仙	齐酒仙	107.688988	355.499847	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140644	0	李老汉	[赵乡绅家的长工]李老汉	190.698151	375.085907	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140645	0	张把式	张把式	197.829468	340.322266	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140647	0	清远大师	普清寺主持	455.897491	357.967682	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140648	0	小孟	小孟	459.663544	320.788605	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140649	0	张秀才	香客	461.381073	322.874207	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140650	0	敏敏郡主	敏敏郡主	394.63147	341.138855	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140653	0	小道士	小道士	451.618164	386.426544	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
140656	0	普度大师	[普华寺主持]普度大师	253.91951	465.240967	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
#	万圣节											
#	50|150|250|350	小魔女	万圣节活动专员	249.895569	115.725861	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
#551001	0			273	350	1	1	任务	x	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
#	端午节											
#	400777	0	华飞儿	烈火队领队	405.324036	442.588959	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0
#	400778	0	眉捷捷	宝蓝队领队	399.187408	442.97113	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0
#	400779	0	沈贵仁	翠杉队领队	394.227234	443.171173	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0
#	400780	0	甑美丽	岩锋队领队	387.342377	442.428101	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0
#	400781	0	程师傅	程师傅	386.702759	460.574799	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0
#	400782	0	程师傅	程师傅	261.057007	242.096268	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0
#	400783	0	程师傅	程师傅	236.171616	331.144501	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0
#	400784	0	程师傅	程师傅	88.179436	306.380066	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0
#	400799	0	李茉莉	龙舟飞渡大赛裁判	107.138817	318.34201	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0
#	91000	0	龙舟飞渡大赛起点	龙舟飞渡大赛起点	395	426	0	5	区域	a	set:UI_Animate_12 image:UI_Animate_12_Animate_10_1	0
#	91001	0	龙舟飞渡大赛终点	龙舟飞渡大赛终点	103	333	0	5	区域	a	set:UI_Animate_12 image:UI_Animate_12_Animate_10_1	0
#	成2战车工厂											
402300	523	通往大都	通往大都	30	17	0	5	区域	t	set:CJSH_npctop_1 image:CJSH_npctop_1_area	0	
141140	523	展身	[战车车身制造大师]展身	38	46	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
141141	523	展志	[战车装备制造大师]展志	17	35	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
141142	523	展强	[战车装备强化大师]展强	18	29	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
141144	523	展道	[战车道具商人]展道	20	43	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
141143	523	邦车	[帮会战车大师]邦车	42	32	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
141129	523	展回	[战车装备回收大师]展回	42	38	1	2	功能	q	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
141155	523	焦占撤	[巴尔干战车大师]焦占撤	42	26	1	2	功能	b	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
141157	523	休宜夏	[战车修理大师]休宜夏	23	43	1	2	功能	b	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
141166	523	孔石	[战车镶嵌大师]孔石	18	24	1	2	功能	z	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
405000	523	荣玉欢	[战车荣誉]商店	31	46	1	2	功能	r	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
#	成2大都皇城											
139264	41	忽必烈	忽必烈	64.001137	21.5	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
141121	41	张坚	[秘道守将]张坚	110	24	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
59717	41	楼兰国王	楼兰国王	59	36	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
59718	41	楼兰朱雀之主	楼兰朱雀之主	58	55	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
59719	41	楼兰青龙之主	楼兰青龙之主	70	55	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
59720	41	天山国王	天山国王	72	36	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
59721	41	天山朱雀之主	天山朱雀之主	58	60	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
59722	41	天山青龙之主	天山青龙之主	70	60	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
59723	41	昆仑国王	昆仑国王	68	36	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
59724	41	昆仑朱雀之主	昆仑朱雀之主	58	65	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
59725	41	昆仑青龙之主	昆仑青龙之主	70	65	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
59726	41	敦煌国王	敦煌国王	56	36	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
59727	41	敦煌朱雀之主	敦煌朱雀之主	58	70	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
59728	41	敦煌青龙之主	敦煌青龙之主	70	70	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
59738	41	世界杯冠军	世界杯冠军	80	75	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc1	0	
#	皇宫秘道											
141130	477	通往大都·皇宫	通往大都·皇宫	14	116	0	5	区域	t	set:CJSH_npctop_1 image:CJSH_npctop_1_area	0	
141131	477	通往后花园	通往后花园	122.105621	101.166	0	5	区域	t	set:CJSH_npctop_1 image:CJSH_npctop_1_area	0	
141122	477	王永忠	[大内侍卫]王永忠	13.5	93	1	1	任务	t	set:CJSH_npctop_1 image:CJSH_npctop_1_npc2	0	
60268	477	石灵	70级 石灵	41	45	0	3	怪物	g	set:CJSH_npctop_1 image:CJSH_npctop_1_monster	0	
14440	477			13	118	0	1	风景	z	set:UI_placetext_2 image:UI_placetext_2_daduhuangcheng	1	
14441	477			116	106	0	1	风景	z	set:UI_placetext_2 image:UI_placetext_2_houhuayuan	1	
#	扬武号过场地图											
143409	571	扬武号传送人	大元远征军	105.350761	116.748001	1	4	传送	c	set:CJSH_npctop_1 image:CJSH_npctop_1_suluding	0	
#	边境传送标识											
60300	51			300	180	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_chuansong	1	
60301	51			351	223	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_diguorenwu	1	
60302	51			400	292	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_tuodaoshoubian	1	
60303	151			300	180	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_chuansong	1	
60304	151			351	223	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_diguorenwu	1	
60305	151			400	292	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_tuodaoshoubian	1	
60306	251			300	180	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_chuansong	1	
60307	251			351	223	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_diguorenwu	1	
60308	251			400	292	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_tuodaoshoubian	1	
60309	351			300	180	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_chuansong	1	
60310	351			351	223	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_diguorenwu	1	
60311	351			400	292	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_tuodaoshoubian	1	
60312	51			328	246	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_lingdichuansong	1	
60313	151			328	246	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_lingdichuansong	1	
60314	251			328	246	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_lingdichuansong	1	
60315	351			328	246	0	1	风景		set:UI_placetext_1 image:UI_placetext_1_lingdichuansong	1	
#	大都南城											
81111	39	【副本】钧窑	【副本】钧窑	40.666504	129.878983	0	-1	副本	f			
81112	0	大都生活技能区	大都生活技能区	295	243	0	-1	副本	f			
81113	36	天上人间	天上人间	128	70	0	-1	副本	f			
#	王城玩法										0	
82060	50|150|250|350	天降宝箱	天降宝箱	90.639275	52.471859	0	-1	风景	d		0	
82061	50|150|250|350	神兽玄武	神兽玄武	112	210	0	-1	风景	d		0	
82062	50|150|250|350	【副本】轮回台	【副本】轮回台	158	52	0	-1	风景	d		0	
81000	98|198|298|398	苹果	苹果	84	62	0	-1	风景	p		0	
81001	98|198|298|398	玉米	玉米	146	65	0	-1	风景	y		0	
81002	50|150|250|350	黑箱子	黑箱子	278	219	0	-1	风景	h		0	
81003	98|198|298|398	野花	野花	93	125	0	-1	风景	y		0	
81004	150	黑箱子	黑箱子	278	219	0	-1	风景	h		0	
81005	250	黑箱子	黑箱子	278	219	0	-1	风景	h		0	
81006	350	黑箱子	黑箱子	278	219	0	-1	风景	h		0	
81010	50|150|250|350	珍贵药材	珍贵药材	97	299	0	-1	风景	z			
81011	50|150|250|350	珍贵药材	珍贵药材	368	299	0	-1	风景	z			
81012	51|151|251|351	珍贵药材	珍贵药材	129	224	0	-1	风景	z			
81013	0	珍贵药材	珍贵药材	97	299	0	-1	风景	z			
81014	0	大漠盗宝客	大漠盗宝客	188.536697	264.968414	0	-1	风景	z			
59627	98|198|298|398	罕难河草原	罕难河草原	122	120	0	-1	风景	y		0	
59628	100|200|300|400	塔塔尔部	塔塔尔部	142	173	0	-1	风景	y		0	
59629	102|202|302|402	乃蛮部	乃蛮部	188	137	0	-1	风景	y		0	
59630	50	记忆之门	记忆之门	199	31	0	-1	风景	y		0	
59631	150	记忆之门	记忆之门	199	31	0	-1	风景	y		0	
59632	250	记忆之门	记忆之门	199	31	0	-1	风景	y		0	
59633	350	记忆之门	记忆之门	199	31	0	-1	风景	y		0	
59634	100|200|300|400	圣山雪人	圣山雪人	217	125	0	-1	风景	y		0	
#	天降宝箱											
82080	50	西北部	西北部	102	73	0	-1	风景	y		0	
82081	50	东北部	东北部	306	88	0	-1	风景	y		0	
82082	50	南部	西南部	115	276	0	-1	风景	y		0	
82083	50	东南部	东南部	450	300	0	-1	风景	y		0	
82084	150	西北部	西北部	102	73	0	-1	风景	y		0	
82085	150	东北部	东北部	306	88	0	-1	风景	y		0	
82086	150	南部	西南部	115	276	0	-1	风景	y		0	
82087	150	东南部	东南部	450	300	0	-1	风景	y		0	
82088	250	西北部	西北部	102	73	0	-1	风景	y		0	
82089	250	东北部	东北部	306	88	0	-1	风景	y		0	
82090	250	南部	西南部	115	276	0	-1	风景	y		0	
82091	250	东南部	东南部	450	300	0	-1	风景	y		0	
82092	350	西北部	西北部	102	73	0	-1	风景	y		0	
82093	350	东北部	东北部	306	88	0	-1	风景	y		0	
82094	350	南部	西南部	115	276	0	-1	风景	y		0	
82095	350	东南部	东南部	450	300	0	-1	风景	y		0	
#	三环追杀令（旧）											
59671	104	沙宫一层	沙宫一层	184	54	0	-1	风景	y		0	
59672	105	沙宫二层	沙宫二层	56	74	0	-1	风景	y		0	
59673	106	沙宫三层	沙宫三层	56	188	0	-1	风景	y		0	
59674	107	沙宫四层	沙宫四层	60	191	0	-1	风景	y		0	
59676	204	雪殿一层	雪殿一层	67	185	0	-1	风景	y		0	
59677	205	雪殿二层	雪殿二层	195	201	0	-1	风景	y		0	
59678	206	雪殿三层	雪殿三层	47	132	0	-1	风景	y		0	
59679	207	雪殿四层	雪殿四层	61	57	0	-1	风景	y		0	
59681	304	古冢一层	古冢一层	56	66	0	-1	风景	y		0	
59682	305	古冢二层	古冢二层	76	61	0	-1	风景	y		0	
59683	306	古冢三层	古冢三层	60	191	0	-1	风景	y		0	
59684	307	古冢四层	古冢四层	195	201	0	-1	风景	y		0	
59686	404	佛窟一层	佛窟一层	195	201	0	-1	风景	y		0	
59687	405	佛窟二层	佛窟二层	64	60	0	-1	风景	y		0	
59688	406	佛窟三层	佛窟三层	56	66	0	-1	风景	y		0	
59689	407	佛窟四层	佛窟四层	67	185	0	-1	风景	y		0	
59701	108	沙宫五层	沙宫五层	47	132	0	-1	风景	y		0	
59702	109	沙宫六层	沙宫六层	195	201	0	-1	风景	y		0	
59703	110	沙宫七层	沙宫七层	67	185	0	-1	风景	y		0	
59704	111	沙宫八层	沙宫八层	205	194	0	-1	风景	y		0	
59705	208	雪殿五层	雪殿五层	175	49	0	-1	风景	y		0	
59706	209	雪殿六层	雪殿六层	204	194	0	-1	风景	y		0	
59707	210	雪殿七层	雪殿七层	189	194	0	-1	风景	y		0	
59708	211	雪殿八层	雪殿八层	193	198	0	-1	风景	y		0	
59709	308	古冢五层	古冢五层	185	48	0	-1	风景	y		0	
59710	309	古冢六层	古冢六层	183	54	0	-1	风景	y		0	
59711	310	古冢七层	古冢七层	95	46	0	-1	风景	y		0	
59712	311	古冢八层	古冢八层	75	61	0	-1	风景	y		0	
59713	408	佛窟五层	佛窟五层	175	49	0	-1	风景	y		0	
59714	409	佛窟六层	佛窟六层	62	196	0	-1	风景	y		0	
59715	410	佛窟七层	佛窟七层	81	196	0	-1	风景	y		0	
59716	411	佛窟八层	佛窟八层	55	128	0	-1	风景	y		0	
#三环追杀令（楼兰）				0	0							
4000400	50	楼兰王城	楼兰王城	96	69	0	-1	风景	y		0	
4000410	50	楼兰王城	楼兰王城	400	60	0	-1	风景	y		0	
4000420	50	楼兰王城	楼兰王城	103	277	0	-1	风景	y		0	
4000430	50	楼兰王城	楼兰王城	449	280	0	-1	风景	y		0	
4000440	50	楼兰王城	楼兰王城	232	313	0	-1	风景	y		0	
4000450	50	楼兰王城	楼兰王城	314	305	0	-1	风景	y		0	
4000460	104	迷宫一层	迷宫一层	161	85	0	-1	风景	y		0	
4000470	104	迷宫一层	迷宫一层	91	69	0	-1	风景	y		0	
4000490	104	迷宫一层	迷宫一层	109	180	0	-1	风景	y		0	
4000500	104	迷宫一层	迷宫一层	154	127	0	-1	风景	y		0	
4000520	105	迷宫二层	迷宫二层	60	123	0	-1	风景	y		0	
4000530	105	迷宫二层	迷宫二层	133	196	0	-1	风景	y		0	
4000540	105	迷宫二层	迷宫二层	128	139	0	-1	风景	y		0	
4000560	105	迷宫二层	迷宫二层	181	109	0	-1	风景	y		0	
4000580	106	迷宫三层	迷宫三层	109	161	0	-1	风景	y		0	
4000590	106	迷宫三层	迷宫三层	167	169	0	-1	风景	y		0	
4000620	106	迷宫三层	迷宫三层	73	70	0	-1	风景	y		0	
4000630	106	迷宫三层	迷宫三层	144	69	0	-1	风景	y		0	
4000640	107	迷宫四层	迷宫四层	172	176	0	-1	风景	y		0	
4000660	107	迷宫四层	迷宫四层	183	93	0	-1	风景	y		0	
4000680	107	迷宫四层	迷宫四层	124	85	0	-1	风景	y		0	
4000690	107	迷宫四层	迷宫四层	82	138	0	-1	风景	y		0	
4000700	108	迷宫五层	迷宫五层	166	111	0	-1	风景	y		0	
4000710	108	迷宫五层	迷宫五层	81	65	0	-1	风景	y		0	
4000720	108	迷宫五层	迷宫五层	143	44	0	-1	风景	y		0	
4000730	108	迷宫五层	迷宫五层	108	146	0	-1	风景	y		0	
4000740	109	迷宫六层	迷宫六层	118	92	0	-1	风景	y		0	
4000750	109	迷宫六层	迷宫六层	67	92	0	-1	风景	y		0	
4000760	109	迷宫六层	迷宫六层	60	160	0	-1	风景	y		0	
4000770	109	迷宫六层	迷宫六层	135	165	0	-1	风景	y		0	
4000780	110	迷宫七层	迷宫七层	139	57	0	-1	风景	y		0	
4000790	110	迷宫七层	迷宫七层	183	103	0	-1	风景	y		0	
4000800	110	迷宫七层	迷宫七层	182	159	0	-1	风景	y		0	
4000810	110	迷宫七层	迷宫七层	109	188	0	-1	风景	y		0	
4000820	111	迷宫八层	迷宫八层	71	193	0	-1	风景	y		0	
4000830	111	迷宫八层	迷宫八层	119	128	0	-1	风景	y		0	
4000840	111	迷宫八层	迷宫八层	154	58	0	-1	风景	y		0	
4000850	111	迷宫八层	迷宫八层	187	137	0	-1	风景	y		0	
#三环追杀令（天山）				0	0							
4000401	150	天山王城	天山王城	96	69	0	-1	风景	y		0	
4000411	150	天山王城	天山王城	400	60	0	-1	风景	y		0	
4000421	150	天山王城	天山王城	103	277	0	-1	风景	y		0	
4000431	150	天山王城	天山王城	449	280	0	-1	风景	y		0	
4000441	150	天山王城	天山王城	232	313	0	-1	风景	y		0	
4000451	150	天山王城	天山王城	314	305	0	-1	风景	y		0	
4000461	204	迷宫一层	迷宫一层	138	57	0	-1	风景	y		0	
4000471	204	迷宫一层	迷宫一层	191	101	0	-1	风景	y		0	
4000491	204	迷宫一层	迷宫一层	173	157	0	-1	风景	y		0	
4000501	204	迷宫一层	迷宫一层	110	186	0	-1	风景	y		0	
4000521	205	迷宫二层	迷宫二层	119	94	0	-1	风景	y		0	
4000531	205	迷宫二层	迷宫二层	67	93	0	-1	风景	y		0	
4000541	205	迷宫二层	迷宫二层	62	166	0	-1	风景	y		0	
4000561	205	迷宫二层	迷宫二层	130	200	0	-1	风景	y		0	
4000581	206	迷宫三层	迷宫三层	109	147	0	-1	风景	y		0	
4000591	206	迷宫三层	迷宫三层	176	137	0	-1	风景	y		0	
4000621	206	迷宫三层	迷宫三层	69	56	0	-1	风景	y		0	
4000631	206	迷宫三层	迷宫三层	143	44	0	-1	风景	y		0	
4000641	207	迷宫四层	迷宫四层	168	168	0	-1	风景	y		0	
4000661	207	迷宫四层	迷宫四层	171	99	0	-1	风景	y		0	
4000681	207	迷宫四层	迷宫四层	120	115	0	-1	风景	y		0	
4000691	207	迷宫四层	迷宫四层	86	136	0	-1	风景	y		0	
4000701	208	迷宫五层	迷宫五层	100	161	0	-1	风景	y		0	
4000711	208	迷宫五层	迷宫五层	156	166	0	-1	风景	y		0	
4000721	208	迷宫五层	迷宫五层	81	68	0	-1	风景	y		0	
4000731	208	迷宫五层	迷宫五层	143	65	0	-1	风景	y		0	
4000741	209	迷宫六层	迷宫六层	59	110	0	-1	风景	y		0	
