NUM	TEXT	NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM
10217409	神·精致五级国家徽章	0	10217410	神·六级国家徽章	11000337	徽章碎片	12	92000	1
10217410	神·六级国家徽章	0	10217411	神·精致六级国家徽章	11000337	徽章碎片	12	182000	1
10217411	神·精致六级国家徽章	0	10217412	神·七级国家徽章	11000337	徽章碎片	12	182000	1
10217413	神·四级国家徽章	0	10217414	神·精致四级国家徽章	11000337	徽章碎片	6	46000	1
10217414	神·精致四级国家徽章	0	10217415	神·五级国家徽章	11000337	徽章碎片	12	47000	1
10217415	神·五级国家徽章	0	10217416	神·精致五级国家徽章	11000337	徽章碎片	12	92000	1
10217416	神·精致五级国家徽章	0	10217417	神·六级国家徽章	11000337	徽章碎片	12	92000	1
10217417	神·六级国家徽章	0	10217418	神·精致六级国家徽章	11000337	徽章碎片	12	182000	1
10217418	神·精致六级国家徽章	0	10217419	神·七级国家徽章	11000337	徽章碎片	12	182000	1
10221109	四级帮会披风	0	10227407	神·四级帮会披风	11000340	神器披风碎片	12	2000	1
10221110	三级帮会披风	0	10227406	神·三级帮会披风	11000340	神器披风碎片	6	1000	1
10221111	五级帮会披风	0	10227408	神·五级帮会披风	11000340	神器披风碎片	24	4000	1
10221112	六级帮会披风	0	10227409	神·六级帮会披风	11000340	神器披风碎片	36	10000	1
10221113	七级帮会披风	0	10227410	神·七级帮会披风	11000340	神器披风碎片	48	20000	1
10227102	三级帮会披风	0	10227411	神·三级帮会披风	11000340	神器披风碎片	6	1000	1
10227103	四级帮会披风	0	10227412	神·四级帮会披风	11000340	神器披风碎片	12	2000	1
10227104	五级帮会披风	0	10227413	神·五级帮会披风	11000340	神器披风碎片	24	4000	1
10227105	六级帮会披风	0	10227414	神·六级帮会披风	11000340	神器披风碎片	36	10000	1
10227106	七级帮会披风	0	10227415	神·七级帮会披风	11000340	神器披风碎片	48	20000	1
10227400	天·勇士披风盔	0	10227401	冥·勇士披风盔	11000304	残破的神兵之魂	20	200000	1
10227401	冥·勇士披风盔	0	10227402	玄·勇士披风盔	11000304	残破的神兵之魂	20	200000	1
10227403	天·勇士披风盔	0	10227404	冥·勇士披风盔	11000304	残破的神兵之魂	20	200000	1
10227404	冥·勇士披风盔	0	10227405	玄·勇士披风盔	11000304	残破的神兵之魂	20	200000	1
10227406	神·三级帮会披风	0	10227407	神·四级帮会披风	11000345	神四级帮会卷轴	1	1000	1
10227407	神·四级帮会披风	0	10227408	神·五级帮会披风	11000346	神五级帮会卷轴	1	2000	1
10227408	神·五级帮会披风	0	10227409	神·六级帮会披风	11000347	神六级帮会卷轴	1	6000	1
10227409	神·六级帮会披风	0	10227410	神·七级帮会披风	11000348	神七级帮会卷轴	1	10000	1
10227411	神·三级帮会披风	0	10227412	神·四级帮会披风	11000345	神四级帮会卷轴	1	1000	1
10227412	神·四级帮会披风	0	10227413	神·五级帮会披风	11000346	神五级帮会卷轴	1	2000	1
10227413	神·五级帮会披风	0	10227414	神·六级帮会披风	11000347	神六级帮会卷轴	1	6000	1
10227414	神·六级帮会披风	0	10227415	神·七级帮会披风	11000348	神七级帮会卷轴	1	10000	1
10237400	天·破月战甲	0	10237401	冥·除妖战甲	11000379	君王守护碎片	45	200000	1
10237401	冥·除妖战甲	0	10237402	玄·屠龙战甲	11000379	君王守护碎片	45	200000	1
10237402	玄·屠龙战甲	0	10237540	圣·火麟战甲	11000379	君王守护碎片	90	200000	1
10237403	天·破月战甲	0	10237404	冥·除妖战甲	11000379	君王守护碎片	45	200000	1
10237404	冥·除妖战甲	0	10237405	玄·屠龙战甲	11000379	君王守护碎片	45	200000	1
10237405	玄·屠龙战甲	0	10237541	圣·火麟战甲	11000379	君王守护碎片	90	200000	1
10237410	天·血影战甲	0	10237411	冥·冰火战甲	11000379	君王守护碎片	45	200000	1
10237411	冥·冰火战甲	0	10237412	玄·龙凤战甲	11000379	君王守护碎片	45	200000	1
10237412	玄·龙凤战甲	0	10237542	圣·朱雀战甲	11000379	君王守护碎片	90	200000	1
10237413	天·血影战甲	0	10237414	冥·冰火战甲	11000379	君王守护碎片	45	200000	1
10237414	冥·冰火战甲	0	10237415	玄·龙凤战甲	11000379	君王守护碎片	45	200000	1
10237415	玄·龙凤战甲	0	10237543	圣·朱雀战甲	11000379	君王守护碎片	90	200000	1
10237420	天·云翔战甲	0	10237421	冥·龙息战甲	11000379	君王守护碎片	45	200000	1
10237421	冥·龙息战甲	0	10237422	玄·日炎战甲	11000379	君王守护碎片	45	200000	1
10237422	玄·日炎战甲	0	10237544	圣·凤舞战甲	11000379	君王守护碎片	90	200000	1
10237423	天·云翔战甲	0	10237424	冥·龙息战甲	11000379	君王守护碎片	45	200000	1
10237424	冥·龙息战甲	0	10237425	玄·日炎战甲	11000379	君王守护碎片	45	200000	1
10237425	玄·日炎战甲	0	10237545	圣·凤舞战甲	11000379	君王守护碎片	90	200000	1
10237430	天·火攻战甲	0	10237431	冥·破天战甲	11000379	君王守护碎片	45	200000	1
10237431	冥·破天战甲	0	10237432	玄·主宰战甲	11000379	君王守护碎片	45	200000	1
10237432	玄·主宰战甲	0	10237546	圣·白鲨战甲	11000379	君王守护碎片	90	200000	1
10237433	天·火攻战甲	0	10237434	冥·破天战甲	11000379	君王守护碎片	45	200000	1
10237434	冥·破天战甲	0	10237435	玄·主宰战甲	11000379	君王守护碎片	45	200000	1
10237435	玄·主宰战甲	0	10237547	圣·白鲨战甲	11000379	君王守护碎片	90	200000	1
10237440	天·降魔战甲	0	10237441	冥·黄泉战甲	11000379	君王守护碎片	45	200000	1
10237441	冥·黄泉战甲	0	10237442	玄·暴雷战甲	11000379	君王守护碎片	45	200000	1
10237442	玄·暴雷战甲	0	10237548	圣·黑鳍战甲	11000379	君王守护碎片	90	200000	1
10237443	天·降魔战甲	0	10237444	冥·黄泉战甲	11000379	君王守护碎片	45	200000	1
10237444	冥·黄泉战甲	0	10237445	玄·暴雷战甲	11000379	君王守护碎片	45	200000	1
10237445	玄·暴雷战甲	0	10237549	圣·黑鳍战甲	11000379	君王守护碎片	90	200000	1
10237450	天·天雷战甲	0	10237451	冥·海龙战甲	11000379	君王守护碎片	45	200000	1
10237451	冥·海龙战甲	0	10237452	玄·龙啸战甲	11000379	君王守护碎片	45	200000	1
10237452	玄·龙啸战甲	0	10237550	圣·炎煌战甲	11000379	君王守护碎片	90	200000	1
10237453	天·天雷战甲	0	10237454	冥·海龙战甲	11000379	君王守护碎片	45	200000	1
10237454	冥·海龙战甲	0	10237455	玄·龙啸战甲	11000379	君王守护碎片	45	200000	1
10237455	玄·龙啸战甲	0	10237551	圣·炎煌战甲	11000379	君王守护碎片	90	200000	1
10237460	天·忠诚战甲	0	10237461	冥·逆光战甲	11000379	君王守护碎片	45	200000	1
10237461	冥·逆光战甲	0	10237462	玄·定国战甲	11000379	君王守护碎片	45	200000	1
10237462	玄·定国战甲	0	10237552	圣·白泽战甲	11000379	君王守护碎片	90	200000	1
10237463	天·忠诚战甲	0	10237464	冥·逆光战甲	11000379	君王守护碎片	45	200000	1
10237464	冥·逆光战甲	0	10237465	玄·定国战甲	11000379	君王守护碎片	45	200000	1
10237465	玄·定国战甲	0	10237553	圣·白泽战甲	11000379	君王守护碎片	90	200000	1
10237470	天·飞沙战甲	0	10237471	冥·焚天战甲	11000379	君王守护碎片	45	200000	1
10237471	冥·焚天战甲	0	10237472	玄·神火战甲	11000379	君王守护碎片	45	200000	1
10237472	玄·神火战甲	0	10237554	圣·金乌战甲	11000379	君王守护碎片	90	200000	1
10237473	天·飞沙战甲	0	10237474	冥·焚天战甲	11000379	君王守护碎片	45	200000	1
10237474	冥·焚天战甲	0	10237475	玄·神火战甲	11000379	君王守护碎片	45	200000	1
10237475	玄·神火战甲	0	10237555	圣·金乌战甲	11000379	君王守护碎片	90	200000	1
10237480	天·疾风战甲	0	10237481	冥·天煞战甲	11000379	君王守护碎片	45	200000	1
10237481	冥·天煞战甲	0	10237482	玄·杀神战甲	11000379	君王守护碎片	45	200000	1
10237482	玄·杀神战甲	0	10237556	圣·冰龙战甲	11000379	君王守护碎片	90	200000	1
10237483	天·疾风战甲	0	10237484	冥·天煞战甲	11000379	君王守护碎片	45	200000	1
10237484	冥·天煞战甲	0	10237485	玄·杀神战甲	11000379	君王守护碎片	45	200000	1
10237485	玄·杀神战甲	0	10237557	圣·冰龙战甲	11000379	君王守护碎片	90	200000	1
10237490	天·飞龙战甲	0	10237491	冥·巨吼战甲	11000379	君王守护碎片	45	200000	1
10237491	冥·巨吼战甲	0	10237492	玄·群星战甲	11000379	君王守护碎片	45	200000	1
10237492	玄·群星战甲	0	10237558	圣·鸿鹄战甲	11000379	君王守护碎片	90	200000	1
10237493	天·飞龙战甲	0	10237494	冥·巨吼战甲	11000379	君王守护碎片	45	200000	1
10237494	冥·巨吼战甲	0	10237495	玄·群星战甲	11000379	君王守护碎片	45	200000	1
10237495	玄·群星战甲	0	10237559	玄·鸿鹄战甲	11000379	君王守护碎片	90	200000	1
10237500	天·虔诚战甲	0	10237501	冥·圣灵战甲	11000379	君王守护碎片	45	200000	1
10237501	冥·圣灵战甲	0	10237502	玄·修真战甲	11000379	君王守护碎片	45	200000	1
10237502	玄·修真战甲	0	10237560	圣·青牛战甲	11000379	君王守护碎片	90	200000	1
10237503	天·虔诚战甲	0	10237504	冥·圣灵战甲	11000379	君王守护碎片	45	200000	1
10237504	冥·圣灵战甲	0	10237505	玄·修真战甲	11000379	君王守护碎片	45	200000	1
10237505	玄·修真战甲	0	10237561	圣·青牛战甲	11000379	君王守护碎片	90	200000	1
10237510	天·度人战甲	0	10237511	冥·度厄战甲	11000379	君王守护碎片	45	200000	1
10237511	冥·度厄战甲	0	10237512	玄·度劫战甲	11000379	君王守护碎片	45	200000	1
10237512	玄·度劫战甲	0	10237562	圣·鲲鹏战甲	11000379	君王守护碎片	90	200000	1
10237513	天·度人战甲	0	10237514	冥·度厄战甲	11000379	君王守护碎片	45	200000	1
10237514	冥·度厄战甲	0	10237515	玄·度劫战甲	11000379	君王守护碎片	45	200000	1
10237515	玄·度劫战甲	0	10237563	圣·鲲鹏战甲	11000379	君王守护碎片	90	200000	1
10239500	冥传君主战甲	0	10239548	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239501	冥传君主战甲	0	10239549	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239502	冥传君主战甲	0	10239550	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239503	冥传君主战甲	0	10239551	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239504	冥传君主战甲	0	10239552	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239505	冥传君主战甲	0	10239553	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239506	冥传君主战甲	0	10239554	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239507	冥传君主战甲	0	10239555	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239508	冥传君主战甲	0	10239556	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239509	冥传君主战甲	0	10239557	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239510	冥传君主战甲	0	10239558	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239511	冥传君主战甲	0	10239559	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239524	冥传君主战甲	0	10239560	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239525	冥传君主战甲	0	10239561	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239526	冥传君主战甲	0	10239562	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239527	冥传君主战甲	0	10239563	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239528	冥传君主战甲	0	10239564	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239529	冥传君主战甲	0	10239565	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239530	冥传君主战甲	0	10239566	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239531	冥传君主战甲	0	10239567	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239532	冥传君主战甲	0	10239568	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239533	冥传君主战甲	0	10239569	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239534	冥传君主战甲	0	10239570	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239535	冥传君主战甲	0	10239571	玄传君主战甲	11000630	幽冥之华	16	100000	0
10239916	冥龙战神战甲	1	10239923	玄龙战神战甲	11000630	幽冥之华	16	100000	0
10239917	冥炎洪荒战甲	1	10239924	玄炎洪荒战甲	11000630	幽冥之华	16	100000	0
10239918	冥魂可汗战甲	1	10239925	玄魂可汗战甲	11000630	幽冥之华	16	100000	0
10239919	冥王武威战甲	1	10239926	玄王武威战甲	11000630	幽冥之华	16	100000	0
10239920	冥通斗神战甲	1	10239927	冥通战神战甲	11000630	幽冥之华	16	100000	0
10239921	冥尊斗神战甲	1	10239928	冥尊战神战甲	11000630	幽冥之华	16	100000	0
10239922	冥君斗神战甲	1	10239929	冥君战神战甲	11000630	幽冥之华	16	100000	0
10239937	冥龙战神战甲	1	10239944	玄龙战神战甲	11000630	幽冥之华	16	100000	0
10239938	冥炎洪荒战甲	1	10239945	玄炎洪荒战甲	11000630	幽冥之华	16	100000	0
10239939	冥魂可汗战甲	1	10239946	玄魂可汗战甲	11000630	幽冥之华	16	100000	0
10239940	冥王武威战甲	1	10239947	玄王武威战甲	11000630	幽冥之华	16	100000	0
10239941	冥通斗神战甲	1	10239948	冥通战神战甲	11000630	幽冥之华	16	100000	0
10239942	冥尊斗神战甲	1	10239949	冥尊战神战甲	11000630	幽冥之华	16	100000	0
10239943	冥君斗神战甲	1	10239950	冥君战神战甲	11000630	幽冥之华	16	100000	0
10239958	冥龙战神战甲	1	10239965	玄龙战神战甲	11000630	幽冥之华	16	100000	0
10239959	冥炎洪荒战甲	1	10239966	玄炎洪荒战甲	11000630	幽冥之华	16	100000	0
10239960	冥魂可汗战甲	1	10239967	玄魂可汗战甲	11000630	幽冥之华	16	100000	0
10239961	冥王武威战甲	1	10239968	玄王武威战甲	11000630	幽冥之华	16	100000	0
10239962	冥通斗神战甲	1	10239969	冥通战神战甲	11000630	幽冥之华	16	100000	0
10239963	冥尊斗神战甲	1	10239970	冥尊战神战甲	11000630	幽冥之华	16	100000	0
10239964	冥君斗神战甲	1	10239971	冥君战神战甲	11000630	幽冥之华	16	100000	0
10239979	冥龙战神战甲	1	10239986	玄龙战神战甲	11000630	幽冥之华	16	100000	0
10239980	冥炎洪荒战甲	1	10239987	玄炎洪荒战甲	11000630	幽冥之华	16	100000	0
10239981	冥魂可汗战甲	1	10239988	玄魂可汗战甲	11000630	幽冥之华	16	100000	0
10239982	冥王武威战甲	1	10239989	玄王武威战甲	11000630	幽冥之华	16	100000	0
10239983	冥通斗神战甲	1	10239990	冥通战神战甲	11000630	幽冥之华	16	100000	0
10239984	冥尊斗神战甲	1	10239991	冥尊战神战甲	11000630	幽冥之华	16	100000	0
10239985	冥君斗神战甲	1	10239992	冥君战神战甲	11000630	幽冥之华	16	100000	0
10249684	天·秘魔灵珠	0	10249685	冥·绯罗蹙金	11000309	沧月泪珠	12	100000	1
10249685	冥·绯罗蹙金	0	10249686	玄·双鸾点翠	11000309	沧月泪珠	12	100000	1
10249686	玄·双鸾点翠	0	10249780	圣·比翼青鸟	11000309	沧月泪珠	24	200000	1
10249687	天·秘魔灵珠	0	10249688	冥·绯罗蹙金	11000309	沧月泪珠	12	100000	1
10249688	冥·绯罗蹙金	0	10249689	玄·双鸾点翠	11000309	沧月泪珠	12	100000	1
10249689	玄·双鸾点翠	0	10249781	圣·比翼青鸟	11000309	沧月泪珠	24	200000	1
10249690	天·天机锁玉	0	10249691	冥·白驹过隙	11000309	沧月泪珠	12	100000	1
10249691	冥·白驹过隙	0	10249692	玄·流光绝影	11000309	沧月泪珠	12	100000	1
10249692	玄·流光绝影	0	10249782	圣·绿野仙踪	11000309	沧月泪珠	24	200000	1
10249693	天·天机锁玉	0	10249694	冥·白驹过隙	11000309	沧月泪珠	12	100000	1
10249694	冥·白驹过隙	0	10249695	玄·流光绝影	11000309	沧月泪珠	12	100000	1
10249695	玄·流光绝影	0	10249783	圣·绿野仙踪	11000309	沧月泪珠	24	200000	1
10249696	天·雪魂丝莲	0	10249697	冥·碧玉滕花	11000309	沧月泪珠	12	100000	1
10249697	冥·碧玉滕花	0	10249698	玄·木兰青双	11000309	沧月泪珠	12	100000	1
10249698	玄·木兰青双	0	10249784	圣·天下无双	11000309	沧月泪珠	24	200000	1
10249699	天·雪魂丝莲	0	10249700	冥·碧玉滕花	11000309	沧月泪珠	12	100000	1
10249700	冥·碧玉滕花	0	10249701	玄·木兰青双	11000309	沧月泪珠	12	100000	1
10249701	玄·木兰青双	0	10249785	圣·天下无双	11000309	沧月泪珠	24	200000	1
10249702	天·秘魔灵珠（90天）	0	10249703	冥·绯罗蹙金（90天）	11000309	沧月泪珠	12	100000	1
10249703	冥·绯罗蹙金（90天）	0	10249704	玄·双鸾点翠（90天）	11000309	沧月泪珠	12	100000	1
10249705	天·秘魔灵珠（90天）	0	10249706	冥·绯罗蹙金（90天）	11000309	沧月泪珠	12	100000	1
10249706	冥·绯罗蹙金（90天）	0	10249707	玄·双鸾点翠（90天）	11000309	沧月泪珠	12	100000	1
10249708	天·天机锁玉（90天）	0	10249709	冥·白驹过隙（90天）	11000309	沧月泪珠	12	100000	1
10249709	冥·白驹过隙（90天）	0	10249710	玄·流光绝影（90天）	11000309	沧月泪珠	12	100000	1
10249711	天·天机锁玉（90天）	0	10249712	冥·白驹过隙（90天）	11000309	沧月泪珠	12	100000	1
10249712	冥·白驹过隙（90天）	0	10249713	玄·流光绝影（90天）	11000309	沧月泪珠	12	100000	1
10249714	天·雪魂丝莲（90天）	0	10249715	冥·碧玉滕花（90天）	11000309	沧月泪珠	12	100000	1
10249715	冥·碧玉滕花（90天）	0	10249716	玄·木兰青双（90天）	11000309	沧月泪珠	12	100000	1
10249717	天·雪魂丝莲（90天）	0	10249718	冥·碧玉滕花（90天）	11000309	沧月泪珠	12	100000	1
10249718	冥·碧玉滕花（90天）	0	10249719	玄·木兰青双（90天）	11000309	沧月泪珠	12	100000	1
10249720	天·秘魔灵珠（30天）	0	10249721	冥·绯罗蹙金（30天）	11000309	沧月泪珠	12	100000	1
10249721	冥·绯罗蹙金（30天）	0	10249722	玄·双鸾点翠（30天）	11000309	沧月泪珠	12	100000	1
10249723	天·秘魔灵珠（30天）	0	10249724	冥·绯罗蹙金（30天）	11000309	沧月泪珠	12	100000	1
10249724	冥·绯罗蹙金（30天）	0	10249725	玄·双鸾点翠（30天）	11000309	沧月泪珠	12	100000	1
10249726	天·天机锁玉（30天）	0	10249727	冥·白驹过隙（30天）	11000309	沧月泪珠	12	100000	1
10249727	冥·白驹过隙（30天）	0	10249728	玄·流光绝影（30天）	11000309	沧月泪珠	12	100000	1
10249729	天·天机锁玉（30天）	0	10249730	冥·白驹过隙（30天）	11000309	沧月泪珠	12	100000	1
10249730	冥·白驹过隙（30天）	0	10249731	玄·流光绝影（30天）	11000309	沧月泪珠	12	100000	1
10249732	天·雪魂丝莲（30天）	0	10249733	冥·碧玉滕花（30天）	11000309	沧月泪珠	12	100000	1
10249733	冥·碧玉滕花（30天）	0	10249734	玄·木兰青双（30天）	11000309	沧月泪珠	12	100000	1
10249735	天·雪魂丝莲（30天）	0	10249736	冥·碧玉滕花（30天）	11000309	沧月泪珠	12	100000	1
10249736	冥·碧玉滕花（30天）	0	10249737	玄·木兰青双（30天）	11000309	沧月泪珠	12	100000	1
10249738	天·秘魔灵珠（14天）	0	10249739	冥·绯罗蹙金（14天）	11000309	沧月泪珠	12	100000	1
10249739	冥·绯罗蹙金（14天）	0	10249740	玄·双鸾点翠（14天）	11000309	沧月泪珠	12	100000	1
10249741	天·秘魔灵珠（14天）	0	10249742	冥·绯罗蹙金（14天）	11000309	沧月泪珠	12	100000	1
10249742	冥·绯罗蹙金（14天）	0	10249743	玄·双鸾点翠（14天）	11000309	沧月泪珠	12	100000	1
10249744	天·天机锁玉（14天）	0	10249745	冥·白驹过隙（14天）	11000309	沧月泪珠	12	100000	1
10249745	冥·白驹过隙（14天）	0	10249746	玄·流光绝影（14天）	11000309	沧月泪珠	12	100000	1
10249747	天·天机锁玉（14天）	0	10249748	冥·白驹过隙（14天）	11000309	沧月泪珠	12	100000	1
10249748	冥·白驹过隙（14天）	0	10249749	玄·流光绝影（14天）	11000309	沧月泪珠	12	100000	1
10249750	天·雪魂丝莲（14天）	0	10249751	冥·碧玉滕花（14天）	11000309	沧月泪珠	12	100000	1
10249751	冥·碧玉滕花（14天）	0	10249752	玄·木兰青双（14天）	11000309	沧月泪珠	12	100000	1
10249753	天·雪魂丝莲（14天）	0	10249754	冥·碧玉滕花（14天）	11000309	沧月泪珠	12	100000	1
10249754	冥·碧玉滕花（14天）	0	10249755	玄·木兰青双（14天）	11000309	沧月泪珠	12	100000	1
10249756	天·焱阳炽珠	0	10249757	冥·魔煞凝息	11000309	沧月泪珠	12	100000	1
10249757	冥·魔煞凝息	0	10249758	玄·鸿蒙道心	11000309	沧月泪珠	12	100000	1
10249758	玄·鸿蒙道心	0	10249786	圣·比翼青鸟	11000309	沧月泪珠	24	200000	1
10249759	天·焱阳炽珠	0	10249760	冥·魔煞凝息	11000309	沧月泪珠	12	100000	1
10249760	冥·魔煞凝息	0	10249761	玄·鸿蒙道心	11000309	沧月泪珠	12	100000	1
10249761	玄·鸿蒙道心	0	10249787	圣·比翼青鸟	11000309	沧月泪珠	24	200000	1
10249762	天·焱阳炽珠	0	10249763	冥·魔煞凝息	11000309	沧月泪珠	12	100000	1
10249763	冥·魔煞凝息	0	10249764	玄·鸿蒙道心	11000309	沧月泪珠	12	100000	1
10249764	玄·红尘明悟	0	10249788	圣·绿野仙踪	11000309	沧月泪珠	24	200000	1
10249765	天·焱阳炽珠	0	10249766	冥·魔煞凝息	11000309	沧月泪珠	12	100000	1
10249766	冥·魔煞凝息	0	10249767	玄·鸿蒙道心	11000309	沧月泪珠	12	100000	1
10249767	玄·红尘明悟	0	10249789	圣·绿野仙踪	11000309	沧月泪珠	24	200000	1
10249768	天·妖月银钩	0	10249769	冥·修罗瞳玉	11000309	沧月泪珠	12	100000	1
10249769	冥·修罗瞳玉	0	10249770	玄·红尘明悟	11000309	沧月泪珠	12	100000	1
10249770	玄·碧水清灵	0	10249790	圣·天下无双	11000309	沧月泪珠	24	200000	1
10249771	天·妖月银钩	0	10249772	冥·修罗瞳玉	11000309	沧月泪珠	12	100000	1
10249772	冥·修罗瞳玉	0	10249773	玄·红尘明悟	11000309	沧月泪珠	12	100000	1
10249773	玄·碧水清灵	0	10249791	圣·天下无双	11000309	沧月泪珠	24	200000	1
10249500	冥传君主项链	0	10249548	玄传君主项链	11000630	幽冥之华	4	100000	0
10249501	冥传君主项链	0	10249549	玄传君主项链	11000630	幽冥之华	4	100000	0
10249502	冥传君主项链	0	10249550	玄传君主项链	11000630	幽冥之华	4	100000	0
10249503	冥传君主项链	0	10249551	玄传君主项链	11000630	幽冥之华	4	100000	0
10249504	冥传君主项链	0	10249552	玄传君主项链	11000630	幽冥之华	4	100000	0
10249505	冥传君主项链	0	10249553	玄传君主项链	11000630	幽冥之华	4	100000	0
10249506	冥传君主项链	0	10249554	玄传君主项链	11000630	幽冥之华	4	100000	0
10249507	冥传君主项链	0	10249555	玄传君主项链	11000630	幽冥之华	4	100000	0
10249508	冥传君主项链	0	10249556	玄传君主项链	11000630	幽冥之华	4	100000	0
10249509	冥传君主项链	0	10249557	玄传君主项链	11000630	幽冥之华	4	100000	0
10249510	冥传君主项链	0	10249558	玄传君主项链	11000630	幽冥之华	4	100000	0
10249511	冥传君主项链	0	10249559	玄传君主项链	11000630	幽冥之华	4	100000	0
10249524	冥传君主项链	0	10249560	玄传君主项链	11000630	幽冥之华	4	100000	0
10249525	冥传君主项链	0	10249561	玄传君主项链	11000630	幽冥之华	4	100000	0
10249526	冥传君主项链	0	10249562	玄传君主项链	11000630	幽冥之华	4	100000	0
10249527	冥传君主项链	0	10249563	玄传君主项链	11000630	幽冥之华	4	100000	0
10249528	冥传君主项链	0	10249564	玄传君主项链	11000630	幽冥之华	4	100000	0
10249529	冥传君主项链	0	10249565	玄传君主项链	11000630	幽冥之华	4	100000	0
10249530	冥传君主项链	0	10249566	玄传君主项链	11000630	幽冥之华	4	100000	0
10249531	冥传君主项链	0	10249567	玄传君主项链	11000630	幽冥之华	4	100000	0
10249532	冥传君主项链	0	10249568	玄传君主项链	11000630	幽冥之华	4	100000	0
10249533	冥传君主项链	0	10249569	玄传君主项链	11000630	幽冥之华	4	100000	0
10249534	冥传君主项链	0	10249570	玄传君主项链	11000630	幽冥之华	4	100000	0
10249535	冥传君主项链	0	10249571	玄传君主项链	11000630	幽冥之华	4	100000	0
10249916	冥龙战神项链	1	10249923	玄龙战神项链	11000630	幽冥之华	4	100000	0
10249917	冥炎洪荒项链	1	10249924	玄炎洪荒项链	11000630	幽冥之华	4	100000	0
10249918	冥魂可汗项链	1	10249925	玄魂可汗项链	11000630	幽冥之华	4	100000	0
10249919	冥王武威项链	1	10249926	玄王武威项链	11000630	幽冥之华	4	100000	0
10249920	冥通斗神项链	1	10249927	冥通战神项链	11000630	幽冥之华	4	100000	0
10249921	冥尊斗神项链	1	10249928	冥尊战神项链	11000630	幽冥之华	4	100000	0
10249922	冥君斗神项链	1	10249929	冥君战神项链	11000630	幽冥之华	4	100000	0
10249937	冥龙战神项链	1	10249944	玄龙战神项链	11000630	幽冥之华	4	100000	0
10249938	冥炎洪荒项链	1	10249945	玄炎洪荒项链	11000630	幽冥之华	4	100000	0
10249939	冥魂可汗项链	1	10249946	玄魂可汗项链	11000630	幽冥之华	4	100000	0
10249940	冥王武威项链	1	10249947	玄王武威项链	11000630	幽冥之华	4	100000	0
10249941	冥通斗神项链	1	10249948	冥通战神项链	11000630	幽冥之华	4	100000	0
10249942	冥尊斗神项链	1	10249949	冥尊战神项链	11000630	幽冥之华	4	100000	0
10249943	冥君斗神项链	1	10249950	冥君战神项链	11000630	幽冥之华	4	100000	0
10249958	冥龙战神项链	1	10249965	玄龙战神项链	11000630	幽冥之华	4	100000	0
10249959	冥炎洪荒项链	1	10249966	玄炎洪荒项链	11000630	幽冥之华	4	100000	0
10249960	冥魂可汗项链	1	10249967	玄魂可汗项链	11000630	幽冥之华	4	100000	0
10249961	冥王武威项链	1	10249968	玄王武威项链	11000630	幽冥之华	4	100000	0
10249962	冥通斗神项链	1	10249969	冥通战神项链	11000630	幽冥之华	4	100000	0
10249963	冥尊斗神项链	1	10249970	冥尊战神项链	11000630	幽冥之华	4	100000	0
10249964	冥君斗神项链	1	10249971	冥君战神项链	11000630	幽冥之华	4	100000	0
10249979	冥龙战神项链	1	10249986	玄龙战神项链	11000630	幽冥之华	4	100000	0
10249980	冥炎洪荒项链	1	10249987	玄炎洪荒项链	11000630	幽冥之华	4	100000	0
10249981	冥魂可汗项链	1	10249988	玄魂可汗项链	11000630	幽冥之华	4	100000	0
10249982	冥王武威项链	1	10249989	玄王武威项链	11000630	幽冥之华	4	100000	0
10249983	冥通斗神项链	1	10249990	冥通战神项链	11000630	幽冥之华	4	100000	0
10249984	冥尊斗神项链	1	10249991	冥尊战神项链	11000630	幽冥之华	4	100000	0
10249985	冥君斗神项链	1	10249992	冥君战神项链	11000630	幽冥之华	4	100000	0
10257400	天·破月护手	0	10257401	冥·除妖护手	11000379	君王守护碎片	25	200000	1
10257401	冥·除妖护手	0	10257402	玄·屠龙护手	11000379	君王守护碎片	25	200000	1
10257402	玄·屠龙护手	0	10257540	圣·火麟护手	11000379	君王守护碎片	50	200000	1
