NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	NUM	NUM	TEXT	TEXT	NUM	TEXT	TEXT	NUM	TEXT	NUM	TEXT	NUM	TEXT
编号	天介绍	月介绍	所有人可见，1肯定，0否定	可见等级区间	国家限制	帮会限制	家族限制	类型，0是循环任务，1为活动日程	名字	月限制	以星期限制或日期限制，0表示星期，1表示日期	时限（星期几或日期）	时段限制	MD标识方式 0:按天标识 1:按周标识	MD变量	次数上限	描述	发布NPC编号	图片
335	0	1	1	1~160	2	0	0	0	【挑战赛】祝家庄	2	1	18~24	0	0	0	0	拭目以待，祝家庄之王	129176	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_9
336	0	1	1	1~160	3	0	0	0	【挑战赛】囚龙岛	9	1	17~23	0	0	0	0	拭目以待，囚龙岛之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_7
337	0	1	1	1~160	3	0	0	0	【挑战赛】玫瑰	9	1	24~30	0	0	0	0	展现浪漫的平台	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_12
338	0	1	1	1~160	3	0	0	0	【挑战赛】和氏璧	10	1	1~7	0	0	0	0	拭目以待，和氏璧之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_8
339	0	1	1	1~160	3	0	0	0	【挑战赛】小喇叭	10	1	8~14	0	0	0	0	表现自我，尽展风采	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_14
340	0	1	1	1~160	3	0	0	0	【挑战赛】赤血号	10	1	15~21	0	0	0	0	拭目以待，赤血号之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_6
341	0	1	1	1~160	3	0	0	0	【挑战赛】放烟花	10	1	22~28	0	0	0	0	绚丽烟花，五彩缤纷	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_15
342	0	1	1	1~160	3	0	0	0	【挑战赛】祝家庄	10	1	29~31	0	0	0	0	拭目以待，祝家庄之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_9
343	0	1	1	1~160	3	0	0	0	【挑战赛】祝家庄	11	1	1~4	0	0	0	0	拭目以待，祝家庄之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_9
344	0	1	1	1~160	3	0	0	0	【挑战赛】战场等级	11	1	5~11	0	0	0	0	拭目以待，战场之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_11
345	0	1	1	1~160	3	0	0	0	【挑战赛】夏王墓	11	1	12~18	0	0	0	0	拭目以待，夏王墓之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_6
346	0	1	1	1~160	3	0	0	0	【挑战赛】杀敌	11	1	19~25	0	0	0	0	国家的英雄，在世战神	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_10
347	0	1	1	1~160	3	0	0	0	【挑战赛】印度河	11	1	26~30	0	0	0	0	拭目以待，印度河之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_13
348	0	1	1	1~160	3	0	0	0	【挑战赛】印度河	12	1	1~2	0	0	0	0	拭目以待，印度河之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_13
349	0	1	1	1~160	3	0	0	0	【挑战赛】智力竞赛	12	1	3~9	0	0	0	0	比拼才智的平台	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_14
350	0	1	1	1~160	3	0	0	0	【挑战赛】轮回台	12	1	10~16	0	0	0	0	拭目以待，轮回台之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_5
351	0	1	1	1~160	3	0	0	0	【挑战赛】屠龙	12	1	17~23	0	0	0	0	屠龙勇士，万人敬仰	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_13
352	0	1	1	1~160	3	0	0	0	【挑战赛】大教堂	12	1	24~30	0	0	0	0	拭目以待，大教堂之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_14
353	0	1	1	1~160	3	0	0	0	【挑战赛】神龙宝藏	12	1	31	0	0	0	0	拭目以待，神龙宝藏之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_16
354	0	1	1	1~160	3	0	0	0	【挑战赛】神龙宝藏	1	1	1~6	0	0	0	0	拭目以待，神龙宝藏之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_16
355	0	1	1	1~160	3	0	0	0	【挑战赛】囚龙岛	1	1	7~13	0	0	0	0	拭目以待，囚龙岛之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_7
356	0	1	1	1~160	3	0	0	0	【挑战赛】玫瑰	1	1	14~20	0	0	0	0	展现浪漫的平台	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_12
357	0	1	1	1~160	3	0	0	0	【挑战赛】和氏璧	1	1	21~27	0	0	0	0	拭目以待，和氏璧之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_8
358	0	1	1	1~160	3	0	0	0	【挑战赛】小喇叭	1	1	28~31	0	0	0	0	表现自我，尽展风采	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_14
359	0	1	1	1~160	3	0	0	0	【挑战赛】小喇叭	2	1	1~3	0	0	0	0	表现自我，尽展风采	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_14
360	0	1	1	1~160	3	0	0	0	【挑战赛】赤血号	2	1	4~10	0	0	0	0	拭目以待，赤血号之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_6
361	0	1	1	1~160	3	0	0	0	【挑战赛】放烟花	2	1	11~17	0	0	0	0	绚丽烟花，五彩缤纷	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_15
362	0	1	1	1~160	3	0	0	0	【挑战赛】祝家庄	2	1	18~24	0	0	0	0	拭目以待，祝家庄之王	132070	set:CJSH_quest_gaoshi_1 image:CJSH_quest_gaoshi_1_9
363	0	1	1	40~160	0	1~10	0	1	【国家】青龙战场	0	0	7	2040~2100	0	0	0	青龙守护，国家中坚力量	123842	set:CJSH_fuben_1 image:CJSH_fuben_1_15
364	0	1	1	40~160	1	1~10	0	1	【国家】青龙战场	0	0	7	2040~2100	0	0	0	青龙守护，国家中坚力量	126142	set:CJSH_fuben_1 image:CJSH_fuben_1_15
365	0	1	1	40~160	2	1~10	0	1	【国家】青龙战场	0	0	7	2040~2100	0	0	0	青龙守护，国家中坚力量	129744	set:CJSH_fuben_1 image:CJSH_fuben_1_15
366	0	1	1	40~160	3	1~10	0	1	【国家】青龙战场	0	0	7	2040~2100	0	0	0	青龙守护，国家中坚力量	132168	set:CJSH_fuben_1 image:CJSH_fuben_1_15
367	0	1	1	40~160	0	1~10	0	1	【国家】朱雀战场	0	0	7	2040~2100	0	0	0	朱雀守护，国家中坚力量	123842	set:CJSH_fuben_1 image:CJSH_fuben_1_14
368	0	1	1	40~160	1	1~10	0	1	【国家】朱雀战场	0	0	7	2040~2100	0	0	0	朱雀守护，国家中坚力量	126142	set:CJSH_fuben_1 image:CJSH_fuben_1_14
369	0	1	1	40~160	2	1~10	0	1	【国家】朱雀战场	0	0	7	2040~2100	0	0	0	朱雀守护，国家中坚力量	129744	set:CJSH_fuben_1 image:CJSH_fuben_1_14
370	0	1	1	40~160	3	1~10	0	1	【国家】朱雀战场	0	0	7	2040~2100	0	0	0	朱雀守护，国家中坚力量	132168	set:CJSH_fuben_1 image:CJSH_fuben_1_14
371	0	0	1	45~160	0	0	0	1	【队伍】魔君部将	0	1	0	0~2359	0	0	1	魔君部将，诛之有奖	123719
377	0	0	1	45~160	1	0	0	1	【队伍】魔君部将	0	1	0	0~2359	0	0	1	魔君部将，诛之有奖	126016
383	0	0	1	45~160	2	0	0	1	【队伍】魔君部将	0	1	0	0~2359	0	0	1	魔君部将，诛之有奖	129016
389	0	0	1	45~160	3	0	0	1	【队伍】魔君部将	0	1	0	0~2359	0	0	1	魔君部将，诛之有奖	132016
395	0	0	1	20~160	0	0	0	0	【个人】三环通缉令	0	1	0	0	1	209|0|9|209|9|7	21	共享三环副本每周次数	123744
396	0	0	1	20~160	1	0	0	0	【个人】三环通缉令	0	1	0	0	1	209|0|9|209|9|7	21	共享三环副本每周次数	126040
397	0	0	1	20~160	2	0	0	0	【个人】三环通缉令	0	1	0	0	1	209|0|9|209|9|7	21	共享三环副本每周次数	129041
398	0	0	1	20~160	3	0	0	0	【个人】三环通缉令	0	1	0	0	1	209|0|9|209|9|7	21	共享三环副本每周次数	132040
399	0	1	1	65~84	0~3	0	0	1	【个人】暴龙大作战	0	0	6|7	1200~2210	0	0	1	暴龙作战，其乐无穷	145004	set:CJSH_wanfa_add_0 image:CJSH_wanfa_add_0_10
400	0	1	1	65~84	0~3	0	0	1	【个人】疯狂的箱子	0	0	6|7	1235~2250	0	0	1	神奇宝箱，为之疯狂	145004	set:CJSH_fuben_2 image:CJSH_fuben_2_8
401	0	0	1	65~84	0~3	0	0	1	【个人】乐透大抽奖	0	0	6|7	0	0	0	1	天上人间·麒麟的手气	145004
402	0	0	1	65~84	0~3	0	0	1	【个人】水晶球总动员	0	0	6|7	900~2300	0	0	0	周日狂欢，经验不断	145004
403	0	1	1	85~109	0~3	0	0	1	【个人】天降魔君	0	0	6|7	0~2300	0	0	50	投票得奖打BOSS	145004	set:CJSH_Add_5 image:CJSH_Add_5_15
404	0	1	1	85~109	0~3	0	0	1	【个人】挖宝大作战	0	0	6|7	1200~1700	0	0	2	挖宝大战，争先恐后	145004	set:CJSH_Add_1 image:CJSH_Add_1_15
405	0	0	1	85~109	0~3	0	0	1	【个人】乐透大抽奖	0	0	6|7	1030~2300	0	0	1	天上人间·聊斋的手气	145004
406	0	0	1	35~49	0	0	0	0	【个人】迷宫除恶	0	1	0	0	0	245|16|9|246|0|5	10	迷宫任务海量经验	101650
407	0	0	1	35~49	1	0	0	0	【个人】迷宫除恶	0	1	0	0	0	245|16|9|246|0|5	10	迷宫任务海量经验	101658
408	0	0	1	35~49	2	0	0	0	【个人】迷宫除恶	0	1	0	0	0	245|16|9|246|0|5	10	迷宫任务海量经验	101666
409	0	0	1	35~49	3	0	0	0	【个人】迷宫除恶	0	1	0	0	0	245|16|9|246|0|5	10	迷宫任务海量经验	101674
410	0	0	1	80~160	0~3	1~10	0	0	【国家】皇帝密令	0	1	0	0	0	109|10|9|0|0|0	1	去收集贡品吧	139264
411	0	0	1	80~160	0~3	0	0	0	【个人】防御之路	0	1	0	0	0	114|9|9|114|18|3	2	专精天赋，专防之路	141103
412	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	1	1	1	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
413	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	1	1	1	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
414	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	1	1	23	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
415	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	2	1	14	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
416	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	2	1	6	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
417	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	3	1	8	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
418	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	3	1	15	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
419	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	4	1	1	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
420	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	4	1	4	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
421	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	4	1	22	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
422	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	5	1	1	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
423	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	5	1	4	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
424	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	5	1	13	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
425	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	5	1	12	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
426	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	6	1	1	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
427	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	6	1	5	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
428	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	6	1	23	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
429	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	6	1	17	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
430	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	6	1	26	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
431	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	7	1	1	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
432	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	7	1	7	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
433	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	7	1	11	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
434	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	8	1	1	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
435	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	8	1	23	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
436	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	8	1	31	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
437	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	9	1	10	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
438	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	9	1	30	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
439	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	10	1	1	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
440	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	10	1	23	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
441	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	11	1	17	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
442	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	12	1	3	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
443	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	12	1	22	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
444	0	1	1	40~160	0~3	0	0	1	【个人】节日礼品	12	1	25	0~2359	0	111|21|9|0|0|0	1	重大节日派送礼品	141107	set:CJSH_item_xiangzi_2 image:CJSH_item_xiangzi_2_11
445	777	0	1	40~160	0	0	0	0	【个人】弱国令	0	1	0	0	0	0	1	国家管理员	123724
446	777	0	1	40~160	1	0	0	0	【个人】弱国令	0	1	0	0	0	0	1	国家管理员	126021
447	777	0	1	40~160	2	0	0	0	【个人】弱国令	0	1	0	0	0	0	1	国家管理员	129021
448	777	0	1	40~160	3	0	0	0	【个人】弱国令	0	1	0	0	0	0	1	国家管理员	132021
449	0	1	1	60~160	0	0	0	1	【队伍】暗·海都大王	0	0	5	2200~2300	0	0	1	前往中兴府消灭邪恶力量	123719	set:CJSH_wanfa_add_0 image:CJSH_wanfa_add_0_15
450	0	1	1	60~160	1	0	0	1	【队伍】暗·海都大王	0	0	5	2200~2300	0	0	1	前往中兴府消灭邪恶力量	126016	set:CJSH_wanfa_add_0 image:CJSH_wanfa_add_0_15
451	0	1	1	60~160	2	0	0	1	【队伍】暗·海都大王	0	0	5	2200~2300	0	0	1	前往中兴府消灭邪恶力量	129016	set:CJSH_wanfa_add_0 image:CJSH_wanfa_add_0_15
452	0	1	1	60~160	3	0	0	1	【队伍】暗·海都大王	0	0	5	2200~2300	0	0	1	前往中兴府消灭邪恶力量	132016	set:CJSH_wanfa_add_0 image:CJSH_wanfa_add_0_15
453	0	0	1	40~160	0~3	0	0	1	【战场】双人演习	0	0	1|2|3|4|5	900~1600	0	0	0	和队友并肩作战吧！	141105
454	0	1	1	40~160	0~3	0	0	1	【后花园】决战后花园	0	0	6	1430~1500	0	0	1	生存竞争，海量经验	144060	set:CJSH_fuben_2 image:CJSH_fuben_2_12
455	0	0	1	70~160	0	1~10	0	0	【帮会】帮会除妖	0	1	0	0	0	127|2|9|127|11|7	1	全帮动员，消灭妖魔	123723
456	0	0	1	70~160	1	1~10	0	0	【帮会】帮会除妖	0	1	0	0	0	127|2|9|127|11|7	1	全帮动员，消灭妖魔	126020
457	0	0	1	70~160	2	1~10	0	0	【帮会】帮会除妖	0	1	0	0	0	127|2|9|127|11|7	1	全帮动员，消灭妖魔	129020
458	0	0	1	70~160	3	1~10	0	0	【帮会】帮会除妖	0	1	0	0	0	127|2|9|127|11|7	1	全帮动员，消灭妖魔	132020
459	0	0	1	70~95	0	1~10	0	0	【帮会】收集黑木	0	1	0	0	0	127|18|9|125|18|7	1	结伴同行，采集黑木	123723
460	0	0	1	70~95	1	1~10	0	0	【帮会】收集黑木	0	1	0	0	0	127|18|9|125|18|7	1	结伴同行，采集黑木	126020
461	0	0	1	70~95	2	1~10	0	0	【帮会】收集黑木	0	1	0	0	0	127|18|9|125|18|7	1	结伴同行，采集黑木	129020
462	0	0	1	70~95	3	1~10	0	0	【帮会】收集黑木	0	1	0	0	0	127|18|9|125|18|7	1	结伴同行，采集黑木	132020
463	0	0	1	96~160	0	1~10	0	0	【帮会】收集丹木	0	1	0	0	0	127|18|9|125|18|7	1	结伴同行，采集丹木	123723
464	0	0	1	96~160	1	1~10	0	0	【帮会】收集丹木	0	1	0	0	0	127|18|9|125|18|7	1	结伴同行，采集丹木	126020
465	0	0	1	96~160	2	1~10	0	0	【帮会】收集丹木	0	1	0	0	0	127|18|9|125|18|7	1	结伴同行，采集丹木	129020
466	0	0	1	96~160	3	1~10	0	0	【帮会】收集丹木	0	1	0	0	0	127|18|9|125|18|7	1	结伴同行，采集丹木	132020
467	0	0	1	60~160	0~3	0	0	1	【战场】跨服六人战场	0	0	6	1300~1400	0	0	0	六人组队，跨服PK	-1
468	0	0	1	70~160	0	0	0	0	【国家】争夺龙魂	0	0	0	0	0	130|15|9|130|24|5	3	去别国抢夺龙之魂	400706
469	0	0	1	70~160	1	0	0	0	【国家】争夺龙魂	0	0	0	0	0	130|15|9|130|24|5	3	去别国抢夺龙之魂	400716
470	0	0	1	70~160	2	0	0	0	【国家】争夺龙魂	0	0	0	0	0	130|15|9|130|24|5	3	去别国抢夺龙之魂	400726
471	0	0	1	70~160	3	0	0	0	【国家】争夺龙魂	0	0	0	0	0	130|15|9|130|24|5	3	去别国抢夺龙之魂	400736
472	400	0	1	1~160	0	0	0	0	【个人】双倍令	0	1	0	0	0	0	1	双倍经验，双倍效率	-1
473	400	0	1	1~160	1	0	0	0	【个人】双倍令	0	1	0	0	0	0	1	双倍经验，双倍效率	-1
474	400	0	1	1~160	2	0	0	0	【个人】双倍令	0	1	0	0	0	0	1	双倍经验，双倍效率	-1
475	400	0	1	1~160	3	0	0	0	【个人】双倍令	0	1	0	0	0	0	1	双倍经验，双倍效率	-1
476	401	0	1	60~160	0	0	0	0	【个人】魔君令	0	1	0	0	0	0	1	魔君出现，奖励丰厚	-1
477	401	0	1	60~160	1	0	0	0	【个人】魔君令	0	1	0	0	0	0	1	魔君出现，奖励丰厚	-1
478	401	0	1	60~160	2	0	0	0	【个人】魔君令	0	1	0	0	0	0	1	魔君出现，奖励丰厚	-1
479	401	0	1	60~160	3	0	0	0	【个人】魔君令	0	1	0	0	0	0	1	魔君出现，奖励丰厚	-1
480	402	0	1	40~160	0	0	0	0	【个人】战神令	0	1	0	0	0	0	1	战神加护，能力提高	401220
481	402	0	1	40~160	1	0	0	0	【个人】战神令	0	1	0	0	0	0	1	战神加护，能力提高	401220
482	402	0	1	40~160	2	0	0	0	【个人】战神令	0	1	0	0	0	0	1	战神加护，能力提高	401220
483	402	0	1	40~160	3	0	0	0	【个人】战神令	0	1	0	0	0	0	1	战神加护，能力提高	401220
484	0	1	1	60~160	0	0	0	1	【国家】皇帝战场	0	0	6	2000~2100	0	0	1	皇帝，世界的主宰	401261	set:CJSH_fuben_1 image:CJSH_fuben_1_6
485	0	1	1	60~160	1	0	0	1	【国家】皇帝战场	0	0	6	2000~2100	0	0	1	皇帝，世界的主宰	401262	set:CJSH_fuben_1 image:CJSH_fuben_1_6
486	0	1	1	60~160	2	0	0	1	【国家】皇帝战场	0	0	6	2000~2100	0	0	1	皇帝，世界的主宰	401260	set:CJSH_fuben_1 image:CJSH_fuben_1_6
487	0	1	1	60~160	3	0	0	1	【国家】皇帝战场	0	0	6	2000~2100	0	0	1	皇帝，世界的主宰	401263	set:CJSH_fuben_1 image:CJSH_fuben_1_6
488	0	0	1	70~160	0~3	0	0	1	【个人】疯狂的冥铁	0	1	0	2230~2235	0	0	1	疯狂冥铁，先到先得	110045
489	0	0	1	70~160	0~3	0	0	1	【个人】疯狂的冥铁	0	1	0	2240~2245	0	0	1	疯狂冥铁，先到先得	110045
490	0	0	1	70~160	0~3	0	0	1	【个人】疯狂的冥铁	0	1	0	2250~2255	0	0	1	疯狂冥铁，先到先得	110045
491	666	0	1	30~160	0	0	0	0	【个人】战车令	0	1	0	0	0	0	1	战车双倍经验立刻抢	401241
492	666	0	1	30~160	1	0	0	0	【个人】战车令	0	1	0	0	0	0	1	战车双倍经验立刻抢	401242
493	666	0	1	30~160	2	0	0	0	【个人】战车令	0	1	0	0	0	0	1	战车双倍经验立刻抢	401243
494	666	0	1	30~160	3	0	0	0	【个人】战车令	0	1	0	0	0	0	1	战车双倍经验立刻抢	401244
495	0	0	1	70~160	0	0	0	0	【战车】争夺机甲	0	1	0	0	0	136|13|9|129|15|1	1	三倍战车荣誉立刻得	401241
496	0	0	1	70~160	1	0	0	0	【战车】争夺机甲	0	1	0	0	0	136|13|9|129|15|1	1	三倍战车荣誉立刻得	401242
497	0	0	1	70~160	2	0	0	0	【战车】争夺机甲	0	1	0	0	0	136|13|9|129|15|1	1	三倍战车荣誉立刻得	401243
498	0	0	1	70~160	3	0	0	0	【战车】争夺机甲	0	1	0	0	0	136|13|9|129|15|1	1	三倍战车荣誉立刻得	401244
499	0	0	1	70~160	0	0	0	0	【战车】千里杀敌(天山)	0	1	0	0	0	136|22|9|129|16|1	1	三倍战车荣誉立刻得	401241
500	0	0	1	70~160	0	0	0	0	【战车】千里杀敌(昆仑)	0	1	0	0	0	137|0|9|129|17|1	1	三倍战车荣誉立刻得	401241
501	0	0	1	70~160	0	0	0	0	【战车】千里杀敌(敦煌)	0	1	0	0	0	137|9|9|129|18|1	1	三倍战车荣誉立刻得	401241
502	0	0	1	70~160	1	0	0	0	【战车】千里杀敌(楼兰)	0	1	0	0	0	137|9|9|129|18|1	1	三倍战车荣誉立刻得	401242
503	0	0	1	70~160	1	0	0	0	【战车】千里杀敌(昆仑)	0	1	0	0	0	136|22|9|129|16|1	1	三倍战车荣誉立刻得	401242
504	0	0	1	70~160	1	0	0	0	【战车】千里杀敌(敦煌)	0	1	0	0	0	137|0|9|129|17|1	1	三倍战车荣誉立刻得	401242
505	0	0	1	70~160	2	0	0	0	【战车】千里杀敌(楼兰)	0	1	0	0	0	137|0|9|129|17|1	1	三倍战车荣誉立刻得	401243
506	0	0	1	70~160	2	0	0	0	【战车】千里杀敌(天山)	0	1	0	0	0	137|9|9|129|18|1	1	三倍战车荣誉立刻得	401243
507	0	0	1	70~160	2	0	0	0	【战车】千里杀敌(敦煌)	0	1	0	0	0	136|22|9|129|16|1	1	三倍战车荣誉立刻得	401243
508	0	0	1	70~160	3	0	0	0	【战车】千里杀敌(楼兰)	0	1	0	0	0	136|22|9|129|16|1	1	三倍战车荣誉立刻得	401244
509	0	0	1	70~160	3	0	0	0	【战车】千里杀敌(天山)	0	1	0	0	0	137|0|9|129|17|1	1	三倍战车荣誉立刻得	401244
510	0	0	1	70~160	3	0	0	0	【战车】千里杀敌(昆仑)	0	1	0	0	0	137|9|9|129|18|1	1	三倍战车荣誉立刻得	401244
511	0	0	1	70~160	0	0	0	0	【战车】军旗军魂	0	1	0	0	0	137|18|9|129|19|1	1	三倍战车荣誉立刻得	401241
512	0	0	1	70~160	1	0	0	0	【战车】军旗军魂	0	1	0	0	0	137|18|9|129|19|1	1	三倍战车荣誉立刻得	401242
513	0	0	1	70~160	2	0	0	0	【战车】军旗军魂	0	1	0	0	0	137|18|9|129|19|1	1	三倍战车荣誉立刻得	401243
