NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	TEXT	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	NUM	FLOAT	NUM	TEXT	TEXT	NUM	NUM	NUM	CNC	NUM	NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM	FLOAT	NUM
8007	-1	寒冰风暴	元素技能	#cF9BA11对前方半径8米的扇形范围内最多6个目标造成70000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低64%，持续5秒。		CJSH_skill_Element_3_3	0	1	30000	-1	-1	10	200	1	1	1	0	1	0	2	62		353	0	0	0	0	0	0	0	-1	0	0	8	1	|生效一次的附加效果1	24007	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	800	1	-1	0	999	-1	1	-1	90	6	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27022	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8008	-1	寒冰风暴	元素技能	#cF9BA11对前方半径8米的扇形范围内最多6个目标造成80000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低66%，持续5秒。		CJSH_skill_Element_3_3	0	1	30000	-1	-1	10	200	1	1	1	0	1	0	2	62		353	0	0	0	0	0	0	0	-1	0	0	8	1	|生效一次的附加效果1	24008	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	800	1	-1	0	999	-1	1	-1	90	6	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27023	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8009	-1	寒冰风暴	元素技能	#cF9BA11对前方半径8米的扇形范围内最多6个目标造成100000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低68%，持续5秒。		CJSH_skill_Element_3_3	0	1	30000	-1	-1	10	200	1	1	1	0	1	0	2	62		353	0	0	0	0	0	0	0	-1	0	0	8	1	|生效一次的附加效果1	24009	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	800	1	-1	0	999	-1	1	-1	90	6	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27024	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8010	-1	冰封球	元素技能	#cF9BA11对最多2个目标造成6400点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低50%，持续5秒。		CJSH_skill_Element_3_1	0	1	40000	-1	-1	10	100	1	1	1	0	1	0	0	65		354	0	0	0	1	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24010	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	6	800	1	-1	0	999	-1	1	-1	360	2	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27120	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8011	-1	冰封球	元素技能	#cF9BA11对最多2个目标造成12000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低52%，持续5秒。		CJSH_skill_Element_3_1	0	1	40000	-1	-1	10	100	1	1	1	0	1	0	0	65		354	0	0	0	1	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24011	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	6	800	1	-1	0	999	-1	1	-1	360	2	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27121	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8012	-1	冰封球	元素技能	#cF9BA11对最多2个目标造成21600点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低54%，持续5秒。		CJSH_skill_Element_3_1	0	1	40000	-1	-1	10	100	1	1	1	0	1	0	0	65		354	0	0	0	1	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24012	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	6	800	1	-1	0	999	-1	1	-1	360	2	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27122	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8013	-1	冰封球	元素技能	#cF9BA11对最多2个目标造成28000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低56%，持续5秒。		CJSH_skill_Element_3_1	0	1	40000	-1	-1	10	100	1	1	1	0	1	0	0	65		354	0	0	0	1	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24013	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	6	800	1	-1	0	999	-1	1	-1	360	2	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27123	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8014	-1	冰封球	元素技能	#cF9BA11对最多2个目标造成46400点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低58%，持续5秒。		CJSH_skill_Element_3_1	0	1	40000	-1	-1	10	100	1	1	1	0	1	0	0	65		354	0	0	0	1	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24014	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	6	800	1	-1	0	999	-1	1	-1	360	2	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27124	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8015	-1	冰封球	元素技能	#cF9BA11对最多2个目标造成72000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低60%，持续5秒。		CJSH_skill_Element_3_1	0	1	40000	-1	-1	10	100	1	1	1	0	1	0	0	65		354	0	0	0	1	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24015	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	6	800	1	-1	0	999	-1	1	-1	360	2	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27125	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8016	-1	冰封球	元素技能	#cF9BA11对最多2个目标造成112000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低62%，持续5秒。		CJSH_skill_Element_3_1	0	1	40000	-1	-1	10	100	1	1	1	0	1	0	0	65		354	0	0	0	1	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24016	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	6	800	1	-1	0	999	-1	1	-1	360	2	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27126	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8017	-1	冰封球	元素技能	#cF9BA11对最多2个目标造成144000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低64%，持续5秒。		CJSH_skill_Element_3_1	0	1	40000	-1	-1	10	100	1	1	1	0	1	0	0	65		354	0	0	0	1	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24017	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	6	800	1	-1	0	999	-1	1	-1	360	2	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27127	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8018	-1	冰封球	元素技能	#cF9BA11对最多2个目标造成224000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低66%，持续5秒。		CJSH_skill_Element_3_1	0	1	40000	-1	-1	10	100	1	1	1	0	1	0	0	65		354	0	0	0	1	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24018	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	6	800	1	-1	0	999	-1	1	-1	360	2	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27128	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8019	-1	冰封球	元素技能	#cF9BA11对最多2个目标造成288000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低68%，持续5秒。		CJSH_skill_Element_3_1	0	1	40000	-1	-1	10	100	1	1	1	0	1	0	0	65		354	0	0	0	1	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24019	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	6	800	1	-1	0	999	-1	1	-1	360	2	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27129	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8020	-1	风雪连天	元素技能	#cF9BA11向鼠标所选区域释放，对区域内所有目标造成2500点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低30%，持续5秒。		CJSH_skill_Element_3_9	0	1	1000	-1	-1	10	300	1	1	1	0	1	0	2	66		352	0	0	0	2	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24020	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	7	800	1	-1	0	-1	-1	1	-1	360	20	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27150	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8021	-1	风雪连天	元素技能	#cF9BA11向鼠标所选区域释放，对区域内所有目标造成5000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低32%，持续5秒。		CJSH_skill_Element_3_9	0	1	1000	-1	-1	10	300	1	1	1	0	1	0	2	66		352	0	0	0	2	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24021	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	7	800	1	-1	0	-1	-1	1	-1	360	20	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27151	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8022	-1	风雪连天	元素技能	#cF9BA11向鼠标所选区域释放，对区域内所有目标造成10000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低34%，持续5秒。		CJSH_skill_Element_3_9	0	1	1000	-1	-1	10	300	1	1	1	0	1	0	2	66		352	0	0	0	2	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24022	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	7	800	1	-1	0	-1	-1	1	-1	360	20	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27152	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8023	-1	风雪连天	元素技能	#cF9BA11向鼠标所选区域释放，对区域内所有目标造成15000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低36%，持续5秒。		CJSH_skill_Element_3_9	0	1	1000	-1	-1	10	300	1	1	1	0	1	0	2	66		352	0	0	0	2	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24023	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	7	800	1	-1	0	-1	-1	1	-1	360	20	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27153	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8024	-1	风雪连天	元素技能	#cF9BA11向鼠标所选区域释放，对区域内所有目标造成20000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低38%，持续5秒。		CJSH_skill_Element_3_9	0	1	1000	-1	-1	10	300	1	1	1	0	1	0	2	66		352	0	0	0	2	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24024	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	7	800	1	-1	0	-1	-1	1	-1	360	20	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27154	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8025	-1	风雪连天	元素技能	#cF9BA11向鼠标所选区域释放，对区域内所有目标造成25000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低40%，持续5秒。		CJSH_skill_Element_3_9	0	1	1000	-1	-1	10	300	1	1	1	0	1	0	2	66		352	0	0	0	2	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24025	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	7	800	1	-1	0	-1	-1	1	-1	360	20	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27155	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8026	-1	风雪连天	元素技能	#cF9BA11向鼠标所选区域释放，对区域内所有目标造成30000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低42%，持续5秒。		CJSH_skill_Element_3_9	0	1	1000	-1	-1	10	300	1	1	1	0	1	0	2	66		352	0	0	0	2	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24026	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	7	800	1	-1	0	-1	-1	1	-1	360	20	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27156	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8027	-1	风雪连天	元素技能	#cF9BA11向鼠标所选区域释放，对区域内所有目标造成35000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低44%，持续5秒。		CJSH_skill_Element_3_9	0	1	1000	-1	-1	10	300	1	1	1	0	1	0	2	66		352	0	0	0	2	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24027	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	7	800	1	-1	0	-1	-1	1	-1	360	20	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27157	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8028	-1	风雪连天	元素技能	#cF9BA11向鼠标所选区域释放，对区域内所有目标造成40000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低46%，持续5秒。		CJSH_skill_Element_3_9	0	1	1000	-1	-1	10	300	1	1	1	0	1	0	2	66		352	0	0	0	2	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24028	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	7	800	1	-1	0	-1	-1	1	-1	360	20	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27158	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8029	-1	风雪连天	元素技能	#cF9BA11向鼠标所选区域释放，对区域内所有目标造成50000点冰攻伤害，自身冰攻计算比率100%，并且附带减速效果:移动速度降低48%，持续5秒。		CJSH_skill_Element_3_9	0	1	1000	-1	-1	10	300	1	1	1	0	1	0	2	66		352	0	0	0	2	0	0	20	-1	0	0	5	1	|生效一次的附加效果1	24029	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	7	800	1	-1	0	-1	-1	1	-1	360	20	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	27159	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	
8030	-1	暴风雪	元素技能	#cF9BA11使用后，以鼠标为中心5码，鼠标点击左键释放。引导8秒，对范围内最多6个目标造成每秒1000点冰攻伤害，自身冰攻计算比率100%，并减速敌人。移动速度降低30%，持续5秒。		CJSH_skill_Element_3_10	0	1	1000	-1	8000	10	300	1	1	1	0	1	1	1	63	361	361	0	0	0	2	0	0	20	-1	1000	0	5	1	|生效一次的附加效果1	-1	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	7	800	1	-1	0	-1	-1	1	-1	360	6	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	24030	|生效一次的附加效果2	-1	|引导周期的附加效果2	27045	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	1	10	100	-1	
8031	-1	暴风雪	元素技能	#cF9BA11使用后，以鼠标为中心5码，鼠标点击左键释放。引导8秒，对范围内最多6个目标造成每秒2000点冰攻伤害，自身冰攻计算比率100%，并减速敌人。移动速度降低32%，持续5秒。		CJSH_skill_Element_3_10	0	1	1000	-1	8000	10	300	1	1	1	0	1	1	1	63	361	361	0	0	0	2	0	0	20	-1	1000	0	5	1	|生效一次的附加效果1	-1	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	7	800	1	-1	0	-1	-1	1	-1	360	6	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	24031	|生效一次的附加效果2	-1	|引导周期的附加效果2	27046	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	1	10	100	-1	
8032	-1	暴风雪	元素技能	#cF9BA11使用后，以鼠标为中心5码，鼠标点击左键释放。引导8秒，对范围内最多6个目标造成每秒4000点冰攻伤害，自身冰攻计算比率100%，并减速敌人。移动速度降低34%，持续5秒。		CJSH_skill_Element_3_10	0	1	1000	-1	8000	10	300	1	1	1	0	1	1	1	63	361	361	0	0	0	2	0	0	20	-1	1000	0	5	1	|生效一次的附加效果1	-1	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	7	800	1	-1	0	-1	-1	1	-1	360	6	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	24032	|生效一次的附加效果2	-1	|引导周期的附加效果2	27047	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	1	10	100	-1	
8033	-1	暴风雪	元素技能	#cF9BA11使用后，以鼠标为中心5码，鼠标点击左键释放。引导8秒，对范围内最多6个目标造成每秒6000点冰攻伤害，自身冰攻计算比率100%，并减速敌人。移动速度降低36%，持续5秒。		CJSH_skill_Element_3_10	0	1	1000	-1	8000	10	300	1	1	1	0	1	1	1	63	361	361	0	0	0	2	0	0	20	-1	1000	0	5	1	|生效一次的附加效果1	-1	-1	-1	-1			0	-1		24	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	7	800	1	-1	0	-1	-1	1	-1	360	6	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	24033	|生效一次的附加效果2	-1	|引导周期的附加效果2	27048	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	1	10	100	-1	
