NUM	NUM	NUM	NUM	NUM
14011459	16	0	11000936	10
14011460	16	0	11000936	10
14011461	16	0	11000936	10
14011462	16	0	11000936	10
14011463	16	0	11000936	10
14011464	16	0	11000936	10
14011465	16	0	11000936	10
14011466	16	0	11000936	10
14011467	16	0	11000936	10
14011468	16	0	11000936	10
14011469	16	0	11000936	10
14011470	16	0	11000936	10
14011471	16	0	11000936	10
14011472	16	0	11000936	10
14011473	16	0	11000936	10
14011474	16	0	11000936	10
14011475	16	0	11000936	10
14011476	16	0	11000936	10
14011477	16	0	11000936	10
14011478	16	0	11000936	10
14011479	16	0	11000936	10
14011480	16	0	11000936	10
14011481	16	0	11000936	10
14011482	16	0	11000936	10
14011483	16	0	11000936	10
14011484	16	0	11000936	10
14011485	16	0	11000936	10
14011486	16	0	11000936	10
14011487	16	0	11000936	10
14011488	16	0	11000936	10
14011489	16	0	11000936	10
14011490	16	0	11000936	10
14011491	16	0	11000936	10
14011492	16	0	11000936	10
14011493	16	0	11000936	10
14011494	16	0	11000936	10
14011495	16	0	11000936	10
14011496	16	0	11000936	10
14011497	16	0	11000936	10
14011498	16	0	11000936	10
14011499	16	0	11000936	10
14011500	16	0	11000936	10
14011501	16	0	11000936	10
14011502	16	0	11000936	10
14011503	16	0	11000936	10
14011504	16	0	11000936	10
14011505	16	0	11000936	10
14011506	16	0	11000936	10
14011507	16	0	11000936	10
14011508	16	0	11000936	10
14011509	16	0	11000936	10
14011510	16	0	11000936	10
14011511	16	0	11000936	10
14011512	16	0	11000936	10
14011513	16	0	11000936	10
14011514	16	0	11000936	10
14011515	16	0	11000936	10
14011516	16	0	11000936	10
14011517	16	0	11000936	10
14011518	16	0	11000936	10
14011519	16	0	11000936	10
14011520	16	0	11000936	10
14011521	16	0	11000936	10
14011522	16	0	11000936	10
14011523	16	0	11000936	10
14011524	16	0	11000936	10
14011525	16	0	11000936	10
14011526	16	0	11000936	10
14011527	16	0	11000936	10
14011528	16	0	11000936	10
14011529	16	0	11000936	10
14011530	16	0	11000936	10
14011531	16	0	11000936	10
14011532	16	0	11000936	10
14011533	16	0	11000936	10
14011534	16	0	11000936	10
14011535	16	0	11000936	10
14011536	16	0	11000936	10
14011537	16	0	11000936	10
14011538	16	0	11000936	10
14011539	16	0	11000936	10
14011540	16	0	11000936	10
14011629	16	0	11000936	7
14011630	16	0	11000936	7
14011631	16	0	11000936	7
14011632	16	0	11000936	7
14011633	16	0	11000936	7
14011634	16	0	11000936	7
14011635	16	0	11000936	7
14011636	16	0	11000936	7
14011637	16	0	11000936	7
14011638	16	0	11000936	7
14011639	16	0	11000936	7
14011640	16	0	11000936	7
14011641	16	0	11000936	7
14011642	16	0	11000936	7
14011643	16	0	11000936	7
14011644	16	0	11000936	7
14011645	16	0	11000936	7
14011646	16	0	11000936	7
14011647	16	0	11000936	7
14011648	16	0	11000936	7
14011649	16	0	11000936	7
14011650	16	0	11000936	7
14011651	16	0	11000936	7
14011652	16	0	11000936	7
14011653	16	0	11000936	7
14011654	16	0	11000936	7
14011655	16	0	11000936	7
14011656	16	0	11000936	7
14011657	16	0	11000936	7
14011658	16	0	11000936	7
14011659	16	0	11000936	7
14011660	16	0	11000936	7
14011661	16	0	11000936	7
14011662	16	0	11000936	7
14011663	16	0	11000936	7
14011664	16	0	11000936	7
14011665	16	0	11000936	7
14011666	16	0	11000936	7
14011667	16	0	11000936	7
14011668	16	0	11000936	7
14011669	16	0	11000936	7
14011670	16	0	11000936	7
14011671	16	0	11000936	7
14011672	16	0	11000936	7
14011673	16	0	11000936	7
14011674	16	0	11000936	7
14011675	16	0	11000936	7
14011676	16	0	11000936	7
14011677	16	0	11000936	7
14011678	16	0	11000936	7
14011679	16	0	11000936	7
14011680	16	0	11000936	7
14011681	16	0	11000936	7
14011682	16	0	11000936	7
14011683	16	0	11000936	7
14011684	16	0	11000936	7
14011685	16	0	11000936	7
14011686	16	0	11000936	7
14011687	16	0	11000936	7
14011688	16	0	11000936	7
14011689	16	0	11000936	7
14011690	16	0	11000936	7
14011691	16	0	11000936	7
14011692	16	0	11000936	7
14011693	16	0	11000936	7
14011694	16	0	11000936	7
14011695	16	0	11000936	7
14011696	16	0	11000936	7
14011697	16	0	11000936	7
14011698	16	0	11000936	7
14011699	16	0	11000936	7
14011700	16	0	11000936	7
14011701	16	0	11000936	7
14011702	16	0	11000936	7
14011703	16	0	11000936	7
14011704	16	0	11000936	7
14011705	16	0	11000936	7
14011706	16	0	11000936	7
14011707	16	0	11000936	7
14011708	16	0	11000936	7
14011709	16	0	11000936	7
14011710	16	0	11000936	7
14011711	16	0	11000936	7
14011712	16	0	11000936	7
14011713	16	0	11000936	7
14011714	16	0	11000936	7
14011715	16	0	11000936	7
14011716	16	0	11000936	7
14011717	16	0	11000936	10
14011718	16	0	11000936	10
14011719	16	0	11000936	10
14011720	16	0	11000936	10
14011721	16	0	11000936	10
14011722	16	0	11000936	10
14011723	16	0	11000936	10
14011724	16	0	11000936	10
14011725	16	0	11000936	10
14011726	16	0	11000936	10
14011727	16	0	11000936	10
14011728	16	0	11000936	10
14011729	16	0	11000936	10
14011730	16	0	11000936	10
14011731	16	0	11000936	10
14011732	16	0	11000936	10
14011733	16	0	11000936	10
14011734	16	0	11000936	10
14011735	16	0	11000936	10
14011736	16	0	11000936	10
14011737	16	0	11000936	10
14011738	16	0	11000936	10
14011739	16	0	11000936	10
14011740	16	0	11000936	10
14011741	16	0	11000936	10
14011742	16	0	11000936	10
14011743	16	0	11000936	10
14011744	16	0	11000936	10
14011745	16	0	11000936	10
14011746	16	0	11000936	10
14011747	16	0	11000936	10
14011748	16	0	11000936	10
14011749	16	0	11000936	10
14011750	16	0	11000936	10
14011751	16	0	11000936	10
14011752	16	0	11000936	10
14011753	16	0	11000936	10
14011754	16	0	11000936	10
14011755	16	0	11000936	10
14011756	16	0	11000936	10
14011757	16	0	11000936	10
14011758	16	0	11000936	10
14011759	16	0	11000936	10
14011760	16	0	11000936	10
14011761	16	0	11000936	10
14011762	16	0	11000936	10
14011763	16	0	11000936	10
14011764	16	0	11000936	10
14011765	16	0	11000936	10
14011766	16	0	11000936	10
14011767	16	0	11000936	10
14011768	16	0	11000936	10
14011769	16	0	11000936	10
14011770	16	0	11000936	10
14011771	16	0	11000936	10
14011772	16	0	11000936	10
14011773	16	0	11000936	10
14011774	16	0	11000936	10
14011775	16	0	11000936	10
14011776	16	0	11000936	10
14011777	16	0	11000936	10
14011778	16	0	11000936	10
14011779	16	0	11000936	10
14011780	16	0	11000936	10
14011781	16	0	11000936	10
14011782	16	0	11000936	10
14011783	16	0	11000936	10
14011784	16	0	11000936	10
14011785	16	0	11000936	10
14011786	16	0	11000936	10
14011787	16	0	11000936	10
14011788	16	0	11000936	10
14011789	16	0	11000936	10
14011790	16	0	11000936	10
14011791	16	0	11000936	10
14011792	16	0	11000936	10
14011793	16	0	11000936	10
14011794	16	0	11000936	10
14011795	16	0	11000936	10
14011796	16	0	11000936	10
14011797	16	0	11000936	10
14011798	16	0	11000936	10
14011799	16	0	11000936	10
14011800	16	0	11000936	10
14011801	16	0	11000936	10
14011802	16	0	11000936	10
14011803	16	0	11000936	10
14011804	16	0	11000936	10
14011893	16	0	11000936	7
14011894	16	0	11000936	7
14011895	16	0	11000936	7
14011896	16	0	11000936	7
14011897	16	0	11000936	7
14011898	16	0	11000936	7
14011899	16	0	11000936	7
14011900	16	0	11000936	7
14011901	16	0	11000936	7
14011902	16	0	11000936	7
14011903	16	0	11000936	7
14011904	16	0	11000936	7
14011905	16	0	11000936	7
14011906	16	0	11000936	7
14011907	16	0	11000936	7
14011908	16	0	11000936	7
14011909	16	0	11000936	7
14011910	16	0	11000936	7
14011911	16	0	11000936	7
14011912	16	0	11000936	7
14011913	16	0	11000936	7
14011914	16	0	11000936	7
14011915	16	0	11000936	7
14011916	16	0	11000936	7
14011917	16	0	11000936	7
14011918	16	0	11000936	7
14011919	16	0	11000936	7
14011920	16	0	11000936	7
14011921	16	0	11000936	7
14011922	16	0	11000936	7
14011923	16	0	11000936	7
14011924	16	0	11000936	7
14011925	16	0	11000936	7
14011926	16	0	11000936	7
14011927	16	0	11000936	7
14011928	16	0	11000936	7
14011929	16	0	11000936	7
14011930	16	0	11000936	7
14011931	16	0	11000936	7
14011932	16	0	11000936	7
14011933	16	0	11000936	7
14011934	16	0	11000936	7
14011935	16	0	11000936	7
14011936	16	0	11000936	7
14011937	16	0	11000936	7
14011938	16	0	11000936	7
14011939	16	0	11000936	7
14011940	16	0	11000936	7
14011941	16	0	11000936	7
14011942	16	0	11000936	7
14011943	16	0	11000936	7
14011944	16	0	11000936	7
14011945	16	0	11000936	7
14011946	16	0	11000936	7
14011947	16	0	11000936	7
14011948	16	0	11000936	7
14011949	16	0	11000936	7
14011950	16	0	11000936	7
14011951	16	0	11000936	7
14011952	16	0	11000936	7
14011953	16	0	11000936	7
14011954	16	0	11000936	7
14011955	16	0	11000936	7
14011956	16	0	11000936	7
14011957	16	0	11000936	7
14011958	16	0	11000936	7
14011959	16	0	11000936	7
14011960	16	0	11000936	7
14011961	16	0	11000936	7
14011962	16	0	11000936	7
14011963	16	0	11000936	7
14011964	16	0	11000936	7
14011965	16	0	11000936	7
14011966	16	0	11000936	7
14011967	16	0	11000936	7
14011968	16	0	11000936	7
14011969	16	0	11000936	7
14011970	16	0	11000936	7
14011971	16	0	11000936	7
14011972	16	0	11000936	7
14011973	16	0	11000936	7
14011974	16	0	11000936	7
14011975	16	0	11000936	7
14011976	16	0	11000936	7
14011977	16	0	11000936	7
14011978	16	0	11000936	7
14011979	16	0	11000936	7
14011980	16	0	11000936	7
14011981	16	0	11000936	10
14011982	16	0	11000936	10
14011983	16	0	11000936	10
14011984	16	0	11000936	10
14011985	16	0	11000936	10
14011986	16	0	11000936	10
14011987	16	0	11000936	10
14011988	16	0	11000936	10
14011989	16	0	11000936	10
14011990	16	0	11000936	10
14011991	16	0	11000936	10
14011992	16	0	11000936	10
14011993	16	0	11000936	10
14011994	16	0	11000936	10
14011995	16	0	11000936	10
14011996	16	0	11000936	10
14011997	16	0	11000936	10
14011998	16	0	11000936	10
14011999	16	0	11000936	10
14012000	16	0	11000936	10
14012001	16	0	11000936	10
14012002	16	0	11000936	10
14012003	16	0	11000936	10
14012004	16	0	11000936	10
14012005	16	0	11000936	10
14012006	16	0	11000936	10
14012007	16	0	11000936	10
14012008	16	0	11000936	10
14012009	16	0	11000936	10
14012010	16	0	11000936	10
14012011	16	0	11000936	10
14012012	16	0	11000936	10
14012013	16	0	11000936	10
14012014	16	0	11000936	10
14012015	16	0	11000936	10
14012016	16	0	11000936	10
14012017	16	0	11000936	10
14012018	16	0	11000936	10
14012019	16	0	11000936	10
14012020	16	0	11000936	10
14012021	16	0	11000936	10
14012022	16	0	11000936	10
14012023	16	0	11000936	10
14012024	16	0	11000936	10
14012025	16	0	11000936	10
14012026	16	0	11000936	10
14012027	16	0	11000936	10
14012028	16	0	11000936	10
14012029	16	0	11000936	10
14012030	16	0	11000936	10
14012031	16	0	11000936	10
14012032	16	0	11000936	10
14012033	16	0	11000936	10
14012034	16	0	11000936	10
14012035	16	0	11000936	10
14012036	16	0	11000936	10
14012037	16	0	11000936	10
14012038	16	0	11000936	10
14012039	16	0	11000936	10
14012040	16	0	11000936	10
14012041	16	0	11000936	10
14012042	16	0	11000936	10
14012043	16	0	11000936	10
14012044	16	0	11000936	10
14012045	16	0	11000936	10
14012046	16	0	11000936	10
14012047	16	0	11000936	10
14012048	16	0	11000936	10
14012049	16	0	11000936	10
14012050	16	0	11000936	10
14012051	16	0	11000936	10
14012052	16	0	11000936	10
14012053	16	0	11000936	10
14012054	16	0	11000936	10
14012055	16	0	11000936	10
14012056	16	0	11000936	10
14012057	16	0	11000936	10
14012058	16	0	11000936	10
14012059	16	0	11000936	10
14012060	16	0	11000936	10
14012061	16	0	11000936	10
14012062	16	0	11000936	10
14012063	16	0	11000936	10
14012064	16	0	11000936	10
14012065	16	0	11000936	10
14012066	16	0	11000936	10
14012067	16	0	11000936	10
14012068	16	0	11000936	10
14030031	16	0	11000936	7
14030032	16	0	11000936	10
14030035	16	0	11000936	7
14030036	16	0	11000936	10
14030039	16	0	11000936	7
14030040	16	0	11000936	10
14030045	16	0	11000936	7
14030046	16	0	11000936	7
14030047	16	0	11000936	7
14030048	16	0	11000936	7
14030049	16	0	11000936	7
14030050	16	0	11000936	7
14030051	16	0	11000936	7
14030052	16	0	11000936	7
14030053	16	0	11000936	7
14030054	16	0	11000936	7
14030055	16	0	11000936	7
14030056	16	0	11000936	7
14030057	16	0	11000936	7
14030058	16	0	11000936	7
14030059	16	0	11000936	7
14030060	16	0	11000936	7
14030061	16	0	11000936	7
14030062	16	0	11000936	7
14030063	16	0	11000936	7
14030064	16	0	11000936	7
14030065	16	0	11000936	7
14030066	16	0	11000936	7
14030067	16	0	11000936	7
14030068	16	0	11000936	7
14030069	16	0	11000936	7
14030070	16	0	11000936	7
14030071	16	0	11000936	7
14030072	16	0	11000936	7
14030073	16	0	11000936	7
14030074	16	0	11000936	7
14030075	16	0	11000936	7
14030076	16	0	11000936	7
14030077	16	0	11000936	7
14030078	16	0	11000936	7
14030079	16	0	11000936	7
14030080	16	0	11000936	7
14030081	16	0	11000936	7
14030082	16	0	11000936	7
14030083	16	0	11000936	7
14030084	16	0	11000936	7
14030085	16	0	11000936	7
14030086	16	0	11000936	7
14030087	16	0	11000936	7
14030088	16	0	11000936	7
14030089	16	0	11000936	7
14030090	16	0	11000936	7
14030091	16	0	11000936	7
14030092	16	0	11000936	7
14030093	16	0	11000936	7
14030094	16	0	11000936	7
14030095	16	0	11000936	7
14030096	16	0	11000936	7
14030097	16	0	11000936	7
14030098	16	0	11000936	7
14030099	16	0	11000936	7
14030100	16	0	11000936	7
14030101	16	0	11000936	7
14030102	16	0	11000936	7
14030103	16	0	11000936	7
14030104	16	0	11000936	7
14030105	16	0	11000936	7
14030106	16	0	11000936	7
14030107	16	0	11000936	7
14030108	16	0	11000936	7
14030109	16	0	11000936	7
14030110	16	0	11000936	7
14030111	16	0	11000936	7
14030112	16	0	11000936	7
14030113	16	0	11000936	7
14030114	16	0	11000936	7
14030115	16	0	11000936	7
14030116	16	0	11000936	7
14030117	16	0	11000936	7
14030118	16	0	11000936	7
14030119	16	0	11000936	7
14030120	16	0	11000936	7
14030121	16	0	11000936	7
14030122	16	0	11000936	7
14030123	16	0	11000936	7
14030124	16	0	11000936	7
14030125	16	0	11000936	7
14030126	16	0	11000936	7
14030127	16	0	11000936	7
14030128	16	0	11000936	7
14030129	16	0	11000936	7
14030130	16	0	11000936	7
14030131	16	0	11000936	7
14030132	16	0	11000936	7
14030133	16	0	11000936	10
14030134	16	0	11000936	10
14030135	16	0	11000936	10
14030136	16	0	11000936	10
14030137	16	0	11000936	10
14030138	16	0	11000936	10
14030139	16	0	11000936	10
14030140	16	0	11000936	10
14030141	16	0	11000936	10
14030142	16	0	11000936	10
14030143	16	0	11000936	10
14030144	16	0	11000936	10
14030145	16	0	11000936	10
14030146	16	0	11000936	10
14030147	16	0	11000936	10
14030148	16	0	11000936	10
14030149	16	0	11000936	10
14030150	16	0	11000936	10
14030151	16	0	11000936	10
14030152	16	0	11000936	10
14030153	16	0	11000936	10
14030154	16	0	11000936	10
14030155	16	0	11000936	10
14030156	16	0	11000936	10
14030157	16	0	11000936	10
14030158	16	0	11000936	10
14030159	16	0	11000936	10
14030160	16	0	11000936	10
14030161	16	0	11000936	10
14030162	16	0	11000936	10
14030163	16	0	11000936	10
14030164	16	0	11000936	10
14030165	16	0	11000936	10
14030166	16	0	11000936	10
14030167	16	0	11000936	10
14030168	16	0	11000936	10
14030169	16	0	11000936	10
14030170	16	0	11000936	10
14030171	16	0	11000936	10
14030172	16	0	11000936	10
14030173	16	0	11000936	10
14030174	16	0	11000936	10
14030175	16	0	11000936	10
14030176	16	0	11000936	10
14030177	16	0	11000936	10
14030178	16	0	11000936	10
14030179	16	0	11000936	10
14030180	16	0	11000936	10
14030181	16	0	11000936	10
14030182	16	0	11000936	10
14030183	16	0	11000936	10
14030184	16	0	11000936	10
14030185	16	0	11000936	10
14030186	16	0	11000936	10
14030187	16	0	11000936	10
14030188	16	0	11000936	10
14030189	16	0	11000936	10
14030190	16	0	11000936	10
14030191	16	0	11000936	10
14030192	16	0	11000936	10
14030193	16	0	11000936	10
14030194	16	0	11000936	10
14030195	16	0	11000936	10
14030196	16	0	11000936	10
14030197	16	0	11000936	10
14030198	16	0	11000936	10
14030199	16	0	11000936	10
14030200	16	0	11000936	10
14030201	16	0	11000936	10
14030202	16	0	11000936	10
14030203	16	0	11000936	10
14030204	16	0	11000936	10
14030205	16	0	11000936	10
14030206	16	0	11000936	10
14030207	16	0	11000936	10
14030208	16	0	11000936	10
14030209	16	0	11000936	10
14030210	16	0	11000936	10
14030211	16	0	11000936	10
14030212	16	0	11000936	10
14030213	16	0	11000936	10
14030214	16	0	11000936	10
14030215	16	0	11000936	10
14030216	16	0	11000936	10
14030217	16	0	11000936	10
14030218	16	0	11000936	10
14030219	16	0	11000936	10
14030220	16	0	11000936	10
14030309	16	0	11000936	7
14030310	16	0	11000936	7
14030311	16	0	11000936	7
14030312	16	0	11000936	7
14030313	16	0	11000936	7
14030314	16	0	11000936	7
14030315	16	0	11000936	7
14030316	16	0	11000936	7
14030317	16	0	11000936	7
14030318	16	0	11000936	7
14030319	16	0	11000936	7
14030320	16	0	11000936	7
14030321	16	0	11000936	7
14030322	16	0	11000936	7
14030323	16	0	11000936	7
14030324	16	0	11000936	7
14030325	16	0	11000936	7
14030326	16	0	11000936	7
14030327	16	0	11000936	7
14030328	16	0	11000936	7
14030329	16	0	11000936	7
14030330	16	0	11000936	7
14030331	16	0	11000936	7
14030332	16	0	11000936	7
14030333	16	0	11000936	7
14030334	16	0	11000936	7
14030335	16	0	11000936	7
14030336	16	0	11000936	7
14030337	16	0	11000936	7
14030338	16	0	11000936	7
14030339	16	0	11000936	7
14030340	16	0	11000936	7
14030341	16	0	11000936	7
14030342	16	0	11000936	7
14030343	16	0	11000936	7
14030344	16	0	11000936	7
14030345	16	0	11000936	7
14030346	16	0	11000936	7
14030347	16	0	11000936	7
14030348	16	0	11000936	7
14030349	16	0	11000936	7
14030350	16	0	11000936	7
14030351	16	0	11000936	7
14030352	16	0	11000936	7
14030353	16	0	11000936	7
14030354	16	0	11000936	7
14030355	16	0	11000936	7
14030356	16	0	11000936	7
14030357	16	0	11000936	7
14030358	16	0	11000936	7
14030359	16	0	11000936	7
14030360	16	0	11000936	7
14030361	16	0	11000936	7
14030362	16	0	11000936	7
14030363	16	0	11000936	7
14030364	16	0	11000936	7
14030365	16	0	11000936	7
14030366	16	0	11000936	7
14030367	16	0	11000936	7
14030368	16	0	11000936	7
14030369	16	0	11000936	7
14030370	16	0	11000936	7
14030371	16	0	11000936	7
14030372	16	0	11000936	7
14030373	16	0	11000936	7
14030374	16	0	11000936	7
14030375	16	0	11000936	7
14030376	16	0	11000936	7
14030377	16	0	11000936	7
14030378	16	0	11000936	7
14030379	16	0	11000936	7
14030380	16	0	11000936	7
14030381	16	0	11000936	7
14030382	16	0	11000936	7
14030383	16	0	11000936	7
14030384	16	0	11000936	7
14030385	16	0	11000936	7
14030386	16	0	11000936	7
14030387	16	0	11000936	7
14030388	16	0	11000936	7
14030389	16	0	11000936	7
14030390	16	0	11000936	7
14030391	16	0	11000936	7
14030392	16	0	11000936	7
14030393	16	0	11000936	7
14030394	16	0	11000936	7
14030395	16	0	11000936	7
14030396	16	0	11000936	7
14030397	16	0	11000936	10
14030398	16	0	11000936	10
14030399	16	0	11000936	10
14030400	16	0	11000936	10
14030401	16	0	11000936	10
14030402	16	0	11000936	10
14030403	16	0	11000936	10
14030404	16	0	11000936	10
14030405	16	0	11000936	10
14030406	16	0	11000936	10
14030407	16	0	11000936	10
14030408	16	0	11000936	10
14030409	16	0	11000936	10
14030410	16	0	11000936	10
14030411	16	0	11000936	10
14030412	16	0	11000936	10
14030413	16	0	11000936	10
14030414	16	0	11000936	10
14030415	16	0	11000936	10
14030416	16	0	11000936	10
14030417	16	0	11000936	10
14030418	16	0	11000936	10
14030419	16	0	11000936	10
14030420	16	0	11000936	10
14030421	16	0	11000936	10
14030422	16	0	11000936	10
14030423	16	0	11000936	10
14030424	16	0	11000936	10
14030425	16	0	11000936	10
14030426	16	0	11000936	10
14030427	16	0	11000936	10
14030428	16	0	11000936	10
14030429	16	0	11000936	10
14030430	16	0	11000936	10
14030431	16	0	11000936	10
14030432	16	0	11000936	10
14030433	16	0	11000936	10
14030434	16	0	11000936	10
14030435	16	0	11000936	10
14030436	16	0	11000936	10
14030437	16	0	11000936	10
14030438	16	0	11000936	10
14030439	16	0	11000936	10
14030440	16	0	11000936	10
14030441	16	0	11000936	10
14030442	16	0	11000936	10
14030443	16	0	11000936	10
14030444	16	0	11000936	10
14030445	16	0	11000936	10
14030446	16	0	11000936	10
14030447	16	0	11000936	10
14030448	16	0	11000936	10
14030449	16	0	11000936	10
14030450	16	0	11000936	10
14030451	16	0	11000936	10
14030452	16	0	11000936	10
14030453	16	0	11000936	10
14030454	16	0	11000936	10
14030455	16	0	11000936	10
14030456	16	0	11000936	10
14030457	16	0	11000936	10
14030458	16	0	11000936	10
14030459	16	0	11000936	10
14030460	16	0	11000936	10
14030461	16	0	11000936	10
14030462	16	0	11000936	10
14030463	16	0	11000936	10
14030464	16	0	11000936	10
14030465	16	0	11000936	10
14030466	16	0	11000936	10
14030467	16	0	11000936	10
14030468	16	0	11000936	10
14030469	16	0	11000936	10
14030470	16	0	11000936	10
14030471	16	0	11000936	10
14030472	16	0	11000936	10
14030473	16	0	11000936	10
14030474	16	0	11000936	10
14030475	16	0	11000936	10
14030476	16	0	11000936	10
14030477	16	0	11000936	10
14030478	16	0	11000936	10
14030479	16	0	11000936	10
14030480	16	0	11000936	10
14030481	16	0	11000936	10
14030482	16	0	11000936	10
14030483	16	0	11000936	10
14030484	16	0	11000936	10
14030573	16	0	11000936	7
14030574	16	0	11000936	7
14030575	16	0	11000936	7
14030576	16	0	11000936	7
14030577	16	0	11000936	7
14030578	16	0	11000936	7
14030579	16	0	11000936	7
14030580	16	0	11000936	7
14030581	16	0	11000936	7
14030582	16	0	11000936	7
14030583	16	0	11000936	7
14030584	16	0	11000936	7
14030585	16	0	11000936	7
14030586	16	0	11000936	7
14030587	16	0	11000936	7
14030588	16	0	11000936	7
14030589	16	0	11000936	7
14030590	16	0	11000936	7
14030591	16	0	11000936	7
14030592	16	0	11000936	7
14030593	16	0	11000936	7
14030594	16	0	11000936	7
14030595	16	0	11000936	7
14030596	16	0	11000936	7
14030597	16	0	11000936	7
14030598	16	0	11000936	7
14030599	16	0	11000936	7
14030600	16	0	11000936	7
14030601	16	0	11000936	7
14030602	16	0	11000936	7
14030603	16	0	11000936	7
14030604	16	0	11000936	7
14030605	16	0	11000936	7
14030606	16	0	11000936	7
14030607	16	0	11000936	7
14030608	16	0	11000936	7
14030609	16	0	11000936	7
14030610	16	0	11000936	7
14030611	16	0	11000936	7
14030612	16	0	11000936	7
14030613	16	0	11000936	7
14030614	16	0	11000936	7
14030615	16	0	11000936	7
14030616	16	0	11000936	7
14030617	16	0	11000936	7
14030618	16	0	11000936	7
14030619	16	0	11000936	7
14030620	16	0	11000936	7
14030621	16	0	11000936	7
14030622	16	0	11000936	7
14030623	16	0	11000936	7
14030624	16	0	11000936	7
14030625	16	0	11000936	7
14030626	16	0	11000936	7
14030627	16	0	11000936	7
14030628	16	0	11000936	7
14030629	16	0	11000936	7
14030630	16	0	11000936	7
14030631	16	0	11000936	7
14030632	16	0	11000936	7
14030633	16	0	11000936	7
14030634	16	0	11000936	7
14030635	16	0	11000936	7
14030636	16	0	11000936	7
14030637	16	0	11000936	7
14030638	16	0	11000936	7
14030639	16	0	11000936	7
14030640	16	0	11000936	7
14030641	16	0	11000936	7
14030642	16	0	11000936	7
14030643	16	0	11000936	7
14030644	16	0	11000936	7
14030645	16	0	11000936	7
14030646	16	0	11000936	7
14030647	16	0	11000936	7
14030648	16	0	11000936	7
14030649	16	0	11000936	7
14030650	16	0	11000936	7
14030651	16	0	11000936	7
14030652	16	0	11000936	7
14030653	16	0	11000936	7
14030654	16	0	11000936	7
14030655	16	0	11000936	7
14030656	16	0	11000936	7
14030657	16	0	11000936	7
14030658	16	0	11000936	7
14030659	16	0	11000936	7
14030660	16	0	11000936	7
14030661	16	0	11000936	10
14030662	16	0	11000936	10
14030663	16	0	11000936	10
14030664	16	0	11000936	10
14030665	16	0	11000936	10
14030666	16	0	11000936	10
14030667	16	0	11000936	10
14030668	16	0	11000936	10
14030669	16	0	11000936	10
14030670	16	0	11000936	10
14030671	16	0	11000936	10
14030672	16	0	11000936	10
14030673	16	0	11000936	10
14030674	16	0	11000936	10
14030675	16	0	11000936	10
14030676	16	0	11000936	10
14030677	16	0	11000936	10
14030678	16	0	11000936	10
14030679	16	0	11000936	10
14030680	16	0	11000936	10
14030681	16	0	11000936	10
14030682	16	0	11000936	10
14030683	16	0	11000936	10
14030684	16	0	11000936	10
14030685	16	0	11000936	10
14030686	16	0	11000936	10
14030687	16	0	11000936	10
14030688	16	0	11000936	10
14030689	16	0	11000936	10
14030690	16	0	11000936	10
14030691	16	0	11000936	10
14030692	16	0	11000936	10
14030693	16	0	11000936	10
14030694	16	0	11000936	10
14030695	16	0	11000936	10
14030696	16	0	11000936	10
14030697	16	0	11000936	10
14030698	16	0	11000936	10
14030699	16	0	11000936	10
14030700	16	0	11000936	10
14030701	16	0	11000936	10
14030702	16	0	11000936	10
14030703	16	0	11000936	10
14030704	16	0	11000936	10
14030705	16	0	11000936	10
14030706	16	0	11000936	10
14030707	16	0	11000936	10
14030708	16	0	11000936	10
14030709	16	0	11000936	10
14030710	16	0	11000936	10
14030711	16	0	11000936	10
14030712	16	0	11000936	10
14030713	16	0	11000936	10
14030714	16	0	11000936	10
14030715	16	0	11000936	10
14030716	16	0	11000936	10
14030717	16	0	11000936	10
14030718	16	0	11000936	10
14030719	16	0	11000936	10
14030720	16	0	11000936	10
14030721	16	0	11000936	10
14030722	16	0	11000936	10
14030723	16	0	11000936	10
14030724	16	0	11000936	10
14030725	16	0	11000936	10
14030726	16	0	11000936	10
14030727	16	0	11000936	10
14030728	16	0	11000936	10
14030729	16	0	11000936	10
14030730	16	0	11000936	10
14030731	16	0	11000936	10
14030732	16	0	11000936	10
14030733	16	0	11000936	10
14030734	16	0	11000936	10
14030735	16	0	11000936	10
14030736	16	0	11000936	10
14030737	16	0	11000936	10
14030738	16	0	11000936	10
14030739	16	0	11000936	10
14030740	16	0	11000936	10
14030741	16	0	11000936	10
14030742	16	0	11000936	10
14030743	16	0	11000936	10
14030744	16	0	11000936	10
14030745	16	0	11000936	10
14030746	16	0	11000936	10
14030747	16	0	11000936	10
14030748	16	0	11000936	10
14031365	16	0	11000936	7
14031366	16	0	11000936	7
14031367	16	0	11000936	7
14031368	16	0	11000936	7
14031369	16	0	11000936	7
14031370	16	0	11000936	7
14031371	16	0	11000936	7
14031372	16	0	11000936	7
14031373	16	0	11000936	7
14031374	16	0	11000936	7
14031375	16	0	11000936	7
14031376	16	0	11000936	7
14031377	16	0	11000936	7
14031378	16	0	11000936	7
14031379	16	0	11000936	7
14031380	16	0	11000936	7
14031381	16	0	11000936	7
14031382	16	0	11000936	7
14031383	16	0	11000936	7
14031384	16	0	11000936	7
14031385	16	0	11000936	7
14031386	16	0	11000936	7
14031387	16	0	11000936	7
14031388	16	0	11000936	7
14031389	16	0	11000936	7
14031390	16	0	11000936	7
14031391	16	0	11000936	7
14031392	16	0	11000936	7
14031393	16	0	11000936	7
14031394	16	0	11000936	7
