NUM	NUM	NUM
14031020	40	1
14031021	40	1000
14031022	40	1
14031023	40	1
14031024	40	1
14031025	40	1
14031026	40	1
14031027	40	1
14031028	40	1
14031029	40	1000
14031030	40	1
14031031	40	1
14031032	40	1
14031033	40	1
14031034	40	1
14031035	40	1
14031036	40	1
14031037	40	1000
14031038	40	1
14031039	40	1
14031040	40	1
14031041	40	1
14031042	40	1
14031043	40	1
14031044	40	1
14031045	40	1000
14031046	40	1
14031047	40	1
14031048	40	1
14031049	40	1
14031050	40	1
14031051	40	1
14031052	40	1
14031053	40	1000
14031054	40	1
14031055	40	1
14031056	40	1
14031057	40	1
14031058	40	1
14031059	40	1
14031060	40	1
14031061	40	1000
14031062	40	1
14031063	40	1
14031064	40	1
14031065	40	1
14031066	40	1
14031067	40	1
14031068	40	1
14031069	40	1000
14031070	40	1
14031071	40	1
14031072	40	1
14031073	40	1
14031074	40	1
14031075	40	1
14031076	40	1
14031077	40	1000
14031078	40	1
14031079	40	1
14031080	40	1
14031081	40	1
14031082	40	1
14031083	40	1
14031084	40	1
14031085	40	1000
14031086	40	1
14031087	40	1
14031088	40	1
14031089	40	1
14031090	40	1
14031091	40	1
14031092	40	1
14031093	40	1000
14031094	40	1
14031095	40	1
14031096	40	1
14031097	40	1
14031098	40	1
14031099	40	1
14031100	40	1
14031101	40	1000
14031103	41	1
14031104	41	1
14031105	41	1
14031106	41	1
14031107	41	1
14031108	41	1
14031109	41	1
14031110	41	1000
14031111	41	1
14031112	41	1
14031113	41	1
14031114	41	1
14031115	41	1
14031116	41	1
14031117	41	1
14031118	41	1000
14031119	41	1
14031120	41	1
14031121	41	1
14031122	41	1
14031123	41	1
14031124	41	1
14031125	41	1
14031126	41	1000
14031127	41	1
14031128	41	1
14031129	41	1
14031130	41	1
14031131	41	1
14031132	41	1
14031133	41	1
14031134	41	1000
14031135	41	1
14031136	41	1
14031137	41	1
14031138	41	1
14031139	41	1
14031140	41	1
14031141	41	1
14031142	41	1000
14031143	41	1
14031144	41	1
14031145	41	1
14031146	41	1
14031147	41	1
14031148	41	1
14031149	41	1
14031150	41	1000
14031151	41	1
14031152	41	1
14031153	41	1
14031154	41	1
14031155	41	1
14031156	41	1
14031157	41	1
14031158	41	1000
14031159	41	1
14031160	41	1
14031161	41	1
14031162	41	1
14031163	41	1
14031164	41	1
14031165	41	1
14031166	41	1000
14031167	41	1
14031168	41	1
14031169	41	1
14031170	41	1
14031171	41	1
14031172	41	1
14031173	41	1
14031174	41	1000
14031175	41	1
14031176	41	1
14031177	41	1
14031178	41	1
14031179	41	1
14031180	41	1
14031181	41	1
14031182	41	1000
14031183	41	1
14031184	41	1
14031185	41	1
14031186	41	1
14031187	41	1
14031188	41	1
14031189	41	1
14031190	41	1000
14031191	42	1
14031192	42	1
14031193	42	1
14031194	42	1
14031195	42	1
14031196	42	1
14031197	42	1
14031198	42	1000
14031199	42	1
14031200	42	1
14031201	42	1
14031202	42	1
14031203	42	1
14031204	42	1
14031205	42	1
14031206	42	1000
14031207	42	1
14031208	42	1
14031209	42	1
14031210	42	1
14031211	42	1
14031212	42	1
14031213	42	1
14031214	42	1000
14031215	42	1
14031216	42	1
14031217	42	1
14031218	42	1
14031219	42	1
14031220	42	1
14031221	42	1
14031222	42	1000
14031223	42	1
14031224	42	1
14031225	42	1
14031226	42	1
14031227	42	1
14031228	42	1
14031229	42	1
14031230	42	1000
14031231	42	1
14031232	42	1
14031233	42	1
14031234	42	1
14031235	42	1
14031236	42	1
14031237	42	1
14031238	42	1000
14031239	42	1
14031240	42	1
14031241	42	1
14031242	42	1
14031243	42	1
14031244	42	1
14031245	42	1
14031246	42	1000
14031247	42	1
14031248	42	1
14031249	42	1
14031250	42	1
14031251	42	1
14031252	42	1
14031253	42	1
14031254	42	1000
14031255	42	1
14031256	42	1
14031257	42	1
14031258	42	1
14031259	42	1
14031260	42	1
14031261	42	1
14031262	42	1000
14031263	42	1
14031264	42	1
14031265	42	1
14031266	42	1
14031267	42	1
14031268	42	1
14031269	42	1
14031270	42	1000
14031271	42	1
14031272	42	1
14031273	42	1
14031274	42	1
14031275	42	1
14031276	42	1
14031277	42	1
14031278	42	1000
14031280	43	1
14031281	43	1
14031282	43	1
14031283	43	1
14031284	43	1
14031285	43	1
14031286	43	1
14031287	43	1000
14031288	43	1
14031289	43	1
14031290	43	1
14031291	43	1
14031292	43	1
14031293	43	1
14031294	43	1
14031295	43	1000
14031296	43	1
14031297	43	1
14031298	43	1
14031299	43	1
14031300	43	1
14031301	43	1
14031302	43	1
14031303	43	1000
14031304	43	1
14031305	43	1
14031306	43	1
14031307	43	1
14031308	43	1
14031309	43	1
14031310	43	1
14031311	43	1000
14031312	43	1
14031313	43	1
14031314	43	1
14031315	43	1
14031316	43	1
14031317	43	1
14031318	43	1
14031319	43	1000
14031320	43	1
14031321	43	1
14031322	43	1
14031323	43	1
14031324	43	1
14031325	43	1
14031326	43	1
14031327	43	1000
14031328	43	1
14031329	43	1
14031330	43	1
14031331	43	1
14031332	43	1
14031333	43	1
14031334	43	1
14031335	43	1000
14031336	43	1
14031337	43	1
14031338	43	1
14031339	43	1
14031340	43	1
14031341	43	1
14031342	43	1
14031343	43	1000
14031344	43	1
14031345	43	1
14031346	43	1
14031347	43	1
14031348	43	1
14031349	43	1
14031350	43	1
14031351	43	1000
14031352	43	1
14031353	43	1
14031354	43	1
14031355	43	1
14031356	43	1
14031357	43	1
14031358	43	1
14031359	43	1000
14031360	43	1
14031361	43	1
14031362	43	1
14031363	43	1
14031364	43	1
14031365	43	1
14031366	43	1
14031367	43	1000
14031368	44	1
14031369	44	1
14031370	44	1
14031371	44	1
14031372	44	1
14031373	44	1
14031374	44	1
14031375	44	1000
14031376	44	1
14031377	44	1
14031378	44	1
14031379	44	1
14031380	44	1
14031381	44	1
14031382	44	1
14031383	44	1000
14031384	44	1
14031385	44	1
14031386	44	1
14031387	44	1
14031388	44	1
14031389	44	1
14031390	44	1
14031391	44	1000
14031392	44	1
14031393	44	1
14031394	44	1
14031395	44	1
14031396	44	1
14031397	44	1
14031398	44	1
14031399	44	1000
14031400	44	1
14031401	44	1
14031402	44	1
14031403	44	1
14031404	44	1
14031405	44	1
14031406	44	1
14031407	44	1000
14031408	44	1
14031409	44	1
14031410	44	1
14031411	44	1
14031412	44	1
14031413	44	1
14031414	44	1
14031415	44	1000
14031416	44	1
14031417	44	1
14031418	44	1
14031419	44	1
14031420	44	1
14031421	44	1
14031422	44	1
14031423	44	1000
14031424	44	1
14031425	44	1
14031426	44	1
14031427	44	1
14031428	44	1
14031429	44	1
14031430	44	1
14031431	44	1000
14031432	44	1
14031433	44	1
14031434	44	1
14031435	44	1
14031436	44	1
14031437	44	1
14031438	44	1
14031439	44	1000
14031440	44	1
14031441	44	1
14031442	44	1
14031443	44	1
14031444	44	1
14031445	44	1
14031446	44	1
14031447	44	1000
14031448	44	1
14031449	44	1
14031450	44	1
14031451	44	1
14031452	44	1
14031453	44	1
14031454	44	1
14031455	44	1000
14031457	45	1
14031458	45	1
14031459	45	1
14031460	45	1
14031461	45	1
14031462	45	1
14031463	45	1
14031464	45	1000
14031465	45	1
14031466	45	1
14031467	45	1
14031468	45	1
14031469	45	1
14031470	45	1
14031471	45	1
14031472	45	1000
14031473	45	1
14031474	45	1
14031475	45	1
14031476	45	1
14031477	45	1
14031478	45	1
14031479	45	1
14031480	45	1000
14031481	45	1
14031482	45	1
14031483	45	1
14031484	45	1
14031485	45	1
14031486	45	1
14031487	45	1
14031488	45	1000
14031489	45	1
14031490	45	1
14031491	45	1
14031492	45	1
14031493	45	1
14031494	45	1
14031495	45	1
14031496	45	1000
14031497	45	1
14031498	45	1
14031499	45	1
14031500	45	1
14031501	45	1
14031502	45	1
14031503	45	1
14031504	45	1000
14031505	45	1
14031506	45	1
14031507	45	1
14031508	45	1
14031509	45	1
14031510	45	1
14031511	45	1
14031512	45	1000
14031513	45	1
14031514	45	1
14031515	45	1
14031516	45	1
14031517	45	1
14031518	45	1
14031519	45	1
14031520	45	1000
14031521	45	1
14031522	45	1
14031523	45	1
14031524	45	1
14031525	45	1
14031526	45	1
14031527	45	1
14031528	45	1000
14031529	45	1
14031530	45	1
14031531	45	1
14031532	45	1
14031533	45	1
14031534	45	1
14031535	45	1
14031536	45	1000
14031537	45	1
14031538	45	1
14031539	45	1
14031540	45	1
14031541	45	1
14031542	45	1
14031543	45	1
14031544	45	1000
14031545	46	1
14031546	46	1
14031547	46	1
14031548	46	1
14031549	46	1
14031550	46	1
14031551	46	1
14031552	46	1000
14031553	46	1
14031554	46	1
14031555	46	1
14031556	46	1
14031557	46	1
14031558	46	1
14031559	46	1
14031560	46	1000
14031561	46	1
14031562	46	1
14031563	46	1
14031564	46	1
14031565	46	1
14031566	46	1
14031567	46	1
14031568	46	1000
14031569	46	1
14031570	46	1
14031571	46	1
14031572	46	1
14031573	46	1
14031574	46	1
14031575	46	1
14031576	46	1000
14031577	46	1
14031578	46	1
14031579	46	1
14031580	46	1
14031581	46	1
14031582	46	1
14031583	46	1
14031584	46	1000
14031585	46	1
14031586	46	1
14031587	46	1
14031588	46	1
14031589	46	1
14031590	46	1
14031591	46	1
14031592	46	1000
14031593	46	1
14031594	46	1
14031595	46	1
14031596	46	1
14031597	46	1
14031598	46	1
14031599	46	1
14031600	46	1000
14031601	46	1
14031602	46	1
14031603	46	1
14031604	46	1
14031605	46	1
14031606	46	1
14031607	46	1
14031608	46	1000
14031609	46	1
14031610	46	1
14031611	46	1
14031612	46	1
14031613	46	1
14031614	46	1
14031615	46	1
14031616	46	1000
14031617	46	1
14031618	46	1
14031619	46	1
14031620	46	1
14031621	46	1
14031622	46	1
14031623	46	1
14031624	46	1000
14031625	46	1
14031626	46	1
14031627	46	1
14031628	46	1
14031629	46	1
14031630	46	1
14031631	46	1
14031632	46	1000
14031634	47	1
14031635	47	1
14031636	47	1
14031637	47	1
14031638	47	1
14031639	47	1
14031640	47	1
14031641	47	1000
14031642	47	1
14031643	47	1
14031644	47	1
14031645	47	1
14031646	47	1
14031647	47	1
14031648	47	1
14031649	47	1000
14031650	47	1
14031651	47	1
14031652	47	1
14031653	47	1
14031654	47	1
14031655	47	1
14031656	47	1
14031657	47	1000
14031658	47	1
14031659	47	1
14031660	47	1
14031661	47	1
14031662	47	1
14031663	47	1
14031664	47	1
14031665	47	1000
14031666	47	1
14031667	47	1
14031668	47	1
14031669	47	1
14031670	47	1
14031671	47	1
14031672	47	1
14031673	47	1000
14031674	47	1
14031675	47	1
14031676	47	1
14031677	47	1
14031678	47	1
14031679	47	1
14031680	47	1
14031681	47	1000
14031682	47	1
14031683	47	1
14031684	47	1
14031685	47	1
14031686	47	1
14031687	47	1
14031688	47	1
14031689	47	1000
14031690	47	1
14031691	47	1
14031692	47	1
14031693	47	1
14031694	47	1
14031695	47	1
14031696	47	1
14031697	47	1000
14031698	47	1
14031699	47	1
14031700	47	1
14031701	47	1
14031702	47	1
14031703	47	1
14031704	47	1
14031705	47	1000
14031706	47	1
14031707	47	1
14031708	47	1
14031709	47	1
14031710	47	1
14031711	47	1
14031712	47	1
14031713	47	1000
14031714	47	1
14031715	47	1
14031716	47	1
14031717	47	1
14031718	47	1
14031719	47	1
14031720	47	1
14031721	47	1000
14031722	48	1
14031723	48	1
14031724	48	1
14031725	48	1
14031726	48	1
14031727	48	1
14031728	48	1
14031729	48	1000
14031730	48	1
14031731	48	1
14031732	48	1
14031733	48	1
14031734	48	1
14031735	48	1
14031736	48	1
14031737	48	1000
14031738	48	1
14031739	48	1
14031740	48	1
14031741	48	1
14031742	48	1
14031743	48	1
14031744	48	1
14031745	48	1000
14031746	48	1
14031747	48	1
14031748	48	1
14031749	48	1
14031750	48	1
14031751	48	1
14031752	48	1
14031753	48	1000
14031754	48	1
14031755	48	1
14031756	48	1
14031757	48	1
14031758	48	1
14031759	48	1
14031760	48	1
14031761	48	1000
14031762	48	1
14031763	48	1
14031764	48	1
14031765	48	1
14031766	48	1
14031767	48	1
14031768	48	1
14031769	48	1000
14031770	48	1
14031771	48	1
14031772	48	1
14031773	48	1
14031774	48	1
14031775	48	1
14031776	48	1
14031777	48	1000
14031778	48	1
14031779	48	1
14031780	48	1
14031781	48	1
14031782	48	1
14031783	48	1
14031784	48	1
14031785	48	1000
14031786	48	1
14031787	48	1
14031788	48	1
14031789	48	1
14031790	48	1
14031791	48	1
14031792	48	1
14031793	48	1000
14031794	48	1
14031795	48	1
14031796	48	1
14031797	48	1
14031798	48	1
14031799	48	1
14031800	48	1
14031801	48	1000
14031802	48	1
14031803	48	1
14031804	48	1
14031805	48	1
14031806	48	1
14031807	48	1
14031808	48	1
14031809	48	1000
14031811	49	1
14031812	49	1
14031813	49	1
14031814	49	1
14031815	49	1
14031816	49	1
14031817	49	1
14031818	49	1000
14031819	49	1
14031820	49	1
14031821	49	1
14031822	49	1
14031823	49	1
14031824	49	1
14031825	49	1
14031826	49	1000
14031827	49	1
14031828	49	1
14031829	49	1
14031830	49	1
14031831	49	1
14031832	49	1
14031833	49	1
14031834	49	1000
14031835	49	1
14031836	49	1
14031837	49	1
14031838	49	1
14031839	49	1
14031840	49	1
14031841	49	1
14031842	49	1000
14031843	49	1
14031844	49	1
14031845	49	1
14031846	49	1
14031847	49	1
14031848	49	1
14031849	49	1
14031850	49	1000
14031851	49	1
14031852	49	1
14031853	49	1
14031854	49	1
14031855	49	1
14031856	49	1
14031857	49	1
14031858	49	1000
14031859	49	1
14031860	49	1
14031861	49	1
14031862	49	1
14031863	49	1
14031864	49	1
14031865	49	1
14031866	49	1000
14031867	49	1
14031868	49	1
14031869	49	1
14031870	49	1
14031871	49	1
14031872	49	1
14031873	49	1
14031874	49	1000
14031875	49	1
14031876	49	1
14031877	49	1
14031878	49	1
14031879	49	1
14031880	49	1
14031881	49	1
14031882	49	1000
14031883	49	1
14031884	49	1
14031885	49	1
14031886	49	1
14031887	49	1
14031888	49	1
14031889	49	1
14031890	49	1000
14031891	49	1
14031892	49	1
14031893	49	1
14031894	49	1
14031895	49	1
14031896	49	1
14031897	49	1
14031898	49	1000
14031899	50	1
14031900	50	1
14031901	50	1
14031902	50	1
14031903	50	1
14031904	50	1
14031905	50	1
14031906	50	1000
14031907	50	1
14031908	50	1
14031909	50	1
14031910	50	1
14031911	50	1
14031912	50	1
14031913	50	1
14031914	50	1000
14031915	50	1
14031916	50	1
14031917	50	1
14031918	50	1
14031919	50	1
14031920	50	1
14031921	50	1
14031922	50	1000
14031923	50	1
14031924	50	1
14031925	50	1
14031926	50	1
14031927	50	1
14031928	50	1
14031929	50	1
14031930	50	1000
14031931	50	1
14031932	50	1
14031933	50	1
14031934	50	1
14031935	50	1
14031936	50	1
14031937	50	1
14031938	50	1000
14031939	50	1
14031940	50	1
14031941	50	1
14031942	50	1
14031943	50	1
14031944	50	1
14031945	50	1
14031946	50	1000
14031947	50	1
14031948	50	1
14031949	50	1
14031950	50	1
14031951	50	1
14031952	50	1
14031953	50	1
14031954	50	1000
14031955	50	1
14031956	50	1
14031957	50	1
14031958	50	1
14031959	50	1
14031960	50	1
14031961	50	1
14031962	50	1000
14031963	50	1
14031964	50	1
14031965	50	1
14031966	50	1
14031967	50	1
14031968	50	1
14031969	50	1
14031970	50	1000
14031971	50	1
14031972	50	1
14031973	50	1
14031974	50	1
14031975	50	1
14031976	50	1
14031977	50	1
14031978	50	1000
14031979	50	1
14031980	50	1
14031981	50	1
14031982	50	1
14031983	50	1
14031984	50	1
14031985	50	1
14031986	50	1000
14031988	52	1
14031989	52	1
14031990	52	1
14031991	52	1
14031992	52	1
14031993	52	1
14031994	52	1
14031995	52	1000
14031996	52	1
14031997	52	1
14031998	52	1
14031999	52	1
14032000	52	1
14032001	52	1
14032002	52	1
14032003	52	1000
14032004	52	1
14032005	52	1
14032006	52	1
14032007	52	1
14032008	52	1
14032009	52	1
14032010	52	1
14032011	52	1000
14032012	52	1
14032013	52	1
14032014	52	1
14032015	52	1
14032016	52	1
14032017	52	1
14032018	52	1
14032019	52	1000
14032020	52	1
14032021	52	1
14032022	52	1
14032023	52	1
14032024	52	1
14032025	52	1
14032026	52	1
14032027	52	1000
14032028	52	1
14032029	52	1
14032030	52	1
14032031	52	1
14032032	52	1
14032033	52	1
14032034	52	1
14032035	52	1000
14032036	52	1
14032037	52	1
14032038	52	1
14032039	52	1
14032040	52	1
14032041	52	1
14032042	52	1
14032043	52	1000
14032044	52	1
14032045	52	1
14032046	52	1
14032047	52	1
14032048	52	1
14032049	52	1
14032050	52	1
14032051	52	1000
14032052	52	1
14032053	52	1
14032054	52	1
14032055	52	1
14032056	52	1
14032057	52	1
14032058	52	1
14032059	52	1000
14032060	52	1
14032061	52	1
14032062	52	1
14032063	52	1
14032064	52	1
14032065	52	1
14032066	52	1
14032067	52	1000
14032068	52	1
14032069	52	1
14032070	52	1
14032071	52	1
14032072	52	1
14032073	52	1
14032074	52	1
14032075	52	1000
14032076	53	1
14032077	53	1
14032078	53	1
14032079	53	1
14032080	53	1
14032081	53	1
14032082	53	1
14032083	53	1000
14032084	53	1
14032085	53	1
14032086	53	1
14032087	53	1
14032088	53	1
14032089	53	1
14032090	53	1
14032091	53	1000
14032092	53	1
14032093	53	1
14032094	53	1
14032095	53	1
14032096	53	1
14032097	53	1
14032098	53	1
14032099	53	1000
14032100	53	1
14032101	53	1
14032102	53	1
14032103	53	1
14032104	53	1
14032105	53	1
14032106	53	1
14032107	53	1000
14032108	53	1
14032109	53	1
14032110	53	1
14032111	53	1
14032112	53	1
14032113	53	1
14032114	53	1
14032115	53	1000
14032116	53	1
14032117	53	1
14032118	53	1
14032119	53	1
14032120	53	1
14032121	53	1
14032122	53	1
14032123	53	1000
14032124	53	1
14032125	53	1
14032126	53	1
14032127	53	1
14032128	53	1
14032129	53	1
14032130	53	1
14032131	53	1000
14032132	53	1
14032133	53	1
14032134	53	1
14032135	53	1
14032136	53	1
14032137	53	1
14032138	53	1
14032139	53	1000
14032140	53	1
14032141	53	1
14032142	53	1
14032143	53	1
14032144	53	1
14032145	53	1
14032146	53	1
14032147	53	1000
14032148	53	1
14032149	53	1
14032150	53	1
14032151	53	1
14032152	53	1
14032153	53	1
14032154	53	1
14032155	53	1000
14032156	53	1
14032157	53	1
14032158	53	1
14032159	53	1
14032160	53	1
14032161	53	1
14032162	53	1
14032163	53	1000
14032165	54	1
14032166	54	1
14032167	54	1
14032168	54	1
14032169	54	1
14032170	54	1
14032171	54	1
14032172	54	1000
14032173	54	1
14032174	54	1
14032175	54	1
14032176	54	1
14032177	54	1
14032178	54	1
14032179	54	1
14032180	54	1000
14032181	54	1
14032182	54	1
14032183	54	1
14032184	54	1
14032185	54	1
14032186	54	1
14032187	54	1
14032188	54	1000
14032189	54	1
14032190	54	1
14032191	54	1
14032192	54	1
14032193	54	1
14032194	54	1
14032195	54	1
14032196	54	1000
14032197	54	1
14032198	54	1
14032199	54	1
14032200	54	1
14032201	54	1
14032202	54	1
14032203	54	1
14032204	54	1000
14032205	54	1
14032206	54	1
14032207	54	1
14032208	54	1
14032209	54	1
14032210	54	1
14032211	54	1
14032212	54	1000
14032213	54	1
14032214	54	1
14032215	54	1
14032216	54	1
14032217	54	1
14032218	54	1
14032219	54	1
14032220	54	1000
14032221	54	1
14032222	54	1
14032223	54	1
14032224	54	1
14032225	54	1
14032226	54	1
14032227	54	1
14032228	54	1000
14032229	54	1
14032230	54	1
14032231	54	1
14032232	54	1
14032233	54	1
14032234	54	1
14032235	54	1
14032236	54	1000
14032237	54	1
14032238	54	1
14032239	54	1
14032240	54	1
14032241	54	1
14032242	54	1
14032243	54	1
14032244	54	1000
14032245	54	1
14032246	54	1
14032247	54	1
14032248	54	1
14032249	54	1
14032250	54	1
14032251	54	1
14032252	54	1000
14032253	55	1
14032254	55	1
14032255	55	1
14032256	55	1
14032257	55	1
14032258	55	1
14032259	55	1
14032260	55	1000
14032261	55	1
14032262	55	1
14032263	55	1
14032264	55	1
14032265	55	1
14032266	55	1
14032267	55	1
14032268	55	1000
14032269	55	1
14032270	55	1
14032271	55	1
14032272	55	1
14032273	55	1
14032274	55	1
14032275	55	1
14032276	55	1000
14032277	55	1
14032278	55	1
14032279	55	1
14032280	55	1
14032281	55	1
14032282	55	1
14032283	55	1
14032284	55	1000
14032285	55	1
14032286	55	1
14032287	55	1
14032288	55	1
14032289	55	1
14032290	55	1
14032291	55	1
14032292	55	1000
14032293	55	1
14032294	55	1
14032295	55	1
14032296	55	1
14032297	55	1
14032298	55	1
14032299	55	1
14032300	55	1000
14032301	55	1
14032302	55	1
14032303	55	1
14032304	55	1
14032305	55	1
14032306	55	1
14032307	55	1
14032308	55	1000
14032309	55	1
14032310	55	1
14032311	55	1
14032312	55	1
14032313	55	1
14032314	55	1
14032315	55	1
14032316	55	1000
14032317	55	1
14032318	55	1
14032319	55	1
14032320	55	1
14032321	55	1
14032322	55	1
14032323	55	1
14032324	55	1000
14032325	55	1
14032326	55	1
14032327	55	1
14032328	55	1
14032329	55	1
14032330	55	1
14032331	55	1
14032332	55	1000
14032333	55	1
14032334	55	1
14032335	55	1
14032336	55	1
14032337	55	1
14032338	55	1
14032339	55	1
14032340	55	1000
14032342	56	1
14032343	56	1
14032344	56	1
14032345	56	1
14032346	56	1
14032347	56	1
14032348	56	1
14032349	56	1000
14032350	56	1
14032351	56	1
14032352	56	1
14032353	56	1
14032354	56	1
14032355	56	1
14032356	56	1
14032357	56	1000
14032358	56	1
14032359	56	1
14032360	56	1
14032361	56	1
14032362	56	1
14032363	56	1
14032364	56	1
14032365	56	1000
14032366	56	1
14032367	56	1
14032368	56	1
14032369	56	1
14032370	56	1
14032371	56	1
14032372	56	1
14032373	56	1000
14032374	56	1
14032375	56	1
14032376	56	1
14032377	56	1
14032378	56	1
14032379	56	1
14032380	56	1
14032381	56	1000
14032382	56	1
14032383	56	1
14032384	56	1
14032385	56	1
14032386	56	1
14032387	56	1
14032388	56	1
14032389	56	1000
14032390	56	1
14032391	56	1
14032392	56	1
14032393	56	1
14032394	56	1
14032395	56	1
14032396	56	1
14032397	56	1000
14032398	56	1
14032399	56	1
14032400	56	1
14032401	56	1
14032402	56	1
14032403	56	1
14032404	56	1
14032405	56	1000
14032406	56	1
14032407	56	1
14032408	56	1
14032409	56	1
14032410	56	1
14032411	56	1
14032412	56	1
14032413	56	1000
14032414	56	1
14032415	56	1
14032416	56	1
14032417	56	1
14032418	56	1
14032419	56	1
14032420	56	1
14032421	56	1000
14032422	56	1
14032423	56	1
14032424	56	1
14032425	56	1
14032426	56	1
14032427	56	1
14032428	56	1
14032429	56	1000
14032430	57	1
14032431	57	1
14032432	57	1
14032433	57	1
14032434	57	1
14032435	57	1
14032436	57	1
14032437	57	1000
14032438	57	1
14032439	57	1
14032440	57	1
14032441	57	1
14032442	57	1
14032443	57	1
14032444	57	1
14032445	57	1000
14032446	57	1
14032447	57	1
14032448	57	1
14032449	57	1
14032450	57	1
14032451	57	1
14032452	57	1
14032453	57	1000
14032454	57	1
14032455	57	1
14032456	57	1
14032457	57	1
14032458	57	1
14032459	57	1
14032460	57	1
14032461	57	1000
14032462	57	1
14032463	57	1
14032464	57	1
14032465	57	1
14032466	57	1
14032467	57	1
14032468	57	1
14032469	57	1000
14032470	57	1
14032471	57	1
14032472	57	1
14032473	57	1
14032474	57	1
14032475	57	1
14032476	57	1
14032477	57	1000
14032478	57	1
14032479	57	1
14032480	57	1
14032481	57	1
14032482	57	1
14032483	57	1
14032484	57	1
14032485	57	1000
14032486	57	1
14032487	57	1
14032488	57	1
14032489	57	1
14032490	57	1
14032491	57	1
14032492	57	1
14032493	57	1000
14032494	57	1
14032495	57	1
14032496	57	1
14032497	57	1
14032498	57	1
14032499	57	1
14032500	57	1
14032501	57	1000
14032502	57	1
14032503	57	1
14032504	57	1
14032505	57	1
14032506	57	1
14032507	57	1
14032508	57	1
14032509	57	1000
14032510	57	1
14032511	57	1
14032512	57	1
14032513	57	1
14032514	57	1
14032515	57	1
14032516	57	1
14032517	57	1000
14032519	58	1
14032520	58	1
14032521	58	1
14032522	58	1
14032523	58	1
14032524	58	1
14032525	58	1
14032526	58	1000
14032527	58	1
14032528	58	1
14032529	58	1
14032530	58	1
14032531	58	1
14032532	58	1
14032533	58	1
14032534	58	1000
14032535	58	1
14032536	58	1
14032537	58	1
14032538	58	1
14032539	58	1
14032540	58	1
14032541	58	1
14032542	58	1000
14032543	58	1
14032544	58	1
14032545	58	1
14032546	58	1
14032547	58	1
14032548	58	1
14032549	58	1
14032550	58	1000
14032551	58	1
14032552	58	1
14032553	58	1
14032554	58	1
14032555	58	1
14032556	58	1
14032557	58	1
14032558	58	1000
14032559	58	1
14032560	58	1
14032561	58	1
14032562	58	1
14032563	58	1
14032564	58	1
14032565	58	1
14032566	58	1000
14032567	58	1
14032568	58	1
14032569	58	1
14032570	58	1
14032571	58	1
14032572	58	1
14032573	58	1
14032574	58	1000
14032575	58	1
14032576	58	1
14032577	58	1
14032578	58	1
14032579	58	1
14032580	58	1
14032581	58	1
14032582	58	1000
14032583	58	1
14032584	58	1
14032585	58	1
14032586	58	1
14032587	58	1
14032588	58	1
14032589	58	1
14032590	58	1000
14032591	58	1
14032592	58	1
14032593	58	1
14032594	58	1
14032595	58	1
14032596	58	1
14032597	58	1
14032598	58	1000
14032599	58	1
14032600	58	1
14032601	58	1
14032602	58	1
14032603	58	1
14032604	58	1
14032605	58	1
14032606	58	1000
14032607	59	1
14032608	59	1
14032609	59	1
14032610	59	1
14032611	59	1
14032612	59	1
14032613	59	1
14032614	59	1000
14032615	59	1
14032616	59	1
14032617	59	1
14032618	59	1
14032619	59	1
14032620	59	1
14032621	59	1
14032622	59	1000
14032623	59	1
14032624	59	1
14032625	59	1
14032626	59	1
14032627	59	1
14032628	59	1
14032629	59	1
14032630	59	1000
14032631	59	1
14032632	59	1
14032633	59	1
14032634	59	1
14032635	59	1
14032636	59	1
14032637	59	1
14032638	59	1000
14032639	59	1
14032640	59	1
14032641	59	1
14032642	59	1
14032643	59	1
14032644	59	1
14032645	59	1
14032646	59	1000
14032647	59	1
14032648	59	1
14032649	59	1
14032650	59	1
14032651	59	1
14032652	59	1
14032653	59	1
14032654	59	1000
14032655	59	1
14032656	59	1
14032657	59	1
14032658	59	1
14032659	59	1
14032660	59	1
14032661	59	1
14032662	59	1000
14032663	59	1
14032664	59	1
14032665	59	1
14032666	59	1
14032667	59	1
14032668	59	1
14032669	59	1
14032670	59	1000
14032671	59	1
14032672	59	1
14032673	59	1
14032674	59	1
14032675	59	1
14032676	59	1
14032677	59	1
14032678	59	1000
14032679	59	1
14032680	59	1
14032681	59	1
14032682	59	1
14032683	59	1
14032684	59	1
14032685	59	1
14032686	59	1000
14032687	59	1
14032688	59	1
14032689	59	1
14032690	59	1
14032691	59	1
14032692	59	1
14032693	59	1
14032694	59	1000
14032696	60	1
14032697	60	1
14032698	60	1
14032699	60	1
14032700	60	1
14032701	60	1
14032702	60	1
14032703	60	1000
14032704	60	1
14032705	60	1
14032706	60	1
14032707	60	1
14032708	60	1
14032709	60	1
14032710	60	1
14032711	60	1000
14032712	60	1
14032713	60	1
14032714	60	1
14032715	60	1
14032716	60	1
14032717	60	1
14032718	60	1
14032719	60	1000
14032720	60	1
14032721	60	1
14032722	60	1
14032723	60	1
14032724	60	1
14032725	60	1
14032726	60	1
14032727	60	1000
14032728	60	1
14032729	60	1
14032730	60	1
14032731	60	1
14032732	60	1
14032733	60	1
14032734	60	1
14032735	60	1000
14032736	60	1
14032737	60	1
14032738	60	1
14032739	60	1
14032740	60	1
14032741	60	1
14032742	60	1
14032743	60	1000
14032744	60	1
14032745	60	1
14032746	60	1
14032747	60	1
14032748	60	1
14032749	60	1
14032750	60	1
