NUM	TEXT	NUM	NUM	NUM	NUM	NUM
2610	跨服双人战场	2610	1	2	100	100
2611	跨服双人战场	2611	1	2	100	100
2612	跨服双人战场	2612	1	2	100	100
2613	跨服双人战场	2613	1	2	100	100
2614	跨服双人战场	2614	1	2	100	100
2615	跨服双人战场	2615	1	2	100	100
2616	跨服双人战场	2616	1	2	100	100
2617	跨服双人战场	2617	1	2	100	100
2618	跨服双人战场	2618	1	2	100	100
2619	跨服双人战场	2619	1	2	100	100
2620	跨服双人战场	2620	1	2	100	100
2621	跨服双人战场	2621	1	2	100	100
2622	跨服双人战场	2622	1	2	100	100
2623	跨服双人战场	2623	1	2	100	100
2624	跨服双人战场	2624	1	2	100	100
2625	跨服双人战场	2625	1	2	100	100
2626	跨服双人战场	2626	1	2	100	100
2627	跨服双人战场	2627	1	2	100	100
2628	跨服双人战场	2628	1	2	100	100
2629	跨服双人战场	2629	1	2	100	100
2630	跨服双人战场	2630	1	2	100	100
2631	跨服双人战场	2631	1	2	100	100
2632	跨服双人战场	2632	1	2	100	100
2633	跨服双人战场	2633	1	2	100	100
2634	跨服双人战场	2634	1	2	100	100
2635	跨服双人战场	2635	1	2	100	100
2636	跨服双人战场	2636	1	2	100	100
2637	跨服双人战场	2637	1	2	100	100
2638	跨服双人战场	2638	1	2	100	100
2639	跨服双人战场	2639	1	2	100	100
2640	跨服双人战场	2640	1	2	100	100
2641	跨服双人战场	2641	1	2	100	100
2642	跨服双人战场	2642	1	2	100	100
2643	跨服双人战场	2643	1	2	100	100
2644	跨服双人战场	2644	1	2	100	100
2645	跨服双人战场	2645	1	2	100	100
2646	跨服双人战场	2646	1	2	100	100
2647	跨服双人战场	2647	1	2	100	100
2648	跨服双人战场	2648	1	2	100	100
2649	跨服双人战场	2649	1	2	100	100
2650	跨服双人战场	2650	1	2	100	100
2651	跨服双人战场	2651	1	2	100	100
2652	跨服双人战场	2652	1	2	100	100
2653	跨服双人战场	2653	1	2	100	100
2654	跨服双人战场	2654	1	2	100	100
2655	跨服双人战场	2655	1	2	100	100
2656	跨服双人战场	2656	1	2	100	100
2657	跨服双人战场	2657	1	2	100	100
2658	跨服双人战场	2658	1	2	100	100
2659	跨服双人战场	2659	1	2	100	100
2660	跨服双人战场	2660	1	2	100	100
2661	跨服双人战场	2661	1	2	100	100
2662	跨服双人战场	2662	1	2	100	100
2663	跨服双人战场	2663	1	2	100	100
2664	跨服双人战场	2664	1	2	100	100
2665	跨服双人战场	2665	1	2	100	100
2666	跨服双人战场	2666	1	2	100	100
2667	跨服双人战场	2667	1	2	100	100
2668	跨服双人战场	2668	1	2	100	100
2669	跨服双人战场	2669	1	2	100	100
2670	跨服双人战场	2670	1	2	100	100
2671	跨服双人战场	2671	1	2	100	100
2672	跨服双人战场	2672	1	2	100	100
2673	跨服双人战场	2673	1	2	100	100
2674	跨服双人战场	2674	1	2	100	100
2675	跨服双人战场	2675	1	2	100	100
2676	跨服双人战场	2676	1	2	100	100
2677	跨服双人战场	2677	1	2	100	100
2678	跨服双人战场	2678	1	2	100	100
2679	跨服双人战场	2679	1	2	100	100
2680	跨服双人战场	2680	1	2	100	100
2681	跨服双人战场	2681	1	2	100	100
2682	跨服双人战场	2682	1	2	100	100
2683	跨服双人战场	2683	1	2	100	100
2684	跨服双人战场	2684	1	2	100	100
2685	跨服双人战场	2685	1	2	100	100
2686	跨服双人战场	2686	1	2	100	100
2687	跨服双人战场	2687	1	2	100	100
2688	跨服双人战场	2688	1	2	100	100
2689	跨服双人战场	2689	1	2	100	100
2690	跨服双人战场	2690	1	2	100	100
2691	跨服双人战场	2691	1	2	100	100
2692	跨服双人战场	2692	1	2	100	100
2693	跨服双人战场	2693	1	2	100	100
2694	跨服双人战场	2694	1	2	100	100
2695	跨服双人战场	2695	1	2	100	100
2696	跨服双人战场	2696	1	2	100	100
2697	跨服双人战场	2697	1	2	100	100
2698	跨服双人战场	2698	1	2	100	100
2699	跨服双人战场	2699	1	2	100	100
2700	跨服双人战场	2700	1	2	100	100
2701	跨服双人战场	2701	1	2	100	100
2702	跨服双人战场	2702	1	2	100	100
2703	跨服双人战场	2703	1	2	100	100
2704	跨服双人战场	2704	1	2	100	100
2705	跨服双人战场	2705	1	2	100	100
2706	跨服双人战场	2706	1	2	100	100
2707	跨服双人战场	2707	1	2	100	100
2708	跨服双人战场	2708	1	2	100	100
2709	跨服双人战场	2709	1	2	100	100
2710	跨服双人战场	2710	1	2	100	100
2711	跨服双人战场	2711	1	2	100	100
2712	跨服双人战场	2712	1	2	100	100
2713	跨服双人战场	2713	1	2	100	100
2714	跨服双人战场	2714	1	2	100	100
2715	跨服双人战场	2715	1	2	100	100
2716	跨服双人战场	2716	1	2	100	100
2717	跨服双人战场	2717	1	2	100	100
2718	跨服双人战场	2718	1	2	100	100
2719	跨服双人战场	2719	1	2	100	100
2720	跨服双人战场	2720	1	2	100	100
2721	跨服双人战场	2721	1	2	100	100
2722	跨服双人战场	2722	1	2	100	100
2723	跨服双人战场	2723	1	2	100	100
2724	跨服双人战场	2724	1	2	100	100
2725	跨服双人战场	2725	1	2	100	100
2726	跨服双人战场	2726	1	2	100	100
2727	跨服双人战场	2727	1	2	100	100
2728	跨服双人战场	2728	1	2	100	100
2729	跨服双人战场	2729	1	2	100	100
2730	跨服双人战场	2730	1	2	100	100
2731	跨服双人战场	2731	1	2	100	100
2732	跨服双人战场	2732	1	2	100	100
2733	跨服双人战场	2733	1	2	100	100
2734	跨服双人战场	2734	1	2	100	100
2735	跨服双人战场	2735	1	2	100	100
2736	跨服双人战场	2736	1	2	100	100
2737	跨服双人战场	2737	1	2	100	100
2738	跨服双人战场	2738	1	2	100	100
2739	跨服双人战场	2739	1	2	100	100
2740	跨服双人战场	2740	1	2	100	100
2741	跨服双人战场	2741	1	2	100	100
2742	跨服双人战场	2742	1	2	100	100
2743	跨服双人战场	2743	1	2	100	100
2744	跨服双人战场	2744	1	2	100	100
2745	跨服双人战场	2745	1	2	100	100
2746	跨服双人战场	2746	1	2	100	100
2747	跨服双人战场	2747	1	2	100	100
2748	跨服双人战场	2748	1	2	100	100
2749	跨服双人战场	2749	1	2	100	100
2750	跨服双人战场	2750	1	2	100	100
2751	跨服双人战场	2751	1	2	100	100
2752	跨服双人战场	2752	1	2	100	100
2753	跨服双人战场	2753	1	2	100	100
2754	跨服双人战场	2754	1	2	100	100
2755	跨服双人战场	2755	1	2	100	100
2756	跨服双人战场	2756	1	2	100	100
2757	跨服双人战场	2757	1	2	100	100
2758	跨服双人战场	2758	1	2	100	100
2759	跨服双人战场	2759	1	2	100	100
2760	跨服双人战场	2760	1	2	100	100
2761	跨服双人战场	2761	1	2	100	100
2762	跨服双人战场	2762	1	2	100	100
2763	跨服双人战场	2763	1	2	100	100
2764	跨服双人战场	2764	1	2	100	100
2765	跨服双人战场	2765	1	2	100	100
2766	跨服双人战场	2766	1	2	100	100
2767	跨服双人战场	2767	1	2	100	100
2768	跨服双人战场	2768	1	2	100	100
2769	跨服双人战场	2769	1	2	100	100
2770	跨服双人战场	2770	1	2	100	100
2771	跨服双人战场	2771	1	2	100	100
2772	跨服双人战场	2772	1	2	100	100
2773	跨服双人战场	2773	1	2	100	100
2774	跨服双人战场	2774	1	2	100	100
2775	跨服双人战场	2775	1	2	100	100
2776	跨服双人战场	2776	1	2	100	100
2777	跨服双人战场	2777	1	2	100	100
2778	跨服双人战场	2778	1	2	100	100
2779	跨服双人战场	2779	1	2	100	100
2780	跨服双人战场	2780	1	2	100	100
2781	跨服双人战场	2781	1	2	100	100
2782	跨服双人战场	2782	1	2	100	100
2783	跨服双人战场	2783	1	2	100	100
2784	跨服双人战场	2784	1	2	100	100
2785	跨服双人战场	2785	1	2	100	100
2786	跨服双人战场	2786	1	2	100	100
2787	跨服双人战场	2787	1	2	100	100
2788	跨服双人战场	2788	1	2	100	100
2789	跨服双人战场	2789	1	2	100	100
2790	跨服双人战场	2790	1	2	100	100
2791	跨服双人战场	2791	1	2	100	100
2792	跨服双人战场	2792	1	2	100	100
2793	跨服双人战场	2793	1	2	100	100
2794	跨服双人战场	2794	1	2	100	100
2795	跨服双人战场	2795	1	2	100	100
2796	跨服双人战场	2796	1	2	100	100
2797	跨服双人战场	2797	1	2	100	100
2798	跨服双人战场	2798	1	2	100	100
2799	跨服双人战场	2799	1	2	100	100
2800	跨服双人战场	2800	1	2	100	100
2801	跨服双人战场	2801	1	2	100	100
2802	跨服双人战场	2802	1	2	100	100
2803	跨服双人战场	2803	1	2	100	100
2804	跨服双人战场	2804	1	2	100	100
2805	跨服双人战场	2805	1	2	100	100
2806	跨服双人战场	2806	1	2	100	100
2807	跨服双人战场	2807	1	2	100	100
2808	跨服双人战场	2808	1	2	100	100
2809	跨服双人战场	2809	1	2	100	100
2810	跨服双人战场	2810	1	2	100	100
2811	跨服双人战场	2811	1	2	100	100
2812	跨服双人战场	2812	1	2	100	100
2813	跨服双人战场	2813	1	2	100	100
2814	跨服双人战场	2814	1	2	100	100
2815	跨服双人战场	2815	1	2	100	100
2816	跨服双人战场	2816	1	2	100	100
2817	跨服双人战场	2817	1	2	100	100
2818	跨服双人战场	2818	1	2	100	100
2819	跨服双人战场	2819	1	2	100	100
2820	跨服双人战场	2820	1	2	100	100
2821	跨服双人战场	2821	1	2	100	100
2822	跨服双人战场	2822	1	2	100	100
2823	跨服双人战场	2823	1	2	100	100
2824	跨服双人战场	2824	1	2	100	100
2825	跨服双人战场	2825	1	2	100	100
2826	跨服双人战场	2826	1	2	100	100
2827	跨服双人战场	2827	1	2	100	100
2828	跨服双人战场	2828	1	2	100	100
2829	跨服双人战场	2829	1	2	100	100
2830	跨服双人战场	2830	1	2	100	100
2831	跨服双人战场	2831	1	2	100	100
2832	跨服双人战场	2832	1	2	100	100
2833	跨服双人战场	2833	1	2	100	100
2834	跨服双人战场	2834	1	2	100	100
2835	跨服双人战场	2835	1	2	100	100
2836	跨服双人战场	2836	1	2	100	100
2837	跨服双人战场	2837	1	2	100	100
2838	跨服双人战场	2838	1	2	100	100
2839	跨服双人战场	2839	1	2	100	100
2840	跨服双人战场	2840	1	2	100	100
2841	跨服双人战场	2841	1	2	100	100
2842	跨服双人战场	2842	1	2	100	100
2843	跨服双人战场	2843	1	2	100	100
2844	跨服双人战场	2844	1	2	100	100
2845	跨服双人战场	2845	1	2	100	100
2846	跨服双人战场	2846	1	2	100	100
2847	跨服双人战场	2847	1	2	100	100
2848	跨服双人战场	2848	1	2	100	100
2849	跨服双人战场	2849	1	2	100	100
2850	跨服双人战场	2850	1	2	100	100
2851	跨服双人战场	2851	1	2	100	100
2852	跨服双人战场	2852	1	2	100	100
2853	跨服双人战场	2853	1	2	100	100
2854	跨服双人战场	2854	1	2	100	100
2855	跨服双人战场	2855	1	2	100	100
2856	跨服双人战场	2856	1	2	100	100
2857	跨服双人战场	2857	1	2	100	100
2858	跨服双人战场	2858	1	2	100	100
2859	跨服双人战场	2859	1	2	100	100
2860	跨服双人战场	2860	1	2	100	100
2861	跨服双人战场	2861	1	2	100	100
2862	跨服双人战场	2862	1	2	100	100
2863	跨服双人战场	2863	1	2	100	100
2864	跨服双人战场	2864	1	2	100	100
2865	跨服双人战场	2865	1	2	100	100
2866	跨服双人战场	2866	1	2	100	100
2867	跨服双人战场	2867	1	2	100	100
2868	跨服双人战场	2868	1	2	100	100
2869	跨服双人战场	2869	1	2	100	100
2870	跨服双人战场	2870	1	2	100	100
2871	跨服双人战场	2871	1	2	100	100
2872	跨服双人战场	2872	1	2	100	100
2873	跨服双人战场	2873	1	2	100	100
2874	跨服双人战场	2874	1	2	100	100
2875	跨服双人战场	2875	1	2	100	100
2876	跨服双人战场	2876	1	2	100	100
2877	跨服双人战场	2877	1	2	100	100
2878	跨服双人战场	2878	1	2	100	100
2879	跨服双人战场	2879	1	2	100	100
2880	跨服双人战场	2880	1	2	100	100
2881	跨服双人战场	2881	1	2	100	100
2882	跨服双人战场	2882	1	2	100	100
2883	跨服双人战场	2883	1	2	100	100
2884	跨服双人战场	2884	1	2	100	100
2885	跨服双人战场	2885	1	2	100	100
2886	跨服双人战场	2886	1	2	100	100
2887	跨服双人战场	2887	1	2	100	100
2888	跨服双人战场	2888	1	2	100	100
2889	跨服双人战场	2889	1	2	100	100
2890	跨服双人战场	2890	1	2	100	100
2891	跨服双人战场	2891	1	2	100	100
2892	跨服双人战场	2892	1	2	100	100
2893	跨服双人战场	2893	1	2	100	100
2894	跨服双人战场	2894	1	2	100	100
2895	跨服双人战场	2895	1	2	100	100
2896	跨服双人战场	2896	1	2	100	100
2897	跨服双人战场	2897	1	2	100	100
2898	跨服双人战场	2898	1	2	100	100
2899	跨服双人战场	2899	1	2	100	100
2900	跨服双人战场	2900	1	2	100	100
2901	跨服双人战场	2901	1	2	100	100
2902	跨服双人战场	2902	1	2	100	100
2903	跨服双人战场	2903	1	2	100	100
2904	跨服双人战场	2904	1	2	100	100
2905	跨服双人战场	2905	1	2	100	100
2906	跨服双人战场	2906	1	2	100	100
2907	跨服双人战场	2907	1	2	100	100
2908	跨服双人战场	2908	1	2	100	100
2909	跨服双人战场	2909	1	2	100	100
2910	跨服双人战场	2910	1	2	100	100
2911	跨服双人战场	2911	1	2	100	100
2912	跨服双人战场	2912	1	2	100	100
2913	跨服双人战场	2913	1	2	100	100
2914	跨服双人战场	2914	1	2	100	100
2915	跨服双人战场	2915	1	2	100	100
2916	跨服双人战场	2916	1	2	100	100
2917	跨服双人战场	2917	1	2	100	100
2918	跨服双人战场	2918	1	2	100	100
2919	跨服双人战场	2919	1	2	100	100
2920	跨服双人战场	2920	1	2	100	100
2921	跨服双人战场	2921	1	2	100	100
2922	跨服双人战场	2922	1	2	100	100
2923	跨服双人战场	2923	1	2	100	100
2924	跨服双人战场	2924	1	2	100	100
2925	跨服双人战场	2925	1	2	100	100
2926	跨服双人战场	2926	1	2	100	100
2927	跨服双人战场	2927	1	2	100	100
2928	跨服双人战场	2928	1	2	100	100
2929	跨服双人战场	2929	1	2	100	100
2930	跨服双人战场	2930	1	2	100	100
2931	跨服双人战场	2931	1	2	100	100
2932	跨服双人战场	2932	1	2	100	100
2933	跨服双人战场	2933	1	2	100	100
2934	跨服双人战场	2934	1	2	100	100
2935	跨服双人战场	2935	1	2	100	100
2936	跨服双人战场	2936	1	2	100	100
2937	跨服双人战场	2937	1	2	100	100
2938	跨服双人战场	2938	1	2	100	100
2939	跨服双人战场	2939	1	2	100	100
2940	跨服双人战场	2940	1	2	100	100
2941	跨服双人战场	2941	1	2	100	100
2942	跨服双人战场	2942	1	2	100	100
2943	跨服双人战场	2943	1	2	100	100
2944	跨服双人战场	2944	1	2	100	100
2945	跨服双人战场	2945	1	2	100	100
2946	跨服双人战场	2946	1	2	100	100
2947	跨服双人战场	2947	1	2	100	100
2948	跨服双人战场	2948	1	2	100	100
2949	跨服双人战场	2949	1	2	100	100
2950	跨服双人战场	2950	1	2	100	100
2951	跨服双人战场	2951	1	2	100	100
2952	跨服双人战场	2952	1	2	100	100
2953	跨服双人战场	2953	1	2	100	100
2954	跨服双人战场	2954	1	2	100	100
2955	跨服双人战场	2955	1	2	100	100
2956	跨服双人战场	2956	1	2	100	100
2957	跨服双人战场	2957	1	2	100	100
2958	跨服双人战场	2958	1	2	100	100
2959	跨服双人战场	2959	1	2	100	100
2960	跨服双人战场	2960	1	2	100	100
2961	跨服双人战场	2961	1	2	100	100
2962	跨服双人战场	2962	1	2	100	100
2963	跨服双人战场	2963	1	2	100	100
2964	跨服双人战场	2964	1	2	100	100
2965	跨服双人战场	2965	1	2	100	100
2966	跨服双人战场	2966	1	2	100	100
2967	跨服双人战场	2967	1	2	100	100
2968	跨服双人战场	2968	1	2	100	100
2969	跨服双人战场	2969	1	2	100	100
2970	跨服双人战场	2970	1	2	100	100
2971	跨服双人战场	2971	1	2	100	100
2972	跨服双人战场	2972	1	2	100	100
2973	跨服双人战场	2973	1	2	100	100
2974	跨服双人战场	2974	1	2	100	100
2975	跨服双人战场	2975	1	2	100	100
2976	跨服双人战场	2976	1	2	100	100
2977	跨服双人战场	2977	1	2	100	100
2978	跨服双人战场	2978	1	2	100	100
2979	跨服双人战场	2979	1	2	100	100
2980	跨服双人战场	2980	1	2	100	100
2981	跨服双人战场	2981	1	2	100	100
2982	跨服双人战场	2982	1	2	100	100
2983	跨服双人战场	2983	1	2	100	100
2984	跨服双人战场	2984	1	2	100	100
2985	跨服双人战场	2985	1	2	100	100
2986	跨服双人战场	2986	1	2	100	100
2987	跨服双人战场	2987	1	2	100	100
2988	跨服双人战场	2988	1	2	100	100
2989	跨服双人战场	2989	1	2	100	100
2990	跨服双人战场	2990	1	2	100	100
2991	跨服双人战场	2991	1	2	100	100
2992	跨服双人战场	2992	1	2	100	100
2993	跨服双人战场	2993	1	2	100	100
2994	跨服双人战场	2994	1	2	100	100
2995	跨服双人战场	2995	1	2	100	100
2996	跨服双人战场	2996	1	2	100	100
2997	跨服双人战场	2997	1	2	100	100
2998	跨服双人战场	2998	1	2	100	100
2999	跨服双人战场	2999	1	2	100	100
3000	跨服双人战场	3000	1	2	100	100
3001	跨服双人战场	3001	1	2	100	100
3002	跨服双人战场	3002	1	2	100	100
3003	跨服双人战场	3003	1	2	100	100
3004	跨服双人战场	3004	1	2	100	100
3005	跨服双人战场	3005	1	2	100	100
3006	跨服双人战场	3006	1	2	100	100
3007	跨服双人战场	3007	1	2	100	100
3008	跨服双人战场	3008	1	2	100	100
3009	跨服双人战场	3009	1	2	100	100
3010	跨服双人战场	3010	1	2	100	100
3011	跨服双人战场	3011	1	2	100	100
3012	跨服双人战场	3012	1	2	100	100
3013	跨服双人战场	3013	1	2	100	100
3014	跨服双人战场	3014	1	2	100	100
3015	跨服双人战场	3015	1	2	100	100
3016	跨服双人战场	3016	1	2	100	100
3017	跨服双人战场	3017	1	2	100	100
3018	跨服双人战场	3018	1	2	100	100
3019	跨服双人战场	3019	1	2	100	100
3020	跨服双人战场	3020	1	2	100	100
3021	跨服双人战场	3021	1	2	100	100
3022	跨服双人战场	3022	1	2	100	100
3023	跨服双人战场	3023	1	2	100	100
3024	跨服双人战场	3024	1	2	100	100
3025	跨服双人战场	3025	1	2	100	100
3026	跨服双人战场	3026	1	2	100	100
3027	跨服双人战场	3027	1	2	100	100
3028	跨服双人战场	3028	1	2	100	100
3029	跨服双人战场	3029	1	2	100	100
3030	跨服双人战场	3030	1	2	100	100
3031	跨服双人战场	3031	1	2	100	100
3032	跨服双人战场	3032	1	2	100	100
3033	跨服双人战场	3033	1	2	100	100
3034	跨服双人战场	3034	1	2	100	100
3035	跨服双人战场	3035	1	2	100	100
3036	跨服双人战场	3036	1	2	100	100
3037	跨服双人战场	3037	1	2	100	100
3038	跨服双人战场	3038	1	2	100	100
3039	跨服双人战场	3039	1	2	100	100
3040	跨服双人战场	3040	1	2	100	100
3041	跨服双人战场	3041	1	2	100	100
3042	跨服双人战场	3042	1	2	100	100
3043	跨服双人战场	3043	1	2	100	100
3044	跨服双人战场	3044	1	2	100	100
3045	跨服双人战场	3045	1	2	100	100
3046	跨服双人战场	3046	1	2	100	100
3047	跨服双人战场	3047	1	2	100	100
3048	跨服双人战场	3048	1	2	100	100
3049	跨服双人战场	3049	1	2	100	100
3050	跨服双人战场	3050	1	2	100	100
3051	跨服双人战场	3051	1	2	100	100
3052	跨服双人战场	3052	1	2	100	100
3053	跨服双人战场	3053	1	2	100	100
3054	跨服双人战场	3054	1	2	100	100
3055	跨服双人战场	3055	1	2	100	100
3056	跨服双人战场	3056	1	2	100	100
3057	跨服双人战场	3057	1	2	100	100
3058	跨服双人战场	3058	1	2	100	100
3059	跨服双人战场	3059	1	2	100	100
3060	跨服双人战场	3060	1	2	100	100
3061	跨服双人战场	3061	1	2	100	100
3062	跨服双人战场	3062	1	2	100	100
3063	跨服双人战场	3063	1	2	100	100
3064	跨服双人战场	3064	1	2	100	100
3065	跨服双人战场	3065	1	2	100	100
3066	跨服双人战场	3066	1	2	100	100
3067	跨服双人战场	3067	1	2	100	100
3068	跨服双人战场	3068	1	2	100	100
3069	跨服双人战场	3069	1	2	100	100
3070	跨服双人战场	3070	1	2	100	100
3071	跨服双人战场	3071	1	2	100	100
3072	跨服双人战场	3072	1	2	100	100
3073	跨服双人战场	3073	1	2	100	100
3074	跨服双人战场	3074	1	2	100	100
3075	跨服双人战场	3075	1	2	100	100
3076	跨服双人战场	3076	1	2	100	100
3077	跨服双人战场	3077	1	2	100	100
3078	跨服双人战场	3078	1	2	100	100
3079	跨服双人战场	3079	1	2	100	100
3080	跨服双人战场	3080	1	2	100	100
3081	跨服双人战场	3081	1	2	100	100
3082	跨服双人战场	3082	1	2	100	100
3083	跨服双人战场	3083	1	2	100	100
3084	跨服双人战场	3084	1	2	100	100
3085	跨服双人战场	3085	1	2	100	100
3086	跨服双人战场	3086	1	2	100	100
3087	跨服双人战场	3087	1	2	100	100
3088	跨服双人战场	3088	1	2	100	100
3089	跨服双人战场	3089	1	2	100	100
3090	跨服双人战场	3090	1	2	100	100
3091	跨服双人战场	3091	1	2	100	100
3092	跨服双人战场	3092	1	2	100	100
3093	跨服双人战场	3093	1	2	100	100
3094	跨服双人战场	3094	1	2	100	100
3095	跨服双人战场	3095	1	2	100	100
3096	跨服双人战场	3096	1	2	100	100
3097	跨服双人战场	3097	1	2	100	100
3098	跨服双人战场	3098	1	2	100	100
3099	跨服双人战场	3099	1	2	100	100
3100	跨服双人战场	3100	1	2	100	100
3101	跨服双人战场	3101	1	2	100	100
3102	跨服双人战场	3102	1	2	100	100
3103	跨服双人战场	3103	1	2	100	100
3104	跨服双人战场	3104	1	2	100	100
3105	跨服双人战场	3105	1	2	100	100
3106	跨服双人战场	3106	1	2	100	100
3107	跨服双人战场	3107	1	2	100	100
3108	跨服双人战场	3108	1	2	100	100
3109	跨服双人战场	3109	1	2	100	100
3110	跨服双人战场	3110	1	2	100	100
3111	跨服双人战场	3111	1	2	100	100
3112	跨服双人战场	3112	1	2	100	100
3113	跨服双人战场	3113	1	2	100	100
3114	跨服双人战场	3114	1	2	100	100
3115	跨服双人战场	3115	1	2	100	100
3116	跨服双人战场	3116	1	2	100	100
3117	跨服双人战场	3117	1	2	100	100
3118	跨服双人战场	3118	1	2	100	100
3119	跨服双人战场	3119	1	2	100	100
3120	跨服双人战场	3120	1	2	100	100
3121	跨服双人战场	3121	1	2	100	100
3122	跨服双人战场	3122	1	2	100	100
3123	跨服双人战场	3123	1	2	100	100
3124	跨服双人战场	3124	1	2	100	100
3125	跨服双人战场	3125	1	2	100	100
3126	跨服双人战场	3126	1	2	100	100
3127	跨服双人战场	3127	1	2	100	100
3128	跨服双人战场	3128	1	2	100	100
3129	跨服双人战场	3129	1	2	100	100
3130	跨服双人战场	3130	1	2	100	100
3131	跨服双人战场	3131	1	2	100	100
3132	跨服双人战场	3132	1	2	100	100
3133	跨服双人战场	3133	1	2	100	100
3134	跨服双人战场	3134	1	2	100	100
3135	跨服双人战场	3135	1	2	100	100
3136	跨服双人战场	3136	1	2	100	100
3137	跨服双人战场	3137	1	2	100	100
3138	跨服双人战场	3138	1	2	100	100
3139	跨服双人战场	3139	1	2	100	100
3140	跨服双人战场	3140	1	2	100	100
3141	跨服双人战场	3141	1	2	100	100
3142	跨服双人战场	3142	1	2	100	100
3143	跨服双人战场	3143	1	2	100	100
3144	跨服双人战场	3144	1	2	100	100
3145	跨服双人战场	3145	1	2	100	100
3146	跨服双人战场	3146	1	2	100	100
3147	跨服双人战场	3147	1	2	100	100
3148	跨服双人战场	3148	1	2	100	100
3149	跨服双人战场	3149	1	2	100	100
3150	跨服双人战场	3150	1	2	100	100
3151	跨服双人战场	3151	1	2	100	100
3152	跨服双人战场	3152	1	2	100	100
3153	跨服双人战场	3153	1	2	100	100
3154	跨服双人战场	3154	1	2	100	100
3155	跨服双人战场	3155	1	2	100	100
3156	跨服双人战场	3156	1	2	100	100
3157	跨服双人战场	3157	1	2	100	100
3158	跨服双人战场	3158	1	2	100	100
3159	跨服双人战场	3159	1	2	100	100
3160	跨服双人战场	3160	1	2	100	100
3161	跨服双人战场	3161	1	2	100	100
3162	跨服双人战场	3162	1	2	100	100
3163	跨服双人战场	3163	1	2	100	100
3164	跨服双人战场	3164	1	2	100	100
3165	跨服双人战场	3165	1	2	100	100
3166	跨服双人战场	3166	1	2	100	100
3167	跨服双人战场	3167	1	2	100	100
3168	跨服双人战场	3168	1	2	100	100
3169	跨服双人战场	3169	1	2	100	100
3170	跨服双人战场	3170	1	2	100	100
3171	跨服双人战场	3171	1	2	100	100
3172	跨服双人战场	3172	1	2	100	100
3173	跨服双人战场	3173	1	2	100	100
3174	跨服双人战场	3174	1	2	100	100
3175	跨服双人战场	3175	1	2	100	100
3176	跨服双人战场	3176	1	2	100	100
3177	跨服双人战场	3177	1	2	100	100
3178	跨服双人战场	3178	1	2	100	100
3179	跨服双人战场	3179	1	2	100	100
3180	跨服双人战场	3180	1	2	100	100
3181	跨服双人战场	3181	1	2	100	100
3182	跨服双人战场	3182	1	2	100	100
3183	跨服双人战场	3183	1	2	100	100
3184	跨服双人战场	3184	1	2	100	100
3185	跨服双人战场	3185	1	2	100	100
3186	跨服双人战场	3186	1	2	100	100
3187	跨服双人战场	3187	1	2	100	100
3188	跨服双人战场	3188	1	2	100	100
3189	跨服双人战场	3189	1	2	100	100
3190	跨服双人战场	3190	1	2	100	100
3191	跨服双人战场	3191	1	2	100	100
3192	跨服双人战场	3192	1	2	100	100
3193	跨服双人战场	3193	1	2	100	100
3194	跨服双人战场	3194	1	2	100	100
3195	跨服双人战场	3195	1	2	100	100
3196	跨服双人战场	3196	1	2	100	100
3197	跨服双人战场	3197	1	2	100	100
3198	跨服双人战场	3198	1	2	100	100
3199	跨服双人战场	3199	1	2	100	100
3200	跨服双人战场	3200	1	2	100	100
3201	跨服双人战场	3201	1	2	100	100
3202	跨服双人战场	3202	1	2	100	100
3203	跨服双人战场	3203	1	2	100	100
3204	跨服双人战场	3204	1	2	100	100
3205	跨服双人战场	3205	1	2	100	100
3206	跨服双人战场	3206	1	2	100	100
3207	跨服双人战场	3207	1	2	100	100
3208	跨服双人战场	3208	1	2	100	100
3209	跨服双人战场	3209	1	2	100	100
3210	跨服双人战场	3210	1	2	100	100
3211	跨服双人战场	3211	1	2	100	100
3212	跨服双人战场	3212	1	2	100	100
3213	跨服双人战场	3213	1	2	100	100
3214	跨服双人战场	3214	1	2	100	100
3215	跨服双人战场	3215	1	2	100	100
3216	跨服双人战场	3216	1	2	100	100
3217	跨服双人战场	3217	1	2	100	100
3218	跨服双人战场	3218	1	2	100	100
3219	跨服双人战场	3219	1	2	100	100
3220	跨服双人战场	3220	1	2	100	100
3221	跨服双人战场	3221	1	2	100	100
3222	跨服双人战场	3222	1	2	100	100
3223	跨服双人战场	3223	1	2	100	100
3224	跨服双人战场	3224	1	2	100	100
3225	跨服双人战场	3225	1	2	100	100
3226	跨服双人战场	3226	1	2	100	100
3227	跨服双人战场	3227	1	2	100	100
3228	跨服双人战场	3228	1	2	100	100
3229	跨服双人战场	3229	1	2	100	100
3230	跨服双人战场	3230	1	2	100	100
3231	跨服双人战场	3231	1	2	100	100
3232	跨服双人战场	3232	1	2	100	100
3233	跨服双人战场	3233	1	2	100	100
3234	跨服双人战场	3234	1	2	100	100
3235	跨服双人战场	3235	1	2	100	100
3236	跨服双人战场	3236	1	2	100	100
3237	跨服双人战场	3237	1	2	100	100
3238	跨服双人战场	3238	1	2	100	100
3239	跨服双人战场	3239	1	2	100	100
3240	跨服双人战场	3240	1	2	100	100
3241	跨服双人战场	3241	1	2	100	100
3242	跨服双人战场	3242	1	2	100	100
3243	跨服双人战场	3243	1	2	100	100
3244	跨服双人战场	3244	1	2	100	100
