NUM	TEXT												
418195	/item/other/item_other_195.lua												
418196	/item/other/item_other_196.lua												
418197	/item/other/item_other_197.lua												
418198	/item/other/item_other_198.lua												
418199	/item/other/item_other_199.lua												
418200	/item/other/item_other_200.lua												
418201	/item/other/item_other_201.lua												
418202	/item/other/item_other_202.lua												
418203	/item/other/item_other_203.lua												
418204	/item/other/item_other_204.lua												
418205	/item/other/item_other_205.lua												
418206	/item/other/item_other_206.lua												
418207	/item/other/item_other_207.lua												
418208	/item/other/item_other_208.lua												
418209	/item/other/item_other_209.lua												
418210	/item/other/item_other_210.lua												
418211	/item/other/item_other_211.lua												
418212	/item/other/item_other_212.lua												
418213	/item/other/item_other_213.lua												
418214	/item/other/item_other_214.lua												
418215	/item/other/item_other_215.lua												
418216	/item/other/item_other_216.lua												
418217	/item/other/item_other_217.lua												
418218	/item/other/item_other_218.lua												
418219	/item/other/item_other_219.lua												
418220	/item/other/item_other_220.lua												
418221	/item/other/item_other_221.lua												
418222	/item/other/item_other_222.lua												
418223	/item/other/item_other_223.lua												
418224	/item/other/item_other_224.lua												
418225	/item/other/item_other_225.lua												
418226	/item/other/item_other_226.lua												
418227	/item/other/item_other_227.lua												
418228	/item/other/item_other_228.lua												
418229	/item/other/item_other_229.lua												
418230	/item/other/item_other_230.lua												
418231	/item/other/item_other_231.lua												
418232	/item/other/item_other_232.lua												
418233	/item/other/item_other_233.lua												
418234	/item/other/item_other_234.lua												
418235	/item/other/item_other_235.lua												
418236	/item/other/item_other_236.lua												
418237	/item/other/item_other_237.lua												
418238	/item/other/item_other_238.lua												
418239	/item/other/item_other_239.lua												
418240	/item/other/item_other_240.lua												
418241	/item/other/item_other_241.lua												
418242	/item/other/item_other_242.lua												
418243	/item/other/item_other_243.lua												
418244	/item/other/item_other_244.lua												
418245	/item/other/item_other_245.lua												
418246	/item/other/item_other_246.lua												
418247	/item/other/item_other_247.lua												
418248	/item/other/item_other_248.lua												
418249	/item/other/item_other_249.lua												
418250	/item/other/item_other_250.lua												
418251	/item/other/item_other_251.lua												
418252	/item/other/item_other_252.lua												
418253	/item/other/item_other_253.lua												
418254	/item/other/item_other_254.lua												
418255	/item/other/item_other_255.lua												
418256	/item/other/item_other_256.lua												
418257	/item/other/item_other_257.lua												
418258	/item/other/item_other_258.lua												
418259	/item/other/item_other_259.lua												
418260	/item/other/item_other_260.lua												
418261	/item/other/item_other_261.lua												
418262	/item/other/item_other_262.lua												
418263	/item/other/item_other_263.lua												
418264	/item/other/item_other_264.lua												
418265	/item/other/item_other_265.lua												
418266	/item/other/item_other_266.lua												
418267	/item/other/item_other_267.lua												
418268	/item/other/item_other_268.lua												
418269	/item/other/item_other_269.lua												
418270	/item/other/item_other_270.lua												
418271	/item/other/item_other_271.lua												
418272	/item/other/item_other_272.lua												
418273	/item/other/item_other_273.lua												
418274	/item/other/item_other_274.lua												
418275	/item/other/item_other_275.lua												
418276	/item/other/item_other_276.lua												
418277	/item/other/item_other_277.lua												
418278	/item/other/item_other_278.lua												
418279	/item/other/item_other_279.lua												
418280	/item/other/item_other_280.lua												
418281	/item/other/item_other_281.lua												
418282	/item/other/item_other_282.lua												
418283	/item/other/item_other_283.lua												
418284	/item/other/item_other_284.lua												
418285	/item/other/item_other_285.lua												
418286	/item/other/item_other_286.lua												
418287	/item/other/item_other_287.lua												
418288	/item/other/item_other_288.lua												
418289	/item/other/item_other_289.lua												
418290	/item/other/item_other_290.lua												
418291	/item/other/item_other_291.lua												
418292	/item/other/item_other_292.lua												
418293	/item/other/item_other_293.lua												
418294	/item/other/item_other_294.lua												
418295	/item/other/item_other_295.lua												
418296	/item/other/item_other_296.lua												
418297	/item/other/item_other_297.lua												
418298	/item/other/item_other_298.lua												
418299	/item/other/item_other_299.lua												
418300	/item/other/item_other_300.lua												
418301	/item/other/item_other_301.lua												
418302	/item/other/item_other_302.lua												
418303	/item/other/item_other_303.lua												
418304	/item/other/item_other_304.lua												
418305	/item/other/item_other_305.lua												
418306	/item/other/item_other_306.lua												
418307	/item/other/item_other_307.lua												
418308	/item/other/item_other_308.lua												
418309	/item/other/item_other_309.lua												
418310	/item/other/item_other_310.lua												
418311	/item/other/item_other_311.lua												
418312	/item/other/item_other_312.lua												
418313	/item/other/item_other_313.lua												
418314	/item/other/item_other_314.lua												
418315	/item/other/item_other_315.lua												
418316	/item/other/item_other_316.lua												
418317	/item/other/item_other_317.lua												
418318	/item/other/item_other_318.lua												
418319	/item/other/item_other_319.lua												
418320	/item/other/item_other_320.lua												
418321	/item/other/item_other_321.lua												
418322	/item/other/item_other_322.lua												
418323	/item/other/item_other_323.lua												
418324	/item/other/item_other_324.lua												
418325	/item/other/item_other_325.lua												
418326	/item/other/item_other_326.lua												
418327	/item/other/item_other_327.lua												
418328	/item/other/item_other_328.lua												
418329	/item/other/item_other_329.lua												
418330	/item/other/item_other_330.lua												
418331	/item/other/item_other_331.lua												
418332	/item/other/item_other_332.lua												
418333	/item/other/item_other_333.lua												
418334	/item/other/item_other_334.lua												
418335	/item/other/item_other_335.lua												
418336	/item/other/item_other_336.lua												
418337	/item/other/item_other_337.lua												
418338	/item/other/item_other_338.lua												
418339	/item/other/item_other_339.lua												
418340	/item/other/item_other_340.lua												
418341	/item/other/item_other_341.lua												
418342	/item/other/item_other_342.lua												
418343	/item/other/item_other_343.lua												
418344	/item/other/item_other_344.lua												
418345	/item/other/item_other_345.lua												
418346	/item/other/item_other_346.lua												
418347	/item/other/item_other_347.lua												
418348	/item/other/item_other_348.lua												
418349	/item/other/item_other_349.lua												
418350	/item/other/item_other_350.lua												
418351	/item/other/item_other_351.lua												
418352	/item/other/item_other_352.lua												
418353	/item/other/item_other_353.lua												
418354	/item/other/item_other_354.lua												
418355	/item/other/item_other_355.lua												
418356	/item/other/item_other_356.lua												
418357	/item/other/item_other_357.lua												
418358	/item/other/item_other_358.lua												
418359	/item/other/item_other_359.lua												
418360	/item/other/item_other_360.lua												
418361	/item/other/item_other_361.lua												
418362	/item/other/item_other_362.lua												
418363	/item/other/item_other_363.lua												
418364	/item/other/item_other_364.lua												
418365	/item/other/item_other_365.lua												
418366	/item/other/item_other_366.lua												
418367	/item/other/item_other_367.lua												
418368	/item/other/item_other_368.lua												
418369	/item/other/item_other_369.lua												
418370	/item/other/item_other_370.lua												
418371	/item/other/item_other_371.lua												
418372	/item/other/item_other_372.lua												
418373	/item/other/item_other_373.lua												
418374	/item/other/item_other_374.lua												
418375	/item/other/item_other_375.lua												
418376	/item/other/item_other_376.lua												
418377	/item/other/item_other_377.lua												
418378	/item/other/item_other_378.lua												
418379	/item/other/item_other_379.lua												
418380	/item/other/item_other_380.lua												
418381	/item/other/item_other_381.lua												
418382	/item/other/item_other_382.lua												
418383	/item/other/item_other_383.lua												
418384	/item/other/item_other_384.lua												
418385	/item/other/item_other_385.lua												
418386	/item/other/item_other_386.lua												
418387	/item/other/item_other_387.lua												
418388	/item/other/item_other_388.lua												
418389	/item/other/item_other_389.lua												
418390	/item/other/item_other_390.lua												
418391	/item/other/item_other_391.lua												
418392	/item/other/item_other_392.lua												
418393	/item/other/item_other_393.lua												
418394	/item/other/item_other_394.lua												
418395	/item/other/item_other_395.lua												
418396	/item/other/item_other_396.lua												
418397	/item/other/item_other_397.lua												
418398	/item/other/item_other_398.lua												
418399	/item/other/item_other_399.lua												
418400	/item/other/item_other_400.lua												
418401	/item/other/item_other_401.lua												
418402	/item/other/item_other_402.lua												
418403	/item/other/item_other_403.lua												
418404	/item/other/item_other_404.lua												
418405	/item/other/item_other_405.lua												
418406	/item/other/item_other_406.lua												
418407	/item/other/item_other_407.lua												
418408	/item/other/item_other_408.lua												
418409	/item/other/item_other_409.lua												
418410	/item/other/item_other_410.lua												
418411	/item/other/item_other_411.lua												
418412	/item/other/item_other_412.lua												
418413	/item/other/item_other_413.lua												
418414	/item/other/item_other_414.lua												
418415	/item/other/item_other_415.lua												
418416	/item/other/item_other_416.lua												
418417	/item/other/item_other_417.lua												
418418	/item/other/item_other_418.lua												
418419	/item/other/item_other_419.lua												
418420	/item/other/item_other_420.lua												
418421	/item/other/item_other_421.lua												
418422	/item/other/item_other_422.lua												
418423	/item/other/item_other_423.lua												
418424	/item/other/item_other_424.lua												
418425	/item/other/item_other_425.lua												
418426	/item/other/item_other_426.lua												
418427	/item/other/item_other_427.lua												
418428	/item/other/item_other_428.lua												
418429	/item/other/item_other_429.lua												
418430	/item/other/item_other_430.lua												
418431	/item/other/item_other_431.lua												
418432	/item/other/item_other_432.lua												
418433	/item/other/item_other_433.lua												
418434	/item/other/item_other_434.lua												
418435	/item/other/item_other_435.lua												
418436	/item/other/item_other_436.lua												
418437	/item/other/item_other_437.lua												
418438	/item/other/item_other_438.lua												
418439	/item/other/item_other_439.lua												
418440	/item/other/item_other_440.lua												
418441	/item/other/item_other_441.lua												
418442	/item/other/item_other_442.lua												
418443	/item/other/item_other_443.lua												
418444	/item/other/item_other_444.lua												
418445	/item/other/item_other_445.lua												
418446	/item/other/item_other_446.lua												
418447	/item/other/item_other_447.lua												
418448	/item/other/item_other_448.lua												
418449	/item/other/item_other_449.lua												
418450	/item/other/item_other_450.lua												
418451	/item/other/item_other_451.lua												
418452	/item/other/item_other_452.lua												
418453	/item/other/item_other_453.lua												
418454	/item/other/item_other_454.lua												
418455	/item/other/item_other_455.lua												
418456	/item/other/item_other_456.lua												
418457	/item/other/item_other_457.lua												
418458	/item/other/item_other_458.lua												
418459	/item/other/item_other_459.lua												
418460	/item/other/item_other_460.lua												
418461	/item/other/item_other_461.lua												
418462	/item/other/item_other_462.lua												
418463	/item/other/item_other_463.lua												
418464	/item/other/item_other_464.lua												
418465	/item/other/item_other_465.lua												
418466	/item/other/item_other_466.lua												
418467	/item/other/item_other_467.lua												
418468	/item/other/item_other_468.lua												
418469	/item/other/item_other_469.lua												
418470	/item/other/item_other_470.lua												
418471	/item/other/item_other_471.lua												
418472	/item/other/item_other_472.lua												
418473	/item/other/item_other_473.lua												
418474	/item/other/item_other_474.lua												
418475	/item/other/item_other_475.lua												
418476	/item/other/item_other_476.lua												
418477	/item/other/item_other_477.lua												
418478	/item/other/item_other_478.lua												
418479	/item/other/item_other_479.lua												
418480	/item/other/item_other_480.lua												
418481	/item/other/item_other_481.lua												
418482	/item/other/item_other_482.lua												
418483	/item/other/item_other_483.lua												
418484	/item/other/item_other_484.lua												
418485	/item/other/item_other_485.lua												
418490	/item/other/item_other_490.lua												
418491	/item/other/item_other_491.lua												
418492	/item/other/item_other_492.lua												
418493	/item/other/item_other_493.lua												
418494	/item/other/item_other_494.lua												
418495	/item/other/item_other_495.lua												
418496	/item/other/item_other_496.lua												
418497	/item/other/item_other_497.lua												
418498	/item/other/item_other_498.lua												
418499	/item/other/item_other_499.lua												
418500	/item/other/item_other_500.lua												
418501	/item/other/item_other_501.lua												
418502	/item/other/item_other_502.lua												
418503	/item/other/item_other_503.lua												
418504	/item/other/item_other_504.lua												
418505	/item/other/item_other_505.lua												
418506	/item/other/item_other_506.lua												
418507	/item/other/item_other_507.lua												
418508	/item/other/item_other_508.lua												
418509	/item/other/item_other_509.lua												
418510	/item/other/item_other_510.lua												
418511	/item/other/item_other_511.lua												
418512	/item/other/item_other_512.lua												
418513	/item/other/item_other_513.lua												
418514	/item/other/item_other_514.lua												
418515	/item/other/item_other_515.lua												
418516	/item/other/item_other_516.lua												
418517	/item/other/item_other_517.lua												
418518	/item/other/item_other_518.lua												
418519	/item/other/item_other_519.lua												
418520	/item/other/item_other_520.lua												
418521	/item/other/item_other_521.lua												
418522	/item/other/item_other_522.lua												
418523	/item/other/item_other_523.lua												
418524	/item/other/item_other_524.lua												
418525	/item/other/item_other_525.lua												
418526	/item/other/item_other_526.lua												
418527	/item/other/item_other_527.lua												
418528	/item/other/item_other_528.lua												
418529	/item/other/item_other_529.lua												
418530	/item/other/item_other_530.lua												
418531	/item/other/item_other_531.lua												
418532	/item/other/item_other_532.lua												
418533	/item/other/item_other_533.lua												
418534	/item/other/item_other_534.lua												
418535	/item/other/item_other_535.lua												
418536	/item/other/item_other_536.lua												
418537	/item/other/item_other_537.lua												
418538	/item/other/item_other_538.lua												
418539	/item/other/item_other_539.lua												
418540	/item/other/item_other_540.lua												
418541	/item/other/item_other_541.lua												
418542	/item/other/item_other_542.lua												
418543	/item/other/item_other_543.lua												
418544	/item/other/item_other_544.lua												
418545	/item/other/item_other_545.lua												
418546	/item/other/item_other_546.lua												
418547	/item/other/item_other_547.lua												
418548	/item/other/item_other_548.lua												
418549	/item/other/item_other_549.lua												
418550	/item/other/item_other_550.lua												
418551	/item/other/item_other_551.lua												
418552	/item/other/item_other_552.lua												
418553	/item/other/item_other_553.lua												
418554	/item/other/item_other_554.lua												
418555	/item/other/item_other_555.lua												
418556	/item/other/item_other_556.lua												
418557	/item/other/item_other_557.lua												
418558	/item/other/item_other_558.lua												
418559	/item/other/item_other_559.lua												
418560	/item/other/item_other_560.lua												
418561	/item/other/item_other_561.lua												
418562	/item/other/item_other_562.lua												
418563	/item/other/item_other_563.lua												
418564	/item/other/item_other_564.lua												
418565	/item/other/item_other_565.lua												
418566	/item/other/item_other_566.lua												
418567	/item/other/item_other_567.lua												
418568	/item/other/item_other_568.lua												
418569	/item/other/item_other_569.lua												
418570	/item/other/item_other_570.lua												
418571	/item/other/item_other_571.lua												
418572	/item/other/item_other_572.lua												
418573	/item/other/item_other_573.lua												
418574	/item/other/item_other_574.lua												
418575	/item/other/item_other_575.lua												
418576	/item/other/item_other_576.lua												
418577	/item/other/item_other_577.lua												
418578	/item/other/item_other_578.lua												
418579	/item/other/item_other_579.lua												
418580	/item/other/item_other_580.lua												
418581	/item/other/item_other_581.lua												
418582	/item/other/item_other_582.lua												
418583	/item/other/item_other_583.lua												
418584	/item/other/item_other_584.lua												
418585	/item/other/item_other_585.lua												
418586	/item/other/item_other_586.lua												
418587	/item/other/item_other_587.lua												
418588	/item/other/item_other_588.lua												
418589	/item/other/item_other_589.lua												
418590	/item/other/item_other_590.lua												
418591	/item/other/item_other_591.lua												
418592	/item/other/item_other_592.lua												
418593	/item/other/item_other_593.lua												
418594	/item/other/item_other_594.lua												
418595	/item/other/item_other_595.lua												
418596	/item/other/item_other_596.lua												
418597	/item/other/item_other_597.lua												
418598	/item/other/item_other_598.lua												
418599	/item/other/item_other_599.lua												
418600	/item/other/item_other_600.lua												
418601	/item/other/item_other_601.lua												
418602	/item/other/item_other_602.lua												
418603	/item/other/item_other_603.lua												
418604	/item/other/item_other_604.lua												
418605	/item/other/item_other_605.lua												
418606	/item/other/item_other_606.lua												
418607	/item/other/item_other_607.lua												
418608	/item/other/item_other_608.lua												
418609	/item/other/item_other_609.lua												
418610	/item/other/item_other_610.lua												
418611	/item/other/item_other_611.lua												
#	家园作物												
418612	/item/other/item_other_612.lua												
418613	/item/other/item_other_613.lua												
418614	/item/other/item_other_614.lua												
418615	/item/other/item_other_615.lua												
418616	/item/other/item_other_616.lua												
418617	/item/other/item_other_617.lua												
418618	/item/other/item_other_618.lua												
418619	/item/other/item_other_619.lua												
418620	/item/other/item_other_620.lua												
418621	/item/other/item_other_621.lua												
418622	/item/other/item_other_622.lua												
418623	/item/other/item_other_623.lua												
418624	/growpoint/jiayuan/growpoint_zuowu.lua												
#	庄园珠子												
418625	/common/garden/garden_zhuzihecheng.lua												
418626	/common/garden/garden_kaizhuzi.lua												
													
#	分割线												
418627	/item/other/item_other_627.lua												
418628	/item/other/item_other_628.lua												
418629	/item/other/item_other_629.lua												
418630	/item/other/item_other_630.lua												
418631	/item/other/item_other_631.lua												
418632	/item/other/item_other_632.lua												
418633	/item/other/item_other_633.lua												
418634	/item/other/item_other_634.lua												
418635	/item/other/item_other_635.lua												
#	登录有礼												
418636	/item/other/item_other_636.lua												
418637	/item/other/item_other_637.lua												
418638	/item/other/item_other_638.lua												
418639	/item/other/item_other_639.lua												
418640	/item/other/item_other_640.lua												
418641	/item/other/item_other_641.lua												
418642	/item/other/item_other_642.lua												
418643	/item/other/item_other_643.lua												
418644	/item/other/item_other_644.lua												
418645	/item/other/item_other_645.lua												
418646	/item/other/item_other_646.lua												
418647	/item/other/item_other_647.lua												
418648	/item/other/item_other_648.lua												
418649	/item/other/item_other_649.lua												
#	活跃度												
418660	/item/other/item_other_660.lua												
418661	/item/other/item_other_661.lua												
418662	/item/other/item_other_662.lua												
418663	/item/other/item_other_663.lua												
418664	/item/other/item_other_664.lua												
418665	/item/other/item_other_665.lua												
418666	/item/other/item_other_666.lua												
418667	/item/other/item_other_667.lua												
418668	/item/other/item_other_668.lua												
418669	/item/other/item_other_669.lua												
418670	/item/other/item_other_670.lua												
418671	/item/other/item_other_671.lua												
418672	/item/other/item_other_672.lua												
418673	/item/other/item_other_673.lua												
418674	/item/other/item_other_674.lua												
418675	/item/other/item_other_675.lua												
418676	/item/other/item_other_676.lua												
#	补偿道具脚本												
418700	/item/other/item_other_700.lua												
418701	/item/other/item_other_701.lua												
418702	/item/other/item_other_702.lua												
418703	/item/other/item_other_703.lua												
418704	/item/other/item_other_704.lua												
418705	/item/other/item_other_705.lua												
418706	/item/other/item_other_706.lua												
418707	/item/other/item_other_707.lua												
418708	/item/other/item_other_708.lua												
418709	/item/other/item_other_709.lua												
418710	/item/other/item_other_710.lua												
418711	/item/other/item_other_711.lua												
418712	/item/other/item_other_712.lua												
418713	/item/other/item_other_713.lua												
418714	/item/other/item_other_714.lua												
418715	/item/other/item_other_715.lua												
418716	/item/other/item_other_716.lua												
418717	/item/other/item_other_717.lua												
418718	/item/other/item_other_718.lua												
418719	/item/other/item_other_719.lua												
418720	/item/other/item_other_720.lua												
418721	/item/other/item_other_721.lua												
418722	/item/other/item_other_722.lua												
418723	/item/other/item_other_723.lua												
418724	/item/other/item_other_724.lua												
418725	/item/other/item_other_725.lua												
418726	/item/other/item_other_726.lua												
#	礼包												
418727	/item/other/item_other_727.lua												
#限时抢购													
418728	/item/other/item_other_728.lua												
418729	/item/other/item_other_729.lua												
#	回馈卡												
418730	/item/other/item_other_730.lua												
#	限量												
418731	/item/other/item_other_731.lua												
418732	/item/other/item_other_732.lua												
#	礼包												
418733	/item/other/item_other_733.lua												
418734	/item/other/item_other_734.lua												
418735	/item/other/item_other_735.lua												
418736	/item/other/item_other_736.lua												
418737	/item/other/item_other_737.lua												
418738	/item/other/item_other_738.lua												
418739	/item/other/item_other_739.lua												
418740	/item/other/item_other_740.lua												
418741	/item/other/item_other_741.lua												
418742	/item/other/item_other_742.lua												
418743	/item/other/item_other_743.lua												
418744	/item/other/item_other_744.lua												
418745	/item/other/item_other_745.lua												
418746	/item/other/item_other_746.lua												
418747	/item/other/item_other_747.lua												
418748	/item/other/item_other_748.lua												
418749	/item/other/item_other_749.lua												
418750	/item/other/item_other_750.lua												
418751	/item/other/item_other_751.lua												
418752	/item/other/item_other_752.lua												
418753	/item/other/item_other_753.lua												
418754	/item/other/item_other_754.lua												
418755	/item/other/item_other_755.lua												
418756	/item/other/item_other_756.lua												
418757	/item/other/item_other_757.lua												
418758	/item/other/item_other_758.lua												
418759	/item/other/item_other_759.lua												
418760	/item/other/item_other_760.lua												
418761	/item/other/item_other_761.lua												
418762	/item/other/item_other_762.lua												
418763	/item/other/item_other_763.lua												
418764	/item/other/item_other_764.lua												
418765	/item/other/item_other_765.lua												
418766	/item/other/item_other_766.lua												
418767	/item/other/item_other_767.lua												
418768	/item/other/item_other_768.lua												
418769	/item/other/item_other_769.lua												
418770	/item/other/item_other_770.lua												
418771	/item/other/item_other_771.lua												
418772	/item/other/item_other_772.lua												
418773	/item/other/item_other_773.lua												
418774	/item/other/item_other_774.lua												
418775	/item/other/item_other_775.lua												
418776	/item/other/item_other_776.lua												
418777	/item/other/item_other_777.lua												
418778	/item/other/item_other_778.lua												
418779	/item/other/item_other_779.lua												
418780	/item/other/item_other_780.lua												
418781	/item/other/item_other_781.lua												
418782	/item/other/item_other_782.lua												
418783	/item/other/item_other_783.lua												
418784	/item/other/item_other_784.lua												
418785	/item/other/item_other_785.lua												
418786	/item/other/item_other_786.lua												
418787	/item/other/item_other_787.lua												
418788	/item/other/item_other_788.lua												
418789	/item/other/item_other_789.lua												
418790	/item/other/item_other_790.lua												
418791	/item/other/item_other_791.lua												
418792	/item/other/item_other_792.lua												
418793	/item/other/item_other_793.lua												
418794	/item/other/item_other_794.lua												
418795	/item/other/item_other_795.lua												
418796	/item/other/item_other_796.lua												
418797	/item/other/item_other_797.lua												
418798	/item/other/item_other_798.lua												
418799	/item/other/item_other_799.lua												
418800	/item/other/item_other_800.lua												
418801	/item/other/item_other_801.lua												
418802	/item/other/item_other_802.lua												
418803	/item/other/item_other_803.lua												
418804	/item/other/item_other_804.lua												
418805	/item/other/item_other_805.lua												
418806	/item/other/item_other_806.lua												
418807	/item/other/item_other_807.lua												
418808	/item/other/item_other_808.lua												
418809	/item/other/item_other_809.lua												
418810	/item/other/item_other_810.lua												
418811	/item/other/item_other_811.lua												
418812	/item/other/item_other_812.lua												
418813	/item/other/item_other_813.lua												
418814	/item/other/item_other_814.lua												
418815	/item/other/item_other_815.lua												
418816	/item/other/item_other_816.lua												
418817	/item/other/item_other_817.lua												
418818	/item/other/item_other_818.lua												
418819	/item/other/item_other_819.lua												
418820	/item/other/item_other_820.lua												
418821	/item/other/item_other_821.lua												
418822	/item/other/item_other_822.lua												
418823	/item/other/item_other_823.lua												
418824	/item/other/item_other_824.lua												
418825	/item/other/item_other_825.lua												
418826	/item/other/item_other_826.lua												
418827	/item/other/item_other_827.lua												
418828	/item/other/item_other_828.lua												
418829	/item/other/item_other_829.lua												
418830	/item/other/item_other_830.lua												
418831	/item/other/item_other_831.lua												
#	IB道具												
429999	/item/ib/item_ib_429999.lua												
430000	/item/ib/item_ib_430000.lua												
430001	/item/ib/item_ib_430001.lua												
430002	/item/ib/item_ib_430002.lua												
430003	/item/ib/item_ib_430003.lua												
430004	/item/ib/item_ib_430004.lua												
430005	/item/ib/item_ib_430005.lua												
430006	/item/ib/item_ib_430006.lua												
430007	/item/ib/item_ib_430007.lua												
430008	/item/ib/item_ib_430008.lua												
430009	/item/ib/item_ib_430009.lua												
430010	/item/ib/item_ib_430010.lua												
430011	/item/ib/item_ib_430011.lua												
430012	/item/ib/item_ib_430012.lua												
430013	/item/ib/item_ib_430013.lua												
430014	/item/ib/item_ib_430014.lua												
430015	/item/ib/item_ib_430015.lua												
430016	/item/ib/item_ib_430016.lua												
430017	/item/ib/item_ib_430017.lua												
430018	/item/ib/item_ib_430018.lua												
430019	/item/ib/item_ib_430019.lua												
430020	/item/ib/item_ib_430020.lua												
430021	/item/ib/item_ib_430021.lua												
430022	/item/ib/item_ib_430022.lua												
430023	/item/ib/item_ib_430023.lua												
430028	/item/ib/item_ib_430028.lua												
430029	/item/ib/item_ib_430029.lua												
430030	/item/ib/item_ib_430030.lua												
430032	/item/ib/item_ib_430032.lua												
430033	/item/ib/item_ib_430033.lua												
430034	/item/ib/item_ib_430034.lua												
430035	/item/ib/item_ib_430035.lua												
430036	/item/ib/item_ib_430036.lua												
430037	/item/ib/item_ib_430037.lua												
430038	/item/ib/item_ib_430038.lua												
430039	/item/ib/item_ib_430039.lua												
430040	/item/ib/item_ib_430040.lua												
430041	/item/ib/item_ib_430041.lua												
430042	/item/ib/item_ib_430042.lua												
430043	/item/ib/item_ib_430043.lua												
430044	/item/ib/item_ib_430044.lua												
430045	/item/ib/item_ib_430045.lua												
430046	/item/ib/item_ib_430046.lua												
430050	/item/ib/item_ib_430050.lua												
430162	/item/ib/item_ib_430162.lua												
#	IB道具月饼												
430101	/item/ib/item_ib_430101.lua												
430102	/item/ib/item_ib_430102.lua												
430103	/item/ib/item_ib_430103.lua												
430104	/item/ib/item_ib_430104.lua												
430105	/item/ib/item_ib_430105.lua												
430106	/item/ib/item_ib_430106.lua												
430107	/item/ib/item_ib_430107.lua												
430108	/item/ib/item_ib_430108.lua												
430109	/item/ib/item_ib_430109.lua												
430110	/item/ib/item_ib_430110.lua												
430111	/item/ib/item_ib_430111.lua												
430112	/item/ib/item_ib_430112.lua												
430113	/item/ib/item_ib_430113.lua												
430114	/item/ib/item_ib_430114.lua												
430116	/item/ib/item_ib_430116.lua												
#	节日礼包												
430150	/item/ib/item_ib_430150.lua												
430151	/item/ib/item_ib_430151.lua												
430152	/item/ib/item_ib_430152.lua												
430153	/item/ib/item_ib_430153.lua												
430154	/item/ib/item_ib_430154.lua												
430155	/item/ib/item_ib_430155.lua												
430156	/item/ib/item_ib_430156.lua												
430157	/item/ib/item_ib_430157.lua												
430158	/item/ib/item_ib_430158.lua												
430159	/item/ib/item_ib_430159.lua												
430160	/item/ib/item_ib_430160.lua												
430161	/item/ib/item_ib_430161.lua												
#	6月限时抢购												
430163	/item/ib/item_ib_430163.lua												
430164	/item/ib/item_ib_430164.lua												
430165	/item/ib/item_ib_430165.lua												
430166	/item/ib/item_ib_430166.lua												
430167	/item/ib/item_ib_430167.lua												
430205	/item/ib/item_ib_430205.lua												
430206	/item/ib/item_ib_430206.lua												
430207	/item/ib/item_ib_430207.lua												
430208	/item/ib/item_ib_430208.lua												
#	公车玩法												
430500	/item/ib/BusGameitem_buff_000.lua												
#	马场相关任务												
430600	/common/guojiarenwu/common_guojiarenwu_machangjianshe.lua												
430601	/common/guojiarenwu/common_guojiarenwu_saima.lua												
430602	/common/guojiarenwu/common_guojiarenwu_saima_item.lua												
430603	/common/shop/common_exshop_28.lua												
430604	/common/shop/common_exshop_29.lua												
430605	/common/shop/common_exshop_30.lua												
430606	/common/shop/common_exshop_31.lua												
430607	/common/shop/common_exshop_32.lua												
430608	/common/guojiarenwu/common_guojiarenwu_saimamingci.lua												
430609	/common/guojiarenwu/common_guojiarenwu_handbookinger.lua												
430610	/common/guojiarenwu/common_guojiarenwu_handbookinger_reward.lua												
430611	/common/guojiarenwu/common_guojiarenwu_saima_luomaskill.lua												
430612	/common/guojiarenwu/common_guojiarenwu_saima_chuansong.lua												
#	IB道具-台版												
431000	/item/ib/item_ib_431000.lua												
431001	/item/ib/item_ib_431001.lua												
431002	/item/ib/item_ib_431002.lua												
431003	/item/ib/item_ib_431003.lua												
431004	/item/ib/item_ib_431004.lua												
431005	/item/ib/item_ib_431005.lua												
431006	/item/ib/item_ib_431006.lua												
431007	/item/ib/item_ib_431007.lua												
431008	/item/ib/item_ib_431008.lua												
431009	/item/ib/item_ib_431009.lua												
431010	/item/ib/item_ib_431010.lua												
#	台版礼包												
432000	/item/other/item_othert_000.lua												
432001	/item/other/item_othert_001.lua												
432002	/item/other/item_othert_002.lua												
432003	/item/other/item_othert_003.lua												
432004	/item/other/item_othert_004.lua												
432005	/item/other/item_othert_005.lua												
432006	/item/other/item_othert_006.lua												
432007	/item/other/item_othert_007.lua												
432008	/item/other/item_othert_008.lua												
432009	/item/other/item_othert_009.lua												
432010	/item/other/item_othert_010.lua												
432011	/item/other/item_othert_011.lua												
432012	/item/other/item_othert_012.lua												
432013	/item/other/item_othert_013.lua												
432014	/item/other/item_othert_014.lua												
432015	/item/other/item_othert_015.lua												
432016	/item/other/item_othert_016.lua												
432017	/item/other/item_othert_017.lua												
432018	/item/other/item_othert_018.lua												
432019	/item/other/item_othert_019.lua												
432020	/item/other/item_othert_020.lua												
432021	/item/other/item_othert_021.lua												
432022	/item/other/item_othert_022.lua												
432023	/item/other/item_othert_023.lua												
432024	/item/other/item_othert_024.lua												
432025	/item/other/item_othert_025.lua												
432026	/item/other/item_othert_026.lua												
432027	/item/other/item_othert_027.lua												
432028	/item/other/item_othert_028.lua												
432029	/item/other/item_othert_029.lua												
432030	/item/other/item_othert_030.lua												
432031	/item/other/item_othert_031.lua												
432032	/item/other/item_othert_032.lua												
432033	/item/other/item_othert_033.lua												
