NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
10259293	10	25	9293	4	7	2	709	83	-1	-1	2000	195	-1	0	0	7	9	-1	0	-1	-1	-1	30	30	30	-1	2	55	22	290	53	3	54	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259294	10	25	9294	4	7	2	710	83	-1	-1	2000	195	-1	0	0	7	10	-1	0	-1	-1	-1	30	30	30	-1	4	55	22	290	53	3	54	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259295	10	25	9295	4	7	2	711	83	-1	-1	2000	195	-1	0	0	7	11	-1	0	-1	-1	-1	30	30	30	-1	4	55	22	290	53	3	54	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259296	10	25	9296	5	7	2	676	22	-1	-1	90	75	-1	0	0	7	6	-1	0	-1	-1	-1	12	12	12	-1	6	5	12	6	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10259297	10	25	9297	5	7	2	682	42	-1	-1	180	112	-1	0	0	7	6	-1	0	-1	-1	-1	18	18	18	-1	0	6	6	11	12	12	53	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259298	10	25	9298	5	7	2	688	62	-1	-1	270	150	-1	0	0	7	6	-1	0	-1	-1	-1	24	24	24	-1	0	12	6	20	12	18	53	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259299	10	25	9299	5	7	2	712	66	-1	-1	270	150	-1	0	0	7	6	-1	0	-1	-1	-1	27	27	27	-1	22	500	50	2	0	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259300	10	25	9300	5	7	2	700	66	-1	-1	270	150	-1	0	0	7	6	-1	0	-1	-1	-1	27	27	27	-1	54	4	50	2	0	40	51	2	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259301	10	25	9301	5	7	2	677	22	-1	-1	90	75	-1	0	0	7	7	-1	0	-1	-1	-1	12	12	12	-1	0	5	22	50	12	8	50	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10259302	10	25	9302	5	7	2	683	42	-1	-1	180	112	-1	0	0	7	7	-1	0	-1	-1	-1	18	18	18	-1	0	15	22	100	12	16	50	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259303	10	25	9303	5	7	2	689	62	-1	-1	270	150	-1	0	0	7	7	-1	0	-1	-1	-1	24	24	24	-1	0	25	22	150	12	24	50	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259304	10	25	9304	5	7	2	713	66	-1	-1	270	150	-1	0	0	7	7	-1	0	-1	-1	-1	27	27	27	-1	22	500	50	2	0	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259305	10	25	9305	5	7	2	701	66	-1	-1	270	150	-1	0	0	7	7	-1	0	-1	-1	-1	27	27	27	-1	54	4	50	2	0	40	51	2	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259306	10	25	9306	5	7	2	678	22	-1	-1	90	75	-1	0	0	7	8	-1	0	-1	-1	-1	12	12	12	-1	2	10	14	11	50	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10259307	10	25	9307	5	7	2	684	42	-1	-1	180	112	-1	0	0	7	8	-1	0	-1	-1	-1	18	18	18	-1	2	20	14	22	50	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259308	10	25	9308	5	7	2	690	62	-1	-1	270	150	-1	0	0	7	8	-1	0	-1	-1	-1	24	24	24	-1	2	30	14	33	50	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259309	10	25	9309	5	7	2	714	66	-1	-1	270	150	-1	0	0	7	8	-1	0	-1	-1	-1	27	27	27	-1	22	500	50	2	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259310	10	25	9310	5	7	2	702	66	-1	-1	270	150	-1	0	0	7	8	-1	0	-1	-1	-1	27	27	27	-1	54	4	50	2	2	40	51	2	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259311	10	25	9311	5	7	2	679	22	-1	-1	90	75	-1	0	0	7	9	-1	0	-1	-1	-1	12	12	12	-1	22	80	14	8	50	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10259312	10	25	9312	5	7	2	685	42	-1	-1	180	112	-1	0	0	7	9	-1	0	-1	-1	-1	18	18	18	-1	22	160	14	18	50	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259313	10	25	9313	5	7	2	691	62	-1	-1	270	150	-1	0	0	7	9	-1	0	-1	-1	-1	24	24	24	-1	22	240	14	36	50	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259314	10	25	9314	5	7	2	715	66	-1	-1	270	150	-1	0	0	7	9	-1	0	-1	-1	-1	27	27	27	-1	22	500	50	2	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259315	10	25	9315	5	7	2	703	66	-1	-1	270	150	-1	0	0	7	9	-1	0	-1	-1	-1	27	27	27	-1	54	4	50	2	2	40	51	2	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259316	10	25	9316	5	7	2	680	22	-1	-1	90	75	-1	0	0	7	10	-1	0	-1	-1	-1	12	12	12	-1	10	14	50	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10259317	10	25	9317	5	7	2	686	42	-1	-1	180	112	-1	0	0	7	10	-1	0	-1	-1	-1	18	18	18	-1	4	8	10	28	50	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259318	10	25	9318	5	7	2	692	62	-1	-1	270	150	-1	0	0	7	10	-1	0	-1	-1	-1	24	24	24	-1	4	16	10	42	50	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259319	10	25	9319	5	7	2	716	66	-1	-1	270	150	-1	0	0	7	10	-1	0	-1	-1	-1	27	27	27	-1	22	500	50	2	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259320	10	25	9320	5	7	2	704	66	-1	-1	270	150	-1	0	0	7	10	-1	0	-1	-1	-1	27	27	27	-1	54	4	50	2	4	40	51	2	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259321	10	25	9321	5	7	2	681	22	-1	-1	90	75	-1	0	0	7	11	-1	0	-1	-1	-1	12	12	12	-1	22	50	10	13	50	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10259322	10	25	9322	5	7	2	687	42	-1	-1	180	112	-1	0	0	7	11	-1	0	-1	-1	-1	18	18	18	-1	4	5	22	100	10	26	50	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259323	10	25	9323	5	7	2	693	62	-1	-1	270	150	-1	0	0	7	11	-1	0	-1	-1	-1	24	24	24	-1	22	200	10	39	50	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259324	10	25	9324	5	7	2	717	66	-1	-1	270	150	-1	0	0	7	11	-1	0	-1	-1	-1	27	27	27	-1	22	500	50	2	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259325	10	25	9325	5	7	2	705	66	-1	-1	270	150	-1	0	0	7	11	-1	0	-1	-1	-1	27	27	27	-1	54	4	50	2	4	40	51	2	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259326	10	25	9326	5	7	2	694	83	-1	-1	2000	195	-1	0	0	7	6	-1	0	-1	-1	-1	30	30	30	-1	0	55	12	40	50	4	22	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259327	10	25	9327	5	7	2	695	83	-1	-1	2000	195	-1	0	0	7	7	-1	0	-1	-1	-1	30	30	30	-1	0	55	12	40	50	4	22	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259328	10	25	9328	5	7	2	696	83	-1	-1	2000	195	-1	0	0	7	8	-1	0	-1	-1	-1	30	30	30	-1	2	55	14	40	50	4	22	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259329	10	25	9329	5	7	2	697	83	-1	-1	2000	195	-1	0	0	7	9	-1	0	-1	-1	-1	30	30	30	-1	2	55	14	40	50	4	22	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259330	10	25	9330	5	7	2	698	83	-1	-1	2000	195	-1	0	0	7	10	-1	0	-1	-1	-1	30	30	30	-1	4	55	10	40	50	4	22	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259331	10	25	9331	5	7	2	699	83	-1	-1	2000	195	-1	0	0	7	11	-1	0	-1	-1	-1	30	30	30	-1	4	55	10	40	50	4	22	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259332	10	25	9332	5	7	2	706	83	-1	-1	2000	195	-1	0	0	7	6	-1	0	-1	-1	-1	30	30	30	-1	0	55	22	290	53	3	54	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259333	10	25	9333	5	7	2	707	83	-1	-1	2000	195	-1	0	0	7	7	-1	0	-1	-1	-1	30	30	30	-1	0	55	22	290	53	3	54	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259334	10	25	9334	5	7	2	708	83	-1	-1	2000	195	-1	0	0	7	8	-1	0	-1	-1	-1	30	30	30	-1	2	55	22	290	53	3	54	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259335	10	25	9335	5	7	2	709	83	-1	-1	2000	195	-1	0	0	7	9	-1	0	-1	-1	-1	30	30	30	-1	2	55	22	290	53	3	54	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259336	10	25	9336	5	7	2	710	83	-1	-1	2000	195	-1	0	0	7	10	-1	0	-1	-1	-1	30	30	30	-1	4	55	22	290	53	3	54	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259337	10	25	9337	5	7	2	711	83	-1	-1	2000	195	-1	0	0	7	11	-1	0	-1	-1	-1	30	30	30	-1	4	55	22	290	53	3	54	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259338	10	25	9338	4	7	1	102	62	-1	-1	21000	150	-1	0	0	7	6	-1	0	-1	-1	-1	24	24	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259339	10	25	9339	4	7	1	112	62	-1	-1	21000	150	-1	0	0	7	7	-1	0	-1	-1	-1	24	24	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259340	10	25	9340	4	7	1	122	62	-1	-1	21000	150	-1	0	0	7	8	-1	0	-1	-1	-1	24	24	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259341	10	25	9341	4	7	1	132	62	-1	-1	21000	150	-1	0	0	7	9	-1	0	-1	-1	-1	24	24	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259342	10	25	9342	4	7	1	142	62	-1	-1	21000	150	-1	0	0	7	10	-1	0	-1	-1	-1	24	24	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259343	10	25	9343	4	7	1	152	62	-1	-1	21000	150	-1	0	0	7	11	-1	0	-1	-1	-1	24	24	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259344	10	25	9344	4	7	1	501	66	-1	-1	21000	150	-1	0	0	7	6	-1	0	-1	-1	-1	27	27	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259345	10	25	9345	4	7	1	511	66	-1	-1	21000	150	-1	0	0	7	7	-1	0	-1	-1	-1	27	27	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259346	10	25	9346	4	7	1	521	66	-1	-1	21000	150	-1	0	0	7	8	-1	0	-1	-1	-1	27	27	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259347	10	25	9347	4	7	1	531	66	-1	-1	21000	150	-1	0	0	7	9	-1	0	-1	-1	-1	27	27	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259348	10	25	9348	4	7	1	541	66	-1	-1	21000	150	-1	0	0	7	10	-1	0	-1	-1	-1	27	27	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259349	10	25	9349	4	7	1	551	66	-1	-1	21000	150	-1	0	0	7	11	-1	0	-1	-1	-1	27	27	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10259350	10	25	9350	4	7	1	500	66	-1	-1	21000	150	-1	0	0	7	6	-1	0	-1	-1	-1	27	27	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259351	10	25	9351	4	7	1	510	66	-1	-1	21000	150	-1	0	0	7	7	-1	0	-1	-1	-1	27	27	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259352	10	25	9352	4	7	1	520	66	-1	-1	21000	150	-1	0	0	7	8	-1	0	-1	-1	-1	27	27	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259353	10	25	9353	4	7	1	530	66	-1	-1	21000	150	-1	0	0	7	9	-1	0	-1	-1	-1	27	27	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259354	10	25	9354	4	7	1	540	66	-1	-1	21000	150	-1	0	0	7	10	-1	0	-1	-1	-1	27	27	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259355	10	25	9355	4	7	1	550	66	-1	-1	21000	150	-1	0	0	7	11	-1	0	-1	-1	-1	27	27	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259356	10	25	9356	4	7	1	658	83	-1	-1	29400	195	-1	0	0	7	6	-1	0	-1	-1	-1	30	30	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259357	10	25	9357	4	7	1	659	83	-1	-1	29400	195	-1	0	0	7	7	-1	0	-1	-1	-1	30	30	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259358	10	25	9358	4	7	1	660	83	-1	-1	29400	195	-1	0	0	7	8	-1	0	-1	-1	-1	30	30	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259359	10	25	9359	4	7	1	661	83	-1	-1	29400	195	-1	0	0	7	9	-1	0	-1	-1	-1	30	30	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259360	10	25	9360	4	7	1	662	83	-1	-1	29400	195	-1	0	0	7	10	-1	0	-1	-1	-1	30	30	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259361	10	25	9361	4	7	1	663	83	-1	-1	29400	195	-1	0	0	7	11	-1	0	-1	-1	-1	30	30	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259362	10	25	9362	4	7	1	664	83	-1	-1	29400	195	-1	0	0	7	6	-1	0	-1	-1	-1	30	30	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259363	10	25	9363	4	7	1	665	83	-1	-1	29400	195	-1	0	0	7	7	-1	0	-1	-1	-1	30	30	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259364	10	25	9364	4	7	1	666	83	-1	-1	29400	195	-1	0	0	7	8	-1	0	-1	-1	-1	30	30	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259365	10	25	9365	4	7	1	667	83	-1	-1	29400	195	-1	0	0	7	9	-1	0	-1	-1	-1	30	30	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259366	10	25	9366	4	7	1	668	83	-1	-1	29400	195	-1	0	0	7	10	-1	0	-1	-1	-1	30	30	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259367	10	25	9367	4	7	1	669	83	-1	-1	29400	195	-1	0	0	7	11	-1	0	-1	-1	-1	30	30	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259368	10	25	9368	4	7	1	718	93	-1	-1	29400	195	-1	0	0	7	6	-1	0	-1	-1	-1	33	33	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10259369	10	25	9369	4	7	1	719	93	-1	-1	29400	195	-1	0	0	7	7	-1	0	-1	-1	-1	33	33	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
