NUM	TEXT	TEXT	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	TEXT
170231	装备保值大师	\t换装备就像过日子，要精打细算，打星、麻将、铭刻这些是装备的精华，我可以帮你把它们完美无缺的复制到同级的新装备上。	-1	800061|800066|561254|800086|800087|800173|800174|561274					15	
170232	钱庄	\t奉国王陛下之命，我在这里管理钱庄相关的事务。你可以在我这里开户进行钱庄交易操作。钱庄交易以银子作流通货币，以金子为交易对象，约定一两金子为最小交易单位。\n\t#G请注意：如果您的钱庄账户已持续30天没有任何交易操作，将被系统自动删除，账户内资金直接返还进您的背包中。请记得及时进行交易哦。	-1	310351|310350|310355					-1	
170233	装备鎏金大师	\t极品的装备就像是女人的脸，四分天生，六分要靠妆扮。\n\t如果你有那些传说中的神石，我可以帮助你将装备的等级大大提升。	-1	800059|800088|800060|800089|561253|800083|800090|800084|800091|800175					15	
170234	属性天赋大师	\t只有让你的各项属性全面增强，才能变得更加强大！	-1	570053|570064					-1	
170235	装备镶嵌大师	\t宝石是不可多得的宝物，拥有了宝石就如同掌握了自己命运前进的方向。\n\t如果你有幸获得宝石，我可以把宝石镶嵌在你的装备上，霞光异彩，漂亮极了。\n\t如果有需要，我也可以帮你拆解下来。	-1	800000|800028|800058|800064|800062|800063|561256|561264|570087|570089|800152					12	
170236	平衡天赋大师	\t每个人的成长之路尽不相同，我可以弥补你在与敌对阵时属性相克而带来的劣势！	-1	570060|570057|570058|570059|570061|570062|570063|570065|561260					-1	
170237	外装大师	\t吸收武器装备的属性为我所用，也是练功的一条捷径。	-1	800070|800071|800140|560154|800113|560935|800110|800111|800162|800171|800172|560940					15	
170238	专精天赋大师	\t粗识万般不如精通一门，世间万物，相生相克，总会找到破解之法。如果精通一门克敌之术，在与敌对阵时将会战无不胜！\n\t你想成为哪种职业的克星呢？	-1	300985|300986|570066|561261					-1	
170239	秘银打造大师	\t投资要谨慎哦！不过大的投资才有几率获得更大的利润。	-1	800004|800065|561255					-1	
170240	元素天赋大师	\t当平凡的武功已经修炼到极致后，那就要借助天地间的元素之力才能进一步提升。如果你学会了雷、火、冰三系元素中的任何一种，那么你的战斗力将会获得极大的增强。\n\t雷、火、冰三系元素，你想学哪一种呢？	-1						-1	
170241	骑乘炼化大师	\t天下间万千的骑乘各有各的优劣，我一直在研究骑乘间的融合互补之术，终于得以大成。你要不要尝试一下？	-1	800031|561259|920009					2	
170242	战魂天赋大师	\t世间每一个常胜将军都是天上守护星宿的战神附体，所以才能战无不胜，攻无不克，所向无敌。\n\t你想体验一下战神附体的感觉吗？	-1						-1	
170243	装备铭刻大师	\t在装备上铭刻着属于自己的标志，还能让装备更加结实，想想都让人向往。如果你想铭刻你的装备，不妨考虑一下我这里。	-1	800001|800017|800117|800119|560202|561251|800079|800080|800118|800120|800121|800143|800180|561266					15	
170244	仓库保管员	\t大战在即，你应该把不必要的东西都存储在我这里，轻装上阵，这样才能击败海都。	-1	561000|561001|561004|561005					-1	
170245	装备升星大师	\t做好远行的准备了吗？把你的装备给我，我可以让你的装备实力上升到新的高度。	-1	800047|800095|570080|800096|800072|560867|560868					1	
170246	杂货商人	\t我这里的很多货物你一定没见过，包括从东方运来的一些上等丝绸！	-1	560906|560907					7	
170247	装备保值大师	\t换装备就像过日子，要精打细算，打星、麻将、铭刻这些是装备的精华，我可以帮你把它们完美无缺的复制到同级的新装备上。	-1	800061|800066|561254|800086|800087|800173|800174|561274					15	
170248	钱庄	\t奉国王陛下之命，我在这里管理钱庄相关的事务。你可以在我这里开户进行钱庄交易操作。钱庄交易以银子作流通货币，以金子为交易对象，约定一两金子为最小交易单位。\n\t#G请注意：如果您的钱庄账户已持续30天没有任何交易操作，将被系统自动删除，账户内资金直接返还进您的背包中。请记得及时进行交易哦。	-1	310351|310350|310355					-1	
170249	装备鎏金大师	\t极品的装备就像是女人的脸，四分天生，六分要靠妆扮。\n\t如果你有那些传说中的神石，我可以帮助你将装备的等级大大提升。	-1	800059|800088|800060|800089|561253|800083|800090|800084|800091|800175					15	
170250	属性天赋大师	\t只有让你的各项属性全面增强，才能变得更加强大！	-1	570053|570064					-1	
170251	装备镶嵌大师	\t宝石是不可多得的宝物，拥有了宝石就如同掌握了自己命运前进的方向。\n\t如果你有幸获得宝石，我可以把宝石镶嵌在你的装备上，霞光异彩，漂亮极了。\n\t如果有需要，我也可以帮你拆解下来。	-1	800000|800028|800058|800064|800062|800063|561256|561264|570087|570089|800152					12	
170252	平衡天赋大师	\t每个人的成长之路尽不相同，我可以弥补你在与敌对阵时属性相克而带来的劣势！	-1	570060|570057|570058|570059|570061|570062|570063|570065|561260					-1	
170253	外装大师	\t吸收武器装备的属性为我所用，也是练功的一条捷径。	-1	800070|800071|800140|560154|800113|560935|800110|800111|800162|800171|800172|560940					15	
170254	专精天赋大师	\t粗识万般不如精通一门，世间万物，相生相克，总会找到破解之法。如果精通一门克敌之术，在与敌对阵时将会战无不胜！\n\t你想成为哪种职业的克星呢？	-1	300985|300986|570066|561261					-1	
170255	秘银打造大师	\t投资要谨慎哦！不过大的投资才有几率获得更大的利润。	-1	800004|800065|561255					-1	
170256	元素天赋大师	\t当平凡的武功已经修炼到极致后，那就要借助天地间的元素之力才能进一步提升。如果你学会了雷、火、冰三系元素中的任何一种，那么你的战斗力将会获得极大的增强。\n\t雷、火、冰三系元素，你想学哪一种呢？	-1						-1	
170257	骑乘炼化大师	\t天下间万千的骑乘各有各的优劣，我一直在研究骑乘间的融合互补之术，终于得以大成。你要不要尝试一下？	-1	800031|561259|920009					2	
170258	战魂天赋大师	\t世间每一个常胜将军都是天上守护星宿的战神附体，所以才能战无不胜，攻无不克，所向无敌。\n\t你想体验一下战神附体的感觉吗？	-1						-1	
170259	装备铭刻大师	\t在装备上铭刻着属于自己的标志，还能让装备更加结实，想想都让人向往。如果你想铭刻你的装备，不妨考虑一下我这里。	-1	800001|800017|800117|800119|560202|561251|800079|800080|800118|800120|800121|800143|800180|561266					15	
170260	仓库保管员	\t大战在即，你应该把不必要的东西都存储在我这里，轻装上阵，这样才能击败海都。	-1	561000|561001|561004|561005					-1	
170261	装备升星大师	\t做好远行的准备了吗？把你的装备给我，我可以让你的装备实力上升到新的高度。	-1	800047|800095|570080|800096|800072|560867|560868					1	
170262	杂货商人	\t我这里的很多货物你一定没见过，包括从东方运来的一些上等丝绸！	-1	560906|560907					7	
170263	装备保值大师	\t换装备就像过日子，要精打细算，打星、麻将、铭刻这些是装备的精华，我可以帮你把它们完美无缺的复制到同级的新装备上。	-1	800061|800066|561254|800086|800087|800173|800174|561274					15	
170264	钱庄	\t奉国王陛下之命，我在这里管理钱庄相关的事务。你可以在我这里开户进行钱庄交易操作。钱庄交易以银子作流通货币，以金子为交易对象，约定一两金子为最小交易单位。\n\t#G请注意：如果您的钱庄账户已持续30天没有任何交易操作，将被系统自动删除，账户内资金直接返还进您的背包中。请记得及时进行交易哦。	-1	310351|310350|310355					-1	
170265	装备鎏金大师	\t极品的装备就像是女人的脸，四分天生，六分要靠妆扮。\n\t如果你有那些传说中的神石，我可以帮助你将装备的等级大大提升。	-1	800059|800088|800060|800089|561253|800083|800090|800084|800091|800175					15	
170266	属性天赋大师	\t只有让你的各项属性全面增强，才能变得更加强大！	-1	570053|570064					-1	
170267	装备镶嵌大师	\t宝石是不可多得的宝物，拥有了宝石就如同掌握了自己命运前进的方向。\n\t如果你有幸获得宝石，我可以把宝石镶嵌在你的装备上，霞光异彩，漂亮极了。\n\t如果有需要，我也可以帮你拆解下来。	-1	800000|800028|800058|800064|800062|800063|561256|561264|570087|570089|800152					12	
170268	平衡天赋大师	\t每个人的成长之路尽不相同，我可以弥补你在与敌对阵时属性相克而带来的劣势！	-1	570060|570057|570058|570059|570061|570062|570063|570065|561260					-1	
170269	外装大师	\t吸收武器装备的属性为我所用，也是练功的一条捷径。	-1	800070|800071|800140|560154|800113|560935|800110|800111|800162|800171|800172|560940					15	
170270	专精天赋大师	\t粗识万般不如精通一门，世间万物，相生相克，总会找到破解之法。如果精通一门克敌之术，在与敌对阵时将会战无不胜！\n\t你想成为哪种职业的克星呢？	-1	300985|300986|570066|561261					-1	
170271	秘银打造大师	\t投资要谨慎哦！不过大的投资才有几率获得更大的利润。	-1	800004|800065|561255					-1	
170272	元素天赋大师	\t当平凡的武功已经修炼到极致后，那就要借助天地间的元素之力才能进一步提升。如果你学会了雷、火、冰三系元素中的任何一种，那么你的战斗力将会获得极大的增强。\n\t雷、火、冰三系元素，你想学哪一种呢？	-1						-1	
170273	骑乘炼化大师	\t天下间万千的骑乘各有各的优劣，我一直在研究骑乘间的融合互补之术，终于得以大成。你要不要尝试一下？	-1	800031|561259|920009					2	
170274	战魂天赋大师	\t世间每一个常胜将军都是天上守护星宿的战神附体，所以才能战无不胜，攻无不克，所向无敌。\n\t你想体验一下战神附体的感觉吗？	-1						-1	
170275	装备铭刻大师	\t在装备上铭刻着属于自己的标志，还能让装备更加结实，想想都让人向往。如果你想铭刻你的装备，不妨考虑一下我这里。	-1	800001|800017|800117|800119|560202|561251|800079|800080|800118|800120|800121|800143|800180|561266					15	
170276	仓库保管员	\t大战在即，你应该把不必要的东西都存储在我这里，轻装上阵，这样才能击败海都。	-1	561000|561001|561004|561005					-1	
170277	装备升星大师	\t做好远行的准备了吗？把你的装备给我，我可以让你的装备实力上升到新的高度。	-1	800047|800095|570080|800096|800072|560867|560868					1	
170278	杂货商人	\t我这里的很多货物你一定没见过，包括从东方运来的一些上等丝绸！	-1	560906|560907					7	
170279	装备保值大师	\t换装备就像过日子，要精打细算，打星、麻将、铭刻这些是装备的精华，我可以帮你把它们完美无缺的复制到同级的新装备上。	-1	800061|800066|561254|800086|800087|800173|800174|561274					15	
170280	钱庄	\t奉国王陛下之命，我在这里管理钱庄相关的事务。你可以在我这里开户进行钱庄交易操作。钱庄交易以银子作流通货币，以金子为交易对象，约定一两金子为最小交易单位。\n\t#G请注意：如果您的钱庄账户已持续30天没有任何交易操作，将被系统自动删除，账户内资金直接返还进您的背包中。请记得及时进行交易哦。	-1	310351|310350|310355					-1	
170281	装备鎏金大师	\t极品的装备就像是女人的脸，四分天生，六分要靠妆扮。\n\t如果你有那些传说中的神石，我可以帮助你将装备的等级大大提升。	-1	800059|800088|800060|800089|561253|800083|800090|800084|800091|800175					15	
170282	属性天赋大师	\t只有让你的各项属性全面增强，才能变得更加强大！	-1	570053|570064					-1	
170283	装备镶嵌大师	\t宝石是不可多得的宝物，拥有了宝石就如同掌握了自己命运前进的方向。\n\t如果你有幸获得宝石，我可以把宝石镶嵌在你的装备上，霞光异彩，漂亮极了。\n\t如果有需要，我也可以帮你拆解下来。	-1	800000|800028|800058|800064|800062|800063|561256|561264|570087|570089|800152					12	
170284	平衡天赋大师	\t每个人的成长之路尽不相同，我可以弥补你在与敌对阵时属性相克而带来的劣势！	-1	570060|570057|570058|570059|570061|570062|570063|570065|561260					-1	
170285	外装大师	\t吸收武器装备的属性为我所用，也是练功的一条捷径。	-1	800070|800071|800140|560154|800113|560935|800110|800111|800162|800171|800172|560940					15	
170286	专精天赋大师	\t粗识万般不如精通一门，世间万物，相生相克，总会找到破解之法。如果精通一门克敌之术，在与敌对阵时将会战无不胜！\n\t你想成为哪种职业的克星呢？	-1	300985|300986|570066|561261					-1	
170287	秘银打造大师	\t投资要谨慎哦！不过大的投资才有几率获得更大的利润。	-1	800004|800065|561255					-1	
170288	元素天赋大师	\t当平凡的武功已经修炼到极致后，那就要借助天地间的元素之力才能进一步提升。如果你学会了雷、火、冰三系元素中的任何一种，那么你的战斗力将会获得极大的增强。\n\t雷、火、冰三系元素，你想学哪一种呢？	-1						-1	
170289	骑乘炼化大师	\t天下间万千的骑乘各有各的优劣，我一直在研究骑乘间的融合互补之术，终于得以大成。你要不要尝试一下？	-1	800031|561259|920009					2	
170290	战魂天赋大师	\t世间每一个常胜将军都是天上守护星宿的战神附体，所以才能战无不胜，攻无不克，所向无敌。\n\t你想体验一下战神附体的感觉吗？	-1						-1	
170291	装备铭刻大师	\t在装备上铭刻着属于自己的标志，还能让装备更加结实，想想都让人向往。如果你想铭刻你的装备，不妨考虑一下我这里。	-1	800001|800017|800117|800119|560202|561251|800079|800080|800118|800120|800121|800143|800180|561266					15	
170292	仓库保管员	\t大战在即，你应该把不必要的东西都存储在我这里，轻装上阵，这样才能击败海都。	-1	561000|561001|561004|561005					-1	
170293	装备升星大师	\t做好远行的准备了吗？把你的装备给我，我可以让你的装备实力上升到新的高度。	-1	800047|800095|570080|800096|800072|560867|560868					1	
170294	杂货商人	\t我这里的很多货物你一定没见过，包括从东方运来的一些上等丝绸！	-1	560906|560907					7	
170295	装备保值大师	\t换装备就像过日子，要精打细算，打星、麻将、铭刻这些是装备的精华，我可以帮你把它们完美无缺的复制到同级的新装备上。	-1	800061|800066|561254|800086|800087|800173|800174|561274					15	
170296	钱庄	\t奉国王陛下之命，我在这里管理钱庄相关的事务。你可以在我这里开户进行钱庄交易操作。钱庄交易以银子作流通货币，以金子为交易对象，约定一两金子为最小交易单位。\n\t#G请注意：如果您的钱庄账户已持续30天没有任何交易操作，将被系统自动删除，账户内资金直接返还进您的背包中。请记得及时进行交易哦。	-1	310351|310350|310355					-1	
170297	装备鎏金大师	\t极品的装备就像是女人的脸，四分天生，六分要靠妆扮。\n\t如果你有那些传说中的神石，我可以帮助你将装备的等级大大提升。	-1	800059|800088|800060|800089|561253|800083|800090|800084|800091|800175					15	
170298	属性天赋大师	\t只有让你的各项属性全面增强，才能变得更加强大！	-1	570053|570064					-1	
170299	装备镶嵌大师	\t宝石是不可多得的宝物，拥有了宝石就如同掌握了自己命运前进的方向。\n\t如果你有幸获得宝石，我可以把宝石镶嵌在你的装备上，霞光异彩，漂亮极了。\n\t如果有需要，我也可以帮你拆解下来。	-1	800000|800028|800058|800064|800062|800063|561256|561264|570087|570089|800152					12	
170300	平衡天赋大师	\t每个人的成长之路尽不相同，我可以弥补你在与敌对阵时属性相克而带来的劣势！	-1	570060|570057|570058|570059|570061|570062|570063|570065|561260					-1	
170301	外装大师	\t吸收武器装备的属性为我所用，也是练功的一条捷径。	-1	800070|800071|800140|560154|800113|560935|800110|800111|800162|800171|800172|560940					15	
170302	专精天赋大师	\t粗识万般不如精通一门，世间万物，相生相克，总会找到破解之法。如果精通一门克敌之术，在与敌对阵时将会战无不胜！\n\t你想成为哪种职业的克星呢？	-1	300985|300986|570066|561261					-1	
170303	秘银打造大师	\t投资要谨慎哦！不过大的投资才有几率获得更大的利润。	-1	800004|800065|561255					-1	
170304	元素天赋大师	\t当平凡的武功已经修炼到极致后，那就要借助天地间的元素之力才能进一步提升。如果你学会了雷、火、冰三系元素中的任何一种，那么你的战斗力将会获得极大的增强。\n\t雷、火、冰三系元素，你想学哪一种呢？	-1						-1	
170305	骑乘炼化大师	\t天下间万千的骑乘各有各的优劣，我一直在研究骑乘间的融合互补之术，终于得以大成。你要不要尝试一下？	-1	800031|561259|920009					2	
170306	战魂天赋大师	\t世间每一个常胜将军都是天上守护星宿的战神附体，所以才能战无不胜，攻无不克，所向无敌。\n\t你想体验一下战神附体的感觉吗？	-1						-1	
170307	装备铭刻大师	\t在装备上铭刻着属于自己的标志，还能让装备更加结实，想想都让人向往。如果你想铭刻你的装备，不妨考虑一下我这里。	-1	800001|800017|800117|800119|560202|561251|800079|800080|800118|800120|800121|800143|800180|561266					15	
170308	仓库保管员	\t大战在即，你应该把不必要的东西都存储在我这里，轻装上阵，这样才能击败海都。	-1	561000|561001|561004|561005					-1	
170309	装备升星大师	\t做好远行的准备了吗？把你的装备给我，我可以让你的装备实力上升到新的高度。	-1	800047|800095|570080|800096|800072|560867|560868					1	
170310	杂货商人	\t我这里的很多货物你一定没见过，包括从东方运来的一些上等丝绸！	-1	560906|560907					7	
170311	装备保值大师	\t换装备就像过日子，要精打细算，打星、麻将、铭刻这些是装备的精华，我可以帮你把它们完美无缺的复制到同级的新装备上。	-1	800061|800066|561254|800086|800087|800173|800174|561274					15	
170312	钱庄	\t奉国王陛下之命，我在这里管理钱庄相关的事务。你可以在我这里开户进行钱庄交易操作。钱庄交易以银子作流通货币，以金子为交易对象，约定一两金子为最小交易单位。\n\t#G请注意：如果您的钱庄账户已持续30天没有任何交易操作，将被系统自动删除，账户内资金直接返还进您的背包中。请记得及时进行交易哦。	-1	310351|310350|310355					-1	
170313	装备鎏金大师	\t极品的装备就像是女人的脸，四分天生，六分要靠妆扮。\n\t如果你有那些传说中的神石，我可以帮助你将装备的等级大大提升。	-1	800059|800088|800060|800089|561253|800083|800090|800084|800091|800175					15	
170314	属性天赋大师	\t只有让你的各项属性全面增强，才能变得更加强大！	-1	570053|570064					-1	
170315	装备镶嵌大师	\t宝石是不可多得的宝物，拥有了宝石就如同掌握了自己命运前进的方向。\n\t如果你有幸获得宝石，我可以把宝石镶嵌在你的装备上，霞光异彩，漂亮极了。\n\t如果有需要，我也可以帮你拆解下来。	-1	800000|800028|800058|800064|800062|800063|561256|561264|570087|570089|800152					12	
170316	平衡天赋大师	\t每个人的成长之路尽不相同，我可以弥补你在与敌对阵时属性相克而带来的劣势！	-1	570060|570057|570058|570059|570061|570062|570063|570065|561260					-1	
170317	外装大师	\t吸收武器装备的属性为我所用，也是练功的一条捷径。	-1	800070|800071|800140|560154|800113|560935|800110|800111|800162|800171|800172|560940					15	
170318	专精天赋大师	\t粗识万般不如精通一门，世间万物，相生相克，总会找到破解之法。如果精通一门克敌之术，在与敌对阵时将会战无不胜！\n\t你想成为哪种职业的克星呢？	-1	300985|300986|570066|561261					-1	
170319	秘银打造大师	\t投资要谨慎哦！不过大的投资才有几率获得更大的利润。	-1	800004|800065|561255					-1	
170320	元素天赋大师	\t当平凡的武功已经修炼到极致后，那就要借助天地间的元素之力才能进一步提升。如果你学会了雷、火、冰三系元素中的任何一种，那么你的战斗力将会获得极大的增强。\n\t雷、火、冰三系元素，你想学哪一种呢？	-1						-1	
170321	骑乘炼化大师	\t天下间万千的骑乘各有各的优劣，我一直在研究骑乘间的融合互补之术，终于得以大成。你要不要尝试一下？	-1	800031|561259|920009					2	
170322	战魂天赋大师	\t世间每一个常胜将军都是天上守护星宿的战神附体，所以才能战无不胜，攻无不克，所向无敌。\n\t你想体验一下战神附体的感觉吗？	-1						-1	
170323	装备铭刻大师	\t在装备上铭刻着属于自己的标志，还能让装备更加结实，想想都让人向往。如果你想铭刻你的装备，不妨考虑一下我这里。	-1	800001|800017|800117|800119|560202|561251|800079|800080|800118|800120|800121|800143|800180|561266					15	
170324	仓库保管员	\t大战在即，你应该把不必要的东西都存储在我这里，轻装上阵，这样才能击败海都。	-1	561000|561001|561004|561005					-1	
170325	装备升星大师	\t做好远行的准备了吗？把你的装备给我，我可以让你的装备实力上升到新的高度。	-1	800047|800095|570080|800096|800072|560867|560868					1	
170326	杂货商人	\t我这里的很多货物你一定没见过，包括从东方运来的一些上等丝绸！	-1	560906|560907					7	
170327	装备保值大师	\t换装备就像过日子，要精打细算，打星、麻将、铭刻这些是装备的精华，我可以帮你把它们完美无缺的复制到同级的新装备上。	-1	800061|800066|561254|800086|800087|800173|800174|561274					15	
170328	钱庄	\t奉国王陛下之命，我在这里管理钱庄相关的事务。你可以在我这里开户进行钱庄交易操作。钱庄交易以银子作流通货币，以金子为交易对象，约定一两金子为最小交易单位。\n\t#G请注意：如果您的钱庄账户已持续30天没有任何交易操作，将被系统自动删除，账户内资金直接返还进您的背包中。请记得及时进行交易哦。	-1	310351|310350|310355					-1	
170329	装备鎏金大师	\t极品的装备就像是女人的脸，四分天生，六分要靠妆扮。\n\t如果你有那些传说中的神石，我可以帮助你将装备的等级大大提升。	-1	800059|800088|800060|800089|561253|800083|800090|800084|800091|800175					15	
170330	属性天赋大师	\t只有让你的各项属性全面增强，才能变得更加强大！	-1	570053|570064					-1	
170331	装备镶嵌大师	\t宝石是不可多得的宝物，拥有了宝石就如同掌握了自己命运前进的方向。\n\t如果你有幸获得宝石，我可以把宝石镶嵌在你的装备上，霞光异彩，漂亮极了。\n\t如果有需要，我也可以帮你拆解下来。	-1	800000|800028|800058|800064|800062|800063|561256|561264|570087|570089|800152					12	
170332	平衡天赋大师	\t每个人的成长之路尽不相同，我可以弥补你在与敌对阵时属性相克而带来的劣势！	-1	570060|570057|570058|570059|570061|570062|570063|570065|561260					-1	
170333	外装大师	\t吸收武器装备的属性为我所用，也是练功的一条捷径。	-1	800070|800071|800140|560154|800113|560935|800110|800111|800162|800171|800172|560940					15	
170334	专精天赋大师	\t粗识万般不如精通一门，世间万物，相生相克，总会找到破解之法。如果精通一门克敌之术，在与敌对阵时将会战无不胜！\n\t你想成为哪种职业的克星呢？	-1	300985|300986|570066|561261					-1	
170335	秘银打造大师	\t投资要谨慎哦！不过大的投资才有几率获得更大的利润。	-1	800004|800065|561255					-1	
170336	元素天赋大师	\t当平凡的武功已经修炼到极致后，那就要借助天地间的元素之力才能进一步提升。如果你学会了雷、火、冰三系元素中的任何一种，那么你的战斗力将会获得极大的增强。\n\t雷、火、冰三系元素，你想学哪一种呢？	-1						-1	
170337	骑乘炼化大师	\t天下间万千的骑乘各有各的优劣，我一直在研究骑乘间的融合互补之术，终于得以大成。你要不要尝试一下？	-1	800031|561259|920009					2	
170338	战魂天赋大师	\t世间每一个常胜将军都是天上守护星宿的战神附体，所以才能战无不胜，攻无不克，所向无敌。\n\t你想体验一下战神附体的感觉吗？	-1						-1	
170339	装备铭刻大师	\t在装备上铭刻着属于自己的标志，还能让装备更加结实，想想都让人向往。如果你想铭刻你的装备，不妨考虑一下我这里。	-1	800001|800017|800117|800119|560202|561251|800079|800080|800118|800120|800121|800143|800180|561266					15	
170340	仓库保管员	\t大战在即，你应该把不必要的东西都存储在我这里，轻装上阵，这样才能击败海都。	-1	561000|561001|561004|561005					-1	
170341	装备升星大师	\t做好远行的准备了吗？把你的装备给我，我可以让你的装备实力上升到新的高度。	-1	800047|800095|570080|800096|800072|560867|560868					1	
170342	杂货商人	\t我这里的很多货物你一定没见过，包括从东方运来的一些上等丝绸！	-1	560906|560907					7	
170343	装备保值大师	\t换装备就像过日子，要精打细算，打星、麻将、铭刻这些是装备的精华，我可以帮你把它们完美无缺的复制到同级的新装备上。	-1	800061|800066|561254|800086|800087|800173|800174|561274					15	
170344	钱庄	\t奉国王陛下之命，我在这里管理钱庄相关的事务。你可以在我这里开户进行钱庄交易操作。钱庄交易以银子作流通货币，以金子为交易对象，约定一两金子为最小交易单位。\n\t#G请注意：如果您的钱庄账户已持续30天没有任何交易操作，将被系统自动删除，账户内资金直接返还进您的背包中。请记得及时进行交易哦。	-1	310351|310350|310355					-1	
170345	装备鎏金大师	\t极品的装备就像是女人的脸，四分天生，六分要靠妆扮。\n\t如果你有那些传说中的神石，我可以帮助你将装备的等级大大提升。	-1	800059|800088|800060|800089|561253|800083|800090|800084|800091|800175					15	
170346	属性天赋大师	\t只有让你的各项属性全面增强，才能变得更加强大！	-1	570053|570064					-1	
170347	装备镶嵌大师	\t宝石是不可多得的宝物，拥有了宝石就如同掌握了自己命运前进的方向。\n\t如果你有幸获得宝石，我可以把宝石镶嵌在你的装备上，霞光异彩，漂亮极了。\n\t如果有需要，我也可以帮你拆解下来。	-1	800000|800028|800058|800064|800062|800063|561256|561264|570087|570089|800152					12	
170348	平衡天赋大师	\t每个人的成长之路尽不相同，我可以弥补你在与敌对阵时属性相克而带来的劣势！	-1	570060|570057|570058|570059|570061|570062|570063|570065|561260					-1	
170349	外装大师	\t吸收武器装备的属性为我所用，也是练功的一条捷径。	-1	800070|800071|800140|560154|800113|560935|800110|800111|800162|800171|800172|560940					15	
170350	专精天赋大师	\t粗识万般不如精通一门，世间万物，相生相克，总会找到破解之法。如果精通一门克敌之术，在与敌对阵时将会战无不胜！\n\t你想成为哪种职业的克星呢？	-1	300985|300986|570066|561261					-1	
170351	秘银打造大师	\t投资要谨慎哦！不过大的投资才有几率获得更大的利润。	-1	800004|800065|561255					-1	
170352	元素天赋大师	\t当平凡的武功已经修炼到极致后，那就要借助天地间的元素之力才能进一步提升。如果你学会了雷、火、冰三系元素中的任何一种，那么你的战斗力将会获得极大的增强。\n\t雷、火、冰三系元素，你想学哪一种呢？	-1						-1	
170353	骑乘炼化大师	\t天下间万千的骑乘各有各的优劣，我一直在研究骑乘间的融合互补之术，终于得以大成。你要不要尝试一下？	-1	800031|561259|920009					2	
170354	战魂天赋大师	\t世间每一个常胜将军都是天上守护星宿的战神附体，所以才能战无不胜，攻无不克，所向无敌。\n\t你想体验一下战神附体的感觉吗？	-1						-1	
170355	装备铭刻大师	\t在装备上铭刻着属于自己的标志，还能让装备更加结实，想想都让人向往。如果你想铭刻你的装备，不妨考虑一下我这里。	-1	800001|800017|800117|800119|560202|561251|800079|800080|800118|800120|800121|800143|800180|561266					15	
170356	仓库保管员	\t大战在即，你应该把不必要的东西都存储在我这里，轻装上阵，这样才能击败海都。	-1	561000|561001|561004|561005					-1	
170357	装备升星大师	\t做好远行的准备了吗？把你的装备给我，我可以让你的装备实力上升到新的高度。	-1	800047|800095|570080|800096|800072|560867|560868					1	
170358	杂货商人	\t我这里的很多货物你一定没见过，包括从东方运来的一些上等丝绸！	-1	560906|560907					7	
170359	装备保值大师	\t换装备就像过日子，要精打细算，打星、麻将、铭刻这些是装备的精华，我可以帮你把它们完美无缺的复制到同级的新装备上。	-1	800061|800066|561254|800086|800087|800173|800174|561274					15	
170360	钱庄	\t奉国王陛下之命，我在这里管理钱庄相关的事务。你可以在我这里开户进行钱庄交易操作。钱庄交易以银子作流通货币，以金子为交易对象，约定一两金子为最小交易单位。\n\t#G请注意：如果您的钱庄账户已持续30天没有任何交易操作，将被系统自动删除，账户内资金直接返还进您的背包中。请记得及时进行交易哦。	-1	310351|310350|310355					-1	
170361	装备鎏金大师	\t极品的装备就像是女人的脸，四分天生，六分要靠妆扮。\n\t如果你有那些传说中的神石，我可以帮助你将装备的等级大大提升。	-1	800059|800088|800060|800089|561253|800083|800090|800084|800091|800175					15	
170362	属性天赋大师	\t只有让你的各项属性全面增强，才能变得更加强大！	-1	570053|570064					-1	
170363	装备镶嵌大师	\t宝石是不可多得的宝物，拥有了宝石就如同掌握了自己命运前进的方向。\n\t如果你有幸获得宝石，我可以把宝石镶嵌在你的装备上，霞光异彩，漂亮极了。\n\t如果有需要，我也可以帮你拆解下来。	-1	800000|800028|800058|800064|800062|800063|561256|561264|570087|570089|800152					12	
170364	平衡天赋大师	\t每个人的成长之路尽不相同，我可以弥补你在与敌对阵时属性相克而带来的劣势！	-1	570060|570057|570058|570059|570061|570062|570063|570065|561260					-1	
170365	外装大师	\t吸收武器装备的属性为我所用，也是练功的一条捷径。	-1	800070|800071|800140|560154|800113|560935|800110|800111|800162|800171|800172|560940					15	
170366	专精天赋大师	\t粗识万般不如精通一门，世间万物，相生相克，总会找到破解之法。如果精通一门克敌之术，在与敌对阵时将会战无不胜！\n\t你想成为哪种职业的克星呢？	-1	300985|300986|570066|561261					-1	
170367	秘银打造大师	\t投资要谨慎哦！不过大的投资才有几率获得更大的利润。	-1	800004|800065|561255					-1	
170368	元素天赋大师	\t当平凡的武功已经修炼到极致后，那就要借助天地间的元素之力才能进一步提升。如果你学会了雷、火、冰三系元素中的任何一种，那么你的战斗力将会获得极大的增强。\n\t雷、火、冰三系元素，你想学哪一种呢？	-1						-1	
170369	骑乘炼化大师	\t天下间万千的骑乘各有各的优劣，我一直在研究骑乘间的融合互补之术，终于得以大成。你要不要尝试一下？	-1	800031|561259|920009					2	
170370	战魂天赋大师	\t世间每一个常胜将军都是天上守护星宿的战神附体，所以才能战无不胜，攻无不克，所向无敌。\n\t你想体验一下战神附体的感觉吗？	-1						-1	
