NUM	TEXT	TEXT	NUM	NUM	NUM
616	晋级二星麒麟回馈礼包	"您将获得晋级二星麒麟回馈礼包1份,需要至少1格背包空间。"	581880	1	250
617	晋级三星麒麟回馈礼包	"您将获得晋级三星麒麟回馈礼包1份,需要至少1格背包空间。"	581880	1	250
618	开国元勋大礼包	"您将获得开国元勋大礼包1份,需要至少1格背包空间。"	581880	1	250
619	开国功臣大礼包	"您将获得开国功臣大礼包1份,需要至少1格背包空间。"	581880	1	250
620	开国名将大礼包	"您将获得开国名将大礼包1份,需要至少1格背包空间。"	581880	1	250
621	YY神器礼包	"您将获得YY神器礼包1份,需要至少1格背包空间。"	581880	1	250
622	开国元勋纪念时装（30天）礼包	"您将获得开国元勋纪念时装（30天）礼包1份,需要至少1格背包空间。"	581880	1	1
623	开国功臣纪念时装（20天）礼包	"您将获得开国功臣纪念时装（20天）礼包1份,需要至少1格背包空间。"	581880	1	1
624	开国名将纪念时装（10天）礼包	"您将获得开国名将纪念时装（10天）礼包1份,需要至少1格背包空间。"	581880	1	1
625	YY神兽礼包	"您将获得YY神兽礼包1份,需要至少1格背包空间。"	581880	1	250
626	YY万能口袋	"您将获得YY万能口袋1份,需要至少1格背包空间。"	581880	1	250
627	yy神兽降世符	"您将获得yy神兽降世符1份,需要至少1格背包空间。"	581880	1	250
628	升星水晶包	"您将获得升星水晶包1份,需要至少1格背包空间。"	581880	1	1
629	日常消耗道具包	"您将获得日常消耗道具包1份,需要至少1格背包空间。"	581880	1	1
630	装备养成道具包	"您将获得装备养成道具包1份,需要至少1格背包空间。"	581880	1	1
631	pk清露包	"您将获得pk清露包1份,需要至少1格背包空间。"	581880	1	1
632	坐骑还童包	"您将获得坐骑还童包1份,需要至少1格背包空间。"	581880	1	1
633	三周年公会特权卡	"您将获得三周年公会特权卡1份,需要至少1格背包空间。"	581880	1	250
634	舞厅用酒礼包	"您将获得舞厅用酒礼包1份,需要至少1格背包空间。"	581880	1	250
635	烟花玫瑰礼包	"您将获得烟花玫瑰礼包1份,需要至少1格背包空间。"	581880	1	250
636	体验服务器礼包	"您将获得体验服务器礼包1份,需要至少1格背包空间。"	581880	1	250
637	天狼盔甲碎片	"您将获得天狼盔甲碎片1份,需要至少1格背包空间。"	581880	1	250
638	骁勇战将礼包	"您将获得骁勇战将礼包1份,需要至少1格背包空间。"	581880	1	250
639	灵力符	"您将获得灵力符1份,需要至少1格背包空间。"	581880	1	250
640	护国英雄礼包	"您将获得护国英雄礼包1份,需要至少1格背包空间。"	581880	1	250
641	战神王牌兑换券	"您将获得战神王牌兑换券,需要至少1格背包空间。"	581881	1	250
642	战神令	"您将获得战神令,需要至少1格背包空间。"	581882	1	250
643	四彩护身符碎片	"您将获得四彩护身符碎片,需要至少1格背包空间。"	581883	1	250
644	龙之谷晶石	"您将获得龙之谷晶石,需要至少1格背包空间。"	581884	1	250
645	稀世奇珍兑换卷	"您将获得稀世奇珍兑换卷,需要至少1格背包空间。"	581885	1	250
646	节日积分礼包	"您将获得节日积分礼包,需要至少1格背包空间。"	581886	1	1
647	50元套餐礼包	"您将获得50元套餐礼包,需要至少1格背包空间。"	581887	1	250
648	100元套餐礼包	"您将获得100元套餐礼包,需要至少1格背包空间。"	581888	1	250
649	200元套餐礼包	"您将获得200元套餐礼包,需要至少1格背包空间。"	581889	1	250
650	神马降世符	"您将获得神马降世符,需要至少1格背包空间。"	581890	1	1
651	成年神马（雷动九天）降世符	"您将获得近攻型的成年神马（雷动九天）降世符,需要至少1格背包空间。"	581891	1	1
652	成年神马（雷动九天）降世符	"您将获得远攻型的成年神马（雷动九天）降世符,需要至少1格背包空间。"	581892	1	1
653	成年神马（雷动九天）降世符	"您将获得魔攻型的成年神马（雷动九天）降世符,需要至少1格背包空间。"	581893	1	1
654	暗影四彩护身符碎片	"您将获得暗影四彩护身符碎片,需要至少1格背包空间。"	581894	1	250
1000	新手屠龙包	您将获得新手屠龙包1份。	581500	3	1
1001	封测纪念包	您将获得封测纪念包1份。	581501	3	1
1002	战神崛起超值包	您将获得战神崛起超值包1份。	581502	4	1
1003	名利双收包	您将获得名利双收包1份。	581503	5	1
1004	玉兔限定超值组	您将获得玉兔限定超值组1份。	581504	5	1
1005	喜鹊限定超值组	您将获得喜鹊限定超值组1份。	581505	5	1
1006	大漠飞鹰豪华包	您将获得大漠飞鹰豪华包1份。	581506	4	1
1007	公测典藏版饰品组	您将获得公测典藏版饰品组1份。	581507	1	1
1008	GameTime修练礼包	您将获得GameTime修练礼包1份。	581508	1	1
1009	GameTime贵宾礼包	您将获得GameTime贵宾礼包1份。	581509	1	1
1010	铁犀降世符礼包	您将获得铁犀降世符礼包1份。	581510	1	1
1011	刺陵时装(7日)礼盒	您将获得刺陵时装(7日)礼盒1份。	581512	1	1
1012	统一满汉大餐奖励包	您将获得统一满汉大餐奖励包1份。	581513	1	1
1019	巴哈姆特礼包	您将获得巴哈姆特礼包1份。	581520	1	1
1020	游戏基地礼包	您将获得游戏基地礼包1份。	581521	1	1
1021	宇瞻灵魂印礼包	您将获得宇瞻灵魂印礼包1份。	581522	1	1
1022	宇瞻激爆活力礼包	您将获得宇瞻激爆活力礼包1份。	581523	1	1
1023	封测参与体验礼包	您将获得封测参与体验礼包1份。	581525	1	1
1024	封测深度体验礼包	您将获得封测深度体验礼包1份。	581526	1	1
1025	封测参与体验礼包	您将获得封测参与体验礼包1份。	581527	1	1
1026	封测深度体验礼包	您将获得封测深度体验礼包1份。	581528	1	1
1027	中级龙眼石奖励礼包	您将获得中级龙眼石奖励礼包1份。	581529	1	1
1028	中级龙眼石特奖礼包	您将获得中级龙眼石特奖礼包1份。	581530	1	1
1029	高级龙眼石奖励礼包	您将获得高级龙眼石奖励礼包1份。	581531	1	1
1030	高级龙眼石特奖礼包	您将获得高级龙眼石特奖礼包1份。	581532	1	1
1031	神传水晶嘉宾礼包	您将获得神传水晶嘉宾礼包1份。	581533	1	1
1032	神传水晶贵宾礼包	您将获得神传水晶贵宾礼包1份。	581534	1	1
1033	刺陵时装(7日)礼盒	您将获得刺陵时装(7日)礼盒1份。	581564	1	1
1034	还童书礼包	您将获得还童书礼包1份。	581570	1	1
1035	紫炫神迷包	您将获得紫炫神迷包1份。	581574	1	1
1036	新兵速成礼包	您将获得新兵速成礼包1份。	581575	1	1
1037	声威远播礼包	您将获得声威远播礼包1份。	581580	1	1
1038	角龙降世礼包	您将获得角龙降世礼包1份。	581581	1	1
1039	眠鸟降世礼包	您将获得眠鸟降世礼包1份。	581582	1	1
1040	良驹繁殖包	您将获得良驹繁殖包1份。	581583	1	1
1041	亢龙有悔包	您将获得亢龙有悔包1份	581584	1	1
1042	时装礼包	您将获得时装礼包1份。	581585	1	1
1043	生活必备包	您将获得生活必备包1份	581586	1	1
1044	甘醇美酒包	您将获得甘醇美酒包1份	581587	1	1
1045	豪华钻石包	您将获得豪华钻石包1份	581588	1	1
1046	富豪洗石包	您将获得富豪洗石包1份	581589	1	1
1047	水银鎏金包	您将获得水银鎏金包1份	581590	1	1
1048	烟酒珍藏包	您将获得烟酒珍藏包1份	581591	1	1
1049	生活小康包	您将获得生活小康包1份	581592	1	1
1050	异种奎龙降世礼包	您将获得异种奎龙降世礼包1份。	581594	1	1
1051	异种螭龙降世礼包	您将获得异种螭龙降世礼包1份。	581595	1	1
1052	异种应龙降世礼包	您将获得异种应龙降世礼包1份。	581596	1	1
1053	异种暴龙降世礼包	您将获得异种暴龙降世礼包1份。	581597	1	1
1054	异种翼龙降世礼包	您将获得异种翼龙降世礼包1份。	581598	1	1
1055	超级福袋	您将获得超级福袋1份。	581599	1	1
1056	成年奎龙降世礼包	您将获得成年奎龙降世礼包1份。	581600	1	1
1057	成年螭龙降世礼包	您将获得成年奎龙降世礼包1份。	581601	1	1
1058	成年应龙降世礼包	您将获得成年奎龙降世礼包1份。	581602	1	1
1059	成年暴龙降世礼包	您将获得成年奎龙降世礼包1份。	581603	1	1
1060	成年翼龙降世礼包	您将获得成年奎龙降世礼包1份。	581604	1	1
1061	掌门牌：清一色(30天)礼包	"您将获得掌门牌：清一色(30天)礼包1份,需要至少1格背包空间。"	580112	1	1
1062	掌门牌：碰碰胡(30天)礼包	"您将获得掌门牌：碰碰胡(30天)礼包1份,需要至少1格背包空间。"	580113	1	1
1063	还龙书礼包	"您将获得还龙书礼包1份,需要至少1格背包空间。"	580116	1	1
1064	幸运密保礼包	"您将获得幸运密保礼包1份,需要至少1格背包空间。"	580143	1	1
1065	掌门牌：清一色(永不磨损)礼包	"您将获得掌门牌：清一色(永不磨损)礼包1份,需要至少1格背包空间。"	580166	1	1
1066	镂刻兽革包礼包	"您将获得镂刻兽革包礼包1份,需要至少1格背包空间。"	580167	1	1
1067	生活技能尝鲜包	您将获得生活技能尝鲜包1份。	580110	1	1
1068	茁壮成长包	您将获得茁壮成长包1份。	580070	1	1
1069	新手推荐包	您将获得新手推荐包1份。	581605	1	1
1070	还龙书礼包(10)	您将获得还龙书礼包(10)1份。	581607	1	1
1071	掌门牌：碰碰胡(永不磨损)礼包	您将获得掌门牌：碰碰胡(永不磨损)礼包1份。	581608	1	1
1072	羊皮包礼包	您将获得羊皮包礼包1份。	581609	1	1
1073	超级好运到福袋	您将获得超级好运到福袋1份。	581610	1	1
1074	胡牌碰碰乐福袋	您将获得胡牌碰碰乐福袋1份。	581611	1	1
1075	感恩节礼包	您将获得感恩节礼包1份。	581612	1	1
1076	幸运密保礼包	"您将获得幸运密保礼包1份,需要至少1格背包空间。"	581613	1	1
1077	高级宝石礼包	"您将获得高级宝石礼包1份,需要至少1格背包空间。"	581614	1	1
1079	苍狼先锋军	您将获得“苍狼先锋军”称号。	581616	0	1
1080	天选者敕令	您将获得“天选者敕令”称号。	581617	0	1
1081	天之骄子敕令	您将获得“天之骄子敕令”称号。	581618	0	1
1082	追击者敕令	您将获得“追击者敕令”称号。	581619	0	1
1083	征服者敕令	您将获得“征服者敕令”称号。	581620	0	1
1084	苍狼之迹敕令	您将获得“苍狼之迹敕令”称号。	581621	0	1
1085	苍狼先锋团敕令	您将获得“苍狼先锋团敕令”称号。	581622	0	1
1086	幻境奎龙降世礼包	您将获得幻境奎龙降世礼包1份。	581623	1	1
1087	幻境螭龙降世礼包	您将获得幻境螭龙降世礼包1份。	581624	1	1
1088	幻境应龙降世礼包	您将获得幻境应龙降世礼包1份。	581625	1	1
1089	幻境暴龙降世礼包	您将获得幻境暴龙降世礼包1份。	581626	1	1
1090	幻境翼龙降世礼包	您将获得幻境翼龙降世礼包1份。	581627	1	1
1091	典藏新手超值包	您将获得典藏新手超值包1份。	581628	1	1
1092	名利双享包	您将获得名利双享包1份。	581629	1	1
1093	天骄无双包	您将获得天骄无双包1份。	581630	1	1
1094	幻龙暴暴碰福袋	您将获得幻龙暴暴碰福袋1份。	581631	1	1
1095	熊猫团圆碰福袋	您将获得熊猫团圆碰福袋1份。	581632	1	1
1096	春节1星VIP礼包	您将获得春节1星VIP礼包1份。	581633	1	1
1097	春节2星VIP礼包	您将获得春节2星VIP礼包1份。	581634	1	1
1098	春节3星VIP礼包	您将获得春节3星VIP礼包1份。	581635	1	1
1099	春节4星VIP礼包	您将获得春节4星VIP礼包1份。	581636	1	1
1100	春节特级VIP礼包	您将获得春节特级VIP礼包1份。	581637	1	1
1101	熊猫降世礼包	您将获得熊猫降世礼包1份。	581638	1	1
1102	大碗满意Q福袋	"您将获得大碗满意Q福袋1份,需要至少1格背包空间。"	581639	1	1
1103	欢乐聚宝盆	您将获得欢乐聚宝盆1份。	580072	1	1
1104	欢乐如意锦囊	"您将获得欢乐如意锦囊1份,需要至少1格背包空间。"	581640	1	1
1105	全福月饼礼盒	"您将获得全福月饼礼盒1份,需要至少1格背包空间。"	581641	1	1
1106	冥传水晶礼包	"您将获得冥传水晶礼包1份,需要至少1格背包空间。"	581642	1	1
1107	朝廷请柬礼盒	"您将获得朝廷请柬礼盒1份,需要至少1格背包空间。"	581643	1	1
1108	天之龙眼石礼包	"您将获得天之龙眼石礼包1份,需要至少1格背包空间。"	581644	1	1
1109	冥之龙眼石礼包	"您将获得冥之龙眼石礼包1份,需要至少1格背包空间。"	581645	1	1
1110	豪爽回归包	您将获得豪爽回归包1份。	581646	1	1
1111	英雄星酒福袋	您将获得英雄星酒福袋1份。	581647	1	1
1112	二级碎甲丸礼包	您将获得二级碎甲丸礼包1份。	581648	1	1
1113	二级穿甲丸礼包	您将获得二级穿甲丸礼包1份。	581649	1	1
1114	二级熔甲丸礼包	您将获得二级熔甲丸礼包1份。	581650	1	1
1115	强效乱士符礼包	您将获得强效乱士符礼包1份。	581651	1	1
1116	淬银钻礼包	您将获得淬银钻礼包1份。	581652	1	1
1117	血银钻礼包	您将获得血银钻礼包1份。	581653	1	1
1118	玄银钻礼包	您将获得玄银钻礼包1份。	581654	1	1
1119	铭银钻礼包	您将获得铭银钻礼包1份。	581655	1	1
1120	圣徒级矿石精华礼包	您将获得圣徒级矿石精华礼包1份。	581656	1	1
1121	海蓝精金礼包	您将获得海蓝精金礼包1份。	581657	1	1
1122	水火精金礼包	您将获得水火精金礼包1份。	581658	1	1
1123	晕光精金礼包	您将获得晕光精金礼包1份。	581659	1	1
1124	炫彩精金礼包	您将获得炫彩精金礼包1份。	581660	1	1
1125	羊驼降世礼包	您将获得羊驼降世礼包1份。	581661	1	1
1126	猎枭降世礼包	您将获得猎枭降世礼包1份。	581662	1	1
1127	麻将礼包	您将获得麻将礼包1份。	581663	1	1
1128	江湖礼包	您将获得江湖礼包1份。	581664	1	1
1129	修行草礼包	您将获得修行草礼包1份。	581665	1	1
1130	跳舞礼包	您将获得跳舞礼包1份。	581666	1	1
1131	小生命之源礼包	您将获得小生命之源礼包1份。	581667	1	1
1132	中生命之源礼包	您将获得中生命之源礼包1份。	581668	1	1
1133	时尚礼包（攻）	您将获得时尚礼包（攻）1份。	581669	1	1
1134	时尚礼包（防）	您将获得时尚礼包（防）1份。	581670	1	1
1135	时尚礼包（血）	您将获得时尚礼包（血）1份。	581671	1	1
1136	大漠远征礼包	您将获得大漠远征礼包1份。	581672	1	1
1137	召集令小礼包	您将获得召集令小礼包1份。	581673	1	1
1138	召集令礼包	您将获得召集令礼包1份。	581674	1	1
1139	召集令大礼包	您将获得召集令大礼包1份。	581675	1	1
1140	强效活力丹礼包	您将获得强效活力丹礼包1份。	581676	1	1
1141	羊皮包礼包	您将获得羊皮包礼包1份。	581677	1	1
1142	刺陵时装(1天)礼包	您将获得刺陵时装(1天)礼包1份。	581678	1	1
1143	天竺时装(7天)礼包	您将获得天竺时装(7天)礼包1份。	581679	1	1
1144	天竺时装(1天)礼包	您将获得天竺时装(1天)礼包1份。	581680	1	1
1145	波斯时装(7天)礼包	您将获得波斯时装(7天)礼包1份。	581681	1	1
1146	波斯时装(1天)礼包	您将获得波斯时装(1天)礼包1份。	581682	1	1
1147	杰克丹尼小礼包	您将获得杰克丹尼小礼包1份。	581683	1	1
1148	募集券礼包	您将获得募集券礼包1份。	581684	1	1
1149	募集券大礼包	您将获得募集券大礼包1份。	581685	1	1
1150	芝华士大礼包	您将获得芝华士大礼包1份。	581686	1	1
1151	杰克丹尼大礼包	您将获得杰克丹尼大礼包1份。	581687	1	1
1152	一级皇家秘银小礼包	您将获得一级皇家秘银小礼包1份。	581688	1	1
1153	一级皇家秘银礼包	您将获得一级皇家秘银礼包1份。	581689	1	1
1154	二级皇家秘银礼包	您将获得二级皇家秘银礼包1份。	581690	1	1
1155	三级皇家秘银礼包	您将获得三级皇家秘银礼包1份。	581691	1	1
1156	四级皇家秘银礼包	您将获得四级皇家秘银礼包1份。	581692	1	1
1157	9星速成包	您将获得9星速成包1份。	581693	1	1
1158	藏宝令礼包	您将获得藏宝令礼包1份。	581694	1	1
1159	藏宝令礼包（10）	您将获得藏宝令礼包（10）1份。	581695	1	1
1160	宫廷时装礼包	您将获得宫廷时装礼包1份。	580194	1	1
1161	浣熊礼包	您将获得浣熊礼包1份。	580174	1	1
1162	欢乐金袋礼包	"您将获得欢乐金袋礼包1份,需要至少1格背包空间。"	580073	5	1
1163	修理石礼包	"您将获得修理石礼包1份,需要至少1格背包空间。"	580082	1	1
1164	活力丹礼包	"您将获得活力丹礼包1份,需要至少1格背包空间。"	580083	1	1
1165	杰克丹尼礼包	"您将获得杰克丹尼礼包1份,需要至少1格背包空间。"	580086	1	1
1166	路易十三礼包	"您将获得路易十三礼包1份,需要至少1格背包空间。"	580087	1	1
1167	天传水晶礼包	"您将获得天传水晶礼包1份,需要至少1格背包空间。"	580089	1	1
1168	极乐草礼包	"您将获得极乐草礼包1份,需要至少1格背包空间。"	580095	1	1
1169	钟情一生礼包	"您将获得钟情一生礼包1份,需要至少1格背包空间。"	580098	1	1
1170	爱无止境礼包	"您将获得爱无止境礼包1份,需要至少1格背包空间。"	580099	1	1
1171	夜明珠礼包	"您将获得夜明珠礼包1份,需要至少1格背包空间。"	580152	1	1
1172	双彩护身符礼包	"您将获得双彩护身符礼包1份,需要至少1格背包空间。"	580161	1	1
1173	王者锦囊礼包	"您将获得王者锦囊礼包1份,需要至少1格背包空间。"	580162	1	1
1174	新手卡探险百宝囊	您将获得新手卡探险百宝囊一份。	580132	1	1
1175	微瑕星辰礼包	您将获得微瑕星辰礼包1份。	581696	1	1
1176	无瑕星辰礼包	您将获得无瑕星辰礼包1份。	581697	1	1
1177	完美星辰礼包	您将获得完美星辰礼包1份。	581698	1	1
1178	骑术强化符：二级健体礼包	您将获得骑术强化符：二级健体礼包1份。	581699	1	1
1179	骑术强化符：二级蛮力礼包	您将获得骑术强化符：二级蛮力礼包1份。	581700	1	1
1180	骑术强化符：二级聪慧礼包	您将获得骑术强化符：二级聪慧礼包1份。	581701	1	1
1181	骑术强化符：二级追影礼包	您将获得骑术强化符：二级追影礼包1份。	581702	1	1
1182	骑术强化符：二级全能礼包	您将获得骑术强化符：二级全能礼包1份。	581703	1	1
1183	五级融雪丹礼包	您将获得五级融雪丹礼包1份。	581704	1	1
1184	混沌不灭丸礼包	您将获得混沌不灭丸礼包1份。	581705	1	1
1185	粉丝先锋徽章礼包	您将获得粉丝先锋徽章1份。	581706	1	1
1186	回归经验包	您将获得回归经验包1份。	581707	1	1
1187	10万威望包	您将获得10万威望包1份。	581708	1	1
1188	苍狼奖章礼包	您将获得苍狼奖章礼包1份。	581709	1	1
1189	一级平衡之书礼包	您将获得一级平衡之书礼包1份。	581710	1	1
1190	二级平衡之书礼包	您将获得二级平衡之书礼包1份。	581711	1	1
1191	三级平衡之书礼包	您将获得三级平衡之书礼包1份。	581712	1	1
1192	四级平衡之书礼包	您将获得四级平衡之书礼包1份。	581713	1	1
1193	五级平衡之书礼包	您将获得五级平衡之书礼包1份。	581714	1	1
1194	六级平衡之书礼包	您将获得六级平衡之书礼包1份。	581715	1	1
1195	金丝线礼包	您将获得金丝线礼包1份。	581716	1	1
1196	英勇勋章礼包	您将获得英勇勋章礼包1份。	581717	1	1
1197	毛驴降世符礼包	您将获得毛驴降世符礼包1份。	581718	1	1
1198	羊驼降世符礼包	您将获得羊驼降世符1份。	581719	1	1
1199	冥王龙麟福袋	您将获得冥王龙麟福袋1份。	581720	1	1
1200	红心时装(30日)礼包	您将获得红心时装(30日)礼包1份。	581721	1	1
1201	改名换姓卡礼包	您将获得改名换姓卡礼包1份。	581722	1	1
1202	皇家时装礼包	您将获得皇家时装礼包1份。	581723	1	1
1203	精品节日时装礼包	您将获得精品节日时装礼包1份。	581724	1	1
1204	炫紫神迷包	您将获得炫紫神迷包1份。	581725	1	1
1205	钻石魅力包	您将获得钻石魅力包1份。	581726	1	1
1206	骐骥千里包	您将获得骐骥千里包1份。	581727	1	1
1207	点石成金包	您将获得点石成金包1份。	581728	1	1
1208	皇家秘银包	您将获得皇家秘银包1份。	581729	1	1
1209	星光璀璨包	您将获得星光璀璨包1份。	581730	1	1
1210	蓝光珐琅包	您将获得蓝光珐琅包1份。	581731	1	1
1211	天外冥铁包	您将获得天外冥铁包1份。	581732	1	1
1212	大灾变重生包	您将获得大灾变重生包1份。	581733	1	1
1213	大灾变回归包	您将获得大灾变回归包1份。	581734	1	1
1214	天?情比金坚(夫)(30天)礼包	您将获得天?情比金坚(夫)(30天)礼包1份。	581735	1	1
1215	冥?情比金坚(夫)(30天)礼包	您将获得冥?情比金坚(夫)(30天)礼包1份。	581736	1	1
1216	天?情比金坚(妻)(30天)礼包	您将获得天?情比金坚(妻)(30天)礼包1份。	581737	1	1
1217	冥?情比金坚(妻)(30天)礼包	您将获得冥?情比金坚(妻)(30天)礼包1份。	581738	1	1
1218	极品钢爪翼龙降世符礼包	您将获得极品钢爪翼龙降世符礼包1份。	581739	1	1
1219	至尊炎龙降世符礼包	您将获得至尊炎龙降世符礼包1份。	581740	1	1
1220	离火麒麟降世符礼包	您将获得离火麒麟降世符礼包1份。	581741	1	1
1221	冰魄冥虎降世符礼包	您将获得冰魄冥虎降世符礼包1份。	581742	1	1
1222	攻防大师包	您将获得攻防大师包1份。	581743	1	1
1223	怯薛军饷大礼包	您将获得怯薛军饷大礼包1份。	581744	1	1
1224	镇戍军饷大礼包	您将获得镇戍军饷大礼包1份。	581745	1	1
1225	探马军饷大礼包	您将获得探马军饷大礼包1份。	581746	1	1
1226	老玩家镇戍大礼包	您将获得老玩家镇戍大礼包1份。	581747	1	1
1227	老玩家十户长大礼包	您将获得老玩家十户长大礼包1份。	581748	1	1
1228	老玩家经验大礼包	您将获得老玩家经验大礼包1份。	581749	1	1
1229	回归经验包	您将获得回归经验包1份。	581750	1	1
1230	10万威望包	您将获得10万威望包1份。	581751	1	1
1231	双喜麟门包	您将获得双喜麟门包1份。	581752	1	1
1232	神·情深似海对戒(90天)礼包	您将获得神?情深似海对戒(90天)礼包1份。	581753	1	1
1233	天·情深似海对戒(90天)礼包	您将获得天?情深似海对戒(90天)礼包1份。	581754	1	1
1234	冥·情深似海对戒(90天)礼包	您将获得冥?情深似海对戒(90天)礼包份。	581755	1	1
1235	神·天若有情对戒(90天)礼包	您将获得神?天若有情对戒(90天)礼包1份。	581756	1	1
1236	天·天若有情对戒(90天)礼包	您将获得天?天若有情对戒(90天)礼包1份。	581757	1	1
1237	冥·天若有情对戒(90天)礼包	您将获得冥?天若有情对戒(90天)礼包1份。	581758	1	1
1238	奇珍异宝盒	您将获得奇珍异宝盒1份。	581759	1	1
1239	冥甲图谱包	您将获得冥甲图谱包1份。	581760	1	1
1240	情人时装礼包	您将获得情人时装礼包1份。	581761	1	1
1241	幽灵狼降世符礼包	您将获得幽灵狼降世礼包1份。	581762	1	1
1242	巨齿鳄降世符礼包	您将获得巨齿鳄降世礼包1份。	581763	1	1
1243	双头恶犬降世符礼包	您将获得双头恶犬降世礼包1份。	581764	1	1
1245	骑术宝典：四级无双礼包	您将获得骑术宝典：四级无双礼包1份。	581765	1	1
1246	骑术宝典：四级无畏礼包	您将获得骑术宝典：四级无畏礼包1份。	581766	1	1
1247	骑术宝典：四级震撼礼包	您将获得骑术宝典：四级震撼礼包1份。	581767	1	1
1248	骑术宝典：四级羽锋礼包	您将获得骑术宝典：四级羽锋礼包1份。	581768	1	1
1249	骑术宝典：四级魔舞礼包	您将获得骑术宝典：四级魔舞礼包1份。	581769	1	1
1250	骑术宝典：四级无刃礼包	您将获得骑术宝典：四级无刃礼包1份。	581770	1	1
1251	骑术宝典：四级锋芒礼包	您将获得骑术宝典：四级锋芒礼包1份。	581771	1	1
1252	骑术宝典：四级九天礼包	您将获得骑术宝典：四级九天礼包1份。	581772	1	1
1253	骑术宝典：四级勇猛礼包	您将获得骑术宝典：四级勇猛礼包1份。	581773	1	1
1254	骑术宝典：四级致命礼包	您将获得骑术宝典：四级致命礼包1份。	581774	1	1
1255	骑术秘籍：一级闪避礼包	您将获得骑术秘籍：一级闪避礼包1份。	581775	1	1
1256	骑术秘籍：一级命中礼包	您将获得骑术秘籍：一级命中礼包1份。	581776	1	1
1257	骑术秘籍：一级暴击礼包	您将获得骑术秘籍：一级暴击礼包1份。	581777	1	1
1258	骑术秘籍：一级强韧礼包	您将获得骑术秘籍：一级强韧礼包1份。	581778	1	1
1259	骑术秘籍：一级杀伤礼包	您将获得骑术秘籍：一级杀伤礼包1份。	581779	1	1
1260	骑术宝典：一级无双礼包	您将获得骑术宝典：一级无双礼包1份。	581780	1	1
1261	骑术宝典：一级无畏礼包	您将获得骑术宝典：一级无畏礼包1份。	581781	1	1
1262	冥甲大件图谱包	您将获得冥甲大件图谱包1份	581782	1	1
1263	冥甲小件图谱包	您将获得冥甲小件图谱包1份	581783	1	1
1264	战车车身大礼包	您将获得战车车身大礼包1份	581784	1	100
1265	战车御行甲大礼包	您将获得战车御行甲大礼包1份	581785	1	100
1266	战车底盘大礼包	您将获得战车底盘大礼包1份	581786	1	100
1267	战车机枢大礼包	您将获得战车机枢大礼包1份	581787	1	100
1268	战车龙击炮大礼包	您将获得战车龙击炮大礼包1份	581788	1	100
1269	战车重击器大礼包	您将获得战车重击器大礼包1份	581789	1	100
1270	战车装备大礼包	您将获得战车装备大礼包1份	581790	1	100
1271	记者团成员称号大礼包	您将获得记者团成员称号大礼包1份	581791	1	100
1272	风翼战车配件礼包	您将获得风翼战车配件礼包1份	581792	1	1
1273	独冲战车配件礼包	您将获得独冲战车配件礼包1份	581793	1	1
1274	奎甲战车配件礼包	您将获得奎甲战车配件礼包1份	581794	1	1
1275	雷爪战车配件礼包	您将获得雷爪战车配件礼包1份	581795	1	1
1276	一级冥铁礼包	每份奖励将得到1个一级冥铁。	581796	1	250
1277	二级冥铁礼包	每份奖励将得到1个二级冥铁。	581797	1	250
1278	三级冥铁礼包	每份奖励将得到1个三级冥铁。	581798	1	250
1279	四级冥铁礼包	每份奖励将得到1个四级冥铁。	581799	1	250
1280	主手图谱-天伤礼包	每份奖励将得到1个主手图谱-天伤。	581800	1	1
1281	副手图谱-天伤礼包	每份奖励将得到1个副手图谱-天伤。	581801	1	1
1282	战甲图谱-天伤礼包	每份奖励将得到1个战甲图谱-天伤。	581802	1	1
1283	头盔图谱-天伤礼包	每份奖励将得到1个头盔图谱-天伤。	581803	1	1
1284	腰带图谱-天伤礼包	每份奖励将得到1个腰带图谱-天伤。	581804	1	1
1285	护手图谱-天伤礼包	每份奖励将得到1个护手图谱-天伤。	581805	1	1
1286	战靴图谱-天伤礼包	每份奖励将得到1个战靴图谱-天伤。	581806	1	1
1287	项链图谱-天伤礼包	每份奖励将得到1个项链图谱-天伤。	581807	1	1
1288	明亮的彩钻礼包	每份奖励将得到1个明亮的彩钻。	581808	1	250
1289	主手图谱-生命礼包	每份奖励将得到1个主手图谱-生命。	581809	1	1
1290	副手图谱-生命礼包	每份奖励将得到1个副手图谱-生命。	581810	1	1
1291	战甲图谱-生命礼包	每份奖励将得到1个战甲图谱-生命。	581811	1	1
1292	头盔图谱-生命礼包	每份奖励将得到1个头盔图谱-生命。	581812	1	1
1293	腰带图谱-生命礼包	每份奖励将得到1个腰带图谱-生命。	581813	1	1
1294	护手图谱-生命礼包	每份奖励将得到1个护手图谱-生命。	581814	1	1
1295	战靴图谱-生命礼包	每份奖励将得到1个战靴图谱-生命。	581815	1	1
1296	项链图谱-生命礼包	每份奖励将得到1个项链图谱-生命。	581816	1	1
1297	四纹天蓝石礼包	每份奖励将得到1个四纹天蓝石。	581817	1	250
1298	五纹天蓝石礼包	每份奖励将得到1个五纹天蓝石。	581818	1	250
1299	五纹靛蓝石礼包	每份奖励将得到1个五纹靛蓝石。	581819	1	250
1300	蓝光珐琅礼包	每份奖励将得到1个蓝光珐琅。	581820	1	250
1301	主手图谱-祝福礼包	每份奖励将得到1个主手图谱-祝福。	581821	1	1
1302	副手图谱-祝福礼包	每份奖励将得到1个副手图谱-祝福。	581822	1	1
