NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
12035366	12	3	366	CJSH_item_xiangzi_2_8	神·勇绝天下	打开可获得#R神·帝国真主#cC8B88E组合 #r #r#G放入将星录中即可无需升级激活相应组合，极品属性，马上拥有！#cC8B88E #r #r参加#Y天将神星#cC8B88E活动获得，将星录#N神之使者#cC8B88E处激活#r #r#cF7941D生命上限+4000#r所有属性+150#r暴击+15#r韧性+20#r马术+5%#r	1	-1	-1	99	1	1	28	250	603027	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12035367	12	3	367	CJSH_item_xiangzi_2_8	神·谋定天下	打开可获得#R神·帝国真主#cC8B88E组合 #r #r#G放入将星录中即可无需升级激活相应组合，极品属性，马上拥有！#cC8B88E #r #r参加#Y天将神星#cC8B88E活动获得，将星录#N神之使者#cC8B88E处激活#r #r#cF7941D生命上限+4500#r所有属性+200#r暴击+20#r暴击伤害+25#r神圣一击+2%#r	1	-1	-1	99	1	1	28	250	603028	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12035368	12	3	368	CJSH_item_xiangzi_2_8	神·统治之魂	打开可获得#R神·帝国真主#cC8B88E组合 #r #r#G放入将星录中即可无需升级激活相应组合，极品属性，马上拥有！#cC8B88E #r #r参加#Y天将神星#cC8B88E活动获得，将星录#N神之使者#cC8B88E处激活#r #r#cF7941D生命上限+4500#r所有属性+200#r暴击+20#r韧性+25#r抵消人物攻击伤害+5%#r	1	-1	-1	99	1	1	28	250	603029	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12035369	12	3	369	CJSH_item_xiangzi_2_8	神·江东二乔	打开可获得#R神·帝国真主#cC8B88E组合 #r #r#G放入将星录中即可无需升级激活相应组合，极品属性，马上拥有！#cC8B88E #r #r参加#Y天将神星#cC8B88E活动获得，将星录#N神之使者#cC8B88E处激活#r #r#cF7941D生命上限+2000#r所有属性+100#r暴击+15#	1	-1	-1	99	1	1	28	250	603030	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12035370	12	3	370	CJSH_item_xiangzi_2_8	神·江东双璧	打开可获得#R神·帝国真主#cC8B88E组合 #r #r#G放入将星录中即可无需升级激活相应组合，极品属性，马上拥有！#cC8B88E #r #r参加#Y天将神星#cC8B88E活动获得，将星录#N神之使者#cC8B88E处激活#r #r#cF7941D生命上限+2000#r所有属性+100#r韧性+15#	1	-1	-1	99	1	1	28	250	603031	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12035371	12	3	371	CJSH_item_xiangzi_2_8	神·桃园结义	打开可获得#R神·帝国真主#cC8B88E组合 #r #r#G放入将星录中即可无需升级激活相应组合，极品属性，马上拥有！#cC8B88E #r #r参加#Y天将神星#cC8B88E活动获得，将星录#N神之使者#cC8B88E处激活#r #r#cF7941D生命上限+3000#r命中+20#r暴击+20#r嗜血+2%#r	1	-1	-1	99	1	1	28	250	603032	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12035372	12	3	372	CJSH_item_xiangzi_2_8	神·蜀汉三老将	打开可获得#R神·帝国真主#cC8B88E组合 #r #r#G放入将星录中即可无需升级激活相应组合，极品属性，马上拥有！#cC8B88E #r #r参加#Y天将神星#cC8B88E活动获得，将星录#N神之使者#cC8B88E处激活#r #r#cF7941D生命上限+3000#r闪避+20#r韧性+20#r神圣一击+2%#r	1	-1	-1	99	1	1	28	250	603033	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12035373	12	3	373	CJSH_item_xiangzi_2_8	神·河北四庭柱	打开可获得#R神·帝国真主#cC8B88E组合 #r #r#G放入将星录中即可无需升级激活相应组合，极品属性，马上拥有！#cC8B88E #r #r参加#Y天将神星#cC8B88E活动获得，将星录#N神之使者#cC8B88E处激活#r #r#cF7941D生命上限+6000#r暴击+25#r暴击平衡+50#r暴击伤害+25#r神圣一击+5%#r	1	-1	-1	99	1	1	28	250	603034	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12035374	12	3	374	CJSH_item_xiangzi_2_8	神·东吴四英	打开可获得#R神·帝国真主#cC8B88E组合 #r #r#G放入将星录中即可无需升级激活相应组合，极品属性，马上拥有！#cC8B88E #r #r参加#Y天将神星#cC8B88E活动获得，将星录#N神之使者#cC8B88E处激活#r #r#cF7941D生命上限+6000#r韧性+25#r韧性平衡+50#r暴击减免+25#r缓速+5%#r	1	-1	-1	99	1	1	28	250	603035	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12035375	12	3	375	CJSH_item_xiangzi_2_8	神·五子良将	打开可获得#R神·帝国真主#cC8B88E组合 #r #r#G放入将星录中即可无需升级激活相应组合，极品属性，马上拥有！#cC8B88E #r #r参加#Y天将神星#cC8B88E活动获得，将星录#N神之使者#cC8B88E处激活#r #r#cF7941D生命上限+8000#r概率近攻免疫+10%#r概率远攻免疫+10#r概率魔攻免疫+10#r抵消人物攻击伤害+10%#r	1	-1	-1	99	1	1	28	250	603036	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12035376	12	3	376	CJSH_item_xiangzi_2_8	神·五虎上将	打开可获得#R神·帝国真主#cC8B88E组合 #r #r#G放入将星录中即可无需升级激活相应组合，极品属性，马上拥有！#cC8B88E #r #r参加#Y天将神星#cC8B88E活动获得，将星录#N神之使者#cC8B88E处激活#r #r#cF7941D生命上限+8000#r暴击+30#r暴击伤害+30#r神圣一击+10#r移动速度+2#r	1	-1	-1	99	1	1	28	250	603037	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12036609	12	3	6609	CJSH_item_zahuo_9_10	琼浆玉露（1天）	使用琼浆玉露后可回复自身所有生命值、修理身上所有装备、回复当前骑乘所有生命值。#r #r#N可获得攻击+500的状态加成，持续20分钟。#r #r#O冷却时间60秒，1天内可无限使用。	1	-1	-1	99	1	1	28	1	430205	50	-1	-1	-1	4	0	-1	0	0	药品	掉落红药瓶.lmodel	cj_yingguang_huang	0	00FF00	-1	10	-1	0	-1	-1	-1	1	2	-1	0	1440
12036610	12	3	6610	CJSH_item_zahuo_9_10	琼浆玉露（10天）	使用琼浆玉露后可回复自身所有生命值、修理身上所有装备、回复当前骑乘所有生命值。#r #r#N可获得攻击+500的状态加成，持续20分钟。#r #r#O冷却时间60秒，10天内可无限使用。	1	-1	-1	99	1	1	28	1	430205	50	-1	-1	-1	4	0	-1	0	0	药品	掉落红药瓶.lmodel	cj_yingguang_huang	0	00FF00	-1	10	-1	0	-1	-1	-1	1	2	-1	0	14400
12036611	12	3	6611	CJSH_item_zahuo_9_10	琼浆玉露（30天）	使用琼浆玉露后可回复自身所有生命值、修理身上所有装备、回复当前骑乘所有生命值。#r #r#N可获得攻击+500的状态加成，持续20分钟。#r #r#O冷却时间60秒，30天内可无限使用。	1	-1	-1	99	1	1	28	1	430205	50	-1	-1	-1	4	0	-1	0	0	药品	掉落红药瓶.lmodel	cj_yingguang_huang	0	00FF00	-1	10	-1	0	-1	-1	-1	1	2	-1	0	43200
12036612	12	3	6612	CJSH_item_xiangzi_2_2	琼浆玉露礼包（1天）	#G打开礼包可获得琼浆玉露（1天）*1，无限千里符（1天）*1。#r #r#g金币商城（快捷键J）推荐区#cC8B88E限时促销，购买后绑定。	1	-1	-1	99	1	1	28	250	888886	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	00FF00	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12036613	12	3	6613	CJSH_item_xiangzi_2_4	琼浆玉露礼包（10天）	#G打开礼包可获得琼浆玉露（10天）*1，无限千里符（10天）*1。#r #r#g金币商城（快捷键J）推荐区#cC8B88E限时促销，购买后绑定。	1	-1	-1	99	1	1	28	250	888886	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	00FF00	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12036614	12	3	6614	CJSH_item_xiangzi_2_5	琼浆玉露礼包（30天）	#G打开礼包可获得琼浆玉露（30天）*1，无限千里符（30天）*1。#r #r#g金币商城（快捷键J）推荐区#cC8B88E限时促销，购买后绑定。	1	-1	-1	99	1	1	28	250	888886	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	00FF00	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12036615	12	3	6615	CJSH_item_fuwen_4_13	初级骑术强化符：健体	右键点击使用，瞬间使坐骑的健体属性增加100%，持续20分钟。#r #r#g金币商城（快捷键J）推荐区#cC8B88E限时促销，购买后绑定。	1	-1	-1	99	1	1	28	250	403001	52	-1	-1	-1	4	0	-1	0	0	坐骑道具	掉落书卷.lmodel	cj_yingguang_huang	0	00FF00	-1	10	9780	0	-1	-1	-1	1	1	-1	0	-1
12036616	12	3	6616	CJSH_item_fuwen_4_12	初级骑术强化符：蛮力	右键点击使用，瞬间使坐骑的蛮力属性增加100%，持续20分钟。#r #r#g金币商城（快捷键J）推荐区#cC8B88E限时促销，购买后绑定。	1	-1	-1	99	1	1	28	250	403001	52	-1	-1	-1	4	0	-1	0	0	坐骑道具	掉落书卷.lmodel	cj_yingguang_huang	0	00FF00	-1	10	9781	0	-1	-1	-1	1	1	-1	0	-1
12036617	12	3	6617	CJSH_item_fuwen_4_10	初级骑术强化符：追影	右键点击使用，瞬间使坐骑的追影属性增加100%，持续20分钟。#r #r#g金币商城（快捷键J）推荐区#cC8B88E限时促销，购买后绑定。	1	-1	-1	99	1	1	28	250	403001	52	-1	-1	-1	4	0	-1	0	0	坐骑道具	掉落书卷.lmodel	cj_yingguang_huang	0	00FF00	-1	10	9782	0	-1	-1	-1	1	1	-1	0	-1
12036618	12	3	6618	CJSH_item_fuwen_4_11	初级骑术强化符：聪慧	右键点击使用，瞬间使坐骑的聪慧属性增加100%，持续20分钟。#r #r#g金币商城（快捷键J）推荐区#cC8B88E限时促销，购买后绑定。	1	-1	-1	99	1	1	28	250	403001	52	-1	-1	-1	4	0	-1	0	0	坐骑道具	掉落书卷.lmodel	cj_yingguang_huang	0	00FF00	-1	10	9783	0	-1	-1	-1	1	1	-1	0	-1
12036619	12	3	6619	CJSH_item_fuwen_4_9	初级骑术强化符：全能	右键点击使用，瞬间使坐骑的全能属性增加100%，持续20分钟。#r #r#g金币商城（快捷键J）推荐区#cC8B88E限时促销，购买后绑定。	1	-1	-1	99	1	1	28	250	403001	52	-1	-1	-1	4	0	-1	0	0	坐骑道具	掉落书卷.lmodel	cj_yingguang_huang	0	00FF00	-1	10	9784	0	-1	-1	-1	1	1	-1	0	-1
12036620	12	3	6620	CJSH_item_fuwen_4_13	高级骑术强化符：健体	右键点击使用，瞬间使坐骑的健体属性增加150%，持续20分钟。#r #r#g兑换商店材料兑换区#cC8B88E使用新春黄金兑换券可购买，购买后绑定。	1	-1	-1	99	1	1	28	250	403001	52	-1	-1	-1	4	0	-1	0	0	坐骑道具	掉落书卷.lmodel	cj_yingguang_huang	0	00FF00	-1	10	9785	0	-1	-1	-1	1	1	-1	0	-1
12036621	12	3	6621	CJSH_item_fuwen_4_12	高级骑术强化符：蛮力	右键点击使用，瞬间使坐骑的蛮力属性增加150%，持续20分钟。#r #r#g兑换商店材料兑换区#cC8B88E使用新春黄金兑换券可购买，购买后绑定。	1	-1	-1	99	1	1	28	250	403001	52	-1	-1	-1	4	0	-1	0	0	坐骑道具	掉落书卷.lmodel	cj_yingguang_huang	0	00FF00	-1	10	9786	0	-1	-1	-1	1	1	-1	0	-1
12036622	12	3	6622	CJSH_item_fuwen_4_10	高级骑术强化符：追影	右键点击使用，瞬间使坐骑的追影属性增加150%，持续20分钟。#r #r#g兑换商店材料兑换区#cC8B88E使用新春黄金兑换券可购买，购买后绑定。	1	-1	-1	99	1	1	28	250	403001	52	-1	-1	-1	4	0	-1	0	0	坐骑道具	掉落书卷.lmodel	cj_yingguang_huang	0	00FF00	-1	10	9787	0	-1	-1	-1	1	1	-1	0	-1
12036623	12	3	6623	CJSH_item_fuwen_4_11	高级骑术强化符：聪慧	右键点击使用，瞬间使坐骑的聪慧属性增加150%，持续20分钟。#r #r#g兑换商店材料兑换区#cC8B88E使用新春黄金兑换券可购买，购买后绑定。	1	-1	-1	99	1	1	28	250	403001	52	-1	-1	-1	4	0	-1	0	0	坐骑道具	掉落书卷.lmodel	cj_yingguang_huang	0	00FF00	-1	10	9788	0	-1	-1	-1	1	1	-1	0	-1
12036624	12	3	6624	CJSH_item_fuwen_4_9	高级骑术强化符：全能	右键点击使用，瞬间使坐骑的全能属性增加150%，持续20分钟。#r #r#g兑换商店材料兑换区#cC8B88E使用新春黄金兑换券可购买，购买后绑定。	1	-1	-1	99	1	1	28	250	403001	52	-1	-1	-1	4	0	-1	0	0	坐骑道具	掉落书卷.lmodel	cj_yingguang_huang	0	00FF00	-1	10	9789	0	-1	-1	-1	1	1	-1	0	-1
12036625	12	3	6625	CJSH_item_tubiao_4	无限千里符（1天）	右击使用，可选择定位或传送功能，定位功能，可在某个坐标定位，传送功能，可以传送到定位好的坐标。有千里符时，可复制和记录其传送点。#r#O只能定位本国和中立地图的坐标，敌国不可定位，战场不得传送，1天内可无限使用，使用后1分钟之内不能再次使用。	1	-1	-1	99	30000	1	12	1	430206	56	-1	-1	-1	4	0	-1	0	0	传送道具	掉落符文.lmodel	cj_yingguang_huang	0	00FF00	-1	1	-1	0	-1	-1	-1	1	2	-1	0	1440
12036626	12	3	6626	CJSH_item_tubiao_4	无限千里符（10天）	右击使用，可选择定位或传送功能，定位功能，可在某个坐标定位，传送功能，可以传送到定位好的坐标。有千里符时，可复制和记录其传送点。#r#O只能定位本国和中立地图的坐标，敌国不可定位，战场不得传送，10天内可无限使用，使用后1分钟之内不能再次使用。	1	-1	-1	99	30000	1	12	1	430207	56	-1	-1	-1	4	0	-1	0	0	传送道具	掉落符文.lmodel	cj_yingguang_huang	0	00FF00	-1	1	-1	0	-1	-1	-1	1	2	-1	0	14400
12036627	12	3	6627	CJSH_item_tubiao_4	无限千里符（30天）	右击使用，可选择定位或传送功能，定位功能，可在某个坐标定位，传送功能，可以传送到定位好的坐标。有千里符时，可复制和记录其传送点。#r#O只能定位本国和中立地图的坐标，敌国不可定位，战场不得传送，30天内可无限使用，使用后1分钟之内不能再次使用。	1	-1	-1	99	30000	1	12	1	430208	56	-1	-1	-1	4	0	-1	0	0	传送道具	掉落符文.lmodel	cj_yingguang_huang	0	00FF00	-1	1	-1	0	-1	-1	-1	1	2	-1	0	43200

12037018	12	5	7018	CJSH_item_zhipian_2_2	迷你冰魄冥虎降世符	右键点击使用，会获得万奴冥王最爱的宠物迷你冰魄冥虎。	80	-1	-1	99	1	1	3	1	404842	51	-1	-1	-1	4	4	-1	0	0	坐骑道具	掉落符文.lmodel	cj_yingguang_huang	0	00FF00	-1	4	-1	0	-1	-1	-1	1	1	-1	0	-1
12037023	12	5	7023	CJSH_item_zhipian_2_2	迷你炽焱年兽降世符	右键点击使用，会获得迷你炽焱年兽。	80	-1	-1	99	1	1	3	1	404842	51	-1	-1	-1	4	4	-1	0	0	坐骑道具	掉落符文.lmodel	cj_yingguang_huang	0	00FF00	-1	4	-1	0	-1	-1	-1	1	1	-1	0	-1
12041001	12	4	1001	CJSH_item_yaofen_1_7	废弃	废弃	1	-1	-1	99	5000	10	3	20	403001	52	-1	-1	-1	4	0	-1	0	0	IB道具	掉落玉石.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12041010	12	4	1010	CJSH_item_yaowan_3_1	废弃	废弃	1	-1	-1	99	5000	10	3	20	403001	52	-1	-1	-1	4	0	-1	0	0	IB道具	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12041011	12	4	1011	CJSH_item_yaowan_1_7	小神力丸	近战职业常备的药材，激发体能类的药丸。#r #r右键点击使用，增加近战攻击70点，持续20分钟。#r #r#g中原草药术（2级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药品_03_红.lmodel	cj_yingguang_huang	0	ffffff	-1	2	9520	0	-1	-1	-1	1	1	-1	0	-1
12041012	12	4	1012	CJSH_item_yaowan_1_6	中神力丸	激发体能型药剂，服用可瞬时激发人体潜力。#r #r右键点击使用，使用增加120点近战攻击，持续20分钟。#r #r#g中原草药术（4级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药品_07_红.lmodel	cj_yingguang_huang	0	ffffff	-1	4	9561	0	-1	-1	-1	1	1	-1	0	-1
12041013	12	4	1013	CJSH_item_yaowan_1_9	大神力丸	秘制神力丹，服用后短时间内力大无穷。#r #r右键点击使用，使用增加200点近战攻击，持续20分钟。#r #r#g中原草药术（6级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药品_12_红.lmodel	cj_yingguang_huang	0	ffffff	-1	6	9601	0	-1	-1	-1	1	1	-1	0	-1
12041014	12	4	1014	CJSH_item_yaowan_3_1	四象神力丸	聚四象少阳之力而制作的高级秘药。#r #r右键点击使用，增加近程攻击280点，持续20分钟。#r #r#g中原草药术（8级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	8	9641	0	-1	-1	-1	1	1	-1	0	-1
12041015	12	4	1015	CJSH_item_yaowan_2_1	五行神力丸	集五行相生之力而制作的高级秘药，使用后可增加360点近程攻击。持续20分钟。#r #r#g中原草药术（9级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	9	9656	0	-1	-1	-1	1	1	-1	0	-1
12041016	12	4	1016	CJSH_item_yaowan_2_11	六合神力丸	集五行相生之力而制作的高级秘药，使用后可增加420点近程攻击。持续20分钟。#r #r#g中原草药术（9级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	9	9656	0	-1	-1	-1	1	1	-1	0	-1
12041020	12	4	1020	CJSH_item_yaowan_3_2	废弃	废弃	1	-1	-1	99	5000	10	3	20	403001	52	-1	-1	-1	4	0	-1	0	0	IB道具	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12041021	12	4	1021	CJSH_item_yaowan_2_7	小魔道丸	修炼玄门秘术的先知和崇尚自然之力的萨满经常配备的攻击型药丸。#r #r右键点击使用，增加魔法攻击70点，持续20分钟。#r #r#g中原草药术（2级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药品_03_紫.lmodel	cj_yingguang_huang	0	ffffff	-1	2	9522	0	-1	-1	-1	1	1	-1	0	-1
12041022	12	4	1022	CJSH_item_yaowan_2_6	中魔道丸	灵力型药剂，服用后使自身灵力陡然增强，持续20分钟。#r #r右键点击使用，增加魔法攻击120点，持续20分钟。#r #r#g中原草药术（4级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药品_06_紫.lmodel	cj_yingguang_huang	0	ffffff	-1	4	9563	0	-1	-1	-1	1	1	-1	0	-1
12041023	12	4	1023	CJSH_item_yaowan_2_9	大魔道丸	秘制灵能药剂，服用后可借助先祖之力。#r #r右键点击使用，增加魔法攻击200点，持续20分钟。#r #r#g中原草药术（6级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药品_12_紫.lmodel	cj_yingguang_huang	0	ffffff	-1	6	9603	0	-1	-1	-1	1	1	-1	0	-1
12041024	12	4	1024	CJSH_item_yaowan_3_2	四象魔道丸	聚四象少阳之力而制作的高级秘药。#r #r右键点击使用，增加魔法攻击280点，持续20分钟。#r #r#g中原草药术（8级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	8	9643	0	-1	-1	-1	1	1	-1	0	-1
12041025	12	4	1025	CJSH_item_yaowan_2_2	五行魔道丸	集五行相生之力而制作的高级秘药，使用后可增加360点魔法攻击。持续20分钟。#r #r#g中原草药术（9级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	9	9658	0	-1	-1	-1	1	1	-1	0	-1
12041026	12	4	1026	CJSH_item_yaowan_2_12	六合魔道丸	集五行相生之力而制作的高级秘药，使用后可增加420点魔法攻击。持续20分钟。#r #r#g中原草药术（9级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	9	9658	0	-1	-1	-1	1	1	-1	0	-1
12041030	12	4	1030	CJSH_item_yaowan_3_5	废弃	废弃	1	-1	-1	99	5000	10	3	20	403001	52	-1	-1	-1	4	0	-1	0	0	IB道具	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12041031	12	4	1031	CJSH_item_yaowan_1_7	小仙火丸	远程职业的必备药物。#r #r右键点击使用，增加远程攻击70点。持续20分钟。#r #r#g中原草药术（2级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药品_03_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	2	9521	0	-1	-1	-1	1	1	-1	0	-1
12041032	12	4	1032	CJSH_item_yaowan_1_6	中仙火丸	敏捷性药剂，服用后使血脉畅通，身手迅捷。#r #r右键点击使用，增加远程攻击120点。持续20分钟。#r #r#g中原草药术（4级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药品_07_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	4	9562	0	-1	-1	-1	1	1	-1	0	-1
12041033	12	4	1033	CJSH_item_yaowan_1_9	大仙火丸	秘制内丹，服用后激发体内三昧之力。#r #r右键点击使用，增加远程攻击200点。持续20分钟。#r #r#g中原草药术（6级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药品_12_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	6	9602	0	-1	-1	-1	1	1	-1	0	-1
12041034	12	4	1034	CJSH_item_yaowan_3_5	四象仙火丸	聚四象少阳之力而制作的高级秘药。#r #r右键点击使用，增加远程攻击280点。持续20分钟。#r #r#g中原草药术（8级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	8	9642	0	-1	-1	-1	1	1	-1	0	-1
12041035	12	4	1035	CJSH_item_yaowan_2_5	五行仙火丸	集五行相生之力而制作的高级秘药，使用后可增加360点远程攻击。持续20分钟。#r #r#g中原草药术（9级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	9	9657	0	-1	-1	-1	1	1	-1	0	-1
12041036	12	4	1036	CJSH_item_yaowan_2_14	六合仙火丸	集五行相生之力而制作的高级秘药，使用后可增加420点远程攻击。持续20分钟。#r #r#g中原草药术（9级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	9	9657	0	-1	-1	-1	1	1	-1	0	-1
12041040	12	4	1040	CJSH_item_yaowan_2_1	废弃	废弃	1	-1	-1	99	5000	10	3	20	403001	52	-1	-1	-1	4	0	-1	0	0	IB道具	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12041041	12	4	1041	CJSH_item_yaowan_3_6	回阳救逆丸	传说中禁宫中的御前侍卫常用的药物。#r #r右键点击使用，增加50点所有属性防御，持续20分钟。#r #r#g中原草药术（4级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药品_07_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	4	9560	0	-1	-1	-1	1	1	-1	0	-1
12041042	12	4	1042	CJSH_item_yaowan_3_2	参灵正气丸	利用纯阳之药，全面提升本身的天罡正气，刀箭难伤。#r #r右键点击使用，服用后增加90点所有属性防御，持续20分钟。#r #r#g中原草药术（6级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药品_11_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	6	9600	0	-1	-1	-1	1	1	-1	0	-1
12041043	12	4	1043	CJSH_item_yaowan_2_1	乾阳护甲丸	相传此药是中国练气士聚集天之元阳炼制而成的护身秘药，唐王李世民曾用此药组建了一直强大无比的部队一举击溃了隋朝的主力。#r #r右键点击使用，可增加所有防御130点，持续20分钟。#r #r#g中原草药术（8级）#cC8B88E制造。	1	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	8	9640	0	-1	-1	-1	1	1	-1	0	-1
12041044	12	4	1044	CJSH_item_yaowan_2_13	混沌不灭丸	相传此药是天地混沌初开时的产物。#r #r右键点击使用，可增加所有防御480点，持续20分钟。#r #r#g中原草药术（10级）#cC8B88E制造。	80	-1	-1	99	1	1	3	10	403001	52	-1	-1	-1	4	0	-1	0	0	药品	掉落药丸.lmodel	cj_yingguang_huang	0	ffffff	-1	1	9662	0	-1	-1	-1	1	1	-1	0	-1
