NUM	TEXT	NUM	NUM	
14030502	精致的神话级黄刚玉	3	-1	
14030503	精致的神话级黄刚玉	3	-1	
14030504	精致的神话级黄刚玉	3	-1	
14030505	精致的神话级黄刚玉	3	-1	
14030506	精致的神话级黄刚玉	3	-1	
14030507	精致的神话级黄刚玉	3	-1	
14030508	精致的神话级黄刚玉	3	-1	
14030509	精致的神话级黄刚玉	3	-1	
14030510	精致的神话级黄刚玉	3	-1	
14030511	精致的神话级黄刚玉	3	-1	
14030512	精致的神话级黄刚玉	3	-1	
14030513	精致的神话级黄刚玉	3	-1	
14030514	精致的神话级黄刚玉	3	-1	
14030515	精致的神话级黄刚玉	3	-1	
14030516	精致的神话级黄刚玉	3	-1	
14030517	精致的神话级黄刚玉	3	-1	
14030518	精致的神话级黄刚玉	3	-1	
14030519	精致的神话级黄刚玉	3	-1	
14030520	精致的神话级黄刚玉	3	-1	
14030521	精致的神话级黄刚玉	3	-1	
14030522	精致的神话级黄刚玉	3	-1	
14030523	精致的神话级黄刚玉	3	-1	
14030524	精致的神话级黄刚玉	3	-1	
14030525	精致的神话级黄刚玉	3	-1	
14030526	精致的神话级黄刚玉	3	-1	
14030527	精致的神话级黄刚玉	3	-1	
14030528	精致的神话级黄刚玉	3	-1	
14030529	精致的神话级黄刚玉	3	-1	
14030530	精致的神话级黄刚玉	3	-1	
14030531	精致的神话级黄刚玉	3	-1	
14030532	精致的神话级黄刚玉	3	-1	
14030533	精致的神话级黄刚玉	3	-1	
14030534	精致的神话级黄刚玉	3	-1	
14030535	精致的神话级黄刚玉	3	-1	
14030536	精致的神话级黄刚玉	3	-1	
14030537	精致的神话级黄刚玉	3	-1	
14030538	精致的神话级黄刚玉	3	-1	
14030539	精致的神话级黄刚玉	3	-1	
14030540	精致的神话级黄刚玉	3	-1	
14030541	精致的神话级黄刚玉	3	-1	
14030542	精致的神话级黄刚玉	3	-1	
14030543	精致的神话级黄刚玉	3	-1	
14030544	精致的神话级黄刚玉	3	-1	
14030545	精致的神话级黄刚玉	3	-1	
14030546	精致的神话级黄刚玉	3	-1	
14030547	精致的神话级黄刚玉	3	-1	
14030548	精致的神话级黄刚玉	3	-1	
14030549	精致的神话级黄刚玉	3	-1	
14030550	精致的神话级黄刚玉	3	-1	
14030551	精致的神话级黄刚玉	3	-1	
14030552	精致的神话级黄刚玉	3	-1	
14030553	精致的神话级黄刚玉	3	-1	
14030554	精致的神话级黄刚玉	3	-1	
14030555	精致的神话级黄刚玉	3	-1	
14030556	精致的神话级黄刚玉	3	-1	
14030557	精致的神话级黄刚玉	3	-1	
14030558	精致的神话级黄刚玉	3	-1	
14030559	精致的神话级黄刚玉	3	-1	
14030560	精致的神话级黄刚玉	3	-1	
14030561	精致的神话级黄刚玉	3	-1	
14030562	精致的神话级黄刚玉	3	-1	
14030563	精致的神话级黄刚玉	3	-1	
14030564	精致的神话级黄刚玉	3	-1	
14030565	精致的神话级黄刚玉	3	-1	
14030566	精致的神话级黄刚玉	3	-1	
14030567	精致的神话级黄刚玉	3	-1	
14030568	精致的神话级黄刚玉	3	-1	
14030569	精致的神话级黄刚玉	3	-1	
14030570	精致的神话级黄刚玉	3	-1	
14030571	精致的神话级黄刚玉	3	-1	
14030572	精致的神话级黄刚玉	3	-1	
14030573	精致的神话级黄琉璃	3	-1	
14030574	精致的神话级黄琉璃	3	-1	
14030575	精致的神话级黄琉璃	3	-1	
14030576	精致的神话级黄琉璃	3	-1	
14030577	精致的神话级黄琉璃	3	-1	
14030578	精致的神话级黄琉璃	3	-1	
14030579	精致的神话级黄琉璃	3	-1	
14030580	精致的神话级黄琉璃	3	-1	
14030581	精致的神话级黄琉璃	3	-1	
14030582	精致的神话级黄琉璃	3	-1	
14030583	精致的神话级黄琉璃	3	-1	
14030584	精致的神话级黄琉璃	3	-1	
14030585	精致的神话级黄琉璃	3	-1	
14030586	精致的神话级黄琉璃	3	-1	
14030587	精致的神话级黄琉璃	3	-1	
14030588	精致的神话级黄琉璃	3	-1	
14030589	精致的神话级黄琉璃	3	-1	
14030590	精致的神话级黄琉璃	3	-1	
14030591	精致的神话级黄琉璃	3	-1	
14030592	精致的神话级黄琉璃	3	-1	
14030593	精致的神话级黄琉璃	3	-1	
14030594	精致的神话级黄琉璃	3	-1	
14030595	精致的神话级黄琉璃	3	-1	
14030596	精致的神话级黄琉璃	3	-1	
14030597	精致的神话级黄琉璃	3	-1	
14030598	精致的神话级黄琉璃	3	-1	
14030599	精致的神话级黄琉璃	3	-1	
14030600	精致的神话级黄琉璃	3	-1	
14030601	精致的神话级黄琉璃	3	-1	
14030602	精致的神话级黄琉璃	3	-1	
14030603	精致的神话级黄琉璃	3	-1	
14030604	精致的神话级黄琉璃	3	-1	
14030605	精致的神话级黄琉璃	3	-1	
14030606	精致的神话级黄琉璃	3	-1	
14030607	精致的神话级黄琉璃	3	-1	
14030608	精致的神话级黄琉璃	3	-1	
14030609	精致的神话级黄琉璃	3	-1	
14030610	精致的神话级黄琉璃	3	-1	
14030611	精致的神话级黄琉璃	3	-1	
14030612	精致的神话级黄琉璃	3	-1	
14030613	精致的神话级黄琉璃	3	-1	
14030614	精致的神话级黄琉璃	3	-1	
14030615	精致的神话级黄琉璃	3	-1	
14030616	精致的神话级黄琉璃	3	-1	
14030617	精致的神话级黄琉璃	3	-1	
14030618	精致的神话级黄琉璃	3	-1	
14030619	精致的神话级黄琉璃	3	-1	
14030620	精致的神话级黄琉璃	3	-1	
14030621	精致的神话级黄琉璃	3	-1	
14030622	精致的神话级黄琉璃	3	-1	
14030623	精致的神话级黄琉璃	3	-1	
14030624	精致的神话级黄琉璃	3	-1	
14030625	精致的神话级黄琉璃	3	-1	
14030626	精致的神话级黄琉璃	3	-1	
14030627	精致的神话级黄琉璃	3	-1	
14030628	精致的神话级黄琉璃	3	-1	
14030629	精致的神话级黄琉璃	3	-1	
14030630	精致的神话级黄琉璃	3	-1	
14030631	精致的神话级黄琉璃	3	-1	
14030632	精致的神话级黄琉璃	3	-1	
14030633	精致的神话级黄琉璃	3	-1	
14030634	精致的神话级黄琉璃	3	-1	
14030635	精致的神话级黄琉璃	3	-1	
14030636	精致的神话级黄琉璃	3	-1	
14030637	精致的神话级黄琉璃	3	-1	
14030638	精致的神话级黄琉璃	3	-1	
14030639	精致的神话级黄琉璃	3	-1	
14030640	精致的神话级黄琉璃	3	-1	
14030641	精致的神话级黄琉璃	3	-1	
14030642	精致的神话级黄琉璃	3	-1	
14030643	精致的神话级黄琉璃	3	-1	
14030644	精致的神话级黄琉璃	3	-1	
14030645	精致的神话级黄琉璃	3	-1	
14030646	精致的神话级黄琉璃	3	-1	
14030647	精致的神话级黄琉璃	3	-1	
14030648	精致的神话级黄琉璃	3	-1	
14030649	精致的神话级黄琉璃	3	-1	
14030650	精致的神话级黄琉璃	3	-1	
14030651	精致的神话级黄琉璃	3	-1	
14030652	精致的神话级黄琉璃	3	-1	
14030653	精致的神话级黄琉璃	3	-1	
14030654	精致的神话级黄琉璃	3	-1	
14030655	精致的神话级黄琉璃	3	-1	
14030656	精致的神话级黄琉璃	3	-1	
14030657	精致的神话级黄琉璃	3	-1	
14030658	精致的神话级黄琉璃	3	-1	
14030659	精致的神话级黄琉璃	3	-1	
14030660	精致的神话级黄琉璃	3	-1	
14030661	精致的神话级黄锆石	3	-1	
14030662	精致的神话级黄锆石	3	-1	
14030663	精致的神话级黄锆石	3	-1	
14030664	精致的神话级黄锆石	3	-1	
14030665	精致的神话级黄锆石	3	-1	
14030666	精致的神话级黄锆石	3	-1	
14030667	精致的神话级黄锆石	3	-1	
14030668	精致的神话级黄锆石	3	-1	
14030669	精致的神话级黄锆石	3	-1	
14030670	精致的神话级黄锆石	3	-1	
14030671	精致的神话级黄锆石	3	-1	
14030672	精致的神话级黄锆石	3	-1	
14030673	精致的神话级黄锆石	3	-1	
14030674	精致的神话级黄锆石	3	-1	
14030675	精致的神话级黄锆石	3	-1	
14030676	精致的神话级黄锆石	3	-1	
14030677	精致的神话级黄锆石	3	-1	
14030678	精致的神话级黄锆石	3	-1	
14030679	精致的神话级黄锆石	3	-1	
14030680	精致的神话级黄锆石	3	-1	
14030681	精致的神话级黄锆石	3	-1	
14030682	精致的神话级黄锆石	3	-1	
14030683	精致的神话级黄锆石	3	-1	
14030684	精致的神话级黄锆石	3	-1	
14030685	精致的神话级黄锆石	3	-1	
14030686	精致的神话级黄锆石	3	-1	
14030687	精致的神话级黄锆石	3	-1	
14030688	精致的神话级黄锆石	3	-1	
14030689	精致的神话级黄锆石	3	-1	
14030690	精致的神话级黄锆石	3	-1	
14030691	精致的神话级黄锆石	3	-1	
14030692	精致的神话级黄锆石	3	-1	
14030693	精致的神话级黄锆石	3	-1	
14030694	精致的神话级黄锆石	3	-1	
14030695	精致的神话级黄锆石	3	-1	
14030696	精致的神话级黄锆石	3	-1	
14030697	精致的神话级黄锆石	3	-1	
14030698	精致的神话级黄锆石	3	-1	
14030699	精致的神话级黄锆石	3	-1	
14030700	精致的神话级黄锆石	3	-1	
14030701	精致的神话级黄锆石	3	-1	
14030702	精致的神话级黄锆石	3	-1	
14030703	精致的神话级黄锆石	3	-1	
14030704	精致的神话级黄锆石	3	-1	
14030705	精致的神话级黄锆石	3	-1	
14030706	精致的神话级黄锆石	3	-1	
14030707	精致的神话级黄锆石	3	-1	
14030708	精致的神话级黄锆石	3	-1	
14030709	精致的神话级黄锆石	3	-1	
14030710	精致的神话级黄锆石	3	-1	
14030711	精致的神话级黄锆石	3	-1	
14030712	精致的神话级黄锆石	3	-1	
14030713	精致的神话级黄锆石	3	-1	
14030714	精致的神话级黄锆石	3	-1	
14030715	精致的神话级黄锆石	3	-1	
14030716	精致的神话级黄锆石	3	-1	
14030717	精致的神话级黄锆石	3	-1	
14030718	精致的神话级黄锆石	3	-1	
14030719	精致的神话级黄锆石	3	-1	
14030720	精致的神话级黄锆石	3	-1	
14030721	精致的神话级黄锆石	3	-1	
14030722	精致的神话级黄锆石	3	-1	
14030723	精致的神话级黄锆石	3	-1	
14030724	精致的神话级黄锆石	3	-1	
14030725	精致的神话级黄锆石	3	-1	
14030726	精致的神话级黄锆石	3	-1	
14030727	精致的神话级黄锆石	3	-1	
14030728	精致的神话级黄锆石	3	-1	
14030729	精致的神话级黄锆石	3	-1	
14030730	精致的神话级黄锆石	3	-1	
14030731	精致的神话级黄锆石	3	-1	
14030732	精致的神话级黄锆石	3	-1	
14030733	精致的神话级黄锆石	3	-1	
14030734	精致的神话级黄锆石	3	-1	
14030735	精致的神话级黄锆石	3	-1	
14030736	精致的神话级黄锆石	3	-1	
14030737	精致的神话级黄锆石	3	-1	
14030738	精致的神话级黄锆石	3	-1	
14030739	精致的神话级黄锆石	3	-1	
14030740	精致的神话级黄锆石	3	-1	
14030741	精致的神话级黄锆石	3	-1	
14030742	精致的神话级黄锆石	3	-1	
14030743	精致的神话级黄锆石	3	-1	
14030744	精致的神话级黄锆石	3	-1	
14030745	精致的神话级黄锆石	3	-1	
14030746	精致的神话级黄锆石	3	-1	
14030747	精致的神话级黄锆石	3	-1	
14030748	精致的神话级黄锆石	3	-1	
14030749	精致的神话级黄龙晶	3	-1	
14030750	精致的神话级黄龙晶	3	-1	
14030751	精致的神话级黄龙晶	3	-1	
14030752	精致的神话级黄龙晶	3	-1	
14030753	精致的神话级黄龙晶	3	-1	
14030754	精致的神话级黄龙晶	3	-1	
14030755	精致的神话级黄龙晶	3	-1	
14030756	精致的神话级黄龙晶	3	-1	
14030757	精致的神话级黄龙晶	3	-1	
14030758	精致的神话级黄龙晶	3	-1	
14030759	精致的神话级黄龙晶	3	-1	
14030760	精致的神话级黄龙晶	3	-1	
14030761	精致的神话级黄龙晶	3	-1	
14030762	精致的神话级黄龙晶	3	-1	
14030763	精致的神话级黄龙晶	3	-1	
14030764	精致的神话级黄龙晶	3	-1	
14030765	精致的神话级黄龙晶	3	-1	
14030766	精致的神话级黄龙晶	3	-1	
14030767	精致的神话级黄龙晶	3	-1	
14030768	精致的神话级黄龙晶	3	-1	
14030769	精致的神话级黄龙晶	3	-1	
14030770	精致的神话级黄龙晶	3	-1	
14030771	精致的神话级黄龙晶	3	-1	
14030772	精致的神话级黄龙晶	3	-1	
14030773	精致的神话级黄龙晶	3	-1	
14030774	精致的神话级黄龙晶	3	-1	
14030775	精致的神话级黄龙晶	3	-1	
14030776	精致的神话级黄龙晶	3	-1	
14030777	精致的神话级黄龙晶	3	-1	
14030778	精致的神话级黄龙晶	3	-1	
14030779	精致的神话级黄龙晶	3	-1	
14030780	精致的神话级黄龙晶	3	-1	
14030781	精致的神话级黄龙晶	3	-1	
14030782	精致的神话级黄龙晶	3	-1	
14030783	精致的神话级黄龙晶	3	-1	
14030784	精致的神话级黄龙晶	3	-1	
14030785	精致的神话级黄龙晶	3	-1	
14030786	精致的神话级黄龙晶	3	-1	
14030787	精致的神话级黄龙晶	3	-1	
14030788	精致的神话级黄龙晶	3	-1	
14030789	精致的神话级黄龙晶	3	-1	
14030790	精致的神话级黄龙晶	3	-1	
14030791	精致的神话级黄龙晶	3	-1	
14030792	精致的神话级黄龙晶	3	-1	
14030793	精致的神话级黄龙晶	3	-1	
14030794	精致的神话级黄龙晶	3	-1	
14030795	精致的神话级黄龙晶	3	-1	
14030796	精致的神话级黄龙晶	3	-1	
14030797	精致的神话级黄龙晶	3	-1	
14030798	精致的神话级黄龙晶	3	-1	
14030799	精致的神话级黄龙晶	3	-1	
14030800	精致的神话级黄龙晶	3	-1	
14030801	精致的神话级黄龙晶	3	-1	
14030802	精致的神话级黄龙晶	3	-1	
14030803	精致的神话级黄龙晶	3	-1	
14030804	精致的神话级黄龙晶	3	-1	
14030805	精致的神话级黄龙晶	3	-1	
14030806	精致的神话级黄龙晶	3	-1	
14030807	精致的神话级黄龙晶	3	-1	
14030808	精致的神话级黄龙晶	3	-1	
14030809	精致的神话级黄龙晶	3	-1	
14030810	精致的神话级黄龙晶	3	-1	
14030811	精致的神话级黄龙晶	3	-1	
14030812	精致的神话级黄龙晶	3	-1	
14030813	精致的神话级黄龙晶	3	-1	
14030814	精致的神话级黄龙晶	3	-1	
14030815	精致的神话级黄龙晶	3	-1	
14030816	精致的神话级黄龙晶	3	-1	
14030817	精致的神话级黄龙晶	3	-1	
14030818	精致的神话级黄龙晶	3	-1	
14030819	精致的神话级黄龙晶	3	-1	
14030820	精致的神话级黄龙晶	3	-1	
14030821	精致的神话级黄龙晶	3	-1	
14030822	精致的神话级黄龙晶	3	-1	
14030823	精致的神话级黄龙晶	3	-1	
14030824	精致的神话级黄龙晶	3	-1	
14030825	精致的神话级黄龙晶	3	-1	
14030826	精致的神话级黄龙晶	3	-1	
14030827	精致的神话级黄龙晶	3	-1	
14030828	精致的神话级黄龙晶	3	-1	
14030829	精致的神话级黄龙晶	3	-1	
14030830	精致的神话级黄龙晶	3	-1	
14030831	精致的神话级黄龙晶	3	-1	
14030832	精致的神话级黄龙晶	3	-1	
14030833	精致的神话级黄龙晶	3	-1	
14030834	精致的神话级黄龙晶	3	-1	
14030835	精致的神话级黄龙晶	3	-1	
14030836	精致的神话级黄龙晶	3	-1	
14030837	精致的神话级黄玉髓	3	-1	
14030838	精致的神话级黄玉髓	3	-1	
14030839	精致的神话级黄玉髓	3	-1	
14030840	精致的神话级黄玉髓	3	-1	
14030841	精致的神话级黄玉髓	3	-1	
14030842	精致的神话级黄玉髓	3	-1	
14030843	精致的神话级黄玉髓	3	-1	
14030844	精致的神话级黄玉髓	3	-1	
14030845	精致的神话级黄玉髓	3	-1	
14030846	精致的神话级黄玉髓	3	-1	
14030847	精致的神话级黄玉髓	3	-1	
14030848	精致的神话级黄玉髓	3	-1	
14030849	精致的神话级黄玉髓	3	-1	
14030850	精致的神话级黄玉髓	3	-1	
14030851	精致的神话级黄玉髓	3	-1	
14030852	精致的神话级黄玉髓	3	-1	
14030853	精致的神话级黄玉髓	3	-1	
14030854	精致的神话级黄玉髓	3	-1	
14030855	精致的神话级黄玉髓	3	-1	
14030856	精致的神话级黄玉髓	3	-1	
14030857	精致的神话级黄玉髓	3	-1	
14030858	精致的神话级黄玉髓	3	-1	
14030859	精致的神话级黄玉髓	3	-1	
14030860	精致的神话级黄玉髓	3	-1	
14030861	精致的神话级黄玉髓	3	-1	
14030862	精致的神话级黄玉髓	3	-1	
14030863	精致的神话级黄玉髓	3	-1	
14030864	精致的神话级黄玉髓	3	-1	
14030865	精致的神话级黄玉髓	3	-1	
14030866	精致的神话级黄玉髓	3	-1	
14030867	精致的神话级黄玉髓	3	-1	
14030868	精致的神话级黄玉髓	3	-1	
14030869	精致的神话级黄玉髓	3	-1	
14030870	精致的神话级黄玉髓	3	-1	
14030871	精致的神话级黄玉髓	3	-1	
14030872	精致的神话级黄玉髓	3	-1	
14030873	精致的神话级黄玉髓	3	-1	
14030874	精致的神话级黄玉髓	3	-1	
14030875	精致的神话级黄玉髓	3	-1	
14030876	精致的神话级黄玉髓	3	-1	
14030877	精致的神话级黄玉髓	3	-1	
14030878	精致的神话级黄玉髓	3	-1	
14030879	精致的神话级黄玉髓	3	-1	
14030880	精致的神话级黄玉髓	3	-1	
14030881	精致的神话级黄玉髓	3	-1	
14030882	精致的神话级黄玉髓	3	-1	
14030883	精致的神话级黄玉髓	3	-1	
14030884	精致的神话级黄玉髓	3	-1	
14030885	精致的神话级黄玉髓	3	-1	
14030886	精致的神话级黄玉髓	3	-1	
14030887	精致的神话级黄玉髓	3	-1	
14030888	精致的神话级黄玉髓	3	-1	
14030889	精致的神话级黄玉髓	3	-1	
14030890	精致的神话级黄玉髓	3	-1	
14030891	精致的神话级黄玉髓	3	-1	
14030892	精致的神话级黄玉髓	3	-1	
14030893	精致的神话级黄玉髓	3	-1	
14030894	精致的神话级黄玉髓	3	-1	
14030895	精致的神话级黄玉髓	3	-1	
14030896	精致的神话级黄玉髓	3	-1	
14030897	精致的神话级黄玉髓	3	-1	
14030898	精致的神话级黄玉髓	3	-1	
14030899	精致的神话级黄玉髓	3	-1	
14030900	精致的神话级黄玉髓	3	-1	
14030901	精致的神话级黄玉髓	3	-1	
14030902	精致的神话级黄玉髓	3	-1	
14030903	精致的神话级黄玉髓	3	-1	
14030904	精致的神话级黄玉髓	3	-1	
14030905	精致的神话级黄玉髓	3	-1	
14030906	精致的神话级黄玉髓	3	-1	
14030907	精致的神话级黄玉髓	3	-1	
14030908	精致的神话级黄玉髓	3	-1	
14030909	精致的神话级黄玉髓	3	-1	
14030910	精致的神话级黄玉髓	3	-1	
14030911	精致的神话级黄玉髓	3	-1	
14030912	精致的神话级黄玉髓	3	-1	
14030913	精致的神话级黄玉髓	3	-1	
14030914	精致的神话级黄玉髓	3	-1	
14030915	精致的神话级黄玉髓	3	-1	
14030916	精致的神话级黄玉髓	3	-1	
14030917	精致的神话级黄玉髓	3	-1	
14030918	精致的神话级黄玉髓	3	-1	
14030919	精致的神话级黄玉髓	3	-1	
14030920	精致的神话级黄玉髓	3	-1	
14030921	精致的神话级黄玉髓	3	-1	
14030922	精致的神话级黄玉髓	3	-1	
14030923	精致的神话级黄玉髓	3	-1	
14030924	精致的神话级黄玉髓	3	-1	
14030926	纯净的钻石级黄晶石	3	14031014	精致的钻石级黄晶石
14030927	纯净的钻石级黄晶石	3	14031015	精致的钻石级黄晶石
14030928	纯净的钻石级黄晶石	3	14031016	精致的钻石级黄晶石
14030929	纯净的钻石级黄晶石	3	14031017	精致的钻石级黄晶石
14030930	纯净的钻石级黄晶石	3	14031018	精致的钻石级黄晶石
14030931	纯净的钻石级黄晶石	3	14031019	精致的钻石级黄晶石
14030932	纯净的钻石级黄晶石	3	14031020	精致的钻石级黄晶石
14030933	纯净的钻石级黄晶石	3	14031021	精致的钻石级黄晶石
14030934	纯净的钻石级黄晶石	3	14031022	精致的钻石级黄晶石
14030935	纯净的钻石级黄晶石	3	14031023	精致的钻石级黄晶石
14030936	纯净的钻石级黄晶石	3	14031024	精致的钻石级黄晶石
14030937	纯净的钻石级黄晶石	3	14031025	精致的钻石级黄晶石
14030938	纯净的钻石级黄晶石	3	14031026	精致的钻石级黄晶石
14030939	纯净的钻石级黄晶石	3	14031027	精致的钻石级黄晶石
14030940	纯净的钻石级黄晶石	3	14031028	精致的钻石级黄晶石
14030941	纯净的钻石级黄晶石	3	14031029	精致的钻石级黄晶石
14030942	纯净的钻石级黄晶石	3	14031030	精致的钻石级黄晶石
14030943	纯净的钻石级黄晶石	3	14031031	精致的钻石级黄晶石
14030944	纯净的钻石级黄晶石	3	14031032	精致的钻石级黄晶石
14030945	纯净的钻石级黄晶石	3	14031033	精致的钻石级黄晶石
14030946	纯净的钻石级黄晶石	3	14031034	精致的钻石级黄晶石
14030947	纯净的钻石级黄晶石	3	14031035	精致的钻石级黄晶石
14030948	纯净的钻石级黄晶石	3	14031036	精致的钻石级黄晶石
14030949	纯净的钻石级黄晶石	3	14031037	精致的钻石级黄晶石
14030950	纯净的钻石级黄晶石	3	14031038	精致的钻石级黄晶石
14030951	纯净的钻石级黄晶石	3	14031039	精致的钻石级黄晶石
14030952	纯净的钻石级黄晶石	3	14031040	精致的钻石级黄晶石
14030953	纯净的钻石级黄晶石	3	14031041	精致的钻石级黄晶石
14030954	纯净的钻石级黄晶石	3	14031042	精致的钻石级黄晶石
14030955	纯净的钻石级黄晶石	3	14031043	精致的钻石级黄晶石
14030956	纯净的钻石级黄晶石	3	14031044	精致的钻石级黄晶石
14030957	纯净的钻石级黄晶石	3	14031045	精致的钻石级黄晶石
14030958	纯净的钻石级黄晶石	3	14031046	精致的钻石级黄晶石
14030959	纯净的钻石级黄晶石	3	14031047	精致的钻石级黄晶石
14030960	纯净的钻石级黄晶石	3	14031048	精致的钻石级黄晶石
14030961	纯净的钻石级黄晶石	3	14031049	精致的钻石级黄晶石
14030962	纯净的钻石级黄晶石	3	14031050	精致的钻石级黄晶石
14030963	纯净的钻石级黄晶石	3	14031051	精致的钻石级黄晶石
14030964	纯净的钻石级黄晶石	3	14031052	精致的钻石级黄晶石
14030965	纯净的钻石级黄晶石	3	14031053	精致的钻石级黄晶石
14030966	纯净的钻石级黄晶石	3	14031054	精致的钻石级黄晶石
14030967	纯净的钻石级黄晶石	3	14031055	精致的钻石级黄晶石
14030968	纯净的钻石级黄晶石	3	14031056	精致的钻石级黄晶石
14030969	纯净的钻石级黄晶石	3	14031057	精致的钻石级黄晶石
14030970	纯净的钻石级黄晶石	3	14031058	精致的钻石级黄晶石
14030971	纯净的钻石级黄晶石	3	14031059	精致的钻石级黄晶石
14030972	纯净的钻石级黄晶石	3	14031060	精致的钻石级黄晶石
14030973	纯净的钻石级黄晶石	3	14031061	精致的钻石级黄晶石
14030974	纯净的钻石级黄晶石	3	14031062	精致的钻石级黄晶石
14030975	纯净的钻石级黄晶石	3	14031063	精致的钻石级黄晶石
14030976	纯净的钻石级黄晶石	3	14031064	精致的钻石级黄晶石
14030977	纯净的钻石级黄晶石	3	14031065	精致的钻石级黄晶石
14030978	纯净的钻石级黄晶石	3	14031066	精致的钻石级黄晶石
14030979	纯净的钻石级黄晶石	3	14031067	精致的钻石级黄晶石
14030980	纯净的钻石级黄晶石	3	14031068	精致的钻石级黄晶石
14030981	纯净的钻石级黄晶石	3	14031069	精致的钻石级黄晶石
14030982	纯净的钻石级黄晶石	3	14031070	精致的钻石级黄晶石
14030983	纯净的钻石级黄晶石	3	14031071	精致的钻石级黄晶石
14030984	纯净的钻石级黄晶石	3	14031072	精致的钻石级黄晶石
14030985	纯净的钻石级黄晶石	3	14031073	精致的钻石级黄晶石
14030986	纯净的钻石级黄晶石	3	14031074	精致的钻石级黄晶石
14030987	纯净的钻石级黄晶石	3	14031075	精致的钻石级黄晶石
14030988	纯净的钻石级黄晶石	3	14031076	精致的钻石级黄晶石
14030989	纯净的钻石级黄晶石	3	14031077	精致的钻石级黄晶石
14030990	纯净的钻石级黄晶石	3	14031078	精致的钻石级黄晶石
14030991	纯净的钻石级黄晶石	3	14031079	精致的钻石级黄晶石
14030992	纯净的钻石级黄晶石	3	14031080	精致的钻石级黄晶石
14030993	纯净的钻石级黄晶石	3	14031081	精致的钻石级黄晶石
14030994	纯净的钻石级黄晶石	3	14031082	精致的钻石级黄晶石
14030995	纯净的钻石级黄晶石	3	14031083	精致的钻石级黄晶石
14030996	纯净的钻石级黄晶石	3	14031084	精致的钻石级黄晶石
14030997	纯净的钻石级黄晶石	3	14031085	精致的钻石级黄晶石
14030998	纯净的钻石级黄晶石	3	14031086	精致的钻石级黄晶石
14030999	纯净的钻石级黄晶石	3	14031087	精致的钻石级黄晶石
14031000	纯净的钻石级黄晶石	3	14031088	精致的钻石级黄晶石
14031001	纯净的钻石级黄晶石	3	14031089	精致的钻石级黄晶石
14031002	纯净的钻石级黄晶石	3	14031090	精致的钻石级黄晶石
14031003	纯净的钻石级黄晶石	3	14031091	精致的钻石级黄晶石
14031004	纯净的钻石级黄晶石	3	14031092	精致的钻石级黄晶石
14031005	纯净的钻石级黄晶石	3	14031093	精致的钻石级黄晶石
14031006	纯净的钻石级黄晶石	3	14031094	精致的钻石级黄晶石
14031007	纯净的钻石级黄晶石	3	14031095	精致的钻石级黄晶石
14031008	纯净的钻石级黄晶石	3	14031096	精致的钻石级黄晶石
14031009	纯净的钻石级黄晶石	3	14031097	精致的钻石级黄晶石
14031010	纯净的钻石级黄晶石	3	14031098	精致的钻石级黄晶石
14031011	纯净的钻石级黄晶石	3	14031099	精致的钻石级黄晶石
14031012	纯净的钻石级黄晶石	3	14031100	精致的钻石级黄晶石
14031013	纯净的钻石级黄晶石	3	14031101	精致的钻石级黄晶石
14031014	精致的钻石级黄晶石	3	-1	
14031015	精致的钻石级黄晶石	3	-1	
14031016	精致的钻石级黄晶石	3	-1	
14031017	精致的钻石级黄晶石	3	-1	
14031018	精致的钻石级黄晶石	3	-1	
14031019	精致的钻石级黄晶石	3	-1	
14031020	精致的钻石级黄晶石	3	-1	
14031021	精致的钻石级黄晶石	3	-1	
14031022	精致的钻石级黄晶石	3	-1	
14031023	精致的钻石级黄晶石	3	-1	
14031024	精致的钻石级黄晶石	3	-1	
14031025	精致的钻石级黄晶石	3	-1	
14031026	精致的钻石级黄晶石	3	-1	
14031027	精致的钻石级黄晶石	3	-1	
14031028	精致的钻石级黄晶石	3	-1	
14031029	精致的钻石级黄晶石	3	-1	
14031030	精致的钻石级黄晶石	3	-1	
14031031	精致的钻石级黄晶石	3	-1	
14031032	精致的钻石级黄晶石	3	-1	
14031033	精致的钻石级黄晶石	3	-1	
14031034	精致的钻石级黄晶石	3	-1	
14031035	精致的钻石级黄晶石	3	-1	
14031036	精致的钻石级黄晶石	3	-1	
14031037	精致的钻石级黄晶石	3	-1	
14031038	精致的钻石级黄晶石	3	-1	
14031039	精致的钻石级黄晶石	3	-1	
14031040	精致的钻石级黄晶石	3	-1	
14031041	精致的钻石级黄晶石	3	-1	
14031042	精致的钻石级黄晶石	3	-1	
14031043	精致的钻石级黄晶石	3	-1	
14031044	精致的钻石级黄晶石	3	-1	
14031045	精致的钻石级黄晶石	3	-1	
14031046	精致的钻石级黄晶石	3	-1	
14031047	精致的钻石级黄晶石	3	-1	
14031048	精致的钻石级黄晶石	3	-1	
14031049	精致的钻石级黄晶石	3	-1	
14031050	精致的钻石级黄晶石	3	-1	
14031051	精致的钻石级黄晶石	3	-1	
14031052	精致的钻石级黄晶石	3	-1	
14031053	精致的钻石级黄晶石	3	-1	
14031054	精致的钻石级黄晶石	3	-1	
14031055	精致的钻石级黄晶石	3	-1	
14031056	精致的钻石级黄晶石	3	-1	
14031057	精致的钻石级黄晶石	3	-1	
14031058	精致的钻石级黄晶石	3	-1	
14031059	精致的钻石级黄晶石	3	-1	
14031060	精致的钻石级黄晶石	3	-1	
