NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	TEXT	NUM
45012507	45	302	3636	set:Khan2_Jiangxing_15 image:Khan2_Jiangxing_15_Icon_1	set:khan3_item_1 image:khan3_item_1_3	摩诃末	可铭刻部位：戒指，手镯	3	卡牌	此卡牌在浮屠塔61层以上掉落，您是否要自动寻路到浮屠塔？	95	100	10	27	2	250	10|12	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	437	4	161	-1	-1	-1	-1	-1	国家：元#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_15 image:Khan2_Jiangxinghui_15_Icon_1	100302
45012508	45	302	3637	set:Khan2_Jiangxing_15 image:Khan2_Jiangxing_15_Icon_1	set:khan3_item_1 image:khan3_item_1_3	摩诃末	可铭刻部位：戒指，手镯	3	卡牌	此卡牌在浮屠塔61层以上掉落，您是否要自动寻路到浮屠塔？	95	100	10	27	3	250	10|12	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	1092	4	243	-1	-1	-1	-1	-1	国家：元#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_15 image:Khan2_Jiangxinghui_15_Icon_1	100302
45012509	45	302	3638	set:Khan2_Jiangxing_15 image:Khan2_Jiangxing_15_Icon_1	set:khan3_item_1 image:khan3_item_1_3	摩诃末	可铭刻部位：戒指，手镯	3	卡牌	此卡牌在浮屠塔61层以上掉落，您是否要自动寻路到浮屠塔？	95	100	10	27	4	250	10|12	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	1820	4	324	-1	-1	-1	-1	-1	国家：元#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_15 image:Khan2_Jiangxinghui_15_Icon_1	100302
45012510	45	302	3639	set:Khan2_Jiangxing_15 image:Khan2_Jiangxing_15_Icon_1	set:khan3_item_1 image:khan3_item_1_3	摩诃末	可铭刻部位：戒指，手镯	3	卡牌	此卡牌在浮屠塔61层以上掉落，您是否要自动寻路到浮屠塔？	95	100	10	27	5	250	10|12	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	2275	4	406	-1	-1	-1	-1	-1	国家：元#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_15 image:Khan2_Jiangxinghui_15_Icon_1	100302
45012511	45	303	3700	set:Khan2_Jiangxing_6 image:Khan2_Jiangxing_6_Icon_8	set:khan3_item_1 image:khan3_item_1_4	札合敢不	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔1-20层掉落，您是否要自动寻路到浮屠塔？	45	100	10	27	1	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	3	4	5	-1	-1	-1	-1	-1	国家：克烈#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_6 image:Khan2_Jiangxinghui_6_Icon_8	100402
45012512	45	303	3701	set:Khan2_Jiangxing_6 image:Khan2_Jiangxing_6_Icon_8	set:khan3_item_1 image:khan3_item_1_4	札合敢不	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔1-20层掉落，您是否要自动寻路到浮屠塔？	45	100	10	27	2	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	19	4	9	-1	-1	-1	-1	-1	国家：克烈#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_6 image:Khan2_Jiangxinghui_6_Icon_8	100402
45012513	45	303	3702	set:Khan2_Jiangxing_6 image:Khan2_Jiangxing_6_Icon_8	set:khan3_item_1 image:khan3_item_1_4	札合敢不	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔1-20层掉落，您是否要自动寻路到浮屠塔？	45	100	10	27	3	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	48	4	15	-1	-1	-1	-1	-1	国家：克烈#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_6 image:Khan2_Jiangxinghui_6_Icon_8	100402
45012514	45	303	3703	set:Khan2_Jiangxing_6 image:Khan2_Jiangxing_6_Icon_8	set:khan3_item_1 image:khan3_item_1_4	札合敢不	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔1-20层掉落，您是否要自动寻路到浮屠塔？	45	100	10	27	4	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	80	4	19	-1	-1	-1	-1	-1	国家：克烈#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_6 image:Khan2_Jiangxinghui_6_Icon_8	100402
45012515	45	303	3704	set:Khan2_Jiangxing_6 image:Khan2_Jiangxing_6_Icon_8	set:khan3_item_1 image:khan3_item_1_4	札合敢不	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔1-20层掉落，您是否要自动寻路到浮屠塔？	45	100	10	27	5	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	99	4	25	-1	-1	-1	-1	-1	国家：克烈#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_6 image:Khan2_Jiangxinghui_6_Icon_8	100402
45012516	45	304	3705	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_4	set:khan3_item_1 image:khan3_item_1_4	赵构	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔21-30层掉落，您是否要自动寻路到浮屠塔？	55	100	10	27	1	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	10	4	10	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_4	100402
45012517	45	304	3706	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_4	set:khan3_item_1 image:khan3_item_1_4	赵构	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔21-30层掉落，您是否要自动寻路到浮屠塔？	55	100	10	27	2	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	53	4	19	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_4	100402
45012518	45	304	3707	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_4	set:khan3_item_1 image:khan3_item_1_4	赵构	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔21-30层掉落，您是否要自动寻路到浮屠塔？	55	100	10	27	3	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	136	4	30	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_4	100402
45012519	45	304	3708	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_4	set:khan3_item_1 image:khan3_item_1_4	赵构	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔21-30层掉落，您是否要自动寻路到浮屠塔？	55	100	10	27	4	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	227	4	40	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_4	100402
45012520	45	304	3709	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_4	set:khan3_item_1 image:khan3_item_1_4	赵构	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔21-30层掉落，您是否要自动寻路到浮屠塔？	55	100	10	27	5	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	284	4	50	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_4	100402
45012521	45	305	3710	set:Khan2_Jiangxing_70 image:Khan2_Jiangxing_70_Icon_8	set:khan3_item_1 image:khan3_item_1_4	纳兰真	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔31-40层掉落，您是否要自动寻路到浮屠塔？	65	100	10	27	1	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	25	4	24	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_70 image:Khan2_Jiangxinghui_70_Icon_8	100402
45012522	45	305	3711	set:Khan2_Jiangxing_70 image:Khan2_Jiangxing_70_Icon_8	set:khan3_item_1 image:khan3_item_1_4	纳兰真	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔31-40层掉落，您是否要自动寻路到浮屠塔？	65	100	10	27	2	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	128	4	48	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_70 image:Khan2_Jiangxinghui_70_Icon_8	100402
45012523	45	305	3712	set:Khan2_Jiangxing_70 image:Khan2_Jiangxing_70_Icon_8	set:khan3_item_1 image:khan3_item_1_4	纳兰真	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔31-40层掉落，您是否要自动寻路到浮屠塔？	65	100	10	27	3	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	322	4	72	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_70 image:Khan2_Jiangxinghui_70_Icon_8	100402
45012524	45	305	3713	set:Khan2_Jiangxing_70 image:Khan2_Jiangxing_70_Icon_8	set:khan3_item_1 image:khan3_item_1_4	纳兰真	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔31-40层掉落，您是否要自动寻路到浮屠塔？	65	100	10	27	4	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	536	4	96	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_70 image:Khan2_Jiangxinghui_70_Icon_8	100402
45012525	45	305	3714	set:Khan2_Jiangxing_70 image:Khan2_Jiangxing_70_Icon_8	set:khan3_item_1 image:khan3_item_1_4	纳兰真	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔31-40层掉落，您是否要自动寻路到浮屠塔？	65	100	10	27	5	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	671	4	120	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_70 image:Khan2_Jiangxinghui_70_Icon_8	100402
45012526	45	306	3715	set:Khan2_Jiangxing_26 image:Khan2_Jiangxing_26_Icon_12	set:khan3_item_1 image:khan3_item_1_4	章宗	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	1	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	44	4	41	-1	-1	-1	-1	-1	国家：金#r出身地区：华北	141176	set:Khan2_Jiangxinghui_26 image:Khan2_Jiangxinghui_26_Icon_12	100402
45012527	45	306	3716	set:Khan2_Jiangxing_26 image:Khan2_Jiangxing_26_Icon_12	set:khan3_item_1 image:khan3_item_1_4	章宗	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	2	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	221	4	82	-1	-1	-1	-1	-1	国家：金#r出身地区：华北	141176	set:Khan2_Jiangxinghui_26 image:Khan2_Jiangxinghui_26_Icon_12	100402
45012528	45	306	3717	set:Khan2_Jiangxing_26 image:Khan2_Jiangxing_26_Icon_12	set:khan3_item_1 image:khan3_item_1_4	章宗	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	3	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	557	4	124	-1	-1	-1	-1	-1	国家：金#r出身地区：华北	141176	set:Khan2_Jiangxinghui_26 image:Khan2_Jiangxinghui_26_Icon_12	100402
45012529	45	306	3718	set:Khan2_Jiangxing_26 image:Khan2_Jiangxing_26_Icon_12	set:khan3_item_1 image:khan3_item_1_4	章宗	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	4	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	928	4	165	-1	-1	-1	-1	-1	国家：金#r出身地区：华北	141176	set:Khan2_Jiangxinghui_26 image:Khan2_Jiangxinghui_26_Icon_12	100402
45012530	45	306	3719	set:Khan2_Jiangxing_26 image:Khan2_Jiangxing_26_Icon_12	set:khan3_item_1 image:khan3_item_1_4	章宗	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	5	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	1161	4	207	-1	-1	-1	-1	-1	国家：金#r出身地区：华北	141176	set:Khan2_Jiangxinghui_26 image:Khan2_Jiangxinghui_26_Icon_12	100402
45012531	45	307	3160	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_5	set:khan3_item_1 image:khan3_item_1_4	许化	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	1	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	44	4	41	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_5	100402
45012532	45	307	3161	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_5	set:khan3_item_1 image:khan3_item_1_4	许化	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	2	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	221	4	82	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_5	100402
45012533	45	307	3162	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_5	set:khan3_item_1 image:khan3_item_1_4	许化	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	3	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	557	4	124	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_5	100402
45012534	45	307	3163	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_5	set:khan3_item_1 image:khan3_item_1_4	许化	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	4	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	928	4	165	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_5	100402
45012535	45	307	3164	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_5	set:khan3_item_1 image:khan3_item_1_4	许化	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	5	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	1161	4	207	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_5	100402
45012536	45	308	3720	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_3	set:khan3_item_1 image:khan3_item_1_4	赵惇	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	1	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	65	4	63	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_3	100402
45012537	45	308	3721	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_3	set:khan3_item_1 image:khan3_item_1_4	赵惇	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	2	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	336	4	125	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_3	100402
45012538	45	308	3722	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_3	set:khan3_item_1 image:khan3_item_1_4	赵惇	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	3	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	842	4	188	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_3	100402
45012539	45	308	3723	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_3	set:khan3_item_1 image:khan3_item_1_4	赵惇	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	4	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	1403	4	251	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_3	100402
45012540	45	308	3724	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_3	set:khan3_item_1 image:khan3_item_1_4	赵惇	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	5	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	1754	4	313	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_3	100402
45012541	45	309	3695	set:Khan2_Jiangxing_14 image:Khan2_Jiangxing_14_Icon_11	set:khan3_item_1 image:khan3_item_1_4	罕失剌	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	1	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	65	4	63	-1	-1	-1	-1	-1	国家：元#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_14 image:Khan2_Jiangxinghui_14_Icon_11	100402
45012542	45	309	3696	set:Khan2_Jiangxing_14 image:Khan2_Jiangxing_14_Icon_11	set:khan3_item_1 image:khan3_item_1_4	罕失剌	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	2	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	336	4	125	-1	-1	-1	-1	-1	国家：元#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_14 image:Khan2_Jiangxinghui_14_Icon_11	100402
45012543	45	309	3697	set:Khan2_Jiangxing_14 image:Khan2_Jiangxing_14_Icon_11	set:khan3_item_1 image:khan3_item_1_4	罕失剌	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	3	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	842	4	188	-1	-1	-1	-1	-1	国家：元#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_14 image:Khan2_Jiangxinghui_14_Icon_11	100402
45012544	45	309	3698	set:Khan2_Jiangxing_14 image:Khan2_Jiangxing_14_Icon_11	set:khan3_item_1 image:khan3_item_1_4	罕失剌	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	4	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	1403	4	251	-1	-1	-1	-1	-1	国家：元#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_14 image:Khan2_Jiangxinghui_14_Icon_11	100402
45012545	45	309	3699	set:Khan2_Jiangxing_14 image:Khan2_Jiangxing_14_Icon_11	set:khan3_item_1 image:khan3_item_1_4	罕失剌	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	5	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	1754	4	313	-1	-1	-1	-1	-1	国家：元#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_14 image:Khan2_Jiangxinghui_14_Icon_11	100402
45012546	45	310	3725	set:Khan2_Jiangxing_14 image:Khan2_Jiangxing_14_Icon_6	set:khan3_item_1 image:khan3_item_1_4	杜根	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔61层以上掉落，您是否要自动寻路到浮屠塔？	95	100	10	27	1	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	92	4	87	-1	-1	-1	-1	-1	国家：元#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_14 image:Khan2_Jiangxinghui_14_Icon_6	100402
45012547	45	310	3726	set:Khan2_Jiangxing_14 image:Khan2_Jiangxing_14_Icon_6	set:khan3_item_1 image:khan3_item_1_4	杜根	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔61层以上掉落，您是否要自动寻路到浮屠塔？	95	100	10	27	2	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	470	4	174	-1	-1	-1	-1	-1	国家：元#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_14 image:Khan2_Jiangxinghui_14_Icon_6	100402
45012548	45	310	3727	set:Khan2_Jiangxing_14 image:Khan2_Jiangxing_14_Icon_6	set:khan3_item_1 image:khan3_item_1_4	杜根	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔61层以上掉落，您是否要自动寻路到浮屠塔？	95	100	10	27	3	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	1176	4	262	-1	-1	-1	-1	-1	国家：元#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_14 image:Khan2_Jiangxinghui_14_Icon_6	100402
45012549	45	310	3728	set:Khan2_Jiangxing_14 image:Khan2_Jiangxing_14_Icon_6	set:khan3_item_1 image:khan3_item_1_4	杜根	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔61层以上掉落，您是否要自动寻路到浮屠塔？	95	100	10	27	4	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	1960	4	349	-1	-1	-1	-1	-1	国家：元#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_14 image:Khan2_Jiangxinghui_14_Icon_6	100402
45012550	45	310	3729	set:Khan2_Jiangxing_14 image:Khan2_Jiangxing_14_Icon_6	set:khan3_item_1 image:khan3_item_1_4	杜根	可铭刻部位：戒指，手镯	4	卡牌	此卡牌在浮屠塔61层以上掉落，您是否要自动寻路到浮屠塔？	95	100	10	27	5	250	10|12	武魂卡04.lmodel	cj_yingguang_huang	0	-1	22	2450	4	437	-1	-1	-1	-1	-1	国家：元#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_14 image:Khan2_Jiangxinghui_14_Icon_6	100402
45012551	45	311	3730	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_6	set:khan3_item_1 image:khan3_item_1_5	史弥远	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	45	100	10	27	1	250	10|12	武魂卡05.lmodel	cj_yingguang_huang	0	-1	22	4	4	5	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_6	100502
45012552	45	311	3731	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_6	set:khan3_item_1 image:khan3_item_1_5	史弥远	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	45	100	10	27	2	250	10|12	武魂卡05.lmodel	cj_yingguang_huang	0	-1	22	20	4	10	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_6	100502
45012553	45	311	3732	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_6	set:khan3_item_1 image:khan3_item_1_5	史弥远	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	45	100	10	27	3	250	10|12	武魂卡05.lmodel	cj_yingguang_huang	0	-1	22	51	4	16	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_6	100502
45012554	45	311	3733	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_6	set:khan3_item_1 image:khan3_item_1_5	史弥远	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	45	100	10	27	4	250	10|12	武魂卡05.lmodel	cj_yingguang_huang	0	-1	22	85	4	21	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_6	100502
45012555	45	311	3734	set:Khan2_Jiangxing_10 image:Khan2_Jiangxing_10_Icon_6	set:khan3_item_1 image:khan3_item_1_5	史弥远	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	45	100	10	27	5	250	10|12	武魂卡05.lmodel	cj_yingguang_huang	0	-1	22	107	4	26	-1	-1	-1	-1	-1	国家：南宋#r出身地区：华南	141176	set:Khan2_Jiangxinghui_10 image:Khan2_Jiangxinghui_10_Icon_6	100502
45012556	45	312	3735	set:Khan2_Jiangxing_60 image:Khan2_Jiangxing_60_Icon_7	set:khan3_item_1 image:khan3_item_1_5	苏尔坦夏	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	55	100	10	27	1	250	10|12	武魂卡05.lmodel	cj_yingguang_huang	0	-1	22	11	4	10	-1	-1	-1	-1	-1	国家：花剌子模#r出身地区：中央亚细亚	141176	set:Khan2_Jiangxinghui_60 image:Khan2_Jiangxinghui_60_Icon_7	100502
45012557	45	312	3736	set:Khan2_Jiangxing_60 image:Khan2_Jiangxing_60_Icon_7	set:khan3_item_1 image:khan3_item_1_5	苏尔坦夏	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	55	100	10	27	2	250	10|12	武魂卡05.lmodel	cj_yingguang_huang	0	-1	22	57	4	21	-1	-1	-1	-1	-1	国家：花剌子模#r出身地区：中央亚细亚	141176	set:Khan2_Jiangxinghui_60 image:Khan2_Jiangxinghui_60_Icon_7	100502
