NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
30081067	30	8	1002	4	8	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	20	-1	-1	-1	-1	19	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081068	30	8	1003	4	8	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	25	-1	-1	-1	-1	19	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081069	30	8	1004	4	8	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	30	-1	-1	-1	-1	19	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081070	30	8	1005	4	8	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	35	-1	-1	-1	-1	19	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081071	30	8	1006	4	8	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	40	-1	-1	-1	-1	19	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081072	30	8	1002	4	8	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	20	-1	-1	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081073	30	8	1003	4	8	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	25	-1	-1	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081074	30	8	1004	4	8	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	30	-1	-1	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081075	30	8	1005	4	8	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	35	-1	-1	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081076	30	8	1006	4	8	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	40	-1	-1	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081077	30	8	1002	4	8	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	20	-1	-1	-1	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081078	30	8	1003	4	8	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	25	-1	-1	-1	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081079	30	8	1004	4	8	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	30	-1	-1	-1	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081080	30	8	1005	4	8	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	35	-1	-1	-1	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081081	30	8	1006	4	8	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	40	-1	-1	-1	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081082	30	8	1007	4	8	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	25	-1	-1	-1	-1	19	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081083	30	8	1008	4	8	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	30	-1	-1	-1	-1	19	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081084	30	8	1009	4	8	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	35	-1	-1	-1	-1	19	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081085	30	8	1010	4	8	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	40	-1	-1	-1	-1	19	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081086	30	8	1011	4	8	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	45	-1	-1	-1	-1	19	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081087	30	8	1012	4	8	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	25	-1	-1	-1	-1	20	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081088	30	8	1013	4	8	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	30	-1	-1	-1	-1	20	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081089	30	8	1014	4	8	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	35	-1	-1	-1	-1	20	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081090	30	8	1015	4	8	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	40	-1	-1	-1	-1	20	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081091	30	8	1016	4	8	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	45	-1	-1	-1	-1	20	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081092	30	8	1017	4	8	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	25	-1	-1	-1	-1	21	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081093	30	8	1018	4	8	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	30	-1	-1	-1	-1	21	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081094	30	8	1019	4	8	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	35	-1	-1	-1	-1	21	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081095	30	8	1020	4	8	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	40	-1	-1	-1	-1	21	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081096	30	8	1021	4	8	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	45	-1	-1	-1	-1	21	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081097	30	8	1022	4	8	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	30	-1	-1	-1	-1	19	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081098	30	8	1023	4	8	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	35	-1	-1	-1	-1	19	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081099	30	8	1024	4	8	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	40	-1	-1	-1	-1	19	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081100	30	8	1025	4	8	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	45	-1	-1	-1	-1	19	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081101	30	8	1026	4	8	1	-1	85	-1	-1	100	50	-1	10	7	7	0	-1	0	-1	-1	-1	50	-1	-1	-1	-1	19	1440	29	25000	33	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081102	30	8	1027	4	8	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	30	-1	-1	-1	-1	20	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081103	30	8	1028	4	8	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	35	-1	-1	-1	-1	20	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081104	30	8	1029	4	8	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	40	-1	-1	-1	-1	20	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081105	30	8	1030	4	8	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	45	-1	-1	-1	-1	20	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081106	30	8	1031	4	8	1	-1	85	-1	-1	100	50	-1	10	7	7	0	-1	0	-1	-1	-1	50	-1	-1	-1	-1	20	1440	29	25000	33	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081107	30	8	1032	4	8	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	30	-1	-1	-1	-1	21	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081108	30	8	1033	4	8	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	35	-1	-1	-1	-1	21	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081109	30	8	1034	4	8	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	40	-1	-1	-1	-1	21	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081110	30	8	1035	4	8	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	45	-1	-1	-1	-1	21	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30081111	30	8	1036	4	8	1	-1	85	-1	-1	100	50	-1	10	7	7	0	-1	0	-1	-1	-1	50	-1	-1	-1	-1	21	1440	29	25000	33	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
#	马玲																																																																
30091002	30	9	1002	4	9	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	6	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091003	30	9	1003	4	9	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	8	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091004	30	9	1004	4	9	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	10	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091005	30	9	1005	4	9	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	12	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091006	30	9	1006	4	9	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	14	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091007	30	9	1002	4	9	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	6	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091008	30	9	1003	4	9	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	8	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091009	30	9	1004	4	9	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	10	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091010	30	9	1005	4	9	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	12	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091011	30	9	1006	4	9	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	14	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091012	30	9	1002	4	9	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	6	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091013	30	9	1003	4	9	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	8	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091014	30	9	1004	4	9	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	10	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091015	30	9	1005	4	9	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	12	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091016	30	9	1006	4	9	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	14	22	15	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091022	30	9	1022	4	9	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	7	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091023	30	9	1023	4	9	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	9	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091024	30	9	1024	4	9	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	11	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091025	30	9	1025	4	9	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	13	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091026	30	9	1026	4	9	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	15	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091027	30	9	1027	4	9	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	7	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091028	30	9	1028	4	9	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	9	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091029	30	9	1029	4	9	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	11	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091030	30	9	1030	4	9	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	13	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091031	30	9	1031	4	9	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	15	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091032	30	9	1032	4	9	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	7	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091033	30	9	1033	4	9	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	9	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091034	30	9	1034	4	9	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	11	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091035	30	9	1035	4	9	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	13	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091036	30	9	1036	4	9	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	15	22	16	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091037	30	9	1002	4	9	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	8	22	60	29	500	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30091038	30	9	1003	4	9	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	-1	10	22	60	29	500	31	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
