NUM	NUM
10279350	1
10279351	1
10279352	1
10279353	1
10279354	1
10279355	1
10279356	2
10279357	2
10279358	2
10279359	2
10279360	2
10279361	2
10279362	2
10279363	2
10279364	2
10279365	2
10279366	2
10279367	2
10279368	3
10279369	3
10279370	3
10279371	3
10279372	3
10279373	3
10279374	1
10279375	1
10279376	1
10279377	1
10279378	1
10279379	1
10279380	1
10279381	1
10279382	1
10279383	1
10279384	1
10279385	1
10279386	1
10279387	1
10279388	1
10279389	1
10279390	1
10279391	1
10279392	2
10279393	2
10279394	2
10279395	2
10279396	2
10279397	2
10279398	2
10279399	2
10279400	2
10279401	2
10279402	2
10279403	2
10279404	3
10279405	3
10279406	3
10279407	3
10279408	3
10279409	3
10279500	3
10279501	3
10279502	3
10279503	3
10279504	3
10279505	3
10279506	3
10279507	3
10279508	3
10279509	3
10279510	3
10279511	3
10279512	3
10279513	3
10279514	3
10279515	3
10279516	3
10279517	3
10279518	3
10279519	3
10279520	3
10279521	3
10279522	3
10279523	3
10279524	3
10279525	3
10279526	3
10279527	3
10279528	3
10279529	3
10279530	3
10279531	3
10279532	3
10279533	3
10279534	3
10279535	3
10279536	3
10279537	3
10279538	3
10279539	3
10279540	3
10279541	3
10279542	3
10279543	3
10279544	3
10279545	3
10279546	3
10279547	3
10279548	4
10279549	4
10279550	4
10279551	4
10279552	4
10279553	4
10279554	4
10279555	4
10279556	4
10279557	4
10279558	4
10279559	4
10279560	4
10279561	4
10279562	4
10279563	4
10279564	4
10279565	4
10279566	4
10279567	4
10279568	4
10279569	4
10279570	4
10279571	4
10279600	3
10279601	3
10279602	3
10279603	3
10279604	3
10279605	3
10279606	3
10279607	3
10279608	3
10279609	3
10279610	3
10279611	3
10279612	3
10279613	3
10279614	3
10279615	3
10279616	3
10279617	3
10279618	3
10279619	3
10279620	3
10279621	3
10279622	3
10279623	3
10279630	3
10279631	3
10279632	3
10279633	3
10279634	3
10279635	3
10279636	3
10279637	3
10279638	3
10279639	3
10279640	3
10279641	3
10279642	3
10279643	3
10279644	3
10279645	3
10279646	3
10279647	3
10279648	3
10279649	3
10279650	3
10279651	3
10279652	3
10279653	3
10279660	3
10279661	3
10279662	3
10279663	3
10279664	3
10279665	3
10279666	3
10279667	3
10279668	3
10279669	3
10279670	3
10279671	3
10279672	3
10279673	3
10279674	3
10279675	3
10279676	3
10279677	3
10279678	3
10279679	3
10279680	3
10279681	3
10279682	3
10279683	3
10279916	3
10279917	3
10279918	3
10279919	3
10279920	3
10279921	3
10279922	3
10279923	4
10279924	4
10279925	4
10279926	4
10279927	4
10279928	4
10279929	4
10279930	3
10279931	3
10279932	3
10279933	3
10279934	3
10279935	3
10279936	3
10279937	3
10279938	3
10279939	3
10279940	3
10279941	3
10279942	3
10279943	3
10279944	4
10279945	4
10279946	4
10279947	4
10279948	4
10279949	4
10279950	4
10279951	3
10279952	3
10279953	3
10279954	3
10279955	3
10279956	3
10279957	3
10279958	3
10279959	3
10279960	3
10279961	3
10279962	3
10279963	3
10279964	3
10279965	4
10279966	4
10279967	4
10279968	4
10279969	4
10279970	4
10279971	4
10279972	3
10279973	3
10279974	3
10279975	3
10279976	3
10279977	3
10279978	3
10279979	3
10279980	3
10279981	3
10279982	3
10279983	3
10279984	3
10279985	3
10279986	4
10279987	4
10279988	4
10279989	4
10279990	4
10279991	4
10279992	4
10279993	3
10279994	3
10279995	3
10279996	3
10279997	3
10279998	3
10279999	3
10284003	1
10284004	2
10284013	1
10284014	2
10284023	1
10284024	2
10284033	1
10284034	2
10284043	1
10284044	2
10284053	1
10284054	2
10284061	1
10284062	1
10284063	1
10284064	1
10284065	1
10284066	1
10284071	2
10284072	2
10284073	2
10284074	2
10284075	2
10284076	2
10285001	2
10285002	2
10287003	1
10287013	1
10287023	1
10287033	1
10287043	1
10287053	1
10287061	1
10287062	1
10287063	1
10287064	1
10287065	1
10287066	1
10287072	1
10287073	1
10287074	2
10287082	1
10287083	1
10287084	2
10287100	2
10287101	2
10287102	2
10287103	2
10287104	2
10287105	2
10287110	2
10287111	2
10287112	2
10287113	2
10287114	2
10287115	2
10287200	2
10287201	3
10287202	2
10287203	3
10287300	1
10287301	2
10287302	3
10287303	1
10287304	2
10287305	3
10287306	1
10287307	2
10287308	3
10287309	1
10287310	2
10287311	3
10287312	1
10287313	2
10287314	3
10287315	1
10287316	2
10287317	3
10287318	1
10287319	2
10287320	3
10287321	1
10287322	2
10287323	3
10287324	1
10287325	2
10287326	3
10287327	1
10287328	2
10287329	3
10287330	1
10287331	2
10287332	3
10287333	1
10287334	2
10287335	3
10287336	1
10287337	2
10287338	3
10287339	1
10287340	2
10287341	3
10287342	1
10287343	2
10287344	3
10287345	1
10287346	2
10287347	3
10287348	1
10287349	2
10287350	3
10287351	1
10287352	2
10287353	3
10287354	1
10287355	2
10287356	3
10287357	1
10287358	2
10287359	3
10287360	3
10287361	3
10287362	2
10287363	3
10287364	4
10287365	2
10287366	3
10287367	4
10287400	2
10287401	3
10287402	4
10287403	2
10287404	3
10287405	4
10288020	1
10288021	2
10288024	1
10288025	2
10288028	1
10288029	2
10288032	1
10288033	2
10288036	1
10288037	2
10288040	1
10288041	2
10288042	1
10288043	1
10288044	1
10288045	1
10288046	1
10288047	1
10288048	2
10288049	2
10288050	2
10288051	2
10288052	2
10288053	2
10288056	1
10288059	1
10288062	1
10288065	1
10288068	1
10288071	1
10288072	1
10288073	1
10288074	1
10288075	1
10288076	1
10288077	1
10288078	2
10288079	2
10288080	2
10288081	2
10288082	2
10288083	2
10288084	2
10288085	2
10288086	2
10288087	2
10288088	2
10288089	2
10288100	3
10288101	3
10288102	3
10288103	3
10288104	3
10288105	3
10288106	3
10288107	3
10288108	3
10288109	3
10288110	3
10288111	3
10288112	3
10288113	3
10288114	3
10288115	3
10288116	3
10288117	3
10288118	3
10288119	3
10288120	3
10288121	3
10288122	3
10288123	3
10288124	3
10288125	3
10288126	3
10288127	3
10288128	3
10288129	3
10288130	3
10288131	3
10288132	3
10288133	3
10288134	3
10288135	3
10288136	3
10288137	3
10288138	3
10288139	3
10288140	3
10288141	3
10288142	3
10288143	3
10288144	3
10288145	3
10288146	3
10288147	3
10288172	1
10288173	1
10288174	1
10288175	2
10288176	2
10288177	2
10288178	3
10288179	3
10288180	3
10288181	1
10288182	1
10288183	1
10288184	2
10288185	2
10288186	2
10288187	3
10288188	3
10288189	3
10288190	1
10288191	1
10288192	1
10288193	2
10288194	2
10288195	2
10288196	3
10288197	3
10288198	3
10288199	1
10288200	1
10288201	1
10288202	2
10288203	2
10288204	2
10288205	3
10288206	3
10288207	3
10288208	1
10288209	1
10288210	1
10288211	2
10288212	2
10288213	2
10288214	3
10288215	3
10288216	3
10288217	1
10288218	1
10288219	1
10288220	2
10288221	2
10288222	2
10288223	3
10288224	3
10288225	3
10288226	1
10288227	2
10288228	3
10288229	1
10288230	2
10288231	3
10288232	1
10288233	2
10288234	3
10288235	1
10288236	2
10288237	3
10294003	1
10294004	2
10294013	1
10294014	2
10294023	1
10294024	2
10294033	1
10294034	2
10294043	1
10294044	2
10294053	1
10294054	2
10294061	1
10294062	1
10294063	1
10294064	1
10294065	1
10294066	1
10294071	2
10294072	2
10294073	2
10294074	2
10294075	2
10294076	2
10295001	2
10295002	2
10297003	1
10297013	1
10297023	1
10297033	1
10297043	1
10297053	1
10297061	1
10297062	1
10297063	1
10297064	1
10297065	1
10297066	1
10297072	1
10297073	1
10297074	2
10297082	1
10297083	1
10297084	2
10297087	1
10297088	2
10297089	3
10297090	1
10297091	2
10297092	3
10297100	2
10297101	2
10297102	2
10297103	2
10297104	2
10297105	2
10297110	2
10297111	2
10297112	2
10297113	2
10297114	2
10297115	2
10297200	2
10297201	3
10297202	2
10297203	3
10297204	2
10297205	3
10297206	2
10297207	3
10297208	2
10297209	3
10297210	2
10297211	3
10297212	3
10297213	3
10298020	1
10298021	2
10298024	1
10298025	2
10298028	1
10298029	2
10298032	1
10298033	2
10298036	1
10298037	2
10298040	1
10298041	2
10298042	1
10298043	1
10298044	1
10298045	1
10298046	1
10298047	1
10298048	2
10298049	2
10298050	2
10298051	2
10298052	2
10298053	2
10298056	1
10298059	1
10298062	1
10298065	1
10298068	1
10298071	1
10298072	1
10298073	1
10298074	1
10298075	1
10298076	1
10298077	1
10298078	2
10298079	2
10298080	2
10298081	2
10298082	2
10298083	2
10298084	2
10298085	2
10298086	2
10298087	2
10298088	2
10298089	2
10298100	3
10298101	3
10298102	3
10298103	3
10298104	3
10298105	3
10298106	3
10298107	3
10298108	3
10298109	3
10298110	3
10298111	3
10298112	3
10298113	3
10298114	3
10298115	3
10298116	3
10298117	3
10298118	3
10298119	3
10298120	3
10298121	3
10298122	3
10298123	3
10298124	3
10298125	3
10298126	3
10298127	3
10298128	3
10298129	3
10298130	3
10298131	3
10298132	3
10298133	3
10298134	3
10298135	3
10298136	3
10298137	3
10298138	3
10298139	3
10298140	3
10298141	3
10298142	3
10298143	3
10298144	3
10298145	3
10298146	3
10298147	3
10298172	1
10298173	1
10298174	1
10298175	2
10298176	2
10298177	2
10298178	3
10298179	3
10298180	3
10298181	1
10298182	1
10298183	1
10298184	2
10298185	2
10298186	2
10298187	3
10298188	3
10298189	3
10298190	1
10298191	1
10298192	1
10298193	2
10298194	2
10298195	2
10298196	3
10298197	3
10298198	3
10298199	1
10298200	1
10298201	1
10298202	2
10298203	2
10298204	2
10298205	3
10298206	3
10298207	3
10298208	1
10298209	1
10298210	1
10298211	2
10298212	2
10298213	2
10298214	3
10298215	3
10298216	3
10298217	1
10298218	1
10298219	1
10298220	2
10298221	2
10298222	2
10298223	3
10298224	3
10298225	3
10298226	1
10298227	2
10298228	3
10298229	1
10298230	2
10298231	3
10298232	1
10298233	2
10298234	3
10298235	1
10298236	2
10298237	3
10300100	5
10300101	5
10300102	5
10300103	5
10300104	5
10300105	5
10300106	5
10300107	5
10300108	5
10300109	5
10300110	5
10300111	5
10300112	5
10300113	5
10300114	5
10300115	5
10300116	5
10300117	5
10300118	5
10300119	5
10300120	5
10300121	5
10300122	5
10300123	5
10300124	5
10300125	5
10300126	5
10300127	5
10300128	5
10300129	5
10300130	5
10300131	5
10300132	5
10300133	5
10300134	5
10300135	5
10300136	5
10300137	5
10300138	5
10300139	5
10300140	5
10300141	5
10300142	5
10300143	5
10300144	5
10300145	5
10300146	5
10300147	5
10300148	5
10300149	5
10300150	5
10300151	5
10300152	5
10300153	5
10300154	5
10300155	5
10300156	5
10300157	5
10300158	5
10300159	5
10300160	5
10300161	5
10300162	5
10300163	5
10300164	5
10300165	5
10300166	5
10300167	5
10300168	5
10306010	5
10306011	5
10306012	5
10306013	5
10306014	5
10306015	5
10306016	5
10306017	5
10306018	5
10306019	5
10306020	5
10306021	5
10306022	5
10306023	5
10306024	5
10306025	5
10306026	5
10306027	5
10306028	5
10306029	5
10306030	5
10306031	5
10306032	5
10306033	5
10306034	5
10306035	5
10306036	5
10306037	5
10306038	5
10306039	5
10306040	5
10306041	5
10306042	5
10306043	5
10306044	5
10306045	5
10306046	5
10306047	5
10306048	5
10306049	5
10306050	5
10306051	5
10306052	5
10306053	5
10306054	5
10306055	5
10306056	5
10306057	5
10306058	5
10306059	5
10306060	5
10306061	5
10306062	5
10306063	5
10306064	5
10306065	5
10306066	5
10306067	5
10306068	5
10306069	5
10306070	5
10306074	5
10306075	5
10306076	5
10306077	5
10306078	5
10306079	5
10306080	5
10306081	5
10306082	5
10306083	5
10306084	5
10306085	5
10306086	5
10306087	5
10306088	5
10306089	5
10306090	5
10306091	5
10306092	5
10306093	5
10306094	5
10306095	5
10306096	5
10306097	5
10306098	5
10306099	5
10306100	5
10306101	5
10306102	5
10306103	5
10306104	5
10306105	5
10306106	5
10306107	5
10306108	5
10306109	5
10306110	5
10306111	5
10306112	5
10306113	5
10306114	5
10306115	5
10306116	5
10306117	5
10306118	5
10306133	5
10306134	5
10306135	5
10306136	5
10306137	5
10306144	5
10310000	5
10310001	5
10310002	5
10310003	5
10310004	5
10310005	5
10310006	5
10310007	5
10310008	5
10310009	5
10310010	5
10310011	5
10310012	5
10310013	5
10310014	5
10310015	5
10310016	5
10310017	5
10310018	5
10310019	5
10310020	5
10310021	5
10310022	5
10310023	5
10310024	5
10310025	5
10310026	5
10310027	5
10310028	5
10310029	5
10310030	5
10310031	5
10310032	5
10310033	5
10310034	5
10310035	5
10310036	5
10310037	5
10310038	5
10310039	5
10310040	5
10310041	5
10310042	5
10310043	5
10310044	5
10310045	5
10310046	5
10310047	5
10310048	5
10310049	5
10310050	5
10310051	5
10310052	5
10340000	5
10340001	5
10340002	5
10340003	5
10340004	5
10340005	5
10340006	5
10340007	5
10340008	5
10340009	5
10340010	5
10340011	5
10340012	5
10340013	5
10340014	5
10340015	5
10340016	5
10340017	5
10340018	5
10340019	5
10340020	5
10340021	5
10340022	5
10340023	5
10340024	5
10340025	5
10340026	5
10354003	1
10354004	2
10354005	3
10354100	1
10354101	2
10354102	3
10354200	1
10354201	3
10354202	3
10354203	3
10354301	1
10354302	1
10354303	1
10354401	2
10354402	2
10354403	3
10355003	1
10355004	2
10355005	3
10355100	1
10355101	2
10355102	3
10355200	1
10355201	3
10355202	3
10355203	3
10355301	1
10355302	1
10355303	1
10355401	2
10355402	2
10355403	3
10355404	4
10355405	4
10359916	3
10359917	3
10359918	3
10359919	3
10359920	3
10359921	3
10359922	3
10359923	4
10359924	4
10359925	4
10359926	4
10359927	4
10359928	4
10359929	4
10359930	3
10359931	3
10359932	3
10359933	3
10359934	3
10359935	3
10359936	3
10359937	3
10359938	3
10359939	3
10359940	3
10359941	3
10359942	3
10359943	3
10359944	4
10359945	4
10359946	4
10359947	4
10359948	4
10359949	4
10359950	4
10359951	3
10359952	3
10359953	3
10359954	3
10359955	3
10359956	3
10359957	3
10359958	3
10359959	3
10359960	3
10359961	3
10359962	3
10359963	3
10359964	3
10359965	4
10359966	4
10359967	4
10359968	4
10359969	4
10359970	4
10359971	4
10359972	3
10359973	3
10359974	3
10359975	3
10359976	3
10359977	3
10359978	3
10359979	3
10359980	3
10359981	3
10359982	3
10359983	3
10359984	3
10359985	3
10359986	4
10359987	4
10359988	4
10359989	4
10359990	4
10359991	4
10359992	4
10359993	3
10359994	3
10359995	3
10359996	3
10359997	3
10359998	3
10359999	3
10364003	1
10364004	2
10364005	3
10364100	1
10364101	2
10364102	3
10364200	1
10364201	3
10364202	3
10364203	3
10364301	1
10364302	1
10364303	1
10364401	2
10364402	2
10364403	3
10365003	1
10365004	2
10365005	3
10365100	1
10365101	2
10365102	3
10365200	1
10365201	3
10365202	3
10365203	3
10365301	1
10365302	1
10365303	1
10365401	2
10365402	2
10365403	3
10365404	4
10365405	4
10369916	3
10369917	3
10369918	3
10369919	3
10369920	3
10369921	3
10369922	3
10369923	4
10369924	4
10369925	4
10369926	4
10369927	4
10369928	4
10369929	4
10369930	3
10369931	3
10369932	3
10369933	3
10369934	3
10369935	3
10369936	3
10369937	3
10369938	3
10369939	3
10369940	3
10369941	3
10369942	3
10369943	3
10369944	4
10369945	4
10369946	4
10369947	4
10369948	4
10369949	4
10369950	4
10369951	3
10369952	3
10369953	3
10369954	3
10369955	3
10369956	3
10369957	3
10369958	3
10369959	3
10369960	3
10369961	3
10369962	3
10369963	3
10369964	3
10369965	4
10369966	4
10369967	4
10369968	4
10369969	4
10369970	4
10369971	4
10369972	3
10369973	3
10369974	3
10369975	3
10369976	3
10369977	3
10369978	3
10369979	3
10369980	3
10369981	3
10369982	3
10369983	3
10369984	3
10369985	3
10369986	4
10369987	4
10369988	4
10369989	4
10369990	4
10369991	4
10369992	4
10369993	3
10369994	3
10369995	3
10369996	3
10369997	3
10369998	3
10369999	3
10374003	1
10374004	2
10374005	3
10374100	1
10374101	2
10374102	3
10374200	1
10374201	3
10374202	3
10374203	3
10374301	1
10374302	1
10374303	1
10374401	2
10374402	2
10374403	3
10375003	1
10375004	2
10375005	3
10375100	1
10375101	2
10375102	3
10375200	1
10375201	3
10375202	3
10375203	3
10375301	1
10375302	1
10375303	1
10375401	2
10375402	2
10375403	3
10375404	4
10375405	4
10379916	3
10379917	3
10379918	3
10379919	3
10379920	3
10379921	3
10379922	3
10379923	4
10379924	4
10379925	4
10379926	4
10379927	4
10379928	4
10379929	4
10379930	3
10379931	3
10379932	3
10379933	3
10379934	3
10379935	3
10379936	3
10379937	3
10379938	3
10379939	3
10379940	3
10379941	3
10379942	3
10379943	3
10379944	4
10379945	4
10379946	4
10379947	4
10379948	4
10379949	4
10379950	4
10379951	3
10379952	3
10379953	3
10379954	3
10379955	3
10379956	3
10379957	3
10379958	3
10379959	3
10379960	3
10379961	3
10379962	3
10379963	3
10379964	3
10379965	4
10379966	4
10379967	4
10379968	4
10379969	4
10379970	4
10379971	4
10379972	3
10379973	3
10379974	3
10379975	3
10379976	3
10379977	3
10379978	3
10379979	3
10379980	3
10379981	3
10379982	3
10379983	3
10379984	3
10379985	3
10379986	4
10379987	4
10379988	4
10379989	4
10379990	4
10379991	4
10379992	4
10379993	3
10379994	3
10379995	3
10379996	3
10379997	3
10379998	3
10379999	3
10384003	1
10384004	2
10384005	3
10384100	1
10384101	2
10384102	3
10384200	1
10384201	3
10384202	3
10384203	3
10384301	1
10384302	1
10384303	1
10384401	2
10384402	2
10384403	3
10385003	1
10385004	2
10385005	3
10385100	1
10385101	2
10385102	3
10385200	1
10385201	3
10385202	3
10385203	3
10385301	1
10385302	1
10385303	1
10385401	2
10385402	2
10385403	3
10385404	4
10385405	4
10389916	3
10389917	3
10389918	3
10389919	3
10389920	3
10389921	3
10389922	3
10389923	4
10389924	4
10389925	4
10389926	4
10389927	4
10389928	4
10389929	4
10389930	3
10389931	3
10389932	3
10389933	3
10389934	3
10389935	3
10389936	3
10389937	3
10389938	3
10389939	3
10389940	3
10389941	3
10389942	3
10389943	3
10389944	4
10389945	4
10389946	4
10389947	4
10389948	4
10389949	4
10389950	4
10389951	3
10389952	3
10389953	3
10389954	3
10389955	3
10389956	3
10389957	3
10389958	3
10389959	3
10389960	3
10389961	3
10389962	3
10389963	3
10389964	3
10389965	4
10389966	4
10389967	4
10389968	4
10389969	4
10389970	4
10389971	4
10389972	3
10389973	3
10389974	3
10389975	3
10389976	3
10389977	3
10389978	3
10389979	3
10389980	3
10389981	3
10389982	3
10389983	3
10389984	3
10389985	3
10389986	4
10389987	4
10389988	4
10389989	4
10389990	4
10389991	4
10389992	4
10389993	3
10389994	3
10389995	3
10389996	3
10389997	3
10389998	3
10389999	3
10394003	1
10394004	2
10394005	3
10394100	1
10394101	2
10394102	3
10394200	1
10394201	3
10394202	3
10394203	3
10394301	1
10394302	1
10394303	1
10394401	2
10394402	2
10394403	3
10395003	1
10395004	2
10395005	3
10395100	1
10395101	2
10395102	3
10395200	1
10395201	3
10395202	3
10395203	3
10395301	1
10395302	1
10395303	1
10395401	2
10395402	2
10395403	3
10395404	4
10395405	4
10399916	3
10399917	3
10399918	3
10399919	3
10399920	3
10399921	3
10399922	3
10399923	4
10399924	4
10399925	4
10399926	4
10399927	4
10399928	4
10399929	4
10399930	3
10399931	3
10399932	3
10399933	3
10399934	3
10399935	3
10399936	3
10399937	3
10399938	3
10399939	3
10399940	3
10399941	3
10399942	3
10399943	3
10399944	4
10399945	4
10399946	4
10399947	4
10399948	4
10399949	4
10399950	4
10399951	3
10399952	3
10399953	3
10399954	3
10399955	3
10399956	3
10399957	3
10399958	3
10399959	3
10399960	3
10399961	3
10399962	3
10399963	3
10399964	3
10399965	4
10399966	4
10399967	4
10399968	4
10399969	4
10399970	4
10399971	4
10399972	3
10399973	3
10399974	3
10399975	3
10399976	3
10399977	3
10399978	3
10399979	3
10399980	3
10399981	3
10399982	3
10399983	3
10399984	3
10399985	3
10399986	4
10399987	4
10399988	4
10399989	4
10399990	4
10399991	4
10399992	4
10399993	3
10399994	3
10399995	3
10399996	3
10399997	3
10399998	3
10399999	3
10404003	1
10404004	2
10404005	3
10404100	1
10404101	2
10404102	3
10404200	1
10404201	3
10404202	3
10404203	3
10404301	1
10404302	1
10404303	1
10404401	2
10404402	2
10404403	3
10405003	1
10405004	2
10405005	3
10405100	1
10405101	2
10405102	3
10405200	1
10405201	3
10405202	3
10405203	3
10405301	1
10405302	1
10405303	1
10405401	2
10405402	2
10405403	3
10405404	4
10405405	4
10409916	3
10409917	3
10409918	3
10409919	3
10409920	3
10409921	3
10409922	3
10409923	4
10409924	4
10409925	4
10409926	4
10409927	4
10409928	4
10409929	4
10409930	3
10409931	3
10409932	3
10409933	3
10409934	3
10409935	3
10409936	3
10409937	3
10409938	3
10409939	3
10409940	3
10409941	3
10409942	3
10409943	3
10409944	4
10409945	4
10409946	4
10409947	4
10409948	4
10409949	4
10409950	4
10409951	3
10409952	3
10409953	3
10409954	3
10409955	3
10409956	3
10409957	3
10409958	3
10409959	3
10409960	3
10409961	3
10409962	3
10409963	3
10409964	3
10409965	4
10409966	4
10409967	4
10409968	4
10409969	4
10409970	4
10409971	4
10409972	3
10409973	3
10409974	3
10409975	3
10409976	3
10409977	3
10409978	3
10409979	3
10409980	3
10409981	3
10409982	3
10409983	3
10409984	3
10409985	3
10409986	4
10409987	4
10409988	4
10409989	4
10409990	4
10409991	4
10409992	4
10409993	3
10409994	3
10409995	3
10409996	3
10409997	3
10409998	3
10409999	3
10414003	1
10414004	2
10414005	3
10414100	1
10414101	2
10414102	3
10414200	1
10414201	3
10414202	3
10414203	3
10414301	1
10414302	1
10414303	1
10414401	2
10414402	2
10414403	3
10415003	1
10415004	2
10415005	3
10415100	1
10415101	2
10415102	3
10415200	1
10415201	3
10415202	3
10415203	3
10415301	1
10415302	1
10415303	1
10415401	2
10415402	2
10415403	3
10415404	4
10415405	4
10419916	3
10419917	3
10419918	3
10419919	3
10419920	3
10419921	3
10419922	3
10419923	4
10419924	4
10419925	4
10419926	4
10419927	4
10419928	4
10419929	4
10419930	3
10419931	3
10419932	3
10419933	3
10419934	3
10419935	3
10419936	3
10419937	3
10419938	3
10419939	3
10419940	3
10419941	3
10419942	3
10419943	3
10419944	4
10419945	4
10419946	4
10419947	4
10419948	4
10419949	4
10419950	4
10419951	3
10419952	3
10419953	3
10419954	3
10419955	3
10419956	3
10419957	3
10419958	3
10419959	3
10419960	3
10419961	3
10419962	3
10419963	3
10419964	3
10419965	4
10419966	4
10419967	4
10419968	4
10419969	4
10419970	4
10419971	4
10419972	3
10419973	3
10419974	3
10419975	3
10419976	3
10419977	3
10419978	3
10419979	3
10419980	3
10419981	3
10419982	3
10419983	3
10419984	3
10419985	3
10419986	4
10419987	4
10419988	4
10419989	4
10419990	4
10419991	4
10419992	4
10419993	3
10419994	3
10419995	3
10419996	3
10419997	3
10419998	3
10419999	3
10424003	1
10424004	2
10424005	3
10424100	1
10424101	2
10424102	3
10424200	1
10424201	3
10424202	3
10424203	3
10424301	1
10424302	1
10424303	1
10424401	2
10424402	2
10424403	3
10425003	1
10425004	2
10425005	3
10425100	1
10425101	2
10425102	3
10425200	1
10425201	3
10425202	3
10425203	3
10425301	1
10425302	1
10425303	1
10425401	2
10425402	2
10425403	3
10425404	4
10425405	4
10429916	3
10429917	3
10429918	3
10429919	3
10429920	3
10429921	3
10429922	3
10429923	4
10429924	4
10429925	4
10429926	4
10429927	4
10429928	4
10429929	4
10429930	3
10429931	3
10429932	3
10429933	3
10429934	3
10429935	3
10429936	3
10429937	3
10429938	3
10429939	3
10429940	3
10429941	3
10429942	3
10429943	3
10429944	4
10429945	4
10429946	4
10429947	4
10429948	4
10429949	4
10429950	4
10429951	3
10429952	3
10429953	3
10429954	3
10429955	3
10429956	3
10429957	3
10429958	3
10429959	3
10429960	3
10429961	3
10429962	3
10429963	3
10429964	3
10429965	4
10429966	4
10429967	4
10429968	4
10429969	4
10429970	4
10429971	4
10429972	3
10429973	3
10429974	3
10429975	3
10429976	3
10429977	3
10429978	3
10429979	3
10429980	3
10429981	3
10429982	3
10429983	3
10429984	3
10429985	3
10429986	4
10429987	4
10429988	4
10429989	4
10429990	4
10429991	4
10429992	4
10429993	3
10429994	3
10429995	3
10429996	3
10429997	3
10429998	3
10429999	3
10434003	1
10434004	2
10434005	3
10434100	1
10434101	2
10434102	3
10434200	1
10434201	3
10434202	3
10434203	3
10434301	1
10434302	1
10434303	1
10434401	2
10434402	2
10434403	3
10435003	1
10435004	2
10435005	3
10435100	1
10435101	2
10435102	3
10435200	1
10435201	3
10435202	3
10435203	3
10435301	1
10435302	1
10435303	1
10435401	2
10435402	2
10435403	3
10435404	4
10435405	4
10439916	3
10439917	3
10439918	3
10439919	3
10439920	3
10439921	3
10439922	3
10439923	4
10439924	4
10439925	4
10439926	4
10439927	4
10439928	4
10439929	4
10439930	3
10439931	3
10439932	3
10439933	3
10439934	3
10439935	3
10439936	3
10439937	3
10439938	3
10439939	3
10439940	3
10439941	3
10439942	3
10439943	3
10439944	4
10439945	4
10439946	4
10439947	4
10439948	4
10439949	4
10439950	4
10439951	3
10439952	3
10439953	3
10439954	3
10439955	3
10439956	3
10439957	3
10439958	3
10439959	3
10439960	3
10439961	3
10439962	3
10439963	3
10439964	3
10439965	4
10439966	4
10439967	4
10439968	4
10439969	4
10439970	4
10439971	4
10439972	3
10439973	3
10439974	3
10439975	3
10439976	3
10439977	3
10439978	3
10439979	3
10439980	3
10439981	3
10439982	3
10439983	3
10439984	3
10439985	3
10439986	4
10439987	4
10439988	4
10439989	4
10439990	4
10439991	4
10439992	4
10439993	3
10439994	3
10439995	3
10439996	3
10439997	3
10439998	3
10439999	3
10444003	1
10444004	2
10444005	3
10444100	1
10444101	2
10444102	3
10444200	1
10444201	3
10444202	3
10444203	3
10444301	1
10444302	1
10444303	1
10444401	2
10444402	2
10444403	3
10445003	1
10445004	2
10445005	3
10445100	1
10445101	2
10445102	3
10445200	1
10445201	3
10445202	3
10445203	3
10445301	1
10445302	1
10445303	1
10445401	2
10445402	2
10445403	3
10445404	4
10445405	4
10449916	3
10449917	3
10449918	3
10449919	3
10449920	3
10449921	3
10449922	3
10449923	4
10449924	4
10449925	4
10449926	4
10449927	4
10449928	4
10449929	4
10449930	3
10449931	3
10449932	3
10449933	3
10449934	3
10449935	3
10449936	3
10449937	3
10449938	3
10449939	3
10449940	3
10449941	3
10449942	3
10449943	3
10449944	4
10449945	4
10449946	4
10449947	4
10449948	4
10449949	4
10449950	4
10449951	3
10449952	3
10449953	3
10449954	3
10449955	3
10449956	3
10449957	3
10449958	3
10449959	3
10449960	3
10449961	3
10449962	3
10449963	3
10449964	3
10449965	4
10449966	4
10449967	4
10449968	4
10449969	4
10449970	4
10449971	4
10449972	3
10449973	3
10449974	3
10449975	3
10449976	3
10449977	3
10449978	3
10449979	3
10449980	3
10449981	3
10449982	3
10449983	3
10449984	3
10449985	3
10449986	4
10449987	4
10449988	4
10449989	4
10449990	4
10449991	4
10449992	4
10449993	3
10449994	3
10449995	3
10449996	3
10449997	3
10449998	3
10449999	3
10454003	1
10454004	2
10454005	3
10454100	1
10454101	2
10454102	3
10454200	1
10454201	3
10454202	3
10454203	3
10454301	1
10454302	1
10454303	1
10454401	2
10454402	2
10454403	3
10455003	1
10455004	2
10455005	3
10455100	1
10455101	2
10455102	3
10455200	1
10455201	3
10455202	3
10455203	3
10455301	1
10455302	1
10455303	1
10455401	2
10455402	2
10455403	3
10455404	4
10455405	4
10459916	3
10459917	3
10459918	3
10459919	3
10459920	3
10459921	3
10459922	3
10459923	4
10459924	4
10459925	4
10459926	4
10459927	4
10459928	4
10459929	4
10459930	3
10459931	3
10459932	3
10459933	3
10459934	3
10459935	3
10459936	3
10459937	3
10459938	3
10459939	3
10459940	3
10459941	3
10459942	3
10459943	3
10459944	4
10459945	4
10459946	4
10459947	4
10459948	4
10459949	4
10459950	4
