NUM	NUM	NUM	NUM	TEXT	NUM	TEXT	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM	TEXT	TEXT	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	
14030772	14	3	772	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	10	20	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030773	14	3	773	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	16	5	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030774	14	3	774	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	16	6	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030775	14	3	775	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	16	7	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030776	14	3	776	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	16	8	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030777	14	3	777	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	16	10	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030778	14	3	778	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	16	12	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030779	14	3	779	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	16	14	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030780	14	3	780	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	16	20	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030781	14	3	781	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	18	5	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030782	14	3	782	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	18	6	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030783	14	3	783	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	18	7	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030784	14	3	784	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	18	8	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030785	14	3	785	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	18	10	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030786	14	3	786	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	18	12	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030787	14	3	787	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	18	14	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030788	14	3	788	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	18	20	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030789	14	3	789	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	20	5	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030790	14	3	790	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	20	6	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030791	14	3	791	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	20	7	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030792	14	3	792	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	20	8	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030793	14	3	793	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	20	10	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030794	14	3	794	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	20	12	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030795	14	3	795	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	20	14	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030796	14	3	796	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	20	20	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030797	14	3	797	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	22	90	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030798	14	3	798	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	22	108	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030799	14	3	799	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	22	126	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030800	14	3	800	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	22	144	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030801	14	3	801	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	22	180	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030802	14	3	802	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	22	216	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030803	14	3	803	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	22	252	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030804	14	3	804	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	22	360	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030805	14	3	805	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	0	11	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030806	14	3	806	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	0	13	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030807	14	3	807	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	0	16	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030808	14	3	808	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	0	18	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030809	14	3	809	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	0	23	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030810	14	3	810	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	0	27	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030811	14	3	811	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	0	32	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030812	14	3	812	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	0	46	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030813	14	3	813	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	2	11	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030814	14	3	814	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	2	13	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030815	14	3	815	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	2	16	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030816	14	3	816	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	2	18	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030817	14	3	817	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	2	23	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030818	14	3	818	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	2	27	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030819	14	3	819	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	2	32	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030820	14	3	820	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	2	46	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030821	14	3	821	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	4	11	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030822	14	3	822	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	4	13	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030823	14	3	823	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	4	16	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14030824	14	3	824	CJSH_item_baoshi2_2_7	8	1~12|24|28|29|35~46	精致的神话级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	2	22	360	4	18	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
