NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
383	384	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	93	0
384	385	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	93	1
385	386	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	93	2
386	387	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	93	3
387	388	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	93	4
388	389	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	93	5
389	390	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	93	6
390	391	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	93	7
391	392	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94	0
392	393	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94	1
393	394	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94	2
394	395	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94	3
395	396	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94	4
396	397	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94	5
397	398	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94	6
398	399	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94	7
399	400	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	192	0
400	401	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	192	1
401	402	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	192	2
402	403	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	192	3
403	404	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	192	4
404	405	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	192	5
405	406	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	192	6
406	407	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	192	7
407	408	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	193	0
408	409	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	193	1
409	410	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	193	2
410	411	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	193	3
411	412	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	193	4
412	413	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	193	5
413	414	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	193	6
414	415	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	193	7
415	416	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	194	0
416	417	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	194	1
417	418	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	194	2
418	419	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	194	3
419	420	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	194	4
420	421	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	194	5
421	422	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	194	6
422	423	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	194	7
423	424	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	292	0
424	425	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	292	1
425	426	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	292	2
426	427	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	292	3
427	428	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	292	4
428	429	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	292	5
429	430	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	292	6
430	431	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	292	7
431	432	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	293	0
432	433	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	293	1
433	434	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	293	2
434	435	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	293	3
435	436	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	293	4
436	437	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	293	5
437	438	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	293	6
438	439	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	293	7
439	440	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	294	0
440	441	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	294	1
441	442	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	294	2
442	443	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	294	3
443	444	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	294	4
444	445	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	294	5
445	446	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	294	6
446	447	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	294	7
447	448	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	392	0
448	449	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	392	1
449	450	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	392	2
450	451	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	392	3
451	452	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	392	4
452	453	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	392	5
453	454	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	392	6
454	455	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	392	7
455	456	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	393	0
456	457	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	393	1
457	458	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	393	2
458	459	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	393	3
459	460	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	393	4
460	461	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	393	5
461	462	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	393	6
462	463	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	393	7
463	464	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	394	0
464	465	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	394	1
465	466	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	394	2
466	467	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	394	3
467	468	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	394	4
468	469	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	394	5
469	470	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	394	6
470	471	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	394	7
471	472	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	519	0
472	473	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	519	1
473	474	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	519	2
474	475	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	519	3
475	476	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	519	4
476	477	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	519	5
477	478	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	519	6
478	479	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	519	7
479	480	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	530	0
480	481	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	530	1
481	482	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	530	2
482	483	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	530	3
483	484	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	530	4
484	485	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	530	5
485	486	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	530	6
486	487	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	530	7
487	488	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	531	0
488	489	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	531	1
489	490	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	531	2
490	491	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	531	3
491	492	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	531	4
492	493	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	531	5
493	494	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	531	6
494	495	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	531	7
495	496	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	532	0
496	497	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	532	1
497	498	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	532	2
498	499	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	532	3
499	500	20003	-1	21		Õ½³¡Ö®Áé	53	51	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	532	4
500	501	20003	-1	21		Õ½³¡Ö®Áé	198	57	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	532	5
501	502	20003	-1	21		Õ½³¡Ö®Áé	202	203	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	532	6
502	503	20003	-1	21		Õ½³¡Ö®Áé	54	200	0	0	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	532	7
503	504	10458	-1	21			120	49	0	0	18000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	472	8
504	505	10458	-1	21			67	196	0	0	18000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	472	8
505	506	10458	-1	21			109	233	0	0	18000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	472	8
506	507	10457	-1	21			399	343	0	0	18000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	472	9
507	508	10457	-1	21			431	156	0	0	18000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	472	9
508	509	10457	-1	21			380	59	0	0	18000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	472	9
509	510	10456	-1	21			64	83	0	0	18000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	565	10
510	511	10456	-1	21			62	47	0	0	18000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	566	10
511	512	18304	-1	21	ËÕÎ¬ÀïÑÇ		251	287	0	0	3600000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	569	11
512	513	18305	-1	21	ÈøÂíÀ­Åµ		237	233	0	0	3600000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	567	11
513	514	18121	-1	21		Ä§¾ý»¤·¨	40	109	0	-1	7200000	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	545	0
514	515	18126	-1	21		Ä§¾ý»¤·¨	88	60	0	-1	7200000	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	570	0
