NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
2240	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2240	20	-1
2241	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2241	20	-1
2242	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2242	20	-1
2243	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2243	20	-1
2244	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2244	20	-1
2245	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2245	20	-1
2246	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2246	20	-1
2247	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2247	20	-1
2248	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2248	20	-1
2249	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2249	20	-1
2250	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2250	20	-1
2251	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2251	20	-1
2252	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2252	20	-1
2253	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2253	20	-1
2254	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2254	20	-1
2255	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2255	20	-1
2256	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2256	20	-1
2257	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2257	20	-1
2258	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2258	20	-1
2259	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2259	20	-1
2260	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2260	20	-1
2261	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2261	20	-1
2262	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2262	20	-1
2263	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2263	20	-1
2264	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2264	20	-1
2265	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2265	20	-1
2266	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2266	20	-1
2267	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2267	20	-1
2268	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2268	20	-1
2269	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2269	20	-1
2270	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2270	20	-1
2271	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2271	20	-1
2272	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2272	20	-1
2273	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2273	20	-1
2274	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2274	20	-1
2275	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2275	20	-1
2276	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2276	20	-1
2277	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2277	20	-1
2278	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2278	20	-1
2279	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2279	20	-1
2280	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2280	20	-1
2281	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2281	20	-1
2282	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2282	20	-1
2283	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2283	20	-1
2284	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2284	20	-1
2285	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2285	20	-1
2286	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2286	20	-1
2287	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2287	20	-1
2288	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2288	20	-1
2289	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2289	20	-1
2290	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2290	20	-1
2291	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2291	20	-1
2292	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2292	20	-1
2293	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2293	20	-1
2294	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2294	20	-1
2295	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2295	20	-1
2296	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2296	20	-1
2297	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2297	20	-1
2298	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2298	20	-1
2299	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2299	20	-1
2300	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2300	20	-1
2301	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2301	20	-1
2302	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2302	20	-1
2303	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2303	20	-1
2304	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2304	20	-1
2305	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2305	20	-1
2306	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2306	20	-1
2307	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2307	20	-1
2308	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2308	20	-1
2309	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2309	20	-1
2310	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2310	20	-1
2311	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2311	20	-1
2312	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2312	20	-1
2313	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2313	20	-1
2314	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2314	20	-1
2315	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2315	20	-1
2316	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2316	20	-1
2317	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2317	20	-1
2318	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2318	20	-1
2319	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2319	20	-1
2320	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2320	20	-1
2321	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2321	20	-1
2322	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2322	20	-1
2323	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2323	20	-1
2324	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2324	20	-1
2325	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2325	20	-1
2326	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2326	20	-1
2327	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2327	20	-1
2328	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2328	20	-1
2329	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2329	20	-1
2330	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2330	20	-1
2331	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2331	20	-1
2332	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2332	20	-1
2333	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2333	20	-1
2334	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2334	20	-1
2335	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2335	20	-1
2336	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2336	20	-1
2337	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2337	20	-1
2338	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2338	20	-1
2339	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2339	20	-1
2340	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2340	20	-1
2341	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2341	20	-1
2342	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2342	20	-1
2343	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2343	20	-1
2344	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2344	20	-1
2345	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2345	20	-1
2346	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2346	20	-1
2347	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2347	20	-1
2348	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2348	20	-1
2349	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2349	20	-1
2350	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2350	20	-1
2351	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2351	20	-1
2352	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2352	20	-1
2353	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2353	20	-1
2354	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2354	20	-1
2355	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2355	20	-1
2356	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2356	20	-1
2357	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2357	20	-1
2358	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2358	20	-1
2359	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2359	20	-1
2360	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2360	20	-1
2361	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2361	20	-1
2362	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2362	20	-1
2363	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2363	20	-1
2364	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2364	20	-1
2365	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2365	20	-1
2366	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2366	20	-1
2367	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2367	20	-1
2368	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2368	20	-1
2369	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2369	20	-1
2370	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2370	20	-1
2371	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2371	20	-1
2372	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2372	20	-1
2373	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2373	20	-1
2374	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2374	20	-1
2375	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2375	20	-1
2376	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2376	20	-1
2377	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2377	20	-1
2378	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2378	20	-1
2379	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2379	20	-1
2380	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2380	20	-1
2381	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2381	20	-1
2382	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2382	20	-1
2383	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2383	20	-1
2384	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2384	20	-1
2385	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2385	20	-1
2386	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2386	20	-1
2387	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2387	20	-1
2388	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2388	20	-1
2389	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2389	20	-1
2390	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2390	20	-1
2391	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2391	20	-1
2392	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2392	20	-1
2393	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2393	20	-1
2394	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2394	20	-1
2395	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2395	20	-1
2396	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2396	20	-1
2397	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2397	20	-1
2398	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2398	20	-1
2399	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2399	20	-1
2400	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2400	20	-1
2401	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2401	20	-1
2402	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2402	20	-1
2403	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2403	20	-1
2404	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2404	20	-1
2405	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2405	20	-1
2406	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2406	20	-1
2407	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2407	20	-1
2408	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2408	20	-1
2409	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2409	20	-1
2410	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2410	20	-1
2411	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2411	20	-1
2412	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2412	20	-1
2413	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2413	20	-1
2414	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2414	20	-1
2415	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2415	20	-1
2416	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2416	20	-1
2417	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2417	20	-1
2418	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2418	20	-1
2419	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2419	20	-1
2420	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2420	20	-1
2421	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2421	20	-1
2422	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	2422	20	-1
