NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
2255	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2255	20	-1	1	5
2256	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2256	20	-1	1	5
2257	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2257	20	-1	1	5
2258	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2258	20	-1	1	5
2259	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2259	20	-1	1	5
2260	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2260	20	-1	1	5
2261	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2261	20	-1	1	5
2262	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2262	20	-1	1	5
2263	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2263	20	-1	1	5
2264	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2264	20	-1	1	5
2265	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2265	20	-1	1	5
2266	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2266	20	-1	1	5
2267	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2267	20	-1	1	5
2268	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2268	20	-1	1	5
2269	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2269	20	-1	1	5
2270	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2270	20	-1	1	5
2271	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2271	20	-1	1	5
2272	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2272	20	-1	1	5
2273	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2273	20	-1	1	5
2274	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2274	20	-1	1	5
2275	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2275	20	-1	1	5
2276	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2276	20	-1	1	5
2277	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2277	20	-1	1	5
2278	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2278	20	-1	1	5
2279	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2279	20	-1	1	5
2280	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2280	20	-1	1	5
2281	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2281	20	-1	1	5
2282	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2282	20	-1	1	5
2283	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2283	20	-1	1	5
2284	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2284	20	-1	1	5
2285	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2285	20	-1	1	5
2286	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2286	20	-1	1	5
2287	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2287	20	-1	1	5
2288	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2288	20	-1	1	5
2289	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2289	20	-1	1	5
2290	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2290	20	-1	1	5
2291	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2291	20	-1	1	5
2292	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2292	20	-1	1	5
2293	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2293	20	-1	1	5
2294	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2294	20	-1	1	5
2295	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2295	20	-1	1	5
2296	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2296	20	-1	1	5
2297	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2297	20	-1	1	5
2298	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2298	20	-1	1	5
2299	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2299	20	-1	1	5
2300	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2300	20	-1	1	5
2301	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2301	20	-1	1	5
2302	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2302	20	-1	1	5
2303	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2303	20	-1	1	5
2304	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2304	20	-1	1	5
2305	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2305	20	-1	1	5
2306	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2306	20	-1	1	5
2307	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2307	20	-1	1	5
2308	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2308	20	-1	1	5
2309	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2309	20	-1	1	5
2310	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2310	20	-1	1	5
2311	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2311	20	-1	1	5
2312	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2312	20	-1	1	5
2313	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2313	20	-1	1	5
2314	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2314	20	-1	1	5
2315	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2315	20	-1	1	5
2316	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2316	20	-1	1	5
2317	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2317	20	-1	1	5
2318	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2318	20	-1	1	5
2319	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2319	20	-1	1	5
2320	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2320	20	-1	1	5
2321	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2321	20	-1	1	5
2322	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2322	20	-1	1	5
2323	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2323	20	-1	1	5
2324	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2324	20	-1	1	5
2325	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2325	20	-1	1	5
2326	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2326	20	-1	1	5
2327	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2327	20	-1	1	5
2328	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2328	20	-1	1	5
2329	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2329	20	-1	1	5
2330	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2330	20	-1	1	5
2331	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2331	20	-1	1	5
2332	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2332	20	-1	1	5
2333	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2333	20	-1	1	5
2334	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2334	20	-1	1	5
2335	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2335	20	-1	1	5
2336	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2336	20	-1	1	5
2337	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2337	20	-1	1	5
2338	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2338	20	-1	1	5
2339	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2339	20	-1	1	5
2340	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2340	20	-1	1	5
2341	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2341	20	-1	1	5
2342	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2342	20	-1	1	5
2343	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2343	20	-1	1	5
2344	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2344	20	-1	1	5
2345	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2345	20	-1	1	5
2346	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2346	20	-1	1	5
2347	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2347	20	-1	1	5
2348	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2348	20	-1	1	5
2349	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2349	20	-1	1	5
2350	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2350	20	-1	1	5
2351	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2351	20	-1	1	5
2352	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2352	20	-1	1	5
2353	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2353	20	-1	1	5
2354	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2354	20	-1	1	5
2355	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2355	20	-1	1	5
2356	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2356	20	-1	1	5
2357	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2357	20	-1	1	5
2358	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2358	20	-1	1	5
2359	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2359	20	-1	1	5
2360	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2360	20	-1	1	5
2361	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2361	20	-1	1	5
2362	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2362	20	-1	1	5
2363	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2363	20	-1	1	5
2364	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2364	20	-1	1	5
2365	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2365	20	-1	1	5
2366	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2366	20	-1	1	5
2367	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2367	20	-1	1	5
2368	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2368	20	-1	1	5
2369	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2369	20	-1	1	5
2370	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2370	20	-1	1	5
2371	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2371	20	-1	1	5
2372	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2372	20	-1	1	5
2373	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2373	20	-1	1	5
2374	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2374	20	-1	1	5
2375	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2375	20	-1	1	5
2376	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2376	20	-1	1	5
2377	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2377	20	-1	1	5
2378	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2378	20	-1	1	5
2379	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2379	20	-1	1	5
2380	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2380	20	-1	1	5
2381	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2381	20	-1	1	5
2382	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2382	20	-1	1	5
2383	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2383	20	-1	1	5
2384	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2384	20	-1	1	5
2385	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2385	20	-1	1	5
2386	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2386	20	-1	1	5
2387	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2387	20	-1	1	5
2388	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2388	20	-1	1	5
2389	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2389	20	-1	1	5
2390	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2390	20	-1	1	5
2391	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2391	20	-1	1	5
2392	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2392	20	-1	1	5
2393	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2393	20	-1	1	5
2394	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2394	20	-1	1	5
2395	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2395	20	-1	1	5
2396	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2396	20	-1	1	5
2397	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2397	20	-1	1	5
2398	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2398	20	-1	1	5
2399	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2399	20	-1	1	5
2400	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2400	20	-1	1	5
2401	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2401	20	-1	1	5
2402	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2402	20	-1	1	5
2403	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2403	20	-1	1	5
2404	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2404	20	-1	1	5
2405	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2405	20	-1	1	5
2406	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2406	20	-1	1	5
2407	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2407	20	-1	1	5
2408	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2408	20	-1	1	5
2409	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2409	20	-1	1	5
2410	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2410	20	-1	1	5
2411	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2411	20	-1	1	5
2412	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2412	20	-1	1	5
2413	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2413	20	-1	1	5
2414	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2414	20	-1	1	5
2415	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2415	20	-1	1	5
2416	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2416	20	-1	1	5
2417	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2417	20	-1	1	5
2418	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2418	20	-1	1	5
2419	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2419	20	-1	1	5
2420	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2420	20	-1	1	5
2421	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2421	20	-1	1	5
2422	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2422	20	-1	1	5
2423	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2423	20	-1	1	5
2424	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2424	20	-1	1	5
2425	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2425	20	-1	1	5
2426	65	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2426	20	-1	1	5
2427	69	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2427	20	-1	1	5
2428	68	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	2428	20	-1	1	5
